"Energy (MeV/nuc)"	"Flux (particles/m2-s-sr-MeV/nuc)"
""	Z=1
0.1	2262
0.10139	2268.5
0.102799	2275.2
0.104227	2281.9
0.105676	2288.7
0.107145	2295.8
0.108634	2302.9
0.110143	2310.2
0.111674	2317.6
0.113226	2325
0.1148	2332.6
0.116395	2340.4
0.118013	2348.2
0.119653	2356
0.121315	2364.1
0.123001	2372.2
0.124711	2380.5
0.126444	2388.9
0.128201	2397.3
0.129983	2405.9
0.131789	2414.6
0.133621	2423.3
0.135478	2432.2
0.137361	2441.2
0.13927	2450.3
0.141205	2459.5
0.143167	2468.8
0.145157	2478.3
0.147174	2487.7
0.14922	2497.3
0.151293	2507
0.153396	2516.9
0.155528	2526.9
0.157689	2536.9
0.159881	2547
0.162103	2557.3
0.164355	2567.6
0.16664	2578.2
0.168955	2588.8
0.171303	2599.4
0.173684	2610.2
0.176098	2621.2
0.178545	2632.2
0.181027	2643.4
0.183542	2654.6
0.186093	2666
0.188679	2677.6
0.191301	2689.3
0.19396	2701
0.196656	2712.9
0.199389	2724.9
0.20216	2737.1
0.204969	2749.4
0.207818	2761.7
0.210706	2774.3
0.213634	2787
0.216603	2799.8
0.219613	2812.7
0.222665	2825.8
0.22576	2839.1
0.228897	2852.5
0.232078	2866
0.235303	2879.7
0.238574	2893.5
0.241889	2907.5
0.245251	2921.7
0.248659	2936
0.252115	2950.4
0.255619	2965
0.259171	2979.9
0.262773	2994.8
0.266425	3010
0.270127	3025.3
0.273881	3040.7
0.277688	3056.5
0.281547	3072.3
0.285459	3088.3
0.289427	3104.5
0.293449	3121
0.297527	3137.5
0.301662	3154.4
0.305854	3171.3
0.310105	3188.5
0.314414	3205.8
0.318784	3223.4
0.323214	3241.3
0.327706	3259.5
0.33226	3277.7
0.336878	3295.8
0.34156	3314.7
0.346306	3333.4
0.351119	3352.6
0.355999	3372
0.360946	3391.5
0.365962	3411.2
0.371048	3431.4
0.376205	3451.7
0.381433	3472.1
0.386734	3492.9
0.392109	3513.8
0.397558	3535.3
0.403083	3556.9
0.408685	3578.5
0.414365	3600.6
0.420123	3622.8
0.425962	3645.5
0.431882	3668.4
0.437884	3691.6
0.443969	3714.8
0.450139	3738.8
0.456395	3762.6
0.462737	3786.8
0.469168	3811.4
0.475689	3836.2
0.482299	3861.3
0.489002	3886.8
0.495798	3912.5
0.502688	3938.6
0.509674	3965.1
0.516757	3991.8
0.523939	4018.9
0.53122	4046.2
0.538603	4073.9
0.546088	4101.8
0.553677	4130.1
0.561372	4158.7
0.569174	4187.7
0.577084	4217.2
0.585104	4246.8
0.593235	4277
0.601479	4307.5
0.609838	4338
0.618314	4369
0.626907	4400.8
0.635619	4432.5
0.644452	4464.6
0.653409	4497.4
0.662489	4530.2
0.671696	4563.6
0.681031	4597.6
0.690495	4631.7
0.700092	4666.4
0.709821	4701.1
0.719686	4736.7
0.729687	4772.1
0.739828	4808.7
0.75011	4845
0.760534	4882.2
0.771104	4919.8
0.78182	4957.6
0.792685	4995.8
0.803702	5034.7
0.814871	5073.8
0.826196	5113.5
0.837678	5153.7
0.849319	5194.4
0.861122	5235.2
0.87309	5276.9
0.885224	5318.9
0.897526	5361.2
0.909999	5404.2
0.922646	5447.4
0.935468	5491.1
0.948469	5535.6
0.96165	5580.5
0.975014	5625.9
0.988564	5671.8
1.0023	5800.1
1.01623	5847.9
1.03036	5896.3
1.04467	5945.5
1.05919	5994.5
1.07391	6044.1
1.08884	6094.7
1.10397	6145.8
1.11931	6197
1.13487	6248.8
1.15064	6300.9
1.16663	6353.7
1.18284	6407.4
1.19928	6461.4
1.21595	6515.7
1.23285	6570.7
1.24998	6626.3
1.26735	6682.4
1.28496	6739
