"Energy (MeV/nuc)"	"Flux (particles/m2-s-sr-MeV/nuc)"
""	Z=1
0.1	574.86
0.10139	576.53
0.102799	578.22
0.104227	579.94
0.105676	581.65
0.107145	583.44
0.108634	585.26
0.110143	587.1
0.111674	588.98
0.113226	590.88
0.1148	592.81
0.116395	594.77
0.118013	596.75
0.119653	598.73
0.121315	600.77
0.123001	602.84
0.124711	604.94
0.126444	607.07
0.128201	609.22
0.129983	611.4
0.131789	613.61
0.133621	615.8
0.135478	618.06
0.137361	620.34
0.13927	622.66
0.141205	625.01
0.143167	627.37
0.145157	629.77
0.147174	632.14
0.14922	634.59
0.151293	637.06
0.153396	639.57
0.155528	642.1
0.157689	644.66
0.159881	647.19
0.162103	649.8
0.164355	652.44
0.16664	655.11
0.168955	657.81
0.171303	660.47
0.173684	663.23
0.176098	666.02
0.178545	668.82
0.181027	671.66
0.183542	674.48
0.186093	677.39
0.188679	680.32
0.191301	683.29
0.19396	686.28
0.196656	689.26
0.199389	692.32
0.20216	695.41
0.204969	698.53
0.207818	701.64
0.210706	704.84
0.213634	708.06
0.216603	711.33
0.219613	714.57
0.222665	717.91
0.22576	721.28
0.228897	724.69
0.232078	728.08
0.235303	731.57
0.238574	735.08
0.241889	738.6
0.245251	742.2
0.248659	745.84
0.252115	749.47
0.255619	753.19
0.259171	756.97
0.262773	760.72
0.266425	764.58
0.270127	768.47
0.273881	772.37
0.277688	776.36
0.281547	780.38
0.285459	784.41
0.289427	788.54
0.293449	792.72
0.297527	796.89
0.301662	801.17
0.305854	805.44
0.310105	809.82
0.314414	814.18
0.318784	818.65
0.323214	823.2
0.327706	827.77
0.33226	832.4
0.336878	836.97
0.34156	841.77
0.346306	846.5
0.351119	851.37
0.355999	856.26
0.360946	861.22
0.365962	866.19
0.371048	871.31
0.376205	876.44
0.381433	881.57
0.386734	886.85
0.392109	892.15
0.397558	897.59
0.403083	903.04
0.408685	908.5
0.414365	914.1
0.420123	919.72
0.425962	925.48
0.431882	931.26
0.437884	937.11
0.443969	942.97
0.450139	949.06
0.456395	955.07
0.462737	961.17
0.469168	967.42
0.475689	973.68
0.482299	980.02
0.489002	986.43
0.495798	992.93
0.502688	999.51
0.509674	1006.2
0.516757	1013
0.523939	1019.8
0.53122	1026.7
0.538603	1033.7
0.546088	1040.7
0.553677	1047.9
0.561372	1055.1
0.569174	1062.4
0.577084	1069.9
0.585104	1077.3
0.593235	1084.9
0.601479	1092.6
0.609838	1100.3
0.618314	1108.1
0.626907	1116.1
0.635619	1124.2
0.644452	1132.3
0.653409	1140.5
0.662489	1148.8
0.671696	1157.2
0.681031	1165.8
0.690495	1174.3
0.700092	1183.1
