"Energy (MeV/nuc)"	"Flux (particles/m2-s-sr-MeV/nuc)"
""	Z=1
0.1	17495
0.10139	17545
0.102799	17597
0.104227	17649
0.105676	17702
0.107145	17756
0.108634	17812
0.110143	17868
0.111674	17925
0.113226	17982
0.1148	18041
0.116395	18101
0.118013	18161
0.119653	18222
0.121315	18284
0.123001	18347
0.124711	18411
0.126444	18476
0.128201	18541
0.129983	18608
0.131789	18675
0.133621	18742
0.135478	18811
0.137361	18880
0.13927	18951
0.141205	19022
0.143167	19094
0.145157	19167
0.147174	19240
0.14922	19315
0.151293	19390
0.153396	19466
0.155528	19543
0.157689	19621
0.159881	19699
0.162103	19778
0.164355	19859
0.16664	19940
0.168955	20022
0.171303	20104
0.173684	20188
0.176098	20273
0.178545	20358
0.181027	20444
0.183542	20531
0.186093	20619
0.188679	20709
0.191301	20799
0.19396	20890
0.196656	20981
0.199389	21075
0.20216	21169
0.204969	21264
0.207818	21359
0.210706	21456
0.213634	21555
0.216603	21654
0.219613	21753
0.222665	21855
0.22576	21958
0.228897	22062
0.232078	22165
0.235303	22272
0.238574	22379
0.241889	22486
0.245251	22596
0.248659	22707
0.252115	22818
0.255619	22931
0.259171	23046
0.262773	23161
0.266425	23279
0.270127	23397
0.273881	23517
0.277688	23638
0.281547	23761
0.285459	23884
0.289427	24010
0.293449	24137
0.297527	24265
0.301662	24395
0.305854	24526
0.310105	24659
0.314414	24793
0.318784	24929
0.323214	25068
0.327706	25208
0.33226	25349
0.336878	25489
0.34156	25635
0.346306	25780
0.351119	25928
0.355999	26078
0.360946	26229
0.365962	26381
0.371048	26537
0.376205	26694
0.381433	26851
0.386734	27012
0.392109	27174
0.397558	27340
0.403083	27507
0.408685	27674
0.414365	27845
0.420123	28017
0.425962	28192
0.431882	28369
0.437884	28549
0.443969	28728
0.450139	28913
0.456395	29098
0.462737	29284
0.469168	29475
0.475689	29666
0.482299	29861
0.489002	30057
0.495798	30256
0.502688	30458
0.509674	30663
0.516757	30869
0.523939	31078
0.53122	31289
0.538603	31503
0.546088	31719
0.553677	31938
0.561372	32159
0.569174	32383
0.577084	32611
0.585104	32840
0.593235	33073
0.601479	33309
0.609838	33545
0.618314	33784
0.626907	34030
0.635619	34275
0.644452	34523
0.653409	34776
0.662489	35030
0.671696	35288
0.681031	35551
0.690495	35815
0.700092	36082
0.709821	36351
0.719686	36626
0.729687	36899
0.739828	37182
0.75011	37462
0.760534	37749
0.771104	38040
0.78182	38332
0.792685	38627
0.803702	38928
0.814871	39230
0.826196	39537
0.837678	39847
0.849319	40162
0.861122	40476
0.87309	40799
0.885224	41123
0.897526	41450
0.909999	41782
0.922646	42116
0.935468	42453
0.948469	42797
0.96165	43143
0.975014	43495
0.988564	43849
1.0023	44841
1.01623	45209
1.03036	45583
1.04467	45963
1.05919	46341
1.07391	46724
1.08884	47115
1.10397	47509
1.11931	47904
1.13487	48304
1.15064	48706
1.16663	49113
1.18284	49526
1.19928	49942
1.21595	50360
1.23285	50783
1.24998	51211
1.26735	51643
1.28496	52078
1.30282	52520
1.32093	52964
1.33929	53410
1.3579	53864
1.37677	54320
1.3959	54783
1.4153	55245
1.43497	55715
1.45491	56187
1.47513	56667
1.49563	57150
1.51642	57634
1.53749	58127
1.55886	58620
1.58052	59122
1.60249	59629
1.62476	60137
1.64734	60651
1.67023	61169
1.69345	61689
1.71698	62216
1.74084	62747
1.76503	63286
1.78956	63825
1.81443	64371
1.83965	64920
1.86522	65468
1.89114	66029
1.91742	66586
1.94407	67153
1.97108	67723
1.99848	68298
2.02625	68877
2.05441	69460
2.08296	70050
2.11191	70640
2.14126	71236
2.17102	71837
2.20119	72445
2.23178	73052
2.2628	73670
2.29424	74286
2.32613	74907
2.35845	75533
2.39123	76161
2.42446	76793
2.45816	77431
2.49232	78071
2.52695	78713
2.56207	79361
2.59768	80010
2.63378	80666
2.67038	81325
2.70749	81985
2.74512	82650
2.78327	83320
2.82195	83994
2.86117	84665
2.90093	85339
2.94125	86013
2.98212	86699
3.02357	87380
3.06559	88063
3.10819	88747
3.15139	89439
3.19518	90134
3.23959	90826
3.28461	91516
3.33026	92211
3.37654	92902
3.42346	93595
3.47104	94290
3.51928	94988
3.56819	95682
3.61778	96383
3.66805	97078
3.71903	97771
3.77071	98455
3.82312	99147
3.87625	99840
3.93012	100530
3.98474	101210
4.04011	101900
4.09626	102570
4.15319	103250
4.21091	103920
4.26943	104580
4.32876	105240
4.38892	105910
4.44991	106560
4.51176	107200
4.57446	107840
4.63803	108480
4.70249	109110
4.76784	109730
4.8341	110340
4.90128	110940
4.9694	111530
5.03846	112120
5.10848	112700
5.17947	113250
5.25146	113800
5.32444	114340
5.39843	114880
5.47346	115380
5.54952	115890
5.62665	116370
5.70484	116850
5.78413	117300
5.86451	117750
5.94601	118180
6.02865	118580
6.11243	118990
6.19738	119360
6.2835	119710
6.37083	120040
6.45936	120370
6.54913	120660
6.64015	120940
6.73243	121180
6.82599	121420
6.92086	121640
7.01704	121820
7.11456	121980
7.21343	122120
7.31368	122240
7.41532	122330
7.51837	122390
7.62286	122420
7.7288	122440
7.83621	122420
7.94511	122370
8.05553	122300
8.16748	122210
8.28098	122080
8.39607	121910
8.51275	121740
8.63106	121520
8.75101	121280
8.87262	121000
8.99593	120700
9.12095	120370
9.2477	120010
9.37622	119620
9.50653	119200
9.63864	118760
9.7726	118290
9.90841	117780
10.0461	117260
10.1857	116700
10.3273	116120
10.4708	115520
10.6163	114900
10.7639	114250
10.9134	113580
11.0651	112880
11.2189	112170
11.3748	111440
11.5329	110700
11.6932	109920
11.8557	109140
12.0204	108350
12.1875	107530
12.3569	106710
12.5286	105880
12.7027	105040
12.8792	104180
13.0582	103340
13.2397	102480
13.4237	101630
13.6103	100770
13.7994	99901
13.9912	99057
14.1856	98196
14.3828	97354
14.5826	96516
14.7853	95668
14.9908	94861
15.1991	94055
15.4103	93250
15.6245	92483
15.8416	91720
16.0618	90975
16.285	90260
16.5113	89545
16.7408	88849
16.9735	88185
17.2093	87526
17.4485	86886
17.691	86266
17.9369	85656
18.1861	85057
18.4389	84487
18.6951	83925
18.9549	83371
19.2184	82831
19.4854	82309
19.7562	81798
20.0308	81291
20.3092	80804
20.5914	80325
20.8776	79855
21.1677	79390
21.4619	78937
21.7602	78491
22.0626	78053
22.3692	77615
22.6801	77186
22.9953	76763
23.3148	76344
23.6389	75924
23.9674	75507
24.3005	75091
24.6382	74677
24.9806	74261
25.3277	73845
25.6797	73424
26.0366	73000
26.3984	72575
26.7653	72142
27.1373	71705
27.5144	71260
27.8968	70808
28.2845	70351
28.6776	69889
29.0761	69421
29.4802	68949
29.8899	68471
30.3053	67988
30.7265	67502
31.1535	67012
31.5864	66517
32.0254	66021
32.4705	65521
32.9217	65019
33.3792	64514
33.8431	64007
34.3135	63498
34.7903	62987
35.2738	62478
35.764	61966
36.2611	61454
36.765	60942
37.2759	60428
37.794	59916
38.3192	59403
38.8518	58891
39.3917	58380
39.9391	57870
40.4942	57364
41.0569	56857
41.6275	56353
42.206	55851
42.7926	55350
43.3873	54852
43.9903	54357
44.6016	53865
45.2215	53376
45.8499	52889
46.4871	52405
47.1332	51927
47.7882	51452
48.4523	50981
49.1257	50513
49.8084	50049
50.5006	49589
51.2024	49133
51.914	48680
52.6355	48231
53.367	47785
54.1087	47342
54.8606	46903
55.623	46467
56.3961	46035
57.1798	45606
57.9745	45180
58.7802	44756
59.5971	44338
60.4253	43920
61.265	43506
62.1165	43095
62.9797	42687
63.855	42282
64.7424	41880
65.6422	41480
66.5544	41083
67.4793	40688
68.4171	40295
69.3679	39907
70.332	39519
71.3094	39134
72.3004	38752
73.3052	38371
74.324	37993
75.3569	37617
76.4041	37243
77.466	36871
78.5425	36502
79.6341	36135
80.7408	35769
81.8629	35405
83.0005	35042
84.154	34681
85.3236	34322
86.5093	33963
87.7116	33604
88.9305	33246
90.1664	32890
91.4195	32533
92.69	32177
93.9782	31820
95.2842	31465
96.6084	31108
97.951	30751
99.3123	30394
100.692	30037
102.092	29679
103.511	29319
104.949	28961
106.408	28600
107.886	28238
109.386	27875
110.906	27511
112.447	27146
114.01	26779
115.594	26409
117.201	26040
118.83	25668
120.481	25296
122.156	24920
123.853	24542
125.574	24165
127.32	23784
129.089	23403
130.883	23021
132.702	22637
134.546	22250
136.416	21863
138.312	21475
140.234	21086
142.183	20696
144.159	20305
146.162	19914
148.194	19520
150.253	19127
152.341	18735
154.458	18342
156.605	17950
158.781	17560
160.988	17173
163.225	16786
165.494	16400
167.794	16019
170.125	15642
172.49	15267
174.887	14896
177.317	14528
179.782	14167
182.28	13809
184.813	13455
187.382	13107
189.986	12764
192.626	12427
195.303	12093
198.017	11768
200.769	11446
203.559	11132
206.388	10821
209.257	10517
212.165	10219
215.113	9926.8
218.103	9638.5
221.134	9356.8
224.207	9079.7
227.323	8808.1
230.482	8541.3
233.685	8280.7
236.933	8024.2
240.226	7774
243.564	7527.7
246.949	7286.9
250.381	7051.6
253.861	6820.5
257.389	6595.1
260.966	6374
264.592	6158.7
268.27	5948.6
271.998	5743.7
275.778	5543.5
279.61	5348.6
283.496	5159
287.436	4974.9
291.431	4795.5
295.481	4620.9
299.587	4451.8
303.751	4287.3
307.972	4126.9
312.252	3970.4
316.592	3817.4
320.991	3667
325.452	3519.4
329.975	3373.9
334.561	3230.2
339.211	3088.7
343.925	2949
348.704	2810.8
353.551	2674.7
358.464	2541
363.446	2410.5
368.497	2283.9
373.618	2161.9
378.81	2045
384.075	1932.8
389.412	1826.3
394.824	1725.3
400.311	1629.9
405.874	1540.1
411.515	1455.5
417.234	1375.9
423.032	1301.1
428.911	1230.7
434.872	1164.5
440.916	1102.4
447.043	1044
453.256	989.18
459.555	937.49
465.942	888.67
472.417	842.26
478.983	798.11
485.639	755.92
492.388	715.42
499.231	676.51
506.169	639.01
513.204	602.97
520.336	568.36
527.567	535.21
534.899	503.5
542.333	473.25
549.87	444.45
557.511	417.03
565.259	390.96
573.115	366.26
581.08	342.8
589.155	320.62
597.343	299.61
605.645	279.76
614.061	261.03
622.595	243.34
631.248	226.64
640.02	210.88
648.915	196.03
657.933	182.05
667.077	168.88
676.347	156.5
685.747	144.87
695.277	133.93
704.94	123.69
714.736	114.08
724.669	105.07
734.74	96.656
744.951	88.793
755.304	81.457
765.801	74.616
776.444	68.251
787.234	62.333
798.175	56.841
809.267	51.752
820.514	47.044
831.917	42.707
843.478	38.719
855.2	35.06
867.086	31.711
879.136	28.653
891.353	25.866
903.741	23.331
916.301	21.03
929.035	18.942
941.946	17.054
955.037	15.346
968.309	13.806
981.766	12.418
995.41	10.91
