"Energy (MeV/nuc)"	"Flux (particles/m2-s-sr-MeV/nuc)"
""	Z=1
0.1	196.41
0.10139	196.98
0.102799	197.55
0.104227	198.14
0.105676	198.75
0.107145	199.36
0.108634	199.98
0.110143	200.61
0.111674	201.25
0.113226	201.9
0.1148	202.56
0.116395	203.23
0.118013	203.91
0.119653	204.61
0.121315	205.31
0.123001	206.01
0.124711	206.73
0.126444	207.46
0.128201	208.19
0.129983	208.94
0.131789	209.69
0.133621	210.47
0.135478	211.24
0.137361	212.02
0.13927	212.81
0.141205	213.61
0.143167	214.42
0.145157	215.24
0.147174	216.07
0.14922	216.91
0.151293	217.76
0.153396	218.61
0.155528	219.48
0.157689	220.35
0.159881	221.24
0.162103	222.13
0.164355	223.04
0.16664	223.95
0.168955	224.87
0.171303	225.81
0.173684	226.75
0.176098	227.7
0.178545	228.66
0.181027	229.64
0.183542	230.63
0.186093	231.62
0.188679	232.62
0.191301	233.64
0.19396	234.66
0.196656	235.7
0.199389	236.75
0.20216	237.81
0.204969	238.88
0.207818	239.97
0.210706	241.06
0.213634	242.16
0.216603	243.28
0.219613	244.42
0.222665	245.56
0.22576	246.71
0.228897	247.88
0.232078	249.06
0.235303	250.26
0.238574	251.46
0.241889	252.69
0.245251	253.92
0.248659	255.17
0.252115	256.44
0.255619	257.71
0.259171	259
0.262773	260.32
0.266425	261.64
0.270127	262.97
0.273881	264.33
0.277688	265.7
0.281547	267.08
0.285459	268.49
0.289427	269.9
0.293449	271.33
0.297527	272.79
0.301662	274.25
0.305854	275.74
0.310105	277.24
0.314414	278.77
0.318784	280.3
0.323214	281.86
0.327706	283.45
0.33226	285.04
0.336878	286.64
0.34156	288.28
0.346306	289.93
0.351119	291.6
0.355999	293.31
0.360946	295.01
0.365962	296.74
0.371048	298.5
0.376205	300.29
0.381433	302.08
0.386734	303.89
0.392109	305.74
0.397558	307.6
0.403083	309.51
0.408685	311.41
0.414365	313.33
0.420123	315.29
0.425962	317.27
0.431882	319.29
0.437884	321.33
0.443969	323.37
0.450139	325.46
0.456395	327.56
0.462737	329.69
0.469168	331.83
0.475689	334.02
0.482299	336.23
0.489002	338.47
0.495798	340.74
0.502688	343.03
0.509674	345.35
0.516757	347.7
0.523939	350.08
0.53122	352.49
0.538603	354.92
0.546088	357.39
0.553677	359.88
0.561372	362.4
0.569174	364.95
0.577084	367.55
0.585104	370.16
0.593235	372.82
0.601479	375.51
0.609838	378.2
0.618314	380.95
0.626907	383.76
0.635619	386.56
0.644452	389.38
0.653409	392.27
0.662489	395.2
0.671696	398.14
0.681031	401.13
0.690495	404.17
0.700092	407.23
0.709821	410.32
0.719686	413.46
0.729687	416.61
0.739828	419.84
0.75011	423.07
0.760534	426.35
0.771104	429.7
0.78182	433.03
0.792685	436.44
0.803702	439.9
0.814871	443.39
0.826196	446.9
0.837678	450.47
0.849319	454.1
0.861122	457.73
0.87309	461.45
0.885224	465.2
0.897526	468.97
0.909999	472.8
0.922646	476.66
0.935468	480.59
0.948469	484.56
0.96165	488.56
0.975014	492.61
0.988564	496.74
1.0023	508.06
1.01623	512.36
1.03036	516.72
1.04467	521.11
1.05919	525.53
1.07391	530
1.08884	534.55
1.10397	539.12
1.11931	543.73
1.13487	548.4
1.15064	553.15
1.16663	557.9
1.18284	562.74
1.19928	567.61
1.21595	572.55
1.23285	577.51
1.24998	582.56
1.26735	587.63
1.28496	592.78
1.30282	598.01
1.32093	603.27
1.33929	608.56
1.3579	613.93
1.37677	619.34
1.3959	624.83
1.4153	630.37
1.43497	635.94
1.45491	641.6
1.47513	647.29
1.49563	653.09
1.51642	658.89
1.53749	664.81
1.55886	670.73
1.58052	676.76
1.60249	682.85
1.62476	689.02
1.64734	695.2
1.67023	701.49
1.69345	707.81
1.71698	714.22
1.74084	720.68
1.76503	727.24
1.78956	733.87
1.81443	740.51
1.83965	747.29
1.86522	754.07
1.89114	761
1.91742	767.9
1.94407	774.91
1.97108	782.04
1.99848	789.18
2.02625	796.42
2.05441	803.73
2.08296	811.13
2.11191	818.62
2.14126	826.1
2.17102	833.74
2.20119	841.46
2.23178	849.19
2.2628	857.06
2.29424	865
2.32613	872.99
2.35845	881.08
2.39123	889.22
2.42446	897.5
2.45816	905.79
2.49232	914.2
2.52695	922.73
2.56207	931.27
2.59768	939.93
2.63378	948.67
2.67038	957.49
2.70749	966.42
2.74512	975.42
2.78327	984.51
2.82195	993.66
2.86117	1002.9
2.90093	1012.3
2.94125	1021.7
2.98212	1031.2
3.02357	1040.8
3.06559	1050.6
3.10819	1060.3
3.15139	1070.2
3.19518	1080.2
3.23959	1090.3
3.28461	1100.5
3.33026	1110.7
3.37654	1121
3.42346	1131.5
3.47104	1142
3.51928	1152.7
3.56819	1163.4
3.61778	1174.2
3.66805	1185.1
3.71903	1196.1
3.77071	1207.2
3.82312	1218.4
3.87625	1229.7
3.93012	1241.1
3.98474	1252.6
4.04011	1264.1
4.09626	1275.8
4.15319	1287.6
4.21091	1299.4
4.26943	1311.4
4.32876	1323.5
4.38892	1335.6
4.44991	1347.9
4.51176	1360.2
4.57446	1372.6
4.63803	1385.2
4.70249	1397.8
4.76784	1410.5
4.8341	1423.3
4.90128	1436.2
4.9694	1449.2
5.03846	1462.3
5.10848	1475.5
5.17947	1488.8
5.25146	1502.1
5.32444	1515.6
5.39843	1529.1
5.47346	1542.8
5.54952	1556.5
5.62665	1570.3
5.70484	1584.2
5.78413	1598.1
5.86451	1612.2
5.94601	1626.3
6.02865	1640.5
6.11243	1654.8
6.19738	1669.1
6.2835	1683.6
6.37083	1698.1
6.45936	1712.7
6.54913	1727.3
6.64015	1742
6.73243	1756.9
6.82599	1771.7
6.92086	1786.6
7.01704	1801.5
7.11456	1816.6
7.21343	1831.6
7.31368	1846.8
7.41532	1861.9
7.51837	1877.1
7.62286	1892.4
7.7288	1907.8
7.83621	1923.1
7.94511	1938.5
8.05553	1953.9
8.16748	1969.3
8.28098	1984.9
8.39607	2000.4
8.51275	2015.8
8.63106	2031.4
8.75101	2047
8.87262	2062.6
8.99593	2078.1
9.12095	2093.7
9.2477	2109.3
9.37622	2124.8
9.50653	2140.4
9.63864	2156
9.7726	2171.6
9.90841	2187
10.0461	2202.5
10.1857	2218
10.3273	2233.5
10.4708	2248.9
10.6163	2264.4
10.7639	2279.8
10.9134	2295.1
11.0651	2310.4
11.2189	2325.6
11.3748	2340.8
11.5329	2355.9
11.6932	2370.9
11.8557	2385.9
12.0204	2400.8
12.1875	2415.7
12.3569	2430.4
12.5286	2445.1
12.7027	2459.6
12.8792	2474.2
13.0582	2488.5
13.2397	2502.9
13.4237	2517.1
13.6103	2531.2
13.7994	2545.1
13.9912	2559
14.1856	2572.8
14.3828	2586.5
14.5826	2600.1
14.7853	2613.6
14.9908	2627
15.1991	2640.3
15.4103	2653.6
15.6245	2666.6
15.8416	2679.5
16.0618	2692.4
16.285	2705.2
16.5113	2717.8
16.7408	2730.4
16.9735	2742.8
17.2093	2755.1
17.4485	2767.4
17.691	2779.5
17.9369	2791.5
18.1861	2803.5
18.4389	2815.3
18.6951	2827
18.9549	2838.6
19.2184	2850.2
19.4854	2861.6
19.7562	2872.8
20.0308	2884
20.3092	2895
20.5914	2905.9
20.8776	2916.6
21.1677	2927.3
21.4619	2937.8
21.7602	2948.2
22.0626	2958.5
22.3692	2968.7
22.6801	2978.8
22.9953	2988.7
23.3148	2998.5
23.6389	3008.2
23.9674	3017.7
24.3005	3027
24.6382	3036.1
24.9806	3045.1
25.3277	3054
25.6797	3062.7
26.0366	3071.2
26.3984	3079.6
26.7653	3087.8
27.1373	3095.7
27.5144	3103.5
27.8968	3111.1
28.2845	3118.4
28.6776	3125.5
29.0761	3132.3
29.4802	3138.9
29.8899	3145.3
30.3053	3151.4
30.7265	3157.2
31.1535	3162.7
31.5864	3167.9
32.0254	3172.7
32.4705	3177.2
32.9217	3181.4
33.3792	3185.3
33.8431	3188.7
34.3135	3191.7
34.7903	3194.3
35.2738	3196.5
35.764	3198.2
36.2611	3199.4
36.765	3200.2
37.2759	3200.4
37.794	3200.1
38.3192	3199.2
38.8518	3197.7
39.3917	3195.6
39.9391	3193
40.4942	3189.6
41.0569	3185.6
41.6275	3180.9
42.206	3175.5
42.7926	3169.4
43.3873	3162.6
43.9903	3155.1
44.6016	3147.1
45.2215	3138.5
45.8499	3129.3
46.4871	3119.5
47.1332	3109.3
47.7882	3098.7
48.4523	3087.6
49.1257	3076.2
49.8084	3064.4
50.5006	3052.4
51.2024	3040.1
51.914	3027.6
52.6355	3015
53.367	3002.2
54.1087	2989.4
54.8606	2976.6
55.623	2963.7
56.3961	2951
57.1798	2938.3
57.9745	2925.9
58.7802	2913.6
59.5971	2901.7
60.4253	2889.9
61.265	2878.6
62.1165	2867.6
62.9797	2857
63.855	2847
64.7424	2837.4
65.6422	2828.4
66.5544	2820
67.4793	2812.3
68.4171	2805.3
69.3679	2799.1
70.332	2793.6
71.3094	2789
72.3004	2785.4
73.3052	2782.6
74.324	2780.9
75.3569	2780.2
76.4041	2780.5
77.466	2781.7
78.5425	2783.6
79.6341	2786
80.7408	2788.9
81.8629	2792.2
83.0005	2795.5
