"Energy (MeV/nuc)"	"Flux (particles/m2-s-sr-MeV/nuc)"
""	Z=1
0.1	90044
0.10139	90304
0.102799	90569
0.104227	90838
0.105676	91105
0.107145	91386
0.108634	91670
0.110143	91958
0.111674	92253
0.113226	92550
0.1148	92852
0.116395	93160
0.118013	93471
0.119653	93778
0.121315	94098
0.123001	94422
0.124711	94751
0.126444	95085
0.128201	95422
0.129983	95763
0.131789	96109
0.133621	96450
0.135478	96805
0.137361	97162
0.13927	97525
0.141205	97892
0.143167	98262
0.145157	98638
0.147174	99008
0.14922	99391
0.151293	99779
0.153396	100170
0.155528	100570
0.157689	100970
0.159881	101360
0.162103	101770
0.164355	102180
0.16664	102600
0.168955	103030
0.171303	103440
0.173684	103870
0.176098	104310
0.178545	104750
0.181027	105190
0.183542	105630
0.186093	106090
0.188679	106550
0.191301	107010
0.19396	107480
0.196656	107950
0.199389	108430
0.20216	108910
0.204969	109400
0.207818	109880
0.210706	110390
0.213634	110890
0.216603	111400
0.219613	111910
0.222665	112430
0.22576	112960
0.228897	113490
0.232078	114020
0.235303	114570
0.238574	115120
0.241889	115670
0.245251	116230
0.248659	116800
0.252115	117370
0.255619	117950
0.259171	118540
0.262773	119130
0.266425	119730
0.270127	120340
0.273881	120950
0.277688	121570
0.281547	122200
0.285459	122830
0.289427	123480
0.293449	124130
0.297527	124780
0.301662	125450
0.305854	126120
0.310105	126810
0.314414	127490
0.318784	128190
0.323214	128900
0.327706	129610
0.33226	130340
0.336878	131050
0.34156	131800
0.346306	132540
0.351119	133300
0.355999	134070
0.360946	134840
0.365962	135620
0.371048	136420
0.376205	137220
0.381433	138020
0.386734	138850
0.392109	139680
0.397558	140530
0.403083	141380
0.408685	142230
0.414365	143110
0.420123	143980
0.425962	144890
0.431882	145790
0.437884	146700
0.443969	147620
0.450139	148570
0.456395	149510
0.462737	150460
0.469168	151440
0.475689	152420
0.482299	153400
0.489002	154410
0.495798	155420
0.502688	156450
0.509674	157500
0.516757	158550
0.523939	159620
0.53122	160700
0.538603	161790
0.546088	162890
0.553677	164000
0.561372	165130
0.569174	166270
0.577084	167430
0.585104	168600
0.593235	169790
0.601479	170990
0.609838	172190
0.618314	173400
0.626907	174660
0.635619	175910
0.644452	177170
0.653409	178460
0.662489	179750
0.671696	181060
0.681031	182400
0.690495	183730
0.700092	185100
0.709821	186460
0.719686	187860
0.729687	189240
0.739828	190680
0.75011	192100
0.760534	193560
