"Energy (MeV/nuc)"	"Flux (particles/m2-s-sr-MeV/nuc)"
""	Z=1
0.1	315.8
0.10139	316.71
0.102799	317.64
0.104227	318.59
0.105676	319.57
0.107145	320.55
0.108634	321.55
0.110143	322.56
0.111674	323.59
0.113226	324.64
0.1148	325.7
0.116395	326.77
0.118013	327.87
0.119653	328.99
0.121315	330.11
0.123001	331.25
0.124711	332.4
0.126444	333.57
0.128201	334.76
0.129983	335.95
0.131789	337.17
0.133621	338.41
0.135478	339.66
0.137361	340.91
0.13927	342.18
0.141205	343.47
0.143167	344.77
0.145157	346.09
0.147174	347.43
0.14922	348.78
0.151293	350.14
0.153396	351.52
0.155528	352.91
0.157689	354.31
0.159881	355.75
0.162103	357.18
0.164355	358.63
0.16664	360.1
0.168955	361.58
0.171303	363.09
0.173684	364.61
0.176098	366.14
0.178545	367.68
0.181027	369.25
0.183542	370.84
0.186093	372.44
0.188679	374.05
0.191301	375.68
0.19396	377.33
0.196656	379.01
0.199389	380.69
0.20216	382.39
0.204969	384.11
0.207818	385.87
0.210706	387.62
0.213634	389.4
0.216603	391.19
0.219613	393.02
0.222665	394.86
0.22576	396.72
0.228897	398.59
0.232078	400.5
0.235303	402.42
0.238574	404.35
0.241889	406.33
0.245251	408.32
0.248659	410.32
0.252115	412.37
0.255619	414.42
0.259171	416.49
0.262773	418.6
0.266425	420.73
0.270127	422.87
0.273881	425.07
0.277688	427.26
0.281547	429.48
0.285459	431.75
0.289427	434.02
0.293449	436.32
0.297527	438.67
0.301662	441.03
0.305854	443.43
0.310105	445.84
0.314414	448.29
0.318784	450.76
0.323214	453.26
0.327706	455.83
0.33226	458.38
0.336878	460.96
0.34156	463.6
0.346306	466.26
0.351119	468.94
0.355999	471.69
0.360946	474.43
0.365962	477.22
0.371048	480.04
0.376205	482.93
0.381433	485.81
0.386734	488.72
0.392109	491.7
0.397558	494.7
0.403083	497.77
0.408685	500.83
0.414365	503.92
0.420123	507.08
0.425962	510.26
0.431882	513.5
0.437884	516.79
0.443969	520.08
