"Energy (MeV/nuc)"	"Flux (particles/m2-s-sr-MeV/nuc)"
""	Z=1
0.1	4660.8
0.10139	4674.3
0.102799	4688
0.104227	4701.9
0.105676	4716.4
0.107145	4730.9
0.108634	4745.7
0.110143	4760.6
0.111674	4775.8
0.113226	4791.2
0.1148	4806.9
0.116395	4822.8
0.118013	4838.9
0.119653	4855.5
0.121315	4872
0.123001	4888.8
0.124711	4905.8
0.126444	4923.1
0.128201	4940.6
0.129983	4958.3
0.131789	4976.1
0.133621	4994.5
0.135478	5012.9
0.137361	5031.4
0.13927	5050.2
0.141205	5069.2
0.143167	5088.4
0.145157	5107.8
0.147174	5127.7
0.14922	5147.5
0.151293	5167.6
0.153396	5188
0.155528	5208.5
0.157689	5229.2
0.159881	5250.4
0.162103	5271.6
0.164355	5293
0.16664	5314.7
0.168955	5336.6
0.171303	5358.9
0.173684	5381.2
0.176098	5403.8
0.178545	5426.6
0.181027	5449.6
0.183542	5473.2
0.186093	5496.8
0.188679	5520.5
0.191301	5544.6
0.19396	5568.9
0.196656	5593.8
0.199389	5618.6
0.20216	5643.7
0.204969	5669
0.207818	5695
0.210706	5721
0.213634	5747.1
0.216603	5773.6
0.219613	5800.7
0.222665	5827.7
0.22576	5855.1
0.228897	5882.8
0.232078	5911
0.235303	5939.3
0.238574	5967.9
0.241889	5997.1
0.245251	6026.4
0.248659	6056
0.252115	6086.2
0.255619	6116.4
0.259171	6147.1
0.262773	6178.3
0.266425	6209.6
0.270127	6241.3
0.273881	6273.7
0.277688	6306.1
0.281547	6338.8
0.285459	6372.3
0.289427	6405.9
0.293449	6439.8
0.297527	6474.5
0.301662	6509.3
0.305854	6544.7
0.310105	6580.3
0.314414	6616.6
0.318784	6652.9
0.323214	6689.9
0.327706	6727.9
0.33226	6765.5
0.336878	6803.5
0.34156	6842.5
0.346306	6881.7
0.351119	6921.4
0.355999	6962
0.360946	7002.3
0.365962	7043.6
0.371048	7085.2
0.376205	7127.8
0.381433	7170.5
0.386734	7213.4
0.392109	7257.4
0.397558	7301.6
0.403083	7346.9
0.408685	7392.2
0.414365	7437.8
0.420123	7484.4
0.425962	7531.3
0.431882	7579.2
0.437884	7627.8
0.443969	7676.4
0.450139	7726
0.456395	7775.9
0.462737	7826.5
0.469168	7877.4
0.475689	7929.4
0.482299	7982
0.489002	8035.2
0.495798	8089.2
0.502688	8143.8
0.509674	8198.7
0.516757	8254.6
0.523939	8311.2
0.53122	8368.5
0.538603	8426.4
0.546088	8485
0.553677	8544.3
0.561372	8604.2
0.569174	8664.8
0.577084	8726.7
0.585104	8788.7
0.593235	8851.9
0.601479	8915.9
0.609838	8979.8
0.618314	9045.5
0.626907	9112.1
0.635619	9178.7
0.644452	9246
0.653409	9314.6
0.662489	9384.3
0.671696	9454.2
0.681031	9525.5
0.690495	9597.9
0.700092	9670.5
0.709821	9744.2
0.719686	9818.8
0.729687	9893.9
0.739828	9970.5
0.75011	10048
0.760534	10126
0.771104	10205
0.78182	10285
0.792685	10366
0.803702	10448
0.814871	10531
0.826196	10615
0.837678	10700
0.849319	10786
0.861122	10873
0.87309	10961
0.885224	11050
0.897526	11140
0.909999	11232
0.922646	11323
0.935468	11417
0.948469	11512
0.96165	11607
0.975014	11704
0.988564	11802
1.0023	12071
1.01623	12174
1.03036	12278
1.04467	12382
1.05919	12488
1.07391	12594
1.08884	12703
1.10397	12812
1.11931	12922
1.13487	13033
1.15064	13147
1.16663	13260
1.18284	13375
1.19928	13492
1.21595	13610
1.23285	13728
1.24998	13849
1.26735	13970
1.28496	14093
1.30282	14218
1.32093	14343
1.33929	14470
1.3579	14598
1.37677	14727
1.3959	14858
1.4153	14991
1.43497	15124
1.45491	15260
1.47513	15396
1.49563	15534
1.51642	15673
1.53749	15815
1.55886	15957
1.58052	16101
1.60249	16247
1.62476	16395
1.64734	16542
1.67023	16693
1.69345	16845
1.71698	16998
1.74084	17153
1.76503	17310
1.78956	17470
1.81443	17629
1.83965	17791
1.86522	17954
1.89114	18121
1.91742	18286
1.94407	18455
1.97108	18626
1.99848	18797
2.02625	18972
2.05441	19147
2.08296	19325
2.11191	19506
2.14126	19686
2.17102	19870
2.20119	20056
2.23178	20242
2.2628	20431
2.29424	20623
2.32613	20815
2.35845	21010
2.39123	21207
2.42446	21407
2.45816	21607
2.49232	21810
2.52695	22017
2.56207	22223
2.59768	22432
2.63378	22644
2.67038	22857
2.70749	23074
2.74512	23292
2.78327	23512
2.82195	23734
2.86117	23959
2.90093	24186
2.94125	24416
2.98212	24647
3.02357	24880
3.06559	25117
3.10819	25355
3.15139	25596
3.19518	25839
3.23959	26085
3.28461	26334
3.33026	26583
3.37654	26835
3.42346	27092
3.47104	27350
3.51928	27609
3.56819	27872
3.61778	28138
3.66805	28406
3.71903	28676
3.77071	28948
3.82312	29224
3.87625	29501
3.93012	29781
3.98474	30066
4.04011	30351
4.09626	30639
4.15319	30931
4.21091	31223
4.26943	31520
