"Energy (MeV/nuc)"	"Flux (particles/m2-s-sr-MeV/nuc)"
""	Z=1
0.1	3890.5
0.10139	3901.7
0.102799	3913.2
0.104227	3924.8
0.105676	3936.8
0.107145	3948.9
0.108634	3961.2
0.110143	3973.7
0.111674	3986.4
0.113226	3999.3
0.1148	4012.3
0.116395	4025.6
0.118013	4039
0.119653	4052.8
0.121315	4066.7
0.123001	4080.7
0.124711	4094.9
0.126444	4109.3
0.128201	4123.9
0.129983	4138.6
0.131789	4153.6
0.133621	4168.9
0.135478	4184.2
0.137361	4199.6
0.13927	4215.3
0.141205	4231.2
0.143167	4247.2
0.145157	4263.4
0.147174	4279.9
0.14922	4296.5
0.151293	4313.3
0.153396	4330.3
0.155528	4347.4
0.157689	4364.7
0.159881	4382.3
0.162103	4400
0.164355	4417.9
0.16664	4436
0.168955	4454.2
0.171303	4472.8
0.173684	4491.5
0.176098	4510.3
0.178545	4529.3
0.181027	4548.6
0.183542	4568.2
0.186093	4587.8
0.188679	4607.7
0.191301	4627.8
0.19396	4648.1
0.196656	4668.7
0.199389	4689.5
0.20216	4710.4
0.204969	4731.6
0.207818	4753.2
0.210706	4774.8
0.213634	4796.6
0.216603	4818.8
0.219613	4841.3
0.222665	4863.9
0.22576	4886.7
0.228897	4909.8
0.232078	4933.3
0.235303	4957
0.238574	4980.8
0.241889	5005.1
0.245251	5029.6
0.248659	5054.2
0.252115	5079.4
0.255619	5104.6
0.259171	5130.2
0.262773	5156.2
0.266425	5182.4
0.270127	5208.8
0.273881	5235.7
0.277688	5262.8
0.281547	5290.1
0.285459	5318
0.289427	5346
0.293449	5374.3
0.297527	5403.1
0.301662	5432.2
0.305854	5461.7
0.310105	5491.4
0.314414	5521.6
0.318784	5551.9
0.323214	5582.8
0.327706	5614.4
0.33226	5645.8
0.336878	5677.4
0.34156	5709.9
0.346306	5742.7
0.351119	5775.7
0.355999	5809.6
0.360946	5843.2
0.365962	5877.6
0.371048	5912.3
0.376205	5947.8
0.381433	5983.3
0.386734	6019.1
0.392109	6055.7
0.397558	6092.6
0.403083	6130.3
0.408685	6168
0.414365	6206.1
0.420123	6244.9
0.425962	6284
0.431882	6324
0.437884	6364.4
0.443969	6404.9
0.450139	6446.2
0.456395	6487.8
0.462737	6530
0.469168	6572.4
0.475689	6615.7
0.482299	6659.5
0.489002	6703.8
0.495798	6748.7
0.502688	6794.2
0.509674	6840
0.516757	6886.6
0.523939	6933.7
0.53122	6981.4
0.538603	7029.6
