"Energy (MeV/nuc)"	"Flux (particles/m2-s-sr-MeV/nuc)"
""	Z=1
0.1	4360.3
0.10139	4372.9
0.102799	4385.7
0.104227	4398.7
0.105676	4412.3
0.107145	4425.9
0.108634	4439.6
0.110143	4453.6
0.111674	4467.9
0.113226	4482.3
0.1148	4496.9
0.116395	4511.8
0.118013	4526.8
0.119653	4542.4
0.121315	4557.9
0.123001	4573.6
0.124711	4589.5
0.126444	4605.7
0.128201	4622
0.129983	4638.5
0.131789	4655.3
0.133621	4672.5
0.135478	4689.7
0.137361	4706.9
0.13927	4724.5
0.141205	4742.3
0.143167	4760.2
0.145157	4778.5
0.147174	4797
0.14922	4815.6
0.151293	4834.4
0.153396	4853.4
0.155528	4872.6
0.157689	4892
0.159881	4911.8
0.162103	4931.7
0.164355	4951.7
0.16664	4972
0.168955	4992.5
0.171303	5013.3
0.173684	5034.3
0.176098	5055.4
0.178545	5076.7
0.181027	5098.2
0.183542	5120.3
0.186093	5142.3
0.188679	5164.6
0.191301	5187.1
0.19396	5209.9
0.196656	5233.1
0.199389	5256.3
0.20216	5279.8
0.204969	5303.5
0.207818	5327.8
0.210706	5352.1
0.213634	5376.5
0.216603	5401.4
0.219613	5426.6
0.222665	5452
0.22576	5477.6
0.228897	5503.5
0.232078	5529.9
0.235303	5556.4
0.238574	5583.1
0.241889	5610.5
0.245251	5637.8
0.248659	5665.5
0.252115	5693.8
0.255619	5722.1
0.259171	5750.7
0.262773	5779.9
0.266425	5809.3
0.270127	5838.9
0.273881	5869.2
0.277688	5899.5
0.281547	5930.1
0.285459	5961.4
0.289427	5992.8
0.293449	6024.6
0.297527	6057
0.301662	6089.6
0.305854	6122.7
0.310105	6156.1
0.314414	6190
0.318784	6223.9
0.323214	6258.6
0.327706	6294.1
0.33226	6329.3
0.336878	6364.8
0.34156	6401.3
0.346306	6438.1
0.351119	6475.1
0.355999	6513.1
0.360946	6550.8
0.365962	6589.5
0.371048	6628.4
0.376205	6668.3
0.381433	6708.2
0.386734	6748.3
0.392109	6789.5
0.397558	6830.9
0.403083	6873.2
0.408685	6915.6
0.414365	6958.3
0.420123	7001.9
0.425962	7045.7
0.431882	7090.6
0.437884	7136.1
0.443969	7181.5
0.450139	7227.9
0.456395	7274.6
0.462737	7322
0.469168	7369.6
0.475689	7418.2
0.482299	7467.4
0.489002	7517.2
0.495798	7567.7
0.502688	7618.8
0.509674	7670.1
0.516757	7722.5
0.523939	7775.4
0.53122	7829
0.538603	7883.2
0.546088	7938
0.553677	7993.5
0.561372	8049.5
0.569174	8106.2
0.577084	8164.2
0.585104	8222.1
0.593235	8281.3
0.601479	8341.1
0.609838	8400.9
0.618314	8462.4
0.626907	8524.7
0.635619	8587
0.644452	8650
0.653409	8714.1
0.662489	8779.4
0.671696	8844.8
0.681031	8911.5
0.690495	8979.2
0.700092	9047.1
0.709821	9116.1
0.719686	9185.9
0.729687	9256.2
0.739828	9327.9
0.75011	9400
0.760534	9472.9
0.771104	9547.6
0.78182	9621.8
0.792685	9697.7
0.803702	9774.8
0.814871	9852.6
0.826196	9930.5
0.837678	10010
0.849319	10091
0.861122	10172
0.87309	10255
0.885224	10338
0.897526	10422
0.909999	10508
0.922646	10594
0.935468	10681
0.948469	10770
0.96165	10859
0.975014	10949
0.988564	11042
1.0023	11293
1.01623	11389
1.03036	11487
1.04467	11585
1.05919	11683
1.07391	11783
1.08884	11885
1.10397	11986
1.11931	12089
1.13487	12194
1.15064	12300
1.16663	12406
1.18284	12514
1.19928	12622
1.21595	12733
1.23285	12844
1.24998	12957
1.26735	13070
1.28496	13185
1.30282	13302
1.32093	13419
1.33929	13538
1.3579	13658
1.37677	13779
1.3959	13901
1.4153	14025
1.43497	14150
1.45491	14277
1.47513	14404
1.49563	14534
1.51642	14664
1.53749	14796
1.55886	14929
1.58052	15064
1.60249	15201
1.62476	15339
1.64734	15477
1.67023	15618
1.69345	15760
1.71698	15904
1.74084	16049
1.76503	16196
1.78956	16345
1.81443	16494
1.83965	16646
1.86522	16799
1.89114	16954
1.91742	17109
1.94407	17267
1.97108	17427
1.99848	17588
2.02625	17751
2.05441	17915
2.08296	18082
2.11191	18251
2.14126	18419
2.17102	18591
2.20119	18765
2.23178	18940
2.2628	19117
2.29424	19296
2.32613	19477
2.35845	19659
2.39123	19843
2.42446	20031
2.45816	20218
2.49232	20408
2.52695	20601
2.56207	20794
2.59768	20990
2.63378	21189
2.67038	21388
2.70749	21591
2.74512	21795
2.78327	22001
2.82195	22209
2.86117	22420
2.90093	22632
2.94125	22847
2.98212	23064
3.02357	23282
3.06559	23504
3.10819	23727
3.15139	23953
3.19518	24180
3.23959	24410
3.28461	24644
3.33026	24877
3.37654	25113
3.42346	25353
3.47104	25595
3.51928	25838
3.56819	26084
3.61778	26333
3.66805	26584
3.71903	26837
3.77071	27093
3.82312	27351
3.87625	27610
3.93012	27873
3.98474	28139
4.04011	28406
4.09626	28677
4.15319	28949
4.21091	29224
4.26943	29502
4.32876	29783
4.38892	30065
4.44991	30351
4.51176	30639
4.57446	30928
4.63803	31221
4.70249	31516
4.76784	31815
4.8341	32115
4.90128	32418
4.9694	32723
5.03846	33031
5.10848	33342
5.17947	33656
5.25146	33970
5.32444	34289
5.39843	34610
5.47346	34934
5.54952	35260
5.62665	35588
5.70484	35920
5.78413	36254
5.86451	36589
5.94601	36928
6.02865	37269
6.11243	37612
6.19738	37958
6.2835	38307
6.37083	38659
6.45936	39012
6.54913	39367
6.64015	39726
6.73243	40088
6.82599	40450
6.92086	40814
7.01704	41182
7.11456	41552
7.21343	41924
7.31368	42298
7.41532	42674
7.51837	43052
7.62286	43433
7.7288	43815
7.83621	44199
7.94511	44586
8.05553	44974
8.16748	45364
8.28098	45756
8.39607	46150
8.51275	46544
8.63106	46942
8.75101	47340
8.87262	47741
8.99593	48140
9.12095	48542
9.2477	48946
9.37622	49350
9.50653	49757
9.63864	50163
9.7726	50572
9.90841	50980
10.0461	51389
10.1857	51800
10.3273	52212
10.4708	52624
10.6163	53037
10.7639	53450
10.9134	53863
11.0651	54277
11.2189	54689
11.3748	55102
11.5329	55514
11.6932	55926
11.8557	56338
12.0204	56749
