"Energy (MeV/nuc)"	"Flux (particles/m2-s-sr-MeV/nuc)"
""	Z=1
0.1	1057.9
0.10139	1060.9
0.102799	1064
0.104227	1067.2
0.105676	1070.5
0.107145	1073.8
0.108634	1077.1
0.110143	1080.5
0.111674	1084
0.113226	1087.5
0.1148	1091
0.116395	1094.6
0.118013	1098.3
0.119653	1102.1
0.121315	1105.8
0.123001	1109.6
0.124711	1113.5
0.126444	1117.4
0.128201	1121.4
0.129983	1125.4
0.131789	1129.5
0.133621	1133.6
0.135478	1137.8
0.137361	1142
0.13927	1146.3
0.141205	1150.6
0.143167	1154.9
0.145157	1159.4
0.147174	1163.9
0.14922	1168.4
0.151293	1172.9
0.153396	1177.5
0.155528	1182.2
0.157689	1186.9
0.159881	1191.7
0.162103	1196.5
0.164355	1201.4
0.16664	1206.3
0.168955	1211.3
0.171303	1216.4
0.173684	1221.4
0.176098	1226.6
0.178545	1231.7
0.181027	1237
0.183542	1242.3
0.186093	1247.7
0.188679	1253.1
0.191301	1258.5
0.19396	1264
0.196656	1269.7
0.199389	1275.3
0.20216	1281
0.204969	1286.8
0.207818	1292.7
0.210706	1298.6
0.213634	1304.5
0.216603	1310.5
0.219613	1316.7
0.222665	1322.8
0.22576	1329
0.228897	1335.3
0.232078	1341.7
0.235303	1348.1
0.238574	1354.6
0.241889	1361.3
0.245251	1367.9
0.248659	1374.6
0.252115	1381.5
0.255619	1388.4
0.259171	1395.3
0.262773	1402.4
0.266425	1409.5
0.270127	1416.7
0.273881	1424.1
0.277688	1431.4
0.281547	1438.8
0.285459	1446.5
0.289427	1454.1
0.293449	1461.8
0.297527	1469.6
0.301662	1477.6
0.305854	1485.6
0.310105	1493.7
0.314414	1501.9
0.318784	1510.2
0.323214	1518.6
0.327706	1527.2
0.33226	1535.7
0.336878	1544.4
0.34156	1553.2
0.346306	1562.1
0.351119	1571.1
0.355999	1580.4
0.360946	1589.5
0.365962	1598.9
0.371048	1608.3
0.376205	1618
0.381433	1627.7
0.386734	1637.5
0.392109	1647.4
0.397558	1657.5
0.403083	1667.8
0.408685	1678.1
0.414365	1688.4
0.420123	1699
0.425962	1709.7
0.431882	1720.5
0.437884	1731.6
0.443969	1742.6
0.450139	1753.9
0.456395	1765.2
0.462737	1776.7
0.469168	1788.3
0.475689	1800.1
0.482299	1812
0.489002	1824.1
0.495798	1836.4
0.502688	1848.8
0.509674	1861.2
0.516757	1874
0.523939	1886.8
0.53122	1899.8
0.538603	1913
0.546088	1926.3
0.553677	1939.8
0.561372	1953.4
0.569174	1967.1
0.577084	1981.2
0.585104	1995.3
0.593235	2009.7
0.601479	2024.2
0.609838	2038.7
0.618314	2053.6
0.626907	2068.8
0.635619	2083.9
0.644452	2099.2
0.653409	2114.8
0.662489	2130.6
0.671696	2146.5
0.681031	2162.7
0.690495	2179.2
0.700092	2195.6
0.709821	2212.4
0.719686	2229.4
0.729687	2246.4
0.739828	2263.8
0.75011	2281.4
0.760534	2299.1
0.771104	2317.2
0.78182	2335.2
0.792685	2353.7
0.803702	2372.4
0.814871	2391.3
0.826196	2410.2
0.837678	2429.6
0.849319	2449.3
0.861122	2468.9
0.87309	2489.1
0.885224	2509.3
0.897526	2529.8
0.909999	2550.5
0.922646	2571.4
0.935468	2592.7
0.948469	2614.2
0.96165	2635.9
0.975014	2657.8
0.988564	2680.3
1.0023	2741.4
1.01623	2764.7
1.03036	2788.4
1.04467	2812.2
1.05919	2836.1
1.07391	2860.4
1.08884	2885.1
1.10397	2909.8
1.11931	2934.9
1.13487	2960.2
1.15064	2986
1.16663	3011.8
1.18284	3038.1
1.19928	3064.5
1.21595	3091.4
1.23285	3118.3
1.24998	3145.8
1.26735	3173.3
1.28496	3201.3
1.30282	3229.8
1.32093	3258.4
1.33929	3287.2
1.3579	3316.4
1.37677	3345.8
1.3959	3375.7
1.4153	3405.9
1.43497	3436.2
1.45491	3467.1
1.47513	3498.1
1.49563	3529.7
1.51642	3561.3
1.53749	3593.6
1.55886	3625.9
1.58052	3658.8
1.60249	3692
1.62476	3725.7
1.64734	3759.4
1.67023	3793.8
1.69345	3828.3
1.71698	3863.3
1.74084	3898.7
1.76503	3934.5
1.78956	3970.8
1.81443	4007.1
1.83965	4044.2
1.86522	4081.4
1.89114	4119.3
1.91742	4157.1
1.94407	4195.6
1.97108	4234.7
1.99848	4273.8
2.02625	4313.6
2.05441	4353.7
2.08296	4394.4
2.11191	4435.5
2.14126	4476.7
2.17102	4518.7
2.20119	4561.2
2.23178	4603.7
2.2628	4647.1
2.29424	4690.8
2.32613	4734.9
2.35845	4779.5
2.39123	4824.4
2.42446	4870.2
2.45816	4916
2.49232	4962.5
2.52695	5009.7
2.56207	5056.9
2.59768	5104.9
2.63378	5153.4
2.67038	5202.2
2.70749	5251.8
2.74512	5301.8
2.78327	5352.3
2.82195	5403.1
2.86117	5454.7
2.90093	5506.7
2.94125	5559.5
2.98212	5612.5
3.02357	5666
3.06559	5720.5
3.10819	5775.2
3.15139	5830.6
3.19518	5886.4
3.23959	5942.8
3.28461	6000.1
3.33026	6057.4
3.37654	6115.4
3.42346	6174.4
3.47104	6233.8
3.51928	6293.6
3.56819	6354.1
3.61778	6415.3
3.66805	6477.1
3.71903	6539.4
3.77071	6602.2
3.82312	6665.8
3.87625	6729.7
3.93012	6794.5
3.98474	6860.1
4.04011	6926
4.09626	6992.7
4.15319	7060
4.21091	7127.8
4.26943	7196.5
4.32876	7266
4.38892	7335.8
4.44991	7406.4
4.51176	7477.6
4.57446	7549.1
4.63803	7621.8
4.70249	7694.9
4.76784	7769
4.8341	7843.4
4.90128	7918.5
4.9694	7994.5
5.03846	8070.9
5.10848	8148.2
5.17947	8226.3
5.25146	8304.4
5.32444	8383.7
5.39843	8463.7
5.47346	8544.4
5.54952	8625.7
5.62665	8707.7
5.70484	8790.5
5.78413	8874
5.86451	8957.7
5.94601	9042.5
6.02865	9127.9
6.11243	9213.9
6.19738	9300.6
6.2835	9388.1
6.37083	9476.4
6.45936	9565.1
6.54913	9654.5
6.64015	9744.7
6.73243	9835.9
6.82599	9927.2
6.92086	10019
7.01704	10112
7.11456	10205
7.21343	10299
7.31368	10394
7.41532	10490
7.51837	10585
7.62286	10682
7.7288	10779
7.83621	10877
7.94511	10976
8.05553	11075
8.16748	11174
8.28098	11274
8.39607	11375
8.51275	11476
8.63106	11578
8.75101	11680
8.87262	11783
8.99593	11886
9.12095	11990
9.2477	12094
9.37622	12198
9.50653	12304
9.63864	12409
9.7726	12515
9.90841	12621
10.0461	12728
10.1857	12835
10.3273	12943
10.4708	13050
10.6163	13159
10.7639	13267
10.9134	13376
11.0651	13485
11.2189	13594
11.3748	13703
11.5329	13812
11.6932	13921
11.8557	14031
12.0204	14140
12.1875	14250
12.3569	14360
12.5286	14469
12.7027	14578
12.8792	14688
13.0582	14797
13.2397	14906
13.4237	15014
13.6103	15123
13.7994	15231
13.9912	15339
14.1856	15446
14.3828	15553
14.5826	15660
14.7853	15766
14.9908	15871
15.1991	15976
15.4103	16081
15.6245	16184
15.8416	16288
16.0618	16390
16.285	16491
16.5113	16592
16.7408	16692
16.9735	16790
17.2093	16888
17.4485	16985
17.691	17080
17.9369	17174
18.1861	17268
18.4389	17360
18.6951	17450
18.9549	17540
19.2184	17628
19.4854	17714
19.7562	17799
20.0308	17883
20.3092	17965
20.5914	18046
20.8776	18124
21.1677	18201
21.4619	18276
21.7602	18350
22.0626	18421
22.3692	18491
22.6801	18558
22.9953	18624
23.3148	18687
23.6389	18749
23.9674	18809
24.3005	18866
24.6382	18921
24.9806	18974
25.3277	19025
25.6797	19073
26.0366	19119
26.3984	19162
26.7653	19203
27.1373	19242
27.5144	19278
27.8968	19312
28.2845	19344
28.6776	19372
29.0761	19398
29.4802	19422
29.8899	19443
30.3053	19462
30.7265	19478
31.1535	19491
31.5864	19502
32.0254	19510
32.4705	19515
32.9217	19518
33.3792	19519
33.8431	19517
34.3135	19512
34.7903	19505
35.2738	19496
35.764	19484
36.2611	19470
36.765	19453
37.2759	19434
37.794	19412
38.3192	19388
38.8518	19362
39.3917	19333
39.9391	19302
40.4942	19269
41.0569	19233
41.6275	19196
42.206	19156
42.7926	19114
43.3873	19070
43.9903	19024
44.6016	18977
45.2215	18927
45.8499	18875
46.4871	18822
47.1332	18767
47.7882	18710
48.4523	18652
49.1257	18592
49.8084	18530
50.5006	18467
51.2024	18403
51.914	18337
52.6355	18270
53.367	18202
54.1087	18133
54.8606	18063
55.623	17991
56.3961	17920
57.1798	17846
57.9745	17772
58.7802	17697
59.5971	17621
60.4253	17545
61.265	17468
62.1165	17390
62.9797	17312
63.855	17234
64.7424	17155
65.6422	17076
66.5544	16996
67.4793	16917
68.4171	16837
69.3679	16757
70.332	16676
71.3094	16596
72.3004	16516
73.3052	16435
74.324	16354
75.3569	16272
76.4041	16190
77.466	16107
78.5425	16022
79.6341	15936
80.7408	15848
81.8629	15760
83.0005	15669
84.154	15575
85.3236	15481
86.5093	15382
87.7116	15282
88.9305	15179
90.1664	15073
91.4195	14964
92.69	14852
93.9782	14736
95.2842	14617
96.6084	14495
97.951	14370
99.3123	14242
100.692	14111
102.092	13977
103.511	13840
104.949	13701
106.408	13558
107.886	13413
109.386	13265
110.906	13116
112.447	12964
114.01	12809
115.594	12652
117.201	12494
118.83	12332
120.481	12168
122.156	12002
123.853	11835
125.574	11667
127.32	11497
129.089	11326
130.883	11154
132.702	10979
134.546	10804
136.416	10628
138.312	10451
140.234	10275
142.183	10097
144.159	9917.3
146.162	9738.2
148.194	9557.6
150.253	9378.4
152.341	9199.1
154.458	9020
156.605	8841.9
158.781	8664.6
160.988	8488.2
163.225	8310.6
165.494	8134
167.794	7960.8
170.125	7787.9
172.49	7615.1
174.887	7444.6
177.317	7275.6
179.782	7110.2
182.28	6944.9
184.813	6781.1
187.382	6619.9
189.986	6460.2
192.626	6303
195.303	6146.9
198.017	5995
200.769	5843.2
203.559	5693.7
206.388	5544.9
209.257	5398.9
212.165	5253.8
215.113	5108.8
218.103	4963.6
221.134	4820.5
224.207	4676.6
227.323	4533.5
230.482	4390.8
233.685	4249.9
236.933	4107.8
240.226	3968
243.564	3826.9
246.949	3688
250.381	3550.6
253.861	3413
257.389	3278.4
260.966	3145.5
264.592	3017.1
268.27	2892.2
271.998	2770.5
275.778	2652
279.61	2538.3
283.496	2429.5
287.436	2325.3
291.431	2224.7
295.481	2128.6
299.587	2037.5
303.751	1950.4
307.972	1867.3
312.252	1788.5
316.592	1714
320.991	1642.7
325.452	1575.4
329.975	1510.9
334.561	1449.2
339.211	1391.4
343.925	1336
348.704	1283.2
353.551	1233.1
358.464	1185.2
363.446	1139.2
368.497	1094.9
373.618	1052.3
378.81	1011.4
384.075	970.95
389.412	932.2
394.824	894.18
400.311	857.16
405.874	820.88
411.515	785.38
417.234	750.87
423.032	717.55
428.911	684.99
434.872	653.51
440.916	623.19
447.043	594.02
453.256	565.73
459.555	538.41
465.942	512.23
472.417	486.84
478.983	462.58
485.639	439.23
492.388	416.63
499.231	394.96
506.169	374.07
513.204	354.1
520.336	334.9
527.567	316.48
534.899	298.84
542.333	281.98
549.87	265.88
557.511	250.4
565.259	235.62
573.115	221.59
581.08	208.14
589.155	195.44
597.343	183.31
605.645	171.84
614.061	161.01
622.595	150.69
631.248	140.91
640.02	131.6
648.915	122.84
657.933	114.53
667.077	106.7
676.347	99.29
685.747	92.325
695.277	85.714
704.94	79.495
714.736	73.616
724.669	68.111
734.74	62.927
744.951	58.065
755.304	53.507
765.801	49.227
776.444	45.234
787.234	41.5
798.175	38.02
809.267	34.779
820.514	31.761
831.917	28.973
843.478	26.397
855.2	24.021
867.086	21.839
879.136	19.832
891.353	17.991
903.741	16.315
916.301	14.781
929.035	13.379
941.946	12.107
955.037	10.953
968.309	9.9019
981.766	8.866
995.41	6.8751
