"Energy (MeV/nuc)"	"Flux (particles/m2-s-sr-MeV/nuc)"
""	Z=1
0.1	1491.7
0.10139	1496
0.102799	1500.4
0.104227	1504.9
0.105676	1509.5
0.107145	1514.1
0.108634	1518.9
0.110143	1523.6
0.111674	1528.5
0.113226	1533.4
0.1148	1538.4
0.116395	1543.5
0.118013	1548.7
0.119653	1554
0.121315	1559.3
0.123001	1564.7
0.124711	1570.1
0.126444	1575.7
0.128201	1581.2
0.129983	1586.9
0.131789	1592.6
0.133621	1598.5
0.135478	1604.4
0.137361	1610.3
0.13927	1616.3
0.141205	1622.4
0.143167	1628.5
0.145157	1634.8
0.147174	1641.1
0.14922	1647.5
0.151293	1653.9
0.153396	1660.4
0.155528	1667
0.157689	1673.6
0.159881	1680.4
0.162103	1687.2
0.164355	1694.1
0.16664	1701
0.168955	1708
0.171303	1715.1
0.173684	1722.3
0.176098	1729.5
0.178545	1736.8
0.181027	1744.2
0.183542	1751.7
0.186093	1759.3
0.188679	1766.9
0.191301	1774.6
0.19396	1782.4
0.196656	1790.3
0.199389	1798.3
0.20216	1806.3
0.204969	1814.4
0.207818	1822.7
0.210706	1831.1
0.213634	1839.4
0.216603	1847.9
0.219613	1856.6
0.222665	1865.2
0.22576	1874
0.228897	1882.9
0.232078	1891.9
0.235303	1901
0.238574	1910.1
0.241889	1919.5
0.245251	1928.8
0.248659	1938.3
0.252115	1948
0.255619	1957.7
0.259171	1967.5
0.262773	1977.5
0.266425	1987.5
0.270127	1997.6
0.273881	2008
0.277688	2018.4
0.281547	2028.8
0.285459	2039.6
0.289427	2050.3
0.293449	2061.2
0.297527	2072.3
0.301662	2083.4
0.305854	2094.8
0.310105	2106.2
0.314414	2117.8
0.318784	2129.4
0.323214	2141.2
0.327706	2153.4
0.33226	2165.5
0.336878	2177.6
0.34156	2190.1
0.346306	2202.7
0.351119	2215.4
0.355999	2228.4
0.360946	2241.3
0.365962	2254.5
0.371048	2267.8
0.376205	2281.5
0.381433	2295.1
0.386734	2308.9
0.392109	2322.9
0.397558	2337.1
0.403083	2351.6
0.408685	2366.1
0.414365	2380.7
0.420123	2395.6
0.425962	2410.7
0.431882	2426
0.437884	2441.6
0.443969	2457.1
0.450139	2473
0.456395	2489
0.462737	2505.2
0.469168	2521.5
0.475689	2538.1
0.482299	2555
0.489002	2572
0.495798	2589.3
0.502688	2606.8
0.509674	2624.4
0.516757	2642.3
0.523939	2660.4
0.53122	2678.7
0.538603	2697.3
0.546088	2716.1
0.553677	2735
0.561372	2754.2
0.569174	2773.7
0.577084	2793.5
0.585104	2813.3
0.593235	2833.6
0.601479	2854.1
0.609838	2874.5
0.618314	2895.6
0.626907	2916.9
0.635619	2938.2
0.644452	2959.8
0.653409	2981.8
0.662489	3004.1
0.671696	3026.5
0.681031	3049.3
0.690495	3072.5
0.700092	3095.8
0.709821	3119.4
0.719686	3143.3
0.729687	3167.4
0.739828	3191.9
0.75011	3216.6
0.760534	3241.6
0.771104	3267.1
0.78182	3292.5
0.792685	3318.5
0.803702	3344.9
0.814871	3371.6
0.826196	3398.3
0.837678	3425.5
0.849319	3453.3
0.861122	3481
0.87309	3509.3
0.885224	3537.9
0.897526	3566.7
0.909999	3595.9
0.922646	3625.4
0.935468	3655.4
0.948469	3685.7
0.96165	3716.3
