"Energy (MeV/nuc)"	"Flux (particles/m2-s-sr-MeV/nuc)"
""	Z=1
0.1	112.55
0.10139	112.87
0.102799	113.2
0.104227	113.54
0.105676	113.89
0.107145	114.24
0.108634	114.6
0.110143	114.96
0.111674	115.33
0.113226	115.7
0.1148	116.08
0.116395	116.46
0.118013	116.85
0.119653	117.25
0.121315	117.65
0.123001	118.06
0.124711	118.47
0.126444	118.89
0.128201	119.31
0.129983	119.73
0.131789	120.17
0.133621	120.61
0.135478	121.06
0.137361	121.5
0.13927	121.96
0.141205	122.42
0.143167	122.88
0.145157	123.35
0.147174	123.83
0.14922	124.31
0.151293	124.79
0.153396	125.29
0.155528	125.78
0.157689	126.28
0.159881	126.8
0.162103	127.31
0.164355	127.82
0.16664	128.35
0.168955	128.88
0.171303	129.42
0.173684	129.96
0.176098	130.5
0.178545	131.05
0.181027	131.61
0.183542	132.18
0.186093	132.75
0.188679	133.33
0.191301	133.91
0.19396	134.49
0.196656	135.1
0.199389	135.7
0.20216	136.3
0.204969	136.91
0.207818	137.54
0.210706	138.17
0.213634	138.8
0.216603	139.44
0.219613	140.1
0.222665	140.75
0.22576	141.42
0.228897	142.08
0.232078	142.77
0.235303	143.45
0.238574	144.14
0.241889	144.85
0.245251	145.56
0.248659	146.27
0.252115	147
0.255619	147.73
0.259171	148.47
0.262773	149.23
0.266425	149.99
0.270127	150.75
0.273881	151.54
0.277688	152.32
0.281547	153.11
0.285459	153.92
0.289427	154.74
0.293449	155.56
0.297527	156.4
0.301662	157.24
0.305854	158.1
0.310105	158.96
0.314414	159.83
0.318784	160.71
0.323214	161.61
0.327706	162.53
0.33226	163.44
0.336878	164.36
0.34156	165.3
0.346306	166.25
0.351119	167.21
0.355999	168.19
0.360946	169.17
0.365962	170.17
0.371048	171.17
0.376205	172.21
0.381433	173.24
0.386734	174.28
0.392109	175.34
0.397558	176.41
0.403083	177.51
0.408685	178.61
0.414365	179.71
0.420123	180.84
0.425962	181.97
0.431882	183.13
0.437884	184.31
0.443969	185.49
0.450139	186.69
0.456395	187.9
0.462737	189.12
0.469168	190.35
0.475689	191.61
0.482299	192.89
0.489002	194.18
0.495798	195.49
0.502688	196.81
0.509674	198.14
0.516757	199.49
0.523939	200.86
0.53122	202.25
0.538603	203.66
0.546088	205.08
0.553677	206.51
0.561372	207.97
0.569174	209.43
0.577084	210.94
0.585104	212.44
0.593235	213.97
0.601479	215.52
0.609838	217.07
0.618314	218.67
0.626907	220.28
0.635619	221.9
0.644452	223.53
0.653409	225.19
0.662489	226.88
0.671696	228.58
0.681031	230.31
0.690495	232.07
0.700092	233.83
0.709821	235.62
0.719686	237.43
0.729687	239.25
0.739828	241.11
0.75011	242.98
0.760534	244.87
0.771104	246.81
0.78182	248.74
0.792685	250.71
0.803702	252.71
0.814871	254.73
0.826196	256.75
0.837678	258.82
0.849319	260.93
0.861122	263.03
0.87309	265.18
0.885224	267.35
0.897526	269.53
0.909999	271.75
0.922646	273.99
0.935468	276.27
0.948469	278.57
0.96165	280.89
0.975014	283.24
0.988564	285.64
1.0023	292.16
1.01623	294.66
1.03036	297.2
1.04467	299.74
1.05919	302.31
1.07391	304.91
1.08884	307.56
1.10397	310.2
1.11931	312.89
1.13487	315.6
1.15064	318.37
1.16663	321.14
1.18284	323.95
1.19928	326.79
1.21595	329.68
1.23285	332.56
1.24998	335.51
1.26735	338.46
1.28496	341.47
1.30282	344.53
1.32093	347.6
1.33929	350.69
1.3579	353.83
1.37677	356.99
1.3959	360.2
1.4153	363.45
1.43497	366.71
1.45491	370.03
1.47513	373.36
1.49563	376.77
1.51642	380.17
1.53749	383.65
1.55886	387.12
1.58052	390.67
1.60249	394.24
1.62476	397.88
1.64734	401.51
1.67023	405.22
1.69345	408.94
1.71698	412.72
1.74084	416.54
1.76503	420.4
1.78956	424.33
1.81443	428.25
1.83965	432.26
1.86522	436.28
1.89114	440.38
1.91742	444.47
1.94407	448.63
1.97108	452.87
1.99848	457.11
2.02625	461.42
2.05441	465.77
2.08296	470.18
2.11191	474.65
2.14126	479.11
2.17102	483.67
2.20119	488.29
2.23178	492.91
2.2628	497.62
2.29424	502.38
2.32613	507.18
2.35845	512.04
2.39123	516.93
2.42446	521.93
2.45816	526.92
2.49232	531.99
2.52695	537.16
2.56207	542.32
2.59768	547.56
2.63378	552.87
2.67038	558.21
2.70749	563.65
2.74512	569.13
2.78327	574.67
2.82195	580.24
2.86117	585.92
2.90093	591.63
2.94125	597.45
2.98212	603.28
3.02357	609.18
3.06559	615.19
3.10819	621.24
3.15139	627.35
3.19518	633.52
3.23959	639.77
3.28461	646.12
3.33026	652.47
3.37654	658.91
3.42346	665.48
3.47104	672.09
3.51928	678.75
3.56819	685.49
3.61778	692.32
3.66805	699.23
3.71903	706.2
3.77071	713.24
3.82312	720.37
3.87625	727.55
3.93012	734.82
3.98474	742.21
4.04011	749.63
4.09626	757.17
4.15319	764.78
4.21091	772.46
4.26943	780.26
4.32876	788.14
4.38892	796.07
4.44991	804.13
4.51176	812.26
4.57446	820.43
4.63803	828.74
4.70249	837.13
4.76784	845.64
4.8341	854.21
4.90128	862.88
4.9694	871.65
5.03846	880.49
5.10848	889.45
5.17947	898.55
5.25146	907.65
5.32444	916.93
5.39843	926.29
5.47346	935.77
5.54952	945.35
5.62665	955.03
5.70484	964.82
5.78413	974.71
5.86451	984.67
5.94601	994.79
6.02865	1005
6.11243	1015.3
6.19738	1025.7
6.2835	1036.3
6.37083	1046.9
6.45936	1057.7
6.54913	1068.6
6.64015	1079.6
6.73243	1090.8
6.82599	1102
6.92086	1113.3
7.01704	1124.8
7.11456	1136.4
7.21343	1148.2
7.31368	1160
7.41532	1172
7.51837	1184.1
7.62286	1196.4
7.7288	1208.8
7.83621	1221.3
7.94511	1233.9
8.05553	1246.7
8.16748	1259.6
8.28098	1272.7
8.39607	1285.9
8.51275	1299.1
8.63106	1312.6
8.75101	1326.2
8.87262	1340
8.99593	1353.8
9.12095	1367.9
9.2477	1382
9.37622	1396.3
9.50653	1410.7
9.63864	1425.3
9.7726	1440.1
9.90841	1455
10.0461	1470
10.1857	1485.2
10.3273	1500.6
10.4708	1516.1
10.6163	1531.8
10.7639	1547.5
10.9134	1563.5
11.0651	1579.6
11.2189	1595.8
11.3748	1612.2
11.5329	1628.6
11.6932	1645.3
11.8557	1662.1
12.0204	1679
12.1875	1696.1
12.3569	1713.3
12.5286	1730.6
12.7027	1748
12.8792	1765.6
13.0582	1783.2
13.2397	1801
13.4237	1818.9
13.6103	1836.9
13.7994	1855.1
13.9912	1873.3
14.1856	1891.6
14.3828	1910
14.5826	1928.4
14.7853	1946.9
14.9908	1965.4
15.1991	1983.9
15.4103	2002.5
15.6245	2021.1
15.8416	2039.8
16.0618	2058.4
16.285	2077
16.5113	2095.6
