"Energy (MeV/nuc)"	"Flux (particles/m2-s-sr-MeV/nuc)"
""	Z=1
0.1	45455
0.10139	45586
0.102799	45720
0.104227	45856
0.105676	45993
0.107145	46135
0.108634	46279
0.110143	46424
0.111674	46573
0.113226	46723
0.1148	46875
0.116395	47031
0.118013	47188
0.119653	47346
0.121315	47508
0.123001	47671
0.124711	47837
0.126444	48006
0.128201	48176
0.129983	48348
0.131789	48523
0.133621	48698
0.135478	48877
0.137361	49058
0.13927	49241
0.141205	49427
0.143167	49613
0.145157	49803
0.147174	49993
0.14922	50187
0.151293	50382
0.153396	50581
0.155528	50781
0.157689	50983
0.159881	51186
0.162103	51392
0.164355	51601
0.16664	51812
0.168955	52025
0.171303	52239
0.173684	52457
0.176098	52677
0.178545	52899
0.181027	53124
0.183542	53350
0.186093	53580
0.188679	53811
0.191301	54046
0.19396	54283
0.196656	54521
0.199389	54763
0.20216	55007
0.204969	55255
0.207818	55503
0.210706	55756
0.213634	56011
0.216603	56270
0.219613	56529
0.222665	56793
0.22576	57060
0.228897	57329
0.232078	57600
0.235303	57876
0.238574	58154
0.241889	58435
0.245251	58720
0.248659	59008
0.252115	59298
0.255619	59593
0.259171	59891
0.262773	60191
0.266425	60497
0.270127	60805
0.273881	61116
0.277688	61432
0.281547	61750
0.285459	62072
0.289427	62399
0.293449	62730
0.297527	63062
0.301662	63401
0.305854	63742
0.310105	64089
0.314414	64437
0.318784	64791
0.323214	65151
0.327706	65516
0.33226	65882
0.336878	66247
0.34156	66627
0.346306	67004
0.351119	67390
0.355999	67781
0.360946	68173
0.365962	68570
0.371048	68975
0.376205	69385
0.381433	69795
0.386734	70213
0.392109	70635
0.397558	71066
0.403083	71501
0.408685	71937
0.414365	72380
0.420123	72828
0.425962	73285
0.431882	73746
0.437884	74213
0.443969	74681
0.450139	75163
0.456395	75643
0.462737	76129
0.469168	76625
0.475689	77124
0.482299	77630
0.489002	78142
0.495798	78661
0.502688	79186
0.509674	79720
0.516757	80257
0.523939	80802
0.53122	81352
0.538603	81909
0.546088	82473
0.553677	83043
0.561372	83619
0.569174	84202
0.577084	84797
0.585104	85393
0.593235	86001
0.601479	86616
0.609838	87230
0.618314	87855
0.626907	88495
0.635619	89136
0.644452	89782
0.653409	90442
0.662489	91105
0.671696	91777
0.681031	92462
0.690495	93151
0.700092	93848
0.709821	94550
0.719686	95267
0.729687	95981
0.739828	96717
0.75011	97450
0.760534	98199
0.771104	98958
0.78182	99719
0.792685	100490
0.803702	101280
0.814871	102070
0.826196	102870
0.837678	103680
0.849319	104500
0.861122	105320
0.87309	106160
0.885224	107010
0.897526	107860
0.909999	108730
0.922646	109600
0.935468	110490
0.948469	111390
0.96165	112290
0.975014	113210
0.988564	114130
1.0023	116720
1.01623	117690
1.03036	118660
1.04467	119660
1.05919	120650
1.07391	121650
1.08884	122670
1.10397	123710
1.11931	124740
1.13487	125790
1.15064	126840
1.16663	127910
1.18284	128990
1.19928	130080
1.21595	131170
1.23285	132280
1.24998	133400
1.26735	134530
1.28496	135670
1.30282	136830
1.32093	137990
1.33929	139160
1.3579	140350
1.37677	141550
1.3959	142760
1.4153	143980
1.43497	145210
1.45491	146450
1.47513	147710
1.49563	148980
1.51642	150250
1.53749	151540
1.55886	152840
1.58052	154160
1.60249	155490
1.62476	156830
1.64734	158180
1.67023	159540
1.69345	160910
1.71698	162300
1.74084	163700
1.76503	165120
1.78956	166540
1.81443	167980
1.83965	169420
1.86522	170870
1.89114	172340
1.91742	173810
1.94407	175310
1.97108	176810
1.99848	178330
2.02625	179850
2.05441	181390
2.08296	182950
2.11191	184510
2.14126	186080
2.17102	187670
2.20119	189270
2.23178	190880
2.2628	192510
2.29424	194140
2.32613	195790
2.35845	197450
2.39123	199100
2.42446	200770
2.45816	202460
2.49232	204150
2.52695	205850
2.56207	207560
2.59768	209280
2.63378	211020
2.67038	212760
2.70749	214520
2.74512	216280
2.78327	218060
2.82195	219840
2.86117	221620
2.90093	223400
2.94125	225190
2.98212	227000
3.02357	228810
3.06559	230620
3.10819	232430
3.15139	234260
3.19518	236110
3.23959	237940
3.28461	239770
3.33026	241610
3.37654	243440
3.42346	245270
3.47104	247110
3.51928	248960
3.56819	250790
3.61778	252650
3.66805	254490
3.71903	256320
3.77071	258120
3.82312	259950
3.87625	261770
3.93012	263590
3.98474	265400
4.04011	267200
4.09626	268980
4.15319	270760
4.21091	272500
4.26943	274230
4.32876	275980
4.38892	277730
4.44991	279420
4.51176	281090
4.57446	282750
4.63803	284410
4.70249	286030
4.76784	287640
4.8341	289210
4.90128	290750
4.9694	292260
5.03846	293770
5.10848	295240
5.17947	296640
5.25146	298040
5.32444	299380
5.39843	300730
5.47346	301990
5.54952	303230
5.62665	304420
5.70484	305570
5.78413	306670
5.86451	307750
5.94601	308740
6.02865	309690
6.11243	310620
6.19738	311450
6.2835	312220
6.37083	312950
6.45936	313650
6.54913	314240
6.64015	314790
6.73243	315240
