"Energy (MeV/nuc)"	"Flux (particles/m2-s-sr-MeV/nuc)"
""	Z=1
0.1	427.6
0.10139	428.83
0.102799	430.09
0.104227	431.37
0.105676	432.7
0.107145	434.04
0.108634	435.39
0.110143	436.76
0.111674	438.15
0.113226	439.57
0.1148	441
0.116395	442.46
0.118013	443.94
0.119653	445.46
0.121315	446.98
0.123001	448.52
0.124711	450.09
0.126444	451.67
0.128201	453.27
0.129983	454.89
0.131789	456.54
0.133621	458.23
0.135478	459.91
0.137361	461.61
0.13927	463.33
0.141205	465.08
0.143167	466.83
0.145157	468.62
0.147174	470.44
0.14922	472.27
0.151293	474.11
0.153396	475.97
0.155528	477.86
0.157689	479.76
0.159881	481.71
0.162103	483.65
0.164355	485.61
0.16664	487.61
0.168955	489.61
0.171303	491.66
0.173684	493.71
0.176098	495.79
0.178545	497.88
0.181027	499.99
0.183542	502.16
0.186093	504.32
0.188679	506.5
0.191301	508.71
0.19396	510.94
0.196656	513.22
0.199389	515.5
0.20216	517.8
0.204969	520.13
0.207818	522.51
0.210706	524.89
0.213634	527.29
0.216603	529.73
0.219613	532.21
0.222665	534.69
0.22576	537.21
0.228897	539.75
0.232078	542.34
0.235303	544.94
0.238574	547.55
0.241889	550.24
0.245251	552.93
0.248659	555.64
0.252115	558.42
0.255619	561.19
0.259171	564
0.262773	566.87
0.266425	569.75
0.270127	572.65
0.273881	575.63
0.277688	578.6
0.281547	581.6
0.285459	584.68
0.289427	587.76
0.293449	590.88
0.297527	594.06
0.301662	597.25
0.305854	600.51
0.310105	603.78
0.314414	607.1
0.318784	610.44
0.323214	613.83
0.327706	617.32
0.33226	620.77
0.336878	624.26
0.34156	627.84
0.346306	631.45
0.351119	635.09
0.355999	638.82
0.360946	642.52
0.365962	646.31
0.371048	650.13
0.376205	654.04
0.381433	657.96
0.386734	661.9
0.392109	665.94
0.397558	670
0.403083	674.16
0.408685	678.32
0.414365	682.5
0.420123	686.78
0.425962	691.09
0.431882	695.49
0.437884	699.95
0.443969	704.42
0.450139	708.97
0.456395	713.55
0.462737	718.2
0.469168	722.87
0.475689	727.64
0.482299	732.48
0.489002	737.37
0.495798	742.32
0.502688	747.34
0.509674	752.38
0.516757	757.51
0.523939	762.71
0.53122	767.97
0.538603	773.3
0.546088	778.68
0.553677	784.12
0.561372	789.63
0.569174	795.19
0.577084	800.88
0.585104	806.57
0.593235	812.38
0.601479	818.26
0.609838	824.13
0.618314	830.17
0.626907	836.29
0.635619	842.4
0.644452	848.58
0.653409	854.89
0.662489	861.3
0.671696	867.72
0.681031	874.27
0.690495	880.92
0.700092	887.59
0.709821	894.37
0.719686	901.23
0.729687	908.13
0.739828	915.17
0.75011	922.26
0.760534	929.42
0.771104	936.75
0.78182	944.04
0.792685	951.5
0.803702	959.08
0.814871	966.72
0.826196	974.38
0.837678	982.2
0.849319	990.16
0.861122	998.11
0.87309	1006.2
0.885224	1014.4
0.897526	1022.7
0.909999	1031.1
0.922646	1039.5
0.935468	1048.2
0.948469	1056.9
0.96165	1065.6
0.975014	1074.5
0.988564	1083.6
1.0023	1108.3
1.01623	1117.7
1.03036	1127.3
1.04467	1136.9
1.05919	1146.6
1.07391	1156.4
1.08884	1166.4
1.10397	1176.4
