"Energy (MeV/nuc)"	"Flux (particles/m2-s-sr-MeV/nuc)"
""	Z=1
0.1	465.96
0.10139	467.3
0.102799	468.67
0.104227	470.07
0.105676	471.52
0.107145	472.97
0.108634	474.44
0.110143	475.94
0.111674	477.46
0.113226	479
0.1148	480.56
0.116395	482.15
0.118013	483.76
0.119653	485.43
0.121315	487.09
0.123001	488.76
0.124711	490.47
0.126444	492.2
0.128201	493.94
0.129983	495.71
0.131789	497.49
0.133621	499.34
0.135478	501.18
0.137361	503.02
0.13927	504.9
0.141205	506.81
0.143167	508.72
0.145157	510.67
0.147174	512.66
0.14922	514.65
0.151293	516.65
0.153396	518.68
0.155528	520.74
0.157689	522.81
0.159881	524.93
0.162103	527.05
0.164355	529.19
0.16664	531.36
0.168955	533.55
0.171303	535.79
0.173684	538.02
0.176098	540.28
0.178545	542.56
0.181027	544.86
0.183542	547.23
0.186093	549.58
0.188679	551.96
0.191301	554.37
0.19396	556.8
0.196656	559.29
0.199389	561.77
0.20216	564.28
0.204969	566.82
0.207818	569.42
0.210706	572.01
0.213634	574.63
0.216603	577.28
0.219613	579.99
0.222665	582.7
0.22576	585.44
0.228897	588.2
0.232078	591.03
0.235303	593.87
0.238574	596.72
0.241889	599.65
0.245251	602.58
0.248659	605.54
0.252115	608.57
0.255619	611.59
0.259171	614.65
0.262773	617.78
0.266425	620.92
0.270127	624.08
0.273881	627.33
0.277688	630.57
0.281547	633.84
0.285459	637.2
0.289427	640.56
0.293449	643.95
0.297527	647.43
0.301662	650.91
0.305854	654.46
0.310105	658.02
0.314414	661.65
0.318784	665.29
0.323214	668.99
0.327706	672.79
0.33226	676.56
0.336878	680.36
0.34156	684.26
0.346306	688.2
0.351119	692.16
0.355999	696.24
0.360946	700.27
0.365962	704.41
0.371048	708.57
0.376205	712.84
0.381433	717.11
0.386734	721.41
0.392109	725.81
0.397558	730.24
0.403083	734.78
0.408685	739.32
0.414365	743.88
0.420123	748.55
0.425962	753.24
0.431882	758.05
0.437884	762.92
0.443969	767.79
0.450139	772.75
0.456395	777.75
0.462737	782.82
0.469168	787.91
0.475689	793.12
0.482299	798.39
0.489002	803.73
0.495798	809.14
0.502688	814.61
0.509674	820.1
0.516757	825.71
0.523939	831.38
0.53122	837.12
0.538603	842.93
0.546088	848.8
0.553677	854.74
0.561372	860.75
0.569174	866.82
0.577084	873.03
0.585104	879.24
0.593235	885.58
0.601479	891.99
0.609838	898.4
0.618314	904.99
0.626907	911.67
0.635619	918.35
0.644452	925.09
0.653409	931.97
0.662489	938.97
0.671696	945.98
0.681031	953.12
0.690495	960.39
0.700092	967.67
0.709821	975.08
0.719686	982.56
0.729687	990.1
0.739828	997.78
0.75011	1005.5
0.760534	1013.3
0.771104	1021.3
0.78182	1029.3
0.792685	1037.4
0.803702	1045.7
0.814871	1054.1
0.826196	1062.4
0.837678	1071
0.849319	1079.7
0.861122	1088.4
0.87309	1097.2
0.885224	1106.2
0.897526	1115.2
0.909999	1124.4
0.922646	1133.6
0.935468	1143.1
0.948469	1152.6
0.96165	1162.1
0.975014	1171.8
0.988564	1181.7
1.0023	1208.7
1.01623	1219
1.03036	1229.5
1.04467	1240
1.05919	1250.6
1.07391	1261.3
1.08884	1272.3
1.10397	1283.2
1.11931	1294.3
1.13487	1305.5
1.15064	1316.9
1.16663	1328.3
1.18284	1340
1.19928	1351.6
1.21595	1363.6
1.23285	1375.5
1.24998	1387.6
1.26735	1399.8
1.28496	1412.2
1.30282	1424.8
1.32093	1437.5
1.33929	1450.2
1.3579	1463.2
1.37677	1476.2
1.3959	1489.5
1.4153	1502.8
1.43497	1516.3
1.45491	1530
1.47513	1543.7
1.49563	1557.7
1.51642	1571.8
1.53749	1586.1
1.55886	1600.4
1.58052	1615
1.60249	1629.7
1.62476	1644.7
1.64734	1659.6
1.67023	1674.9
1.69345	1690.2
1.71698	1705.8
1.74084	1721.5
1.76503	1737.4
1.78956	1753.5
1.81443	1769.7
1.83965	1786.2
1.86522	1802.7
1.89114	1819.6
1.91742	1836.4
1.94407	1853.5
1.97108	1870.9
1.99848	1888.3
2.02625	1906
2.05441	1923.9
2.08296	1942
2.11191	1960.3
2.14126	1978.7
2.17102	1997.4
2.20119	2016.3
2.23178	2035.3
2.2628	2054.6
2.29424	2074.2
2.32613	2093.8
2.35845	2113.8
2.39123	2133.8
2.42446	2154.3
2.45816	2174.7
2.49232	2195.5
2.52695	2216.7
2.56207	2237.8
2.59768	2259.2
2.63378	2280.9
2.67038	2302.8
2.70749	2325
2.74512	2347.4
2.78327	2370.1
2.82195	2392.8
2.86117	2416
2.90093	2439.3
2.94125	2463.1
2.98212	2486.9
3.02357	2510.9
3.06559	2535.4
3.10819	2560
3.15139	2585
3.19518	2610.1
3.23959	2635.5
3.28461	2661.3
3.33026	2687.2
3.37654	2713.4
3.42346	2740
3.47104	2766.9
3.51928	2793.9
3.56819	2821.3
3.61778	2849
3.66805	2877
3.71903	2905.2
3.77071	2933.7
3.82312	2962.5
3.87625	2991.6
3.93012	3021
3.98474	3050.8
4.04011	3080.8
4.09626	3111.2
4.15319	3141.9
4.21091	3172.8
4.26943	3204.2
4.32876	3236
4.38892	3267.8
4.44991	3300.2
4.51176	3332.8
4.57446	3365.6
4.63803	3398.9
4.70249	3432.5
4.76784	3466.6
4.8341	3500.9
4.90128	3535.5
4.9694	3570.5
5.03846	3605.8
5.10848	3641.5
5.17947	3677.7
5.25146	3713.9
5.32444	3750.7
5.39843	3787.8
5.47346	3825.4
5.54952	3863.2
5.62665	3901.5
5.70484	3940.1
5.78413	3979.2
5.86451	4018.4
5.94601	4058.2
6.02865	4098.3
6.11243	4138.7
6.19738	4179.5
6.2835	4220.8
6.37083	4262.5
6.45936	4304.5
6.54913	4346.9
6.64015	4389.7
6.73243	4433.1
6.82599	4476.7
6.92086	4520.5
7.01704	4565
7.11456	4609.8
7.21343	4655
7.31368	4700.6
7.41532	4746.7
7.51837	4793
7.62286	4840
7.7288	4887.1
7.83621	4934.6
7.94511	4982.8
8.05553	5031.2
8.16748	5079.9
8.28098	5129.3
8.39607	5179
8.51275	5228.8
8.63106	5279.4
8.75101	5330.2
8.87262	5381.6
8.99593	5433.1
9.12095	5485.1
9.2477	5537.5
9.37622	5590.3
9.50653	5643.5
9.63864	5697.1
9.7726	5751.3
9.90841	5805.6
10.0461	5860.4
10.1857	5915.7
10.3273	5971.5
10.4708	6027.4
10.6163	6084
10.7639	6140.7
10.9134	6197.8
11.0651	6255.5
11.2189	6313.4
11.3748	6371.6
11.5329	6430.1
11.6932	6489.1
11.8557	6548.4
12.0204	6607.9
12.1875	6668
12.3569	6728.2
12.5286	6788.7
12.7027	6849.4
12.8792	6910.8
13.0582	6972.1
13.2397	7033.7
13.4237	7095.7
13.6103	7157.9
13.7994	7220.4
13.9912	7283
14.1856	7345.9
14.3828	7409
14.5826	7472.3
14.7853	7536
14.9908	7599.5
15.1991	7663.1
15.4103	7727.2
15.6245	7791.3
15.8416	7855.6
16.0618	7920
16.285	7984.4
16.5113	8049
16.7408	8113.5
16.9735	8178.1
17.2093	8242.9
17.4485	8307.6
17.691	8372.2
17.9369	8436.8
18.1861	8501.6
18.4389	8565.9
18.6951	8630.4
18.9549	8694.8
19.2184	8759.1
19.4854	8823.1
19.7562	8886.9
20.0308	8950.8
20.3092	9014.2
20.5914	9077.5
20.8776	9140.5
21.1677	9203.4
21.4619	9265.8
21.7602	9328
22.0626	9389.8
22.3692	9451.4
22.6801	9512.4
22.9953	9573
23.3148	9633.1
23.6389	9692.9
23.9674	9752.1
24.3005	9810.9
24.6382	9869
24.9806	9926.6
25.3277	9983.4
25.6797	10040
26.0366	10095
26.3984	10150
26.7653	10204
27.1373	10257
27.5144	10310
27.8968	10362
28.2845	10413
28.6776	10463
29.0761	10512
29.4802	10561
29.8899	10608
30.3053	10655
30.7265	10700
31.1535	10745
31.5864	10788
32.0254	10830
32.4705	10872
32.9217	10912
33.3792	10951
33.8431	10989
34.3135	11026
34.7903	11061
35.2738	11095
35.764	11129
36.2611	11160
36.765	11191
37.2759	11220
37.794	11248
38.3192	11274
38.8518	11299
39.3917	11322
39.9391	11344
40.4942	11365
41.0569	11383
41.6275	11401
42.206	11416
42.7926	11431
43.3873	11443
43.9903	11454
44.6016	11463
45.2215	11470
45.8499	11475
46.4871	11479
47.1332	11481
47.7882	11480
48.4523	11478
49.1257	11474
49.8084	11468
50.5006	11460
51.2024	11451
51.914	11439
52.6355	11425
53.367	11409
54.1087	11390
54.8606	11370
55.623	11347
56.3961	11323
57.1798	11295
57.9745	11266
58.7802	11235
59.5971	11201
60.4253	11165
61.265	11127
62.1165	11087
62.9797	11044
63.855	10999
64.7424	10951
65.6422	10902
66.5544	10850
67.4793	10795
68.4171	10739
69.3679	10680
70.332	10618
71.3094	10555
72.3004	10489
73.3052	10421
74.324	10351
75.3569	10279
76.4041	10205
77.466	10129
78.5425	10051
79.6341	9971.3
80.7408	9889.9
81.8629	9807.3
83.0005	9722.8
84.154	9636.8
85.3236	9549.6
86.5093	9461.3
87.7116	9371.5
88.9305	9280.6
90.1664	9188.6
