"Energy (MeV/nuc)"	"Flux (particles/m2-s-sr-MeV/nuc)"
""	Z=1
0.1	3354.8
0.10139	3364.5
0.102799	3374.3
0.104227	3384.4
0.105676	3394.8
0.107145	3405.3
0.108634	3415.9
0.110143	3426.6
0.111674	3437.6
0.113226	3448.6
0.1148	3459.9
0.116395	3471.4
0.118013	3482.9
0.119653	3494.9
0.121315	3506.8
0.123001	3518.9
0.124711	3531.2
0.126444	3543.6
0.128201	3556.2
0.129983	3568.9
0.131789	3581.8
0.133621	3595
0.135478	3608.2
0.137361	3621.5
0.13927	3635.1
0.141205	3648.8
0.143167	3662.5
0.145157	3676.6
0.147174	3690.8
0.14922	3705.2
0.151293	3719.6
0.153396	3734.2
0.155528	3749
0.157689	3763.9
0.159881	3779.2
0.162103	3794.4
0.164355	3809.8
0.16664	3825.5
0.168955	3841.2
0.171303	3857.3
0.173684	3873.4
0.176098	3889.6
0.178545	3906
0.181027	3922.6
0.183542	3939.6
0.186093	3956.6
0.188679	3973.7
0.191301	3991
0.19396	4008.5
0.196656	4026.4
0.199389	4044.2
0.20216	4062.3
0.204969	4080.6
0.207818	4099.2
0.210706	4117.9
0.213634	4136.7
0.216603	4155.9
0.219613	4175.3
0.222665	4194.8
0.22576	4214.5
0.228897	4234.4
0.232078	4254.8
0.235303	4275.1
0.238574	4295.7
0.241889	4316.8
0.245251	4337.8
0.248659	4359.1
0.252115	4380.9
0.255619	4402.6
0.259171	4424.7
0.262773	4447.2
0.266425	4469.7
0.270127	4492.5
0.273881	4515.8
0.277688	4539.2
0.281547	4562.7
0.285459	4586.8
0.289427	4611
0.293449	4635.4
0.297527	4660.4
0.301662	4685.4
0.305854	4711
0.310105	4736.6
0.314414	4762.7
0.318784	4788.8
0.323214	4815.5
0.327706	4842.8
0.33226	4869.9
0.336878	4897.2
0.34156	4925.3
0.346306	4953.6
0.351119	4982.1
0.355999	5011.4
0.360946	5040.4
0.365962	5070.1
0.371048	5100.1
0.376205	5130.8
0.381433	5161.5
0.386734	5192.4
0.392109	5224
0.397558	5255.9
0.403083	5288.5
0.408685	5321.1
0.414365	5353.9
0.420123	5387.5
0.425962	5421.2
0.431882	5455.8
0.437884	5490.8
0.443969	5525.7
0.450139	5561.4
0.456395	5597.4
0.462737	5633.8
0.469168	5670.5
0.475689	5707.9
0.482299	5745.7
0.489002	5784.1
0.495798	5822.9
0.502688	5862.3
0.509674	5901.8
0.516757	5942
0.523939	5982.8
0.53122	6024
0.538603	6065.7
0.546088	6107.9
0.553677	6150.6
0.561372	6193.8
0.569174	6237.4
0.577084	6282
0.585104	6326.6
0.593235	6372.1
0.601479	6418.2
0.609838	6464.2
0.618314	6511.5
0.626907	6559.5
0.635619	6607.4
0.644452	6655.9
0.653409	6705.3
0.662489	6755.5
