"Energy (MeV/nuc)"	"Flux (particles/m2-s-sr-MeV/nuc)"
""	Z=1
0.1	3076.5
0.10139	3085.4
0.102799	3094.4
0.104227	3103.6
0.105676	3113.2
0.107145	3122.7
0.108634	3132.5
0.110143	3142.3
0.111674	3152.4
0.113226	3162.5
0.1148	3172.9
0.116395	3183.4
0.118013	3194
0.119653	3204.9
0.121315	3215.8
0.123001	3226.9
0.124711	3238.1
0.126444	3249.6
0.128201	3261.1
0.129983	3272.7
0.131789	3284.6
0.133621	3296.7
0.135478	3308.8
0.137361	3321
0.13927	3333.4
0.141205	3345.9
0.143167	3358.6
0.145157	3371.4
0.147174	3384.5
0.14922	3397.6
0.151293	3410.9
0.153396	3424.3
0.155528	3437.8
0.157689	3451.5
0.159881	3465.4
0.162103	3479.4
0.164355	3493.5
0.16664	3507.9
0.168955	3522.3
0.171303	3537
0.173684	3551.8
0.176098	3566.7
0.178545	3581.7
0.181027	3596.9
0.183542	3612.4
0.186093	3628
0.188679	3643.7
0.191301	3659.6
0.19396	3675.6
0.196656	3691.9
0.199389	3708.3
0.20216	3724.9
0.204969	3741.6
0.207818	3758.7
0.210706	3775.8
0.213634	3793.1
0.216603	3810.6
0.219613	3828.4
0.222665	3846.3
0.22576	3864.3
0.228897	3882.6
0.232078	3901.2
0.235303	3919.9
0.238574	3938.7
0.241889	3958
0.245251	3977.3
0.248659	3996.8
0.252115	4016.7
0.255619	4036.6
0.259171	4056.9
0.262773	4077.4
0.266425	4098.1
0.270127	4119
0.273881	4140.3
0.277688	4161.7
0.281547	4183.3
0.285459	4205.3
0.289427	4227.5
0.293449	4249.9
0.297527	4272.7
0.301662	4295.7
0.305854	4319
0.310105	4342.5
0.314414	4366.4
0.318784	4390.3
0.323214	4414.8
0.327706	4439.8
0.33226	4464.6
0.336878	4489.6
0.34156	4515.3
0.346306	4541.2
0.351119	4567.3
0.355999	4594.1
0.360946	4620.7
0.365962	4647.9
0.371048	4675.3
0.376205	4703.4
0.381433	4731.5
0.386734	4759.8
0.392109	4788.7
0.397558	4818
0.403083	4847.8
0.408685	4877.6
0.414365	4907.7
0.420123	4938.3
0.425962	4969.3
0.431882	5000.9
0.437884	5032.9
0.443969	5064.9
0.450139	5097.6
0.456395	5130.5
0.462737	5163.8
0.469168	5197.4
0.475689	5231.6
0.482299	5266.2
0.489002	5301.3
0.495798	5336.8
0.502688	5372.7
0.509674	5409
0.516757	5445.8
0.523939	5483.1
0.53122	5520.8
0.538603	5558.9
0.546088	5597.5
0.553677	5636.5
0.561372	5676
0.569174	5715.9
0.577084	5756.7
0.585104	5797.4
0.593235	5839.1
0.601479	5881.2
0.609838	5923.3
0.618314	5966.5
0.626907	6010.3
0.635619	6054.2
0.644452	6098.5
0.653409	6143.6
0.662489	6189.4
0.671696	6235.5
0.681031	6282.4
0.690495	6330
0.700092	6377.8
0.709821	6426.3
0.719686	6475.4
0.729687	6524.7
0.739828	6575.2
0.75011	6625.8
0.760534	6677.2
0.771104	6729.6
0.78182	6781.8
0.792685	6835.1
0.803702	6889.3
0.814871	6943.9
0.826196	6998.8
0.837678	7054.7
0.849319	7111.6
0.861122	7168.4
0.87309	7226.6
0.885224	7285.2
0.897526	7344.3
0.909999	7404.2
0.922646	7464.6
0.935468	7526.1
0.948469	7588.3
0.96165	7650.9
0.975014	7714.3
0.988564	7778.9
1.0023	7956.2
1.01623	8023.5
1.03036	8091.6
1.04467	8160.4
1.05919	8229.5
1.07391	8299.4
1.08884	8370.7
1.10397	8442.2
1.11931	8514.3
1.13487	8587.4
1.15064	8661.6
1.16663	8736
1.18284	8811.8
1.19928	8887.9
1.21595	8965.3
1.23285	9042.8
1.24998	9121.9
1.26735	9201.2
1.28496	9281.7
1.30282	9363.5
1.32093	9445.8
1.33929	9528.6
1.3579	9612.6
1.37677	9697.2
1.3959	9783.1
1.4153	9869.7
1.43497	9956.9
1.45491	10045
1.47513	10134
1.49563	10225
1.51642	10316
1.53749	10408
1.55886	10501
1.58052	10595
1.60249	10691
1.62476	10787
1.64734	10884
1.67023	10982
1.69345	11081
1.71698	11181
1.74084	11282
1.76503	11384
1.78956	11488
1.81443	11592
1.83965	11698
1.86522	11804
1.89114	11912
1.91742	12020
1.94407	12130
1.97108	12241
1.99848	12352
2.02625	12466
2.05441	12580
2.08296	12696
2.11191	12812
2.14126	12929
2.17102	13049
2.20119	13169
2.23178	13290
2.2628	13413
2.29424	13537
2.32613	13662
2.35845	13788
2.39123	13915
2.42446	14045
2.45816	14174
2.49232	14305
2.52695	14438
2.56207	14572
2.59768	14707
2.63378	14843
2.67038	14981
2.70749	15120
2.74512	15261
2.78327	15403
2.82195	15545
2.86117	15690
2.90093	15836
2.94125	15983
2.98212	16132
3.02357	16281
3.06559	16433
3.10819	16586
3.15139	16740
3.19518	16896
3.23959	17053
3.28461	17211
3.33026	17371
3.37654	17532
3.42346	17695
3.47104	17859
3.51928	18025
3.56819	18192
3.61778	18361
3.66805	18531
3.71903	18702
3.77071	18875
3.82312	19049
3.87625	19225
3.93012	19402
3.98474	19581
4.04011	19761
4.09626	19943
4.15319	20126
4.21091	20310
4.26943	20496
4.32876	20685
4.38892	20874
4.44991	21064
4.51176	21256
4.57446	21449
4.63803	21644
4.70249	21840
4.76784	22039
4.8341	22238
4.90128	22438
4.9694	22640
5.03846	22844
5.10848	23049
5.17947	23256
5.25146	23462
5.32444	23671
5.39843	23882
5.47346	24094
5.54952	24307
5.62665	24521
5.70484	24737
5.78413	24954
5.86451	25172
5.94601	25392
6.02865	25612
6.11243	25834
6.19738	26057
6.2835	26281
6.37083	26507
6.45936	26733
6.54913	26960
6.64015	27188
6.73243	27419
6.82599	27649
6.92086	27879
7.01704	28112
7.11456	28345
7.21343	28578
7.31368	28813
7.41532	29049
7.51837	29285
7.62286	29522
7.7288	29759
7.83621	29997
7.94511	30236
8.05553	30475
8.16748	30714
8.28098	30955
8.39607	31195
8.51275	31435
8.63106	31676
8.75101	31916
8.87262	32158
8.99593	32398
9.12095	32640
9.2477	32881
9.37622	33122
9.50653	33363
9.63864	33604
9.7726	33845
9.90841	34084
10.0461	34323
10.1857	34562
10.3273	34800
10.4708	35038
10.6163	35276
10.7639	35512
10.9134	35748
11.0651	35983
11.2189	36216
11.3748	36448
11.5329	36679
11.6932	36909
11.8557	37137
12.0204	37363
12.1875	37588
12.3569	37811
12.5286	38033
12.7027	38251
12.8792	38469
13.0582	38683
13.2397	38896
13.4237	39107
13.6103	39314
13.7994	39519
13.9912	39721
14.1856	39920
14.3828	40116
14.5826	40310
14.7853	40500
14.9908	40686
15.1991	40869
15.4103	41049
15.6245	41224
15.8416	41396
16.0618	41564
16.285	41727
16.5113	41887
16.7408	42041
16.9735	42191
17.2093	42337
17.4485	42477
17.691	42613
17.9369	42744
18.1861	42872
18.4389	42992
18.6951	43108
18.9549	43219
19.2184	43324
19.4854	43424
19.7562	43518
20.0308	43607
20.3092	43690
20.5914	43767
20.8776	43838
21.1677	43903
21.4619	43962
21.7602	44015
22.0626	44063
22.3692	44105
22.6801	44141
22.9953	44170
23.3148	44193
23.6389	44210
23.9674	44221
24.3005	44226
24.6382	44223
24.9806	44215
25.3277	44200
25.6797	44179
26.0366	44153
26.3984	44121
26.7653	44082
27.1373	44037
27.5144	43986
27.8968	43929
28.2845	43866
28.6776	43796
29.0761	43721
29.4802	43640
29.8899	43554
30.3053	43462
30.7265	43364
31.1535	43260
31.5864	43151
32.0254	43036
32.4705	42917
32.9217	42793
33.3792	42664
33.8431	42529
34.3135	42390
34.7903	42245
35.2738	42098
35.764	41945
36.2611	41788
36.765	41627
37.2759	41461
37.794	41293
38.3192	41120
38.8518	40943
39.3917	40762
39.9391	40579
40.4942	40392
41.0569	40203
41.6275	40011
42.206	39816
42.7926	39618
43.3873	39419
43.9903	39216
44.6016	39011
45.2215	38805
45.8499	38596
46.4871	38384
47.1332	38171
47.7882	37956
48.4523	37739
49.1257	37521
49.8084	37300
50.5006	37078
51.2024	36854
51.914	36629
52.6355	36403
