"Energy (MeV/nuc)"	"Flux (particles/m2-s-sr-MeV/nuc)"
""	Z=1
0.1	103.82
0.10139	104.12
0.102799	104.43
0.104227	104.74
0.105676	105.06
0.107145	105.38
0.108634	105.71
0.110143	106.04
0.111674	106.38
0.113226	106.73
0.1148	107.08
0.116395	107.43
0.118013	107.79
0.119653	108.16
0.121315	108.53
0.123001	108.9
0.124711	109.28
0.126444	109.67
0.128201	110.06
0.129983	110.45
0.131789	110.85
0.133621	111.26
0.135478	111.67
0.137361	112.08
0.13927	112.5
0.141205	112.92
0.143167	113.35
0.145157	113.79
0.147174	114.23
0.14922	114.67
0.151293	115.12
0.153396	115.57
0.155528	116.03
0.157689	116.49
0.159881	116.97
0.162103	117.44
0.164355	117.92
0.16664	118.4
0.168955	118.89
0.171303	119.39
0.173684	119.89
0.176098	120.39
0.178545	120.9
0.181027	121.41
0.183542	121.94
0.186093	122.46
0.188679	122.99
0.191301	123.53
0.19396	124.07
0.196656	124.63
0.199389	125.18
0.20216	125.74
0.204969	126.3
0.207818	126.88
0.210706	127.46
0.213634	128.05
0.216603	128.64
0.219613	129.24
0.222665	129.85
0.22576	130.46
0.228897	131.07
0.232078	131.7
0.235303	132.34
0.238574	132.97
0.241889	133.63
0.245251	134.28
0.248659	134.94
0.252115	135.61
0.255619	136.29
0.259171	136.97
0.262773	137.67
0.266425	138.37
0.270127	139.07
0.273881	139.8
0.277688	140.52
0.281547	141.25
0.285459	142
0.289427	142.75
0.293449	143.5
0.297527	144.28
0.301662	145.06
0.305854	145.85
0.310105	146.64
0.314414	147.45
0.318784	148.26
0.323214	149.09
0.327706	149.94
0.33226	150.78
0.336878	151.63
0.34156	152.5
0.346306	153.38
0.351119	154.26
0.355999	155.17
0.360946	156.07
0.365962	156.99
0.371048	157.92
0.376205	158.87
0.381433	159.83
0.386734	160.78
0.392109	161.77
0.397558	162.75
0.403083	163.77
0.408685	164.78
0.414365	165.8
0.420123	166.84
0.425962	167.89
0.431882	168.96
0.437884	170.05
0.443969	171.13
0.450139	172.24
0.456395	173.36
0.462737	174.49
0.469168	175.62
0.475689	176.79
0.482299	177.96
0.489002	179.15
0.495798	180.36
0.502688	181.58
0.509674	182.81
0.516757	184.06
0.523939	185.33
0.53122	186.61
0.538603	187.9
0.546088	189.22
0.553677	190.54
0.561372	191.88
0.569174	193.24
0.577084	194.63
0.585104	196.01
0.593235	197.43
0.601479	198.86
0.609838	200.29
0.618314	201.76
0.626907	203.26
0.635619	204.75
0.644452	206.25
0.653409	207.79
0.662489	209.35
0.671696	210.92
0.681031	212.51
0.690495	214.14
0.700092	215.76
0.709821	217.42
0.719686	219.09
0.729687	220.78
0.739828	222.49
0.75011	224.22
0.760534	225.97
0.771104	227.76
0.78182	229.54
0.792685	231.36
0.803702	233.21
0.814871	235.08
0.826196	236.94
0.837678	238.85
0.849319	240.8
0.861122	242.74
0.87309	244.73
0.885224	246.73
0.897526	248.75
0.909999	250.8
0.922646	252.86
0.935468	254.98
0.948469	257.1
0.96165	259.24
0.975014	261.41
0.988564	263.63
1.0023	269.66
1.01623	271.97
1.03036	274.31
1.04467	276.66
1.05919	279.04
1.07391	281.44
1.08884	283.89
1.10397	286.33
1.11931	288.81
1.13487	291.32
1.15064	293.89
1.16663	296.45
1.18284	299.05
1.19928	301.67
1.21595	304.34
1.23285	307.01
1.24998	309.74
1.26735	312.47
1.28496	315.25
1.30282	318.08
1.32093	320.92
1.33929	323.78
1.3579	326.69
1.37677	329.61
1.3959	332.58
1.4153	335.59
1.43497	338.61
1.45491	341.69
1.47513	344.77
1.49563	347.92
1.51642	351.07
1.53749	354.29
1.55886	357.51
1.58052	360.79
1.60249	364.1
1.62476	367.47
1.64734	370.83
1.67023	374.27
1.69345	377.72
1.71698	381.22
1.74084	384.75
1.76503	388.33
1.78956	391.98
1.81443	395.61
1.83965	399.33
1.86522	403.06
1.89114	406.86
1.91742	410.65
1.94407	414.51
1.97108	418.44
1.99848	422.37
2.02625	426.37
2.05441	430.41
2.08296	434.5
2.11191	438.65
2.14126	442.79
2.17102	447.02
2.20119	451.31
2.23178	455.6
2.2628	459.97
2.29424	464.4
2.32613	468.86
2.35845	473.37
2.39123	477.92
2.42446	482.56
2.45816	487.2
2.49232	491.92
2.52695	496.73
2.56207	501.52
2.59768	506.4
2.63378	511.34
2.67038	516.31
2.70749	521.37
2.74512	526.47
2.78327	531.63
2.82195	536.82
2.86117	542.11
2.90093	547.44
2.94125	552.85
2.98212	558.29
3.02357	563.79
3.06559	569.4
3.10819	575.04
3.15139	580.75
3.19518	586.5
3.23959	592.33
3.28461	598.26
3.33026	604.2
3.37654	610.22
3.42346	616.35
3.47104	622.53
3.51928	628.76
3.56819	635.07
3.61778	641.46
3.66805	647.92
