"Energy (MeV/nuc)"	"Flux (particles/m2-s-sr-MeV/nuc)"
""	Z=1
0.1	73.389
0.10139	73.601
0.102799	73.817
0.104227	74.037
0.105676	74.263
0.107145	74.492
0.108634	74.724
0.110143	74.959
0.111674	75.199
0.113226	75.441
0.1148	75.688
0.116395	75.938
0.118013	76.192
0.119653	76.452
0.121315	76.713
0.123001	76.977
0.124711	77.245
0.126444	77.517
0.128201	77.792
0.129983	78.07
0.131789	78.352
0.133621	78.64
0.135478	78.929
0.137361	79.22
0.13927	79.516
0.141205	79.816
0.143167	80.117
0.145157	80.424
0.147174	80.735
0.14922	81.048
0.151293	81.364
0.153396	81.684
0.155528	82.007
0.157689	82.334
0.159881	82.666
0.162103	83
0.164355	83.336
0.16664	83.678
0.168955	84.022
0.171303	84.372
0.173684	84.725
0.176098	85.08
0.178545	85.439
0.181027	85.802
0.183542	86.171
0.186093	86.542
0.188679	86.916
0.191301	87.296
0.19396	87.678
0.196656	88.068
0.199389	88.459
0.20216	88.854
0.204969	89.253
0.207818	89.66
0.210706	90.069
0.213634	90.48
0.216603	90.898
0.219613	91.322
0.222665	91.748
0.22576	92.18
0.228897	92.615
0.232078	93.058
0.235303	93.504
0.238574	93.953
0.241889	94.412
0.245251	94.873
0.248659	95.339
0.252115	95.812
0.255619	96.289
0.259171	96.771
0.262773	97.26
0.266425	97.754
0.270127	98.252
0.273881	98.761
0.277688	99.271
0.281547	99.786
0.285459	100.31
0.289427	100.84
0.293449	101.37
0.297527	101.92
0.301662	102.47
0.305854	103.02
0.310105	103.58
0.314414	104.15
0.318784	104.72
0.323214	105.31
0.327706	105.9
0.33226	106.49
0.336878	107.09
0.34156	107.7
0.346306	108.32
0.351119	108.94
0.355999	109.58
0.360946	110.22
0.365962	110.86
0.371048	111.52
0.376205	112.19
0.381433	112.86
0.386734	113.53
0.392109	114.22
0.397558	114.92
0.403083	115.63
0.408685	116.34
0.414365	117.06
0.420123	117.79
0.425962	118.53
0.431882	119.28
0.437884	120.04
0.443969	120.81
0.450139	121.59
0.456395	122.37
0.462737	123.16
0.469168	123.97
0.475689	124.78
0.482299	125.61
0.489002	126.44
0.495798	127.29
0.502688	128.15
0.509674	129.01
0.516757	129.89
0.523939	130.78
0.53122	131.68
0.538603	132.58
0.546088	133.5
0.553677	134.43
0.561372	135.38
0.569174	136.33
0.577084	137.3
0.585104	138.27
0.593235	139.26
0.601479	140.27
0.609838	141.27
0.618314	142.3
0.626907	143.34
0.635619	144.39
0.644452	145.45
0.653409	146.52
0.662489	147.61
0.671696	148.71
0.681031	149.83
0.690495	150.96
0.700092	152.1
0.709821	153.26
0.719686	154.43
0.729687	155.6
0.739828	156.81
0.75011	158.01
0.760534	159.24
0.771104	160.49
0.78182	161.73
0.792685	163
0.803702	164.29
0.814871	165.59
0.826196	166.9
0.837678	168.23
0.849319	169.59
0.861122	170.94
0.87309	172.33
0.885224	173.72
0.897526	175.13
0.909999	176.56
0.922646	178
0.935468	179.46
0.948469	180.94
0.96165	182.44
0.975014	183.95
0.988564	185.49
1.0023	189.71
1.01623	191.31
1.03036	192.94
1.04467	194.57
1.05919	196.22
1.07391	197.88
1.08884	199.58
1.10397	201.28
1.11931	203
1.13487	204.74
1.15064	206.51
1.16663	208.28
1.18284	210.08
1.19928	211.9
1.21595	213.74
1.23285	215.58
1.24998	217.47
1.26735	219.35
1.28496	221.27
1.30282	223.22
1.32093	225.18
1.33929	227.14
1.3579	229.15
1.37677	231.16
1.3959	233.2
1.4153	235.26
1.43497	237.34
1.45491	239.44
1.47513	241.56
1.49563	243.72
1.51642	245.88
1.53749	248.08
1.55886	250.28
1.58052	252.52
1.60249	254.79
1.62476	257.08
1.64734	259.38
1.67023	261.72
1.69345	264.06
1.71698	266.44
1.74084	268.85
1.76503	271.28
1.78956	273.75
1.81443	276.21
1.83965	278.73
1.86522	281.25
1.89114	283.82
1.91742	286.38
1.94407	288.99
1.97108	291.63
1.99848	294.28
