"Energy (MeV/nuc)"	"Flux (particles/m2-s-sr-MeV/nuc)"
""	Z=1
0.1	29104
0.10139	29188
0.102799	29274
0.104227	29361
0.105676	29449
0.107145	29539
0.108634	29631
0.110143	29724
0.111674	29820
0.113226	29916
0.1148	30013
0.116395	30113
0.118013	30213
0.119653	30314
0.121315	30418
0.123001	30523
0.124711	30629
0.126444	30737
0.128201	30846
0.129983	30956
0.131789	31068
0.133621	31180
0.135478	31295
0.137361	31410
0.13927	31527
0.141205	31646
0.143167	31766
0.145157	31887
0.147174	32009
0.14922	32133
0.151293	32258
0.153396	32385
0.155528	32513
0.157689	32642
0.159881	32772
0.162103	32904
0.164355	33038
0.16664	33173
0.168955	33310
0.171303	33446
0.173684	33586
0.176098	33727
0.178545	33869
0.181027	34013
0.183542	34157
0.186093	34304
0.188679	34452
0.191301	34603
0.19396	34754
0.196656	34906
0.199389	35061
0.20216	35218
0.204969	35376
0.207818	35535
0.210706	35697
0.213634	35860
0.216603	36026
0.219613	36191
0.222665	36360
0.22576	36531
0.228897	36704
0.232078	36877
0.235303	37053
0.238574	37231
0.241889	37411
0.245251	37593
0.248659	37778
0.252115	37963
0.255619	38152
0.259171	38343
0.262773	38534
0.266425	38730
0.270127	38927
0.273881	39126
0.277688	39328
0.281547	39532
0.285459	39738
0.289427	39947
0.293449	40159
0.297527	40371
0.301662	40588
0.305854	40806
0.310105	41028
0.314414	41251
0.318784	41477
0.323214	41708
0.327706	41941
0.33226	42176
0.336878	42409
0.34156	42652
0.346306	42893
0.351119	43140
0.355999	43390
0.360946	43641
0.365962	43894
0.371048	44154
0.376205	44416
0.381433	44678
0.386734	44945
0.392109	45215
0.397558	45491
0.403083	45769
0.408685	46047
0.414365	46331
0.420123	46618
0.425962	46910
0.431882	47205
0.437884	47503
0.443969	47802
0.450139	48111
0.456395	48418
0.462737	48728
0.469168	49045
0.475689	49365
0.482299	49688
0.489002	50015
0.495798	50347
0.502688	50682
0.509674	51024
0.516757	51368
0.523939	51716
0.53122	52068
0.538603	52424
0.546088	52784
0.553677	53148
0.561372	53516
0.569174	53889
0.577084	54269
0.585104	54650
0.593235	55039
0.601479	55432
0.609838	55824
0.618314	56223
0.626907	56632
0.635619	57042
0.644452	57455
0.653409	57876
0.662489	58300
0.671696	58729
0.681031	59167
0.690495	59606
0.700092	60052
0.709821	60500
0.719686	60958
0.729687	61414
0.739828	61884
0.75011	62352
0.760534	62831
0.771104	63315
0.78182	63802
0.792685	64294
0.803702	64795
0.814871	65299
0.826196	65811
0.837678	66327
0.849319	66852
0.861122	67377
0.87309	67914
0.885224	68455
0.897526	69000
0.909999	69553
0.922646	70111
0.935468	70673
0.948469	71247
0.96165	71824
0.975014	72410
0.988564	73001
1.0023	74654
1.01623	75269
1.03036	75892
1.04467	76526
1.05919	77158
1.07391	77797
1.08884	78448
1.10397	79107
1.11931	79766
1.13487	80433
1.15064	81105
1.16663	81783
1.18284	82473
1.19928	83167
1.21595	83865
1.23285	84570
1.24998	85284
1.26735	86006
1.28496	86731
1.30282	87469
1.32093	88210
1.33929	88956
1.3579	89713
1.37677	90474
