"Energy (MeV/nuc)"	"Flux (particles/m2-s-sr-MeV/nuc)"
""	Z=1
0.1	102470
0.10139	102770
0.102799	103070
0.104227	103380
0.105676	103680
0.107145	104000
0.108634	104330
0.110143	104650
0.111674	104990
0.113226	105330
0.1148	105670
0.116395	106020
0.118013	106370
0.119653	106720
0.121315	107090
0.123001	107460
0.124711	107830
0.126444	108210
0.128201	108590
0.129983	108980
0.131789	109380
0.133621	109770
0.135478	110170
0.137361	110580
0.13927	110990
0.141205	111410
0.143167	111830
0.145157	112260
0.147174	112680
0.14922	113110
0.151293	113550
0.153396	114000
0.155528	114450
0.157689	114910
0.159881	115360
0.162103	115820
0.164355	116290
0.16664	116770
0.168955	117250
0.171303	117720
0.173684	118210
0.176098	118710
0.178545	119210
0.181027	119720
0.183542	120220
0.186093	120730
0.188679	121260
0.191301	121790
0.19396	122320
0.196656	122850
0.199389	123390
0.20216	123940
0.204969	124500
0.207818	125050
0.210706	125620
0.213634	126200
0.216603	126780
0.219613	127360
0.222665	127950
0.22576	128550
0.228897	129160
0.232078	129760
0.235303	130380
0.238574	131010
0.241889	131630
0.245251	132270
0.248659	132920
0.252115	133570
0.255619	134230
0.259171	134900
0.262773	135570
0.266425	136260
0.270127	136950
0.273881	137640
0.277688	138350
0.281547	139070
0.285459	139790
0.289427	140520
0.293449	141270
0.297527	142010
0.301662	142770
0.305854	143530
0.310105	144310
0.314414	145080
0.318784	145880
0.323214	146690
0.327706	147500
0.33226	148330
0.336878	149140
0.34156	149990
0.346306	150830
0.351119	151700
0.355999	152570
0.360946	153450
0.365962	154340
0.371048	155250
0.376205	156160
0.381433	157070
0.386734	158010
0.392109	158950
0.397558	159920
0.403083	160890
0.408685	161860
0.414365	162860
0.420123	163860
0.425962	164880
0.431882	165910
0.437884	166950
0.443969	167990
0.450139	169070
0.456395	170140
0.462737	171230
0.469168	172340
0.475689	173450
0.482299	174580
0.489002	175720
0.495798	176870
0.502688	178040
0.509674	179240
0.516757	180440
0.523939	181650
0.53122	182870
0.538603	184110
0.546088	185370
0.553677	186640
0.561372	187920
0.569174	189220
0.577084	190540
0.585104	191870
0.593235	193220
0.601479	194590
0.609838	195960
0.618314	197330
0.626907	198760
0.635619	200180
0.644452	201620
0.653409	203090
0.662489	204550
0.671696	206040
0.681031	207570
0.690495	209090
0.700092	210640
0.709821	212180
0.719686	213780
0.729687	215350
0.739828	216990
0.75011	218600
0.760534	220270
0.771104	221940
0.78182	223630
0.792685	225330
0.803702	227060
0.814871	228800
0.826196	230580
0.837678	232360
0.849319	234170
0.861122	235990
0.87309	237840
0.885224	239710
0.897526	241590
0.909999	243490
0.922646	245420
0.935468	247340
0.948469	249320
0.96165	251310
0.975014	253330
0.988564	255360
1.0023	261100
1.01623	263210
1.03036	265340
1.04467	267530
1.05919	269690
1.07391	271880
1.08884	274100
1.10397	276370
1.11931	278630
1.13487	280910
1.15064	283190
1.16663	285510
1.18284	287880
1.19928	290260
1.21595	292630
1.23285	295050
1.24998	297480
1.26735	299950
1.28496	302420
1.30282	304930
1.32093	307460
1.33929	309990
1.3579	312570
1.37677	315160
1.3959	317790
1.4153	320400
1.43497	323060
1.45491	325730
1.47513	328440
1.49563	331170
1.51642	333900
1.53749	336680
1.55886	339450
1.58052	342290
1.60249	345140
1.62476	347990
1.64734	350880
1.67023	353780
1.69345	356690
1.71698	359640
1.74084	362610
1.76503	365620
1.78956	368620
1.81443	371670
1.83965	374730
1.86522	377790
1.89114	380920
1.91742	384030
1.94407	387190
1.97108	390360
