"Energy (MeV/nuc)"	"Flux (particles/m2-s-sr-MeV/nuc)"
""	Z=1
0.1	91.745
0.10139	92.01
0.102799	92.281
0.104227	92.555
0.105676	92.839
0.107145	93.125
0.108634	93.415
0.110143	93.709
0.111674	94.009
0.113226	94.312
0.1148	94.62
0.116395	94.933
0.118013	95.25
0.119653	95.576
0.121315	95.902
0.123001	96.232
0.124711	96.568
0.126444	96.908
0.128201	97.251
0.129983	97.599
0.131789	97.952
0.133621	98.313
0.135478	98.674
0.137361	99.038
0.13927	99.408
0.141205	99.783
0.143167	100.16
0.145157	100.54
0.147174	100.93
0.14922	101.32
0.151293	101.72
0.153396	102.12
0.155528	102.52
0.157689	102.93
0.159881	103.35
0.162103	103.77
0.164355	104.19
0.16664	104.61
0.168955	105.04
0.171303	105.48
0.173684	105.92
0.176098	106.37
0.178545	106.82
0.181027	107.27
0.183542	107.73
0.186093	108.2
0.188679	108.66
0.191301	109.14
0.19396	109.62
0.196656	110.1
0.199389	110.59
0.20216	111.09
0.204969	111.59
0.207818	112.1
0.210706	112.61
0.213634	113.12
0.216603	113.64
0.219613	114.18
0.222665	114.71
0.22576	115.25
0.228897	115.79
0.232078	116.35
0.235303	116.9
0.238574	117.47
0.241889	118.04
0.245251	118.62
0.248659	119.2
0.252115	119.79
0.255619	120.39
0.259171	120.99
0.262773	121.61
0.266425	122.22
0.270127	122.85
0.273881	123.48
0.277688	124.12
0.281547	124.76
0.285459	125.42
0.289427	126.08
0.293449	126.75
0.297527	127.43
0.301662	128.12
0.305854	128.81
0.310105	129.52
0.314414	130.23
0.318784	130.94
0.323214	131.67
0.327706	132.42
0.33226	133.16
0.336878	133.91
0.34156	134.67
0.346306	135.45
0.351119	136.23
0.355999	137.02
0.360946	137.82
0.365962	138.63
0.371048	139.45
0.376205	140.29
0.381433	141.12
0.386734	141.97
0.392109	142.83
0.397558	143.7
0.403083	144.59
0.408685	145.49
0.414365	146.38
0.420123	147.3
0.425962	148.22
0.431882	149.16
0.437884	150.12
0.443969	151.08
0.450139	152.05
0.456395	153.03
0.462737	154.03
0.469168	155.03
0.475689	156.05
0.482299	157.09
0.489002	158.13
0.495798	159.19
0.502688	160.27
0.509674	161.35
0.516757	162.45
0.523939	163.56
0.53122	164.69
0.538603	165.82
0.546088	166.98
0.553677	168.14
0.561372	169.32
0.569174	170.51
0.577084	171.73
0.585104	172.95
0.593235	174.19
0.601479	175.45
0.609838	176.71
0.618314	178
0.626907	179.3
0.635619	180.61
0.644452	181.94
0.653409	183.29
0.662489	184.66
0.671696	186.03
