"Energy (MeV/nuc)"	"Flux (particles/m2-s-sr-MeV/nuc)"
""	Z=1
0.1	25.559
0.10139	25.633
0.102799	25.708
0.104227	25.785
0.105676	25.864
0.107145	25.943
0.108634	26.024
0.110143	26.106
0.111674	26.19
0.113226	26.274
0.1148	26.36
0.116395	26.447
0.118013	26.535
0.119653	26.626
0.121315	26.717
0.123001	26.809
0.124711	26.902
0.126444	26.997
0.128201	27.093
0.129983	27.19
0.131789	27.288
0.133621	27.388
0.135478	27.489
0.137361	27.59
0.13927	27.694
0.141205	27.798
0.143167	27.903
0.145157	28.01
0.147174	28.118
0.14922	28.227
0.151293	28.337
0.153396	28.449
0.155528	28.561
0.157689	28.675
0.159881	28.791
0.162103	28.907
0.164355	29.024
0.16664	29.144
0.168955	29.263
0.171303	29.385
0.173684	29.508
0.176098	29.632
0.178545	29.757
0.181027	29.883
0.183542	30.012
0.186093	30.141
0.188679	30.272
0.191301	30.404
0.19396	30.537
0.196656	30.673
0.199389	30.809
0.20216	30.947
0.204969	31.086
0.207818	31.228
0.210706	31.37
0.213634	31.514
0.216603	31.659
0.219613	31.807
0.222665	31.955
0.22576	32.106
0.228897	32.257
0.232078	32.412
0.235303	32.567
0.238574	32.724
0.241889	32.884
0.245251	33.044
0.248659	33.206
0.252115	33.372
0.255619	33.538
0.259171	33.706
0.262773	33.876
0.266425	34.048
0.270127	34.222
0.273881	34.399
0.277688	34.577
0.281547	34.756
0.285459	34.94
0.289427	35.124
0.293449	35.31
0.297527	35.499
0.301662	35.69
0.305854	35.884
0.310105	36.079
0.314414	36.278
0.318784	36.477
0.323214	36.68
0.327706	36.888
0.33226	37.094
0.336878	37.302
0.34156	37.516
0.346306	37.731
0.351119	37.948
0.355999	38.171
0.360946	38.391
0.365962	38.618
0.371048	38.846
0.376205	39.079
0.381433	39.312
0.386734	39.548
0.392109	39.788
0.397558	40.031
0.403083	40.279
0.408685	40.527
0.414365	40.777
0.420123	41.032
0.425962	41.289
0.431882	41.552
0.437884	41.818
0.443969	42.084
0.450139	42.355
0.456395	42.629
0.462737	42.906
0.469168	43.185
0.475689	43.469
0.482299	43.757
0.489002	44.049
0.495798	44.344
0.502688	44.643
0.509674	44.944
0.516757	45.25
0.523939	45.56
0.53122	45.873
0.538603	46.191
0.546088	46.511
0.553677	46.836
0.561372	47.164
0.569174	47.496
0.577084	47.835
0.585104	48.174
0.593235	48.52
0.601479	48.87
0.609838	49.22
0.618314	49.579
0.626907	49.944
0.635619	50.308
0.644452	50.677
0.653409	51.052
0.662489	51.433
0.671696	51.816
0.681031	52.206
0.690495	52.602
0.700092	53
0.709821	53.403
0.719686	53.811
0.729687	54.222
0.739828	54.641
0.75011	55.063
0.760534	55.489
0.771104	55.925
0.78182	56.36
0.792685	56.803
0.803702	57.254
0.814871	57.708
0.826196	58.164
0.837678	58.63
0.849319	59.103
0.861122	59.576
0.87309	60.06
0.885224	60.547
0.897526	61.038
0.909999	61.537
0.922646	62.039
0.935468	62.551
0.948469	63.068
0.96165	63.589
0.975014	64.117
0.988564	64.655
1.0023	66.129
1.01623	66.689
1.03036	67.256
1.04467	67.828
1.05919	68.403
1.07391	68.985
1.08884	69.579
1.10397	70.173
1.11931	70.774
1.13487	71.382
1.15064	72.001
1.16663	72.62
1.18284	73.25
1.19928	73.884
1.21595	74.528
1.23285	75.174
1.24998	75.833
1.26735	76.493
1.28496	77.163
1.30282	77.845
1.32093	78.53
1.33929	79.219
1.3579	79.92
1.37677	80.624
1.3959	81.339
1.4153	82.061
1.43497	82.788
1.45491	83.525
1.47513	84.267
1.49563	85.022
1.51642	85.779
1.53749	86.55
1.55886	87.321
1.58052	88.107
1.60249	88.901
1.62476	89.706
1.64734	90.511
1.67023	91.331
1.69345	92.155
1.71698	92.99
1.74084	93.833
1.76503	94.687
1.78956	95.552
1.81443	96.418
1.83965	97.302
1.86522	98.186
1.89114	99.089
1.91742	99.989
1.94407	100.9
1.97108	101.83
1.99848	102.76
2.02625	103.71
2.05441	104.66
2.08296	105.63
2.11191	106.61
2.14126	107.58
2.17102	108.58
2.20119	109.59
2.23178	110.59
2.2628	111.62
2.29424	112.66
2.32613	113.7
2.35845	114.76
2.39123	115.82
2.42446	116.9
2.45816	117.98
2.49232	119.08
2.52695	120.2
2.56207	121.31
2.59768	122.44
2.63378	123.59
2.67038	124.74
2.70749	125.9
2.74512	127.08
2.78327	128.27
2.82195	129.46
2.86117	130.68
2.90093	131.9
2.94125	133.13
2.98212	134.38
3.02357	135.63
3.06559	136.91
3.10819	138.19
3.15139	139.48
3.19518	140.79
3.23959	142.1
3.28461	143.44
3.33026	144.78
3.37654	146.13
3.42346	147.5
3.47104	148.88
3.51928	150.27
3.56819	151.68
3.61778	153.1
3.66805	154.53
3.71903	155.98
3.77071	157.43
3.82312	158.9
3.87625	160.38
3.93012	161.87
3.98474	163.39
4.04011	164.9
4.09626	166.44
4.15319	167.99
4.21091	169.54
4.26943	171.12
4.32876	172.71
4.38892	174.31
4.44991	175.92
4.51176	177.55
4.57446	179.18
4.63803	180.83
4.70249	182.5
4.76784	184.18
4.8341	185.87
4.90128	187.58
4.9694	189.3
5.03846	191.03
5.10848	192.77
5.17947	194.53
5.25146	196.3
5.32444	198.08
5.39843	199.88
5.47346	201.69
5.54952	203.51
5.62665	205.35
5.70484	207.2
5.78413	209.06
5.86451	210.93
5.94601	212.82
6.02865	214.72
6.11243	216.62
6.19738	218.55
6.2835	220.48
6.37083	222.43
6.45936	224.39
6.54913	226.35
6.64015	228.33
6.73243	230.33
6.82599	232.33
6.92086	234.34
7.01704	236.37
7.11456	238.41
7.21343	240.45
7.31368	242.51
7.41532	244.58
7.51837	246.66
7.62286	248.75
7.7288	250.85
7.83621	252.96
7.94511	255.08
8.05553	257.21
8.16748	259.34
8.28098	261.49
8.39607	263.65
8.51275	265.81
8.63106	267.99
8.75101	270.17
8.87262	272.37
8.99593	274.57
9.12095	276.78
9.2477	279.01
9.37622	281.23
9.50653	283.47
9.63864	285.72
9.7726	287.97
9.90841	290.23
10.0461	292.49
10.1857	294.77
10.3273	297.06
10.4708	299.35
10.6163	301.66
10.7639	303.97
10.9134	306.3
11.0651	308.64
11.2189	310.98
11.3748	313.33
11.5329	315.69
11.6932	318.06
11.8557	320.45
12.0204	322.84
12.1875	325.25
12.3569	327.66
12.5286	330.09
12.7027	332.53
12.8792	335
13.0582	337.46
13.2397	339.94
13.4237	342.44
13.6103	344.95
13.7994	347.48
13.9912	350.03
14.1856	352.59
14.3828	355.18
14.5826	357.81
14.7853	360.47
14.9908	363.17
15.1991	365.88
15.4103	368.63
15.6245	371.4
15.8416	374.2
16.0618	377.04
16.285	379.93
16.5113	382.86
16.7408	385.83
16.9735	388.85
17.2093	391.92
17.4485	395.03
17.691	398.22
17.9369	401.45
