"Energy (MeV/nuc)"	"Flux (particles/m2-s-sr-MeV/nuc)"
""	Z=1
0.1	1067.7
0.10139	1070.8
0.102799	1073.9
0.104227	1077.1
0.105676	1080.4
0.107145	1083.8
0.108634	1087.1
0.110143	1090.6
0.111674	1094.1
0.113226	1097.6
0.1148	1101.2
0.116395	1104.8
0.118013	1108.5
0.119653	1112.3
0.121315	1116.1
0.123001	1119.9
0.124711	1123.8
0.126444	1127.8
0.128201	1131.8
0.129983	1135.9
0.131789	1140
0.133621	1144.2
0.135478	1148.4
0.137361	1152.6
0.13927	1156.9
0.141205	1161.3
0.143167	1165.7
0.145157	1170.1
0.147174	1174.7
0.14922	1179.2
0.151293	1183.8
0.153396	1188.5
0.155528	1193.2
0.157689	1197.9
0.159881	1202.8
0.162103	1207.7
0.164355	1212.6
0.16664	1217.5
0.168955	1222.5
0.171303	1227.6
0.173684	1232.8
0.176098	1238
0.178545	1243.2
0.181027	1248.4
0.183542	1253.9
0.186093	1259.3
0.188679	1264.7
0.191301	1270.2
0.19396	1275.8
0.196656	1281.5
0.199389	1287.2
0.20216	1292.9
0.204969	1298.7
0.207818	1304.7
0.210706	1310.6
0.213634	1316.6
0.216603	1322.7
0.219613	1328.9
0.222665	1335.1
0.22576	1341.4
0.228897	1347.7
0.232078	1354.2
0.235303	1360.7
0.238574	1367.2
0.241889	1373.9
0.245251	1380.6
0.248659	1387.4
0.252115	1394.3
0.255619	1401.2
0.259171	1408.3
0.262773	1415.4
0.266425	1422.6
0.270127	1429.9
0.273881	1437.3
0.277688	1444.7
0.281547	1452.2
0.285459	1459.9
0.289427	1467.6
0.293449	1475.4
0.297527	1483.3
0.301662	1491.3
0.305854	1499.4
0.310105	1507.6
0.314414	1515.9
0.318784	1524.2
0.323214	1532.7
0.327706	1541.4
0.33226	1550
0.336878	1558.7
0.34156	1567.6
0.346306	1576.6
0.351119	1585.7
0.355999	1595
0.360946	1604.3
0.365962	1613.7
0.371048	1623.3
0.376205	1633.1
0.381433	1642.8
0.386734	1652.7
0.392109	1662.7
0.397558	1672.9
0.403083	1683.3
0.408685	1693.6
0.414365	1704.1
0.420123	1714.8
0.425962	1725.5
0.431882	1736.5
0.437884	1747.7
0.443969	1758.8
0.450139	1770.2
0.456395	1781.6
0.462737	1793.2
0.469168	1804.9
0.475689	1816.8
0.482299	1828.9
0.489002	1841.1
0.495798	1853.4
0.502688	1866
0.509674	1878.5
0.516757	1891.4
0.523939	1904.3
0.53122	1917.5
0.538603	1930.7
0.546088	1944.2
0.553677	1957.8
0.561372	1971.5
0.569174	1985.4
0.577084	1999.6
0.585104	2013.8
0.593235	2028.3
0.601479	2043
0.609838	2057.6
0.618314	2072.7
0.626907	2088
0.635619	2103.2
0.644452	2118.7
0.653409	2134.4
0.662489	2150.4
0.671696	2166.4
0.681031	2182.8
0.690495	2199.4
0.700092	2216
0.709821	2233
0.719686	2250.1
0.729687	2267.3
0.739828	2284.9
0.75011	2302.5
0.760534	2320.4
0.771104	2338.7
0.78182	2356.9
0.792685	2375.5
0.803702	2394.4
0.814871	2413.5
0.826196	2432.6
0.837678	2452.2
0.849319	2472
0.861122	2491.9
0.87309	2512.2
0.885224	2532.6
0.897526	2553.2
0.909999	2574.2
0.922646	2595.3
0.935468	2616.8
0.948469	2638.5
0.96165	2660.3
0.975014	2682.5
0.988564	2705.1
1.0023	2766.9
1.01623	2790.4
1.03036	2814.3
1.04467	2838.3
1.05919	2862.5
1.07391	2886.9
1.08884	2911.9
1.10397	2936.8
1.11931	2962.1
1.13487	2987.7
1.15064	3013.7
1.16663	3039.8
1.18284	3066.3
1.19928	3093
1.21595	3120.1
1.23285	3147.3
1.24998	3175
1.26735	3202.8
1.28496	3231
1.30282	3259.8
1.32093	3288.6
1.33929	3317.7
1.3579	3347.2
1.37677	3376.9
1.3959	3407
1.4153	3437.5
1.43497	3468.1
1.45491	3499.2
1.47513	3530.5
1.49563	3562.4
1.51642	3594.4
1.53749	3626.9
1.55886	3659.5
1.58052	3692.7
1.60249	3726.2
1.62476	3760.2
1.64734	3794.3
1.67023	3828.9
1.69345	3863.8
1.71698	3899.1
1.74084	3934.8
1.76503	3970.9
1.78956	4007.6
1.81443	4044.3
1.83965	4081.7
1.86522	4119.2
1.89114	4157.5
1.91742	4195.7
1.94407	4234.5
1.97108	4274
1.99848	4313.4
2.02625	4353.6
2.05441	4394.1
2.08296	4435.1
2.11191	4476.6
2.14126	4518.2
2.17102	4560.6
2.20119	4603.4
2.23178	4646.4
2.2628	4690.1
2.29424	4734.3
2.32613	4778.8
2.35845	4823.8
2.39123	4869.1
2.42446	4915.3
2.45816	4961.5
2.49232	5008.4
2.52695	5056.1
2.56207	5103.7
2.59768	5152.1
2.63378	5201.1
2.67038	5250.4
2.70749	5300.4
2.74512	5350.8
2.78327	5401.8
2.82195	5453.1
2.86117	5505.2
2.90093	5557.6
2.94125	5610.9
2.98212	5664.4
3.02357	5718.4
3.06559	5773.4
3.10819	5828.6
3.15139	5884.5
3.19518	5940.8
3.23959	5997.7
3.28461	6055.5
