"Energy (MeV/nuc)"	"Flux (particles/m2-s-sr-MeV/nuc)"
""	Z=1
0.1	6642.5
0.10139	6661.6
0.102799	6681.2
0.104227	6701.1
0.105676	6721.7
0.107145	6742.4
0.108634	6763.4
0.110143	6784.6
0.111674	6806.4
0.113226	6828.3
0.1148	6850.6
0.116395	6873.3
0.118013	6896.2
0.119653	6919.9
0.121315	6943.5
0.123001	6967.4
0.124711	6991.6
0.126444	7016.3
0.128201	7041.1
0.129983	7066.3
0.131789	7091.8
0.133621	7118
0.135478	7144.2
0.137361	7170.5
0.13927	7197.3
0.141205	7224.4
0.143167	7251.7
0.145157	7279.5
0.147174	7307.8
0.14922	7336.1
0.151293	7364.7
0.153396	7393.7
0.155528	7422.9
0.157689	7452.5
0.159881	7482.6
0.162103	7512.8
0.164355	7543.3
0.16664	7574.3
0.168955	7605.4
0.171303	7637.2
0.173684	7669.1
0.176098	7701.3
0.178545	7733.7
0.181027	7766.6
0.183542	7800.1
0.186093	7833.7
0.188679	7867.6
0.191301	7901.9
0.19396	7936.6
0.196656	7971.9
0.199389	8007.3
0.20216	8043.1
0.204969	8079.2
0.207818	8116.2
0.210706	8153.2
0.213634	8190.4
0.216603	8228.3
0.219613	8266.7
0.222665	8305.3
0.22576	8344.4
0.228897	8383.8
0.232078	8424
0.235303	8464.4
0.238574	8505
0.241889	8546.7
0.245251	8588.4
0.248659	8630.6
0.252115	8673.6
0.255619	8716.7
0.259171	8760.4
0.262773	8804.8
0.266425	8849.5
0.270127	8894.6
0.273881	8940.7
0.277688	8986.9
0.281547	9033.5
0.285459	9081.3
0.289427	9129.1
0.293449	9177.5
0.297527	9226.8
0.301662	9276.4
0.305854	9326.9
0.310105	9377.7
0.314414	9429.3
0.318784	9481.1
0.323214	9533.8
0.327706	9587.9
0.33226	9641.5
0.336878	9695.6
0.34156	9751.1
0.346306	9807.1
0.351119	9863.6
0.355999	9921.5
0.360946	9978.9
0.365962	10038
0.371048	10097
0.376205	10158
0.381433	10218
0.386734	10280
0.392109	10342
0.397558	10405
0.403083	10470
0.408685	10534
0.414365	10599
0.420123	10666
0.425962	10733
0.431882	10801
0.437884	10870
0.443969	10939
0.450139	11010
0.456395	11081
0.462737	11153
0.469168	11226
0.475689	11300
0.482299	11375
0.489002	11450
0.495798	11527
0.502688	11605
0.509674	11683
0.516757	11763
0.523939	11844
0.53122	11925
0.538603	12008
0.546088	12091
0.553677	12176
0.561372	12261
0.569174	12347
0.577084	12436
0.585104	12524
0.593235	12614
0.601479	12705
0.609838	12796
0.618314	12890
0.626907	12984
0.635619	13079
0.644452	13175
0.653409	13273
0.662489	13372
0.671696	13472
0.681031	13573
0.690495	13676
0.700092	13780
0.709821	13885
0.719686	13991
0.729687	14098
0.739828	14207
0.75011	14317
0.760534	14428
0.771104	14541
0.78182	14654
0.792685	14770
0.803702	14887
0.814871	15006
0.826196	15124
0.837678	15246
0.849319	15369
0.861122	15492
0.87309	15618
0.885224	15745
0.897526	15873
0.909999	16003
0.922646	16134
0.935468	16267
0.948469	16402
0.96165	16537
0.975014	16675
0.988564	16815
1.0023	17199
1.01623	17345
1.03036	17492
1.04467	17641
1.05919	17791
1.07391	17943
1.08884	18098
1.10397	18253
1.11931	18409
1.13487	18568
1.15064	18729
1.16663	18891
1.18284	19055
1.19928	19220
1.21595	19388
1.23285	19556
1.24998	19728
1.26735	19901
1.28496	20075
1.30282	20253
1.32093	20432
1.33929	20612
1.3579	20795
1.37677	20978
1.3959	21165
1.4153	21354
1.43497	21543
1.45491	21736
1.47513	21929
1.49563	22127
1.51642	22324
1.53749	22525
1.55886	22727
1.58052	22932
1.60249	23140
1.62476	23350
1.64734	23560
1.67023	23774
1.69345	23990
1.71698	24208
1.74084	24428
1.76503	24652
1.78956	24878
1.81443	25104
1.83965	25336
1.86522	25567
1.89114	25803
1.91742	26039
1.94407	26278
1.97108	26522
1.99848	26765
2.02625	27013
2.05441	27262
2.08296	27515
2.11191	27771
2.14126	28027
2.17102	28288
2.20119	28552
2.23178	28816
2.2628	29086
2.29424	29357
2.32613	29631
2.35845	29908
2.39123	30187
2.42446	30471
2.45816	30755
2.49232	31043
2.52695	31336
2.56207	31628
2.59768	31925
2.63378	32226
2.67038	32528
2.70749	32835
2.74512	33144
2.78327	33457
2.82195	33771
2.86117	34090
2.90093	34411
2.94125	34737
2.98212	35064
3.02357	35395
3.06559	35731
3.10819	36068
3.15139	36409
3.19518	36753
3.23959	37101
3.28461	37453
3.33026	37806
3.37654	38163
3.42346	38526
3.47104	38891
3.51928	39258
3.56819	39629
3.61778	40005
3.66805	40384
3.71903	40766
3.77071	41150
3.82312	41540
3.87625	41931
3.93012	42327
3.98474	42728
4.04011	43131
4.09626	43538
4.15319	43949
4.21091	44362
4.26943	44780
4.32876	45203
4.38892	45628
4.44991	46057
4.51176	46489
4.57446	46924
4.63803	47364
4.70249	47807
4.76784	48256
4.8341	48707
4.90128	49161
4.9694	49619
5.03846	50081
5.10848	50547
5.17947	51017
5.25146	51487
5.32444	51964
5.39843	52445
5.47346	52929
5.54952	53416
5.62665	53907
5.70484	54402
5.78413	54901
5.86451	55401
5.94601	55907
6.02865	56415
6.11243	56927
6.19738	57442
6.2835	57961
6.37083	58485
6.45936	59010
6.54913	59538
6.64015	60070
6.73243	60607
6.82599	61145
6.92086	61685
7.01704	62230
7.11456	62777
7.21343	63326
7.31368	63879
7.41532	64436
7.51837	64993
7.62286	65555
7.7288	66118
7.83621	66683
7.94511	67253
8.05553	67823
8.16748	68396
8.28098	68972
8.39607	69549
8.51275	70126
8.63106	70708
8.75101	71289
8.87262	71875
8.99593	72457
9.12095	73044
9.2477	73632
9.37622	74220
9.50653	74810
9.63864	75400
9.7726	75993
9.90841	76582
10.0461	77174
10.1857	77767
10.3273	78361
10.4708	78954
10.6163	79548
10.7639	80141
10.9134	80732
11.0651	81324
11.2189	81914
11.3748	82502
11.5329	83089
11.6932	83675
11.8557	84259
12.0204	84839
12.1875	85420
12.3569	85997
12.5286	86572
12.7027	87142
12.8792	87713
13.0582	88277
13.2397	88840
13.4237	89400
13.6103	89954
13.7994	90505
13.9912	91051
14.1856	91594
14.3828	92131
14.5826	92664
14.7853	93193
14.9908	93712
15.1991	94227
15.4103	94738
15.6245	95240
15.8416	95737
16.0618	96228
16.285	96709
16.5113	97184
16.7408	97650
16.9735	98108
17.2093	98560
17.4485	99003
17.691	99437
17.9369	99862
18.1861	100280
18.4389	100690
18.6951	101090
18.9549	101480
19.2184	101860
19.4854	102230
19.7562	102590
20.0308	102940
20.3092	103280
20.5914	103610
20.8776	103920
21.1677	104230
21.4619	104520
21.7602	104800
22.0626	105070
22.3692	105330
22.6801	105580
22.9953	105820
23.3148	106040
23.6389	106260
23.9674	106460
24.3005	106650
24.6382	106820
24.9806	106990
25.3277	107140
25.6797	107270
26.0366	107400
26.3984	107510
26.7653	107620
27.1373	107700
27.5144	107780
27.8968	107850
28.2845	107900
28.6776	107930
29.0761	107960
29.4802	107970
29.8899	107980
30.3053	107970
30.7265	107940
31.1535	107910
31.5864	107860
32.0254	107800
32.4705	107730
32.9217	107650
33.3792	107560
33.8431	107450
34.3135	107340
34.7903	107220
35.2738	107080
35.764	106940
36.2611	106780
36.765	106620
37.2759	106440
37.794	106260
38.3192	106060
38.8518	105850
39.3917	105640
39.9391	105410
40.4942	105170
41.0569	104930
41.6275	104670
42.206	104400
42.7926	104120
43.3873	103830
43.9903	103530
44.6016	103220
45.2215	102910
45.8499	102570
46.4871	102230
47.1332	101880
47.7882	101520
