"Energy (MeV/nuc)"	"Flux (particles/m2-s-sr-MeV/nuc)"
""	Z=1
0.1	467.26
0.10139	468.61
0.102799	469.99
0.104227	471.38
0.105676	472.84
0.107145	474.3
0.108634	475.77
0.110143	477.27
0.111674	478.8
0.113226	480.34
0.1148	481.91
0.116395	483.5
0.118013	485.12
0.119653	486.79
0.121315	488.45
0.123001	490.13
0.124711	491.84
0.126444	493.57
0.128201	495.32
0.129983	497.09
0.131789	498.89
0.133621	500.74
0.135478	502.58
0.137361	504.43
0.13927	506.32
0.141205	508.22
0.143167	510.14
0.145157	512.1
0.147174	514.09
0.14922	516.09
0.151293	518.1
0.153396	520.14
0.155528	522.2
0.157689	524.27
0.159881	526.4
0.162103	528.53
0.164355	530.67
0.16664	532.85
0.168955	535.04
0.171303	537.29
0.173684	539.53
0.176098	541.79
0.178545	544.08
0.181027	546.39
0.183542	548.76
0.186093	551.12
0.188679	553.51
0.191301	555.92
0.19396	558.36
0.196656	560.86
0.199389	563.34
0.20216	565.86
0.204969	568.4
0.207818	571.01
0.210706	573.62
0.213634	576.24
0.216603	578.9
0.219613	581.62
0.222665	584.33
0.22576	587.08
0.228897	589.85
0.232078	592.69
0.235303	595.53
0.238574	598.39
0.241889	601.33
0.245251	604.27
0.248659	607.23
0.252115	610.27
0.255619	613.3
0.259171	616.38
0.262773	619.51
0.266425	622.66
0.270127	625.83
0.273881	629.09
0.277688	632.34
0.281547	635.62
0.285459	638.99
0.289427	642.35
0.293449	645.76
0.297527	649.24
0.301662	652.73
0.305854	656.29
0.310105	659.86
0.314414	663.51
0.318784	667.15
0.323214	670.86
0.327706	674.68
0.33226	678.45
0.336878	682.27
0.34156	686.18
0.346306	690.13
0.351119	694.1
0.355999	698.19
0.360946	702.23
0.365962	706.38
0.371048	710.56
0.376205	714.84
0.381433	719.12
0.386734	723.43
0.392109	727.85
0.397558	732.29
0.403083	736.84
0.408685	741.39
0.414365	745.96
0.420123	750.65
0.425962	755.35
0.431882	760.17
0.437884	765.06
0.443969	769.94
0.450139	774.92
0.456395	779.93
0.462737	785.02
0.469168	790.13
0.475689	795.35
0.482299	800.63
0.489002	805.99
0.495798	811.41
0.502688	816.9
0.509674	822.41
0.516757	828.03
0.523939	833.72
0.53122	839.47
0.538603	845.3
0.546088	851.19
0.553677	857.14
0.561372	863.17
0.569174	869.26
0.577084	875.49
0.585104	881.71
0.593235	888.07
0.601479	894.5
0.609838	900.92
0.618314	907.54
0.626907	914.23
0.635619	920.93
0.644452	927.69
0.653409	934.59
0.662489	941.61
0.671696	948.64
0.681031	955.8
0.690495	963.09
0.700092	970.39
0.709821	977.82
0.719686	985.32
0.729687	992.88
0.739828	1000.6
0.75011	1008.4
0.760534	1016.2
0.771104	1024.2
0.78182	1032.2
0.792685	1040.4
0.803702	1048.7
0.814871	1057
0.826196	1065.4
0.837678	1074
0.849319	1082.7
0.861122	1091.4
0.87309	1100.3
0.885224	1109.3
0.897526	1118.4
0.909999	1127.6
0.922646	1136.8
0.935468	1146.3
0.948469	1155.8
0.96165	1165.4
0.975014	1175.1
0.988564	1185.1
1.0023	1212.1
1.01623	1222.5
1.03036	1233
1.04467	1243.5
1.05919	1254.1
1.07391	1264.9
1.08884	1275.9
1.10397	1286.8
1.11931	1297.9
1.13487	1309.2
1.15064	1320.6
1.16663	1332.1
1.18284	1343.8
1.19928	1355.5
1.21595	1367.4
1.23285	1379.4
1.24998	1391.6
1.26735	1403.8
1.28496	1416.2
1.30282	1428.9
1.32093	1441.6
1.33929	1454.4
1.3579	1467.4
1.37677	1480.4
1.3959	1493.7
1.4153	1507.1
1.43497	1520.6
1.45491	1534.3
1.47513	1548.1
1.49563	1562.2
1.51642	1576.2
1.53749	1590.6
1.55886	1604.9
1.58052	1619.6
1.60249	1634.4
1.62476	1649.4
1.64734	1664.4
1.67023	1679.7
1.69345	1695.1
1.71698	1710.7
1.74084	1726.4
1.76503	1742.4
1.78956	1758.6
1.81443	1774.7
1.83965	1791.3
1.86522	1807.9
1.89114	1824.8
1.91742	1841.7
1.94407	1858.8
1.97108	1876.3
1.99848	1893.7
2.02625	1911.5
2.05441	1929.4
2.08296	1947.6
2.11191	1966
