"Energy (MeV/nuc)"	"Flux (particles/m2-s-sr-MeV/nuc)"
""	Z=1
0.1	6605.4
0.10139	6624.5
0.102799	6644
0.104227	6663.7
0.105676	6684.1
0.107145	6704.7
0.108634	6725.6
0.110143	6746.7
0.111674	6768.3
0.113226	6790.1
0.1148	6812.3
0.116395	6834.8
0.118013	6857.7
0.119653	6881
0.121315	6904.5
0.123001	6928.3
0.124711	6952.4
0.126444	6976.9
0.128201	7001.6
0.129983	7026.7
0.131789	7052.1
0.133621	7078
0.135478	7104
0.137361	7130.2
0.13927	7156.8
0.141205	7183.8
0.143167	7210.9
0.145157	7238.5
0.147174	7266.5
0.14922	7294.6
0.151293	7323.1
0.153396	7351.9
0.155528	7381
0.157689	7410.4
0.159881	7440.2
0.162103	7470.3
0.164355	7500.6
0.16664	7531.4
0.168955	7562.3
0.171303	7593.8
0.173684	7625.5
0.176098	7657.5
0.178545	7689.8
0.181027	7722.4
0.183542	7755.6
0.186093	7789
0.188679	7822.7
0.191301	7856.9
0.19396	7891.3
0.196656	7926.3
0.199389	7961.5
0.20216	7997
0.204969	8033
0.207818	8069.6
0.210706	8106.3
0.213634	8143.4
0.216603	8181
0.219613	8219.1
0.222665	8257.5
0.22576	8296.3
0.228897	8335.5
0.232078	8375.3
0.235303	8415.4
0.238574	8455.9
0.241889	8497.1
0.245251	8538.6
0.248659	8580.5
0.252115	8623.1
0.255619	8666
0.259171	8709.4
0.262773	8753.4
0.266425	8797.9
0.270127	8842.7
0.273881	8888.4
0.277688	8934.3
0.281547	8980.6
0.285459	9027.9
0.289427	9075.5
0.293449	9123.6
0.297527	9172.5
0.301662	9221.8
0.305854	9271.8
0.310105	9322.2
0.314414	9373.4
0.318784	9424.8
0.323214	9477.2
0.327706	9530.8
0.33226	9584.2
0.336878	9637.7
0.34156	9693
0.346306	9748.4
0.351119	9804.6
0.355999	9861.9
0.360946	9919
0.365962	9977.3
0.371048	10036
0.376205	10096
0.381433	10157
0.386734	10217
0.392109	10279
0.397558	10342
0.403083	10406
0.408685	10470
0.414365	10534
0.420123	10600
0.425962	10667
0.431882	10734
0.437884	10803
0.443969	10872
0.450139	10942
0.456395	11012
0.462737	11084
0.469168	11156
