"Energy (MeV/nuc)"	"Flux (particles/m2-s-sr-MeV/nuc)"
""	Z=1
0.1	567.85
0.10139	569.49
0.102799	571.17
0.104227	572.86
0.105676	574.56
0.107145	576.32
0.108634	578.12
0.110143	579.94
0.111674	581.79
0.113226	583.67
0.1148	585.57
0.116395	587.51
0.118013	589.47
0.119653	591.42
0.121315	593.44
0.123001	595.48
0.124711	597.56
0.126444	599.66
0.128201	601.79
0.129983	603.94
0.131789	606.12
0.133621	608.29
0.135478	610.52
0.137361	612.77
0.13927	615.06
0.141205	617.38
0.143167	619.71
0.145157	622.08
0.147174	624.42
0.14922	626.84
0.151293	629.29
0.153396	631.76
0.155528	634.26
0.157689	636.79
0.159881	639.29
0.162103	641.87
0.164355	644.47
0.16664	647.12
0.168955	649.78
0.171303	652.41
0.173684	655.14
0.176098	657.89
0.178545	660.66
0.181027	663.46
0.183542	666.25
0.186093	669.12
0.188679	672.01
0.191301	674.95
0.19396	677.91
0.196656	680.84
0.199389	683.86
0.20216	686.92
0.204969	690
0.207818	693.08
0.210706	696.23
0.213634	699.42
0.216603	702.65
0.219613	705.85
0.222665	709.14
0.22576	712.48
0.228897	715.84
0.232078	719.19
0.235303	722.63
0.238574	726.1
0.241889	729.57
0.245251	733.13
0.248659	736.73
0.252115	740.31
0.255619	743.99
0.259171	747.72
0.262773	751.42
0.266425	755.24
0.270127	759.08
0.273881	762.93
0.277688	766.87
0.281547	770.85
0.285459	774.83
0.289427	778.91
0.293449	783.04
0.297527	787.15
0.301662	791.38
0.305854	795.59
0.310105	799.92
0.314414	804.23
0.318784	808.64
0.323214	813.14
0.327706	817.65
0.33226	822.23
0.336878	826.74
0.34156	831.47
0.346306	836.15
0.351119	840.96
0.355999	845.79
0.360946	850.69
0.365962	855.6
0.371048	860.65
0.376205	865.72
0.381433	870.79
0.386734	876.01
0.392109	881.23
0.397558	886.61
0.403083	891.99
0.408685	897.38
0.414365	902.91
0.420123	908.46
0.425962	914.15
0.431882	919.86
0.437884	925.64
0.443969	931.42
0.450139	937.44
0.456395	943.38
0.462737	949.4
0.469168	955.57
0.475689	961.75
