"Energy (MeV/nuc)"	"Flux (particles/m2-s-sr-MeV/nuc)"
""	Z=1
0.1	1689.9
0.10139	1694.8
0.102799	1699.7
0.104227	1704.8
0.105676	1710
0.107145	1715.3
0.108634	1720.6
0.110143	1726
0.111674	1731.6
0.113226	1737.2
0.1148	1742.8
0.116395	1748.6
0.118013	1754.4
0.119653	1760.5
0.121315	1766.5
0.123001	1772.5
0.124711	1778.7
0.126444	1785
0.128201	1791.3
0.129983	1797.7
0.131789	1804.2
0.133621	1810.9
0.135478	1817.5
0.137361	1824.2
0.13927	1831.1
0.141205	1838
0.143167	1844.9
0.145157	1852
0.147174	1859.2
0.14922	1866.4
0.151293	1873.7
0.153396	1881
0.155528	1888.5
0.157689	1896
0.159881	1903.7
0.162103	1911.4
0.164355	1919.1
0.16664	1927
0.168955	1934.9
0.171303	1943
0.173684	1951.1
0.176098	1959.3
0.178545	1967.6
0.181027	1975.9
0.183542	1984.5
0.186093	1993
0.188679	2001.6
0.191301	2010.4
0.19396	2019.2
0.196656	2028.2
0.199389	2037.2
0.20216	2046.3
0.204969	2055.5
0.207818	2064.9
0.210706	2074.3
0.213634	2083.8
0.216603	2093.4
0.219613	2103.2
0.222665	2113
0.22576	2123
0.228897	2133
0.232078	2143.2
0.235303	2153.5
0.238574	2163.9
0.241889	2174.5
0.245251	2185.1
0.248659	2195.8
0.252115	2206.8
0.255619	2217.7
0.259171	2228.9
0.262773	2240.2
0.266425	2251.5
0.270127	2263
0.273881	2274.8
0.277688	2286.5
0.281547	2298.4
0.285459	2310.5
0.289427	2322.7
0.293449	2335
0.297527	2347.6
0.301662	2360.2
0.305854	2373.1
0.310105	2386
0.314414	2399.1
0.318784	2412.3
0.323214	2425.7
0.327706	2439.5
0.33226	2453.1
0.336878	2466.9
0.34156	2481.1
0.346306	2495.3
0.351119	2509.7
0.355999	2524.4
0.360946	2539
0.365962	2554
0.371048	2569.1
0.376205	2584.6
0.381433	2600
0.386734	2615.6
0.392109	2631.6
0.397558	2647.6
0.403083	2664
0.408685	2680.5
0.414365	2697
0.420123	2713.9
0.425962	2730.9
0.431882	2748.3
0.437884	2765.9
0.443969	2783.6
0.450139	2801.6
0.456395	2819.7
0.462737	2838
0.469168	2856.5
0.475689	2875.3
0.482299	2894.4
0.489002	2913.7
0.495798	2933.3
0.502688	2953.1
0.509674	2973
0.516757	2993.3
0.523939	3013.9
0.53122	3034.6
0.538603	3055.6
0.546088	3076.9
0.553677	3098.4
0.561372	3120.2
0.569174	3142.1
0.577084	3164.6
0.585104	3187.1
0.593235	3210
0.601479	3233.2
0.609838	3256.4
0.618314	3280.3
0.626907	3304.4
0.635619	3328.6
0.644452	3353
0.653409	3377.9
0.662489	3403.2
0.671696	3428.6
0.681031	3454.4
0.690495	3480.7
0.700092	3507.1
0.709821	3533.8
0.719686	3560.9
0.729687	3588.1
0.739828	3615.9
0.75011	3643.9
0.760534	3672.2
0.771104	3701.2
0.78182	3729.9
0.792685	3759.4
0.803702	3789.3
0.814871	3819.5
0.826196	3849.7
0.837678	3880.6
0.849319	3912
0.861122	3943.4
0.87309	3975.6
0.885224	4007.9
0.897526	4040.6
0.909999	4073.7
0.922646	4107
0.935468	4141.1
0.948469	4175.4
0.96165	4210
0.975014	4245.1
0.988564	4280.8
1.0023	4378.5
1.01623	4415.7
1.03036	4453.5
1.04467	4491.5
1.05919	4529.7
1.07391	4568.4
1.08884	4607.9
1.10397	4647.4
1.11931	4687.4
1.13487	4727.8
1.15064	4769
1.16663	4810.2
1.18284	4852.1
1.19928	4894.3
1.21595	4937.2
1.23285	4980.2
1.24998	5024.1
1.26735	5068
1.28496	5112.7
1.30282	5158.1
1.32093	5203.8
1.33929	5249.7
1.3579	5296.4
1.37677	5343.3
1.3959	5391
1.4153	5439.2
1.43497	5487.6
1.45491	5536.8
1.47513	5586.3
1.49563	5636.7
1.51642	5687.2
1.53749	5738.7
1.55886	5790.2
1.58052	5842.7
1.60249	5895.7
1.62476	5949.5
1.64734	6003.3
1.67023	6058.1
1.69345	6113.2
1.71698	6169.1
1.74084	6225.4
1.76503	6282.6
1.78956	6340.5
1.81443	6398.5
1.83965	6457.7
1.86522	6516.9
1.89114	6577.4
1.91742	6637.8
1.94407	6699.1
1.97108	6761.5
1.99848	6823.8
2.02625	6887.3
2.05441	6951.3
2.08296	7016.1
2.11191	7081.8
2.14126	7147.4
2.17102	7214.3
2.20119	7282.1
2.23178	7349.9
2.2628	7419
2.29424	7488.8
2.32613	7559.1
2.35845	7630.2
2.39123	7701.8
2.42446	7774.8
2.45816	7847.7
2.49232	7921.8
2.52695	7997.1
2.56207	8072.4
2.59768	8148.8
2.63378	8226
2.67038	8303.9
2.70749	8382.9
2.74512	8462.5
2.78327	8542.9
2.82195	8624
2.86117	8706.2
2.90093	8788.9
2.94125	8873
2.98212	8957.4
3.02357	9042.6
3.06559	9129.4
3.10819	9216.5
3.15139	9304.7
3.19518	9393.5
3.23959	9483.4
3.28461	9574.5
3.33026	9665.7
3.37654	9758
3.42346	9851.9
3.47104	9946.4
3.51928	10042
3.56819	10138
3.61778	10235
3.66805	10334
3.71903	10433
3.77071	10532
3.82312	10634
3.87625	10735
3.93012	10838
3.98474	10942
4.04011	11047
4.09626	11153
4.15319	11260
4.21091	11368
4.26943	11477
4.32876	11588
4.38892	11698
4.44991	11811
4.51176	11924
4.57446	12037
4.63803	12152
4.70249	12269
4.76784	12386
4.8341	12504
4.90128	12623
4.9694	12744
5.03846	12865
5.10848	12988
5.17947	13112
5.25146	13235
5.32444	13361
5.39843	13488
5.47346	13616
5.54952	13745
5.62665	13874
5.70484	14006
5.78413	14138
5.86451	14270
5.94601	14405
6.02865	14540
6.11243	14676
6.19738	14813
6.2835	14951
6.37083	15091
6.45936	15231
6.54913	15372
6.64015	15515
6.73243	15659
6.82599	15803
6.92086	15948
7.01704	16095
7.11456	16242
7.21343	16390
7.31368	16540
7.41532	16690
7.51837	16841
7.62286	16994
7.7288	17147
7.83621	17300
7.94511	17456
8.05553	17611
8.16748	17768
8.28098	17926
8.39607	18084
8.51275	18243
8.63106	18403
8.75101	18563
