"Energy (MeV/nuc)"	"Flux (particles/m2-s-sr-MeV/nuc)"
""	Z=1
0.1	5567.4
0.10139	5583.5
0.102799	5599.9
0.104227	5616.5
0.105676	5633.8
0.107145	5651.2
0.108634	5668.7
0.110143	5686.6
0.111674	5704.8
0.113226	5723.2
0.1148	5741.8
0.116395	5760.8
0.118013	5780.1
0.119653	5799.9
0.121315	5819.7
0.123001	5839.7
0.124711	5860.1
0.126444	5880.7
0.128201	5901.6
0.129983	5922.7
0.131789	5944.1
0.133621	5966
0.135478	5987.9
0.137361	6010
0.13927	6032.5
0.141205	6055.2
0.143167	6078.1
0.145157	6101.3
0.147174	6125
0.14922	6148.8
0.151293	6172.8
0.153396	6197.1
0.155528	6221.6
0.157689	6246.3
0.159881	6271.6
0.162103	6296.9
0.164355	6322.5
0.16664	6348.4
0.168955	6374.5
0.171303	6401.2
0.173684	6427.9
0.176098	6454.9
0.178545	6482.1
0.181027	6509.6
0.183542	6537.8
0.186093	6565.9
0.188679	6594.3
0.191301	6623.1
0.19396	6652.1
0.196656	6681.8
0.199389	6711.4
0.20216	6741.4
0.204969	6771.7
0.207818	6802.7
0.210706	6833.7
0.213634	6864.9
0.216603	6896.6
0.219613	6928.9
0.222665	6961.2
0.22576	6994
0.228897	7027
0.232078	7060.7
0.235303	7094.5
0.238574	7128.6
0.241889	7163.6
0.245251	7198.5
0.248659	7233.8
0.252115	7269.9
0.255619	7306
0.259171	7342.6
0.262773	7379.9
0.266425	7417.4
0.270127	7455.2
0.273881	7493.8
0.277688	7532.6
0.281547	7571.6
0.285459	7611.7
0.289427	7651.7
0.293449	7692.3
0.297527	7733.7
0.301662	7775.2
0.305854	7817.6
0.310105	7860.1
0.314414	7903.4
0.318784	7946.8
0.323214	7991
0.327706	8036.3
0.33226	8081.3
0.336878	8126.6
0.34156	8173.2
0.346306	8220.1
0.351119	8267.4
0.355999	8316
0.360946	8364.1
0.365962	8413.4
0.371048	8463.1
0.376205	8514
0.381433	8564.9
0.386734	8616.2
0.392109	8668.7
0.397558	8721.6
0.403083	8775.6
0.408685	8829.7
0.414365	8884.2
0.420123	8939.8
0.425962	8995.9
0.431882	9053.1
0.437884	9111.2
0.443969	9169.2
0.450139	9228.4
0.456395	9288
0.462737	9348.5
0.469168	9409.3
0.475689	9471.3
0.482299	9534.1
0.489002	9597.7
0.495798	9662.1
0.502688	9727.3
0.509674	9792.9
0.516757	9859.7
0.523939	9927.3
0.53122	9995.7
0.538603	10065
0.546088	10135
0.553677	10206
0.561372	10277
0.569174	10350
0.577084	10424
0.585104	10497
0.593235	10573
0.601479	10649
0.609838	10726
0.618314	10804
0.626907	10884
0.635619	10963
0.644452	11044
0.653409	11125
0.662489	11209
0.671696	11292
0.681031	11377
0.690495	11464
0.700092	11550
0.709821	11639
0.719686	11728
0.729687	11817
0.739828	11909
0.75011	12001
0.760534	12094
0.771104	12189
0.78182	12284
0.792685	12381
0.803702	12479
0.814871	12578
0.826196	12678
0.837678	12780
0.849319	12883
0.861122	12986
0.87309	13092
0.885224	13198
0.897526	13306
0.909999	13414
0.922646	13524
0.935468	13636
0.948469	13749
0.96165	13863
0.975014	13978
0.988564	14096
1.0023	14417
1.01623	14540
1.03036	14664
1.04467	14789
1.05919	14914
1.07391	15042
1.08884	15171
1.10397	15301
1.11931	15432
1.13487	15565
1.15064	15701
1.16663	15836
1.18284	15974
1.19928	16113
1.21595	16254
1.23285	16395
