"Energy (MeV/nuc)"	"Flux (particles/m2-s-sr-MeV/nuc)"
""	Z=1
0.1	2156.5
0.10139	2162.7
0.102799	2169.1
0.104227	2175.5
0.105676	2182.3
0.107145	2189
0.108634	2195.8
0.110143	2202.7
0.111674	2209.7
0.113226	2216.9
0.1148	2224.1
0.116395	2231.5
0.118013	2238.9
0.119653	2246.6
0.121315	2254.3
0.123001	2262
0.124711	2269.9
0.126444	2277.9
0.128201	2286
0.129983	2294.2
0.131789	2302.4
0.133621	2311
0.135478	2319.5
0.137361	2328
0.13927	2336.7
0.141205	2345.5
0.143167	2354.4
0.145157	2363.4
0.147174	2372.6
0.14922	2381.8
0.151293	2391.1
0.153396	2400.5
0.155528	2410
0.157689	2419.6
0.159881	2429.4
0.162103	2439.2
0.164355	2449.1
0.16664	2459.1
0.168955	2469.2
0.171303	2479.6
0.173684	2489.9
0.176098	2500.4
0.178545	2510.9
0.181027	2521.6
0.183542	2532.5
0.186093	2543.4
0.188679	2554.4
0.191301	2565.5
0.19396	2576.8
0.196656	2588.3
0.199389	2599.8
0.20216	2611.4
0.204969	2623.1
0.207818	2635.1
0.210706	2647.1
0.213634	2659.2
0.216603	2671.5
0.219613	2684
0.222665	2696.6
0.22576	2709.2
0.228897	2722
0.232078	2735.1
0.235303	2748.2
0.238574	2761.4
0.241889	2775
0.245251	2788.5
0.248659	2802.2
0.252115	2816.2
0.255619	2830.2
0.259171	2844.4
0.262773	2858.8
0.266425	2873.3
0.270127	2888
0.273881	2903
0.277688	2918
0.281547	2933.1
0.285459	2948.6
0.289427	2964.2
0.293449	2979.9
0.297527	2995.9
0.301662	3012
0.305854	3028.4
0.310105	3044.9
0.314414	3061.7
0.318784	3078.5
0.323214	3095.6
0.327706	3113.2
0.33226	3130.6
0.336878	3148.2
0.34156	3166.2
0.346306	3184.4
0.351119	3202.8
0.355999	3221.6
0.360946	3240.2
0.365962	3259.4
0.371048	3278.6
0.376205	3298.4
0.381433	3318.1
0.386734	3338
0.392109	3358.3
0.397558	3378.8
0.403083	3399.8
0.408685	3420.7
0.414365	3441.8
0.420123	3463.4
0.425962	3485.1
0.431882	3507.3
0.437884	3529.8
0.443969	3552.3
0.450139	3575.3
0.456395	3598.4
0.462737	3621.8
0.469168	3645.4
0.475689	3669.4
0.482299	3693.8
0.489002	3718.5
0.495798	3743.4
0.502688	3768.7
0.509674	3794.1
0.516757	3820
0.523939	3846.2
0.53122	3872.8
0.538603	3899.6
0.546088	3926.7
0.553677	3954.2
0.561372	3981.9
0.569174	4010
0.577084	4038.7
0.585104	4067.3
0.593235	4096.6
0.601479	4126.2
0.609838	4155.8
0.618314	4186.3
0.626907	4217.1
0.635619	4248
0.644452	4279.1
0.653409	4310.9
0.662489	4343.2
0.671696	4375.6
0.681031	4408.6
0.690495	4442.1
0.700092	4475.7
0.709821	4509.9
0.719686	4544.5
0.729687	4579.2
0.739828	4614.7
