"Energy (MeV/nuc)"	"Flux (particles/m2-s-sr-MeV/nuc)"
""	Z=1
0.1	975.16
0.10139	977.98
0.102799	980.85
0.104227	983.77
0.105676	986.79
0.107145	989.83
0.108634	992.91
0.110143	996.03
0.111674	999.22
0.113226	1002.4
0.1148	1005.7
0.116395	1009
0.118013	1012.4
0.119653	1015.9
0.121315	1019.4
0.123001	1022.9
0.124711	1026.4
0.126444	1030
0.128201	1033.7
0.129983	1037.4
0.131789	1041.1
0.133621	1045
0.135478	1048.8
0.137361	1052.7
0.13927	1056.6
0.141205	1060.6
0.143167	1064.6
0.145157	1068.7
0.147174	1072.8
0.14922	1077
0.151293	1081.2
0.153396	1085.4
0.155528	1089.7
0.157689	1094.1
0.159881	1098.5
0.162103	1102.9
0.164355	1107.4
0.16664	1112
0.168955	1116.5
0.171303	1121.2
0.173684	1125.9
0.176098	1130.6
0.178545	1135.4
0.181027	1140.2
0.183542	1145.1
0.186093	1150
0.188679	1155
0.191301	1160.1
0.19396	1165.1
0.196656	1170.3
0.199389	1175.5
0.20216	1180.8
0.204969	1186.1
0.207818	1191.5
0.210706	1196.9
0.213634	1202.4
0.216603	1208
0.219613	1213.6
0.222665	1219.3
0.22576	1225
0.228897	1230.8
0.232078	1236.7
0.235303	1242.6
0.238574	1248.6
0.241889	1254.7
0.245251	1260.8
0.248659	1267
0.252115	1273.3
0.255619	1279.7
0.259171	1286.1
0.262773	1292.6
0.266425	1299.2
0.270127	1305.8
0.273881	1312.6
0.277688	1319.3
0.281547	1326.2
0.285459	1333.2
0.289427	1340.2
0.293449	1347.3
0.297527	1354.6
0.301662	1361.8
0.305854	1369.3
0.310105	1376.7
0.314414	1384.3
0.318784	1391.9
0.323214	1399.6
0.327706	1407.6
0.33226	1415.4
0.336878	1423.4
0.34156	1431.5
0.346306	1439.7
0.351119	1448
0.355999	1456.5
0.360946	1465
0.365962	1473.6
0.371048	1482.3
0.376205	1491.2
0.381433	1500.1
0.386734	1509.1
0.392109	1518.3
0.397558	1527.6
0.403083	1537
0.408685	1546.5
0.414365	1556
0.420123	1565.8
0.425962	1575.6
0.431882	1585.6
0.437884	1595.8
0.443969	1606
0.450139	1616.3
0.456395	1626.8
0.462737	1637.3
0.469168	1648
0.475689	1658.9
0.482299	1669.9
0.489002	1681
0.495798	1692.3
0.502688	1703.7
0.509674	1715.2
0.516757	1726.9
0.523939	1738.7
0.53122	1750.7
0.538603	1762.8
0.546088	1775
0.553677	1787.4
0.561372	1800
0.569174	1812.6
0.577084	1825.6
0.585104	1838.5
0.593235	1851.8
0.601479	1865.1
0.609838	1878.5
0.618314	1892.2
0.626907	1906.2
0.635619	1920.1
0.644452	1934.2
0.653409	1948.5
0.662489	1963.1
0.671696	1977.7
0.681031	1992.6
0.690495	2007.7
0.700092	2022.9
0.709821	2038.3
0.719686	2053.9
0.729687	2069.6
0.739828	2085.6
0.75011	2101.8
0.760534	2118.1
0.771104	2134.7
0.78182	2151.3
0.792685	2168.3
0.803702	2185.5
0.814871	2202.9
0.826196	2220.3
0.837678	2238.1
0.849319	2256.2
0.861122	2274.3
0.87309	2292.8
0.885224	2311.4
0.897526	2330.2
0.909999	2349.2
0.922646	2368.5
0.935468	2388
0.948469	2407.8
0.96165	2427.7
0.975014	2447.9
0.988564	2468.5
1.0023	2524.8
1.01623	2546.2
1.03036	2567.9
1.04467	2589.8
1.05919	2611.8
1.07391	2634.1
1.08884	2656.8
1.10397	2679.5
1.11931	2702.5
1.13487	2725.8
1.15064	2749.4
1.16663	2773.1
1.18284	2797.3
1.19928	2821.5
1.21595	2846.2
1.23285	2870.9
1.24998	2896.1
1.26735	2921.4
1.28496	2947.1
1.30282	2973.2
1.32093	2999.4
1.33929	3025.8
1.3579	3052.6
1.37677	3079.6
1.3959	3107
1.4153	3134.7
1.43497	3162.5
1.45491	3190.7
1.47513	3219.1
1.49563	3248.1
1.51642	3277.1
1.53749	3306.7
1.55886	3336.2
1.58052	3366.4
1.60249	3396.8
1.62476	3427.7
1.64734	3458.5
1.67023	3490
1.69345	3521.6
1.71698	3553.6
1.74084	3586
1.76503	3618.7
1.78956	3652
1.81443	3685.2
1.83965	3719.1
1.86522	3753.1
1.89114	3787.7
1.91742	3822.3
1.94407	3857.4
1.97108	3893.2
1.99848	3928.9
2.02625	3965.2
2.05441	4001.9
2.08296	4039
2.11191	4076.5
2.14126	4114.1
2.17102	4152.4
2.20119	4191.1
2.23178	4229.9
2.2628	4269.4
2.29424	4309.3
2.32613	4349.5
2.35845	4390.1
2.39123	4431
2.42446	4472.7
2.45816	4514.3
2.49232	4556.6
2.52695	4599.6
2.56207	4642.5
2.59768	4686.1
2.63378	4730.2
2.67038	4774.6
2.70749	4819.6
2.74512	4865
2.78327	4910.8
2.82195	4957
2.86117	5003.7
2.90093	5050.9
2.94125	5098.6
2.98212	5146.7
3.02357	5195.2
3.06559	5244.4
3.10819	5293.9
3.15139	5344
3.19518	5394.5
3.23959	5445.5
3.28461	5497.2
3.33026	5549
3.37654	5601.3
3.42346	5654.5
3.47104	5708
3.51928	5761.9
3.56819	5816.4
3.61778	5871.5
3.66805	5927.1
3.71903	5983.1
3.77071	6039.5
3.82312	6096.6
3.87625	6154.1
3.93012	6212.1
3.98474	6271
4.04011	6330
4.09626	6389.8
4.15319	6450
4.21091	6510.6
4.26943	6571.9
4.32876	6634
4.38892	6696.2
4.44991	6759.2
4.51176	6822.6
4.57446	6886.3
4.63803	6950.9
4.70249	7015.9
4.76784	7081.7
4.8341	7147.8
4.90128	7214.3
4.9694	7281.6
5.03846	7349.3
5.10848	7417.6
5.17947	7486.6
5.25146	7555.5
5.32444	7625.4
5.39843	7695.8
5.47346	7766.8
5.54952	7838.2
5.62665	7910.2
5.70484	7982.7
5.78413	8055.9
5.86451	8129.2
5.94601	8203.2
6.02865	8277.7
6.11243	8352.7
6.19738	8428.2
6.2835	8504.2
6.37083	8580.9
6.45936	8657.8
6.54913	8735.2
6.64015	8813.2
6.73243	8891.9
6.82599	8970.7
6.92086	9049.8
7.01704	9129.6
7.11456	9209.7
7.21343	9290.3
7.31368	9371.3
7.41532	9452.7
7.51837	9534.4
7.62286	9616.8
7.7288	9699.2
7.83621	9782
7.94511	9865.5
8.05553	9949
8.16748	10033
8.28098	10117
8.39607	10202
8.51275	10286
8.63106	10371
8.75101	10457
8.87262	10542
8.99593	10628
9.12095	10714
9.2477	10800
9.37622	10886
9.50653	10973
9.63864	11059
9.7726	11146
9.90841	11233
10.0461	11319
10.1857	11406
10.3273	11494
10.4708	11581
10.6163	11668
10.7639	11755
10.9134	11842
11.0651	11929
11.2189	12016
11.3748	12102
11.5329	12189
11.6932	12275
11.8557	12361
12.0204	12447
12.1875	12533
12.3569	12618
12.5286	12703
12.7027	12787
12.8792	12872
13.0582	12955
13.2397	13039
13.4237	13122
13.6103	13204
13.7994	13286
13.9912	13367
14.1856	13448
14.3828	13528
14.5826	13607
14.7853	13686
14.9908	13764
15.1991	13842
15.4103	13918
15.6245	13994
15.8416	14069
16.0618	14143
16.285	14217
16.5113	14289
16.7408	14360
16.9735	14431
17.2093	14500
17.4485	14569
17.691	14636
17.9369	14703
18.1861	14769
18.4389	14833
18.6951	14896
18.9549	14958
19.2184	15019
19.4854	15078
19.7562	15136
20.0308	15194
20.3092	15249
20.5914	15304
20.8776	15356
21.1677	15408
21.4619	15458
21.7602	15507
22.0626	15555
22.3692	15601
22.6801	15646
22.9953	15689
23.3148	15730
23.6389	15771
23.9674	15809
24.3005	15846
24.6382	15882
24.9806	15916
25.3277	15948
25.6797	15978
26.0366	16008
26.3984	16036
26.7653	16062
27.1373	16086
27.5144	16109
27.8968	16130
28.2845	16150
28.6776	16168
29.0761	16184
29.4802	16199
29.8899	16212
30.3053	16223
30.7265	16233
31.1535	16241
31.5864	16247
32.0254	16252
32.4705	16255
32.9217	16257
33.3792	16257
33.8431	16256
34.3135	16253
34.7903	16248
35.2738	16242
35.764	16235
36.2611	16226
36.765	16215
37.2759	16202
37.794	16189
38.3192	16174
38.8518	16157
39.3917	16139
39.9391	16120
40.4942	16099
41.0569	16077
41.6275	16053
42.206	16028
42.7926	16002
43.3873	15975
43.9903	15945
44.6016	15915
45.2215	15883
45.8499	15850
46.4871	15815
47.1332	15778
47.7882	15740
48.4523	15700
49.1257	15658
49.8084	15615
50.5006	15570
51.2024	15523
51.914	15474
52.6355	15424
53.367	15371
54.1087	15317
54.8606	15261
55.623	15202
56.3961	15142
57.1798	15079
57.9745	15014
58.7802	14947
59.5971	14878
60.4253	14806
61.265	14732
62.1165	14656
62.9797	14577
63.855	14496
64.7424	14413
65.6422	14327
66.5544	14238
67.4793	14147
68.4171	14053
69.3679	13957
70.332	13859
71.3094	13757
72.3004	13653
73.3052	13547
74.324	13437
75.3569	13326
76.4041	13212
77.466	13096
78.5425	12977
79.6341	12857
80.7408	12735
81.8629	12612
83.0005	12488
84.154	12362
85.3236	12236
86.5093	12110
87.7116	11983
88.9305	11856
90.1664	11728
91.4195	11602
92.69	11476
93.9782	11350
95.2842	11225
96.6084	11100
97.951	10977
99.3123	10854
100.692	10731
102.092	10610
103.511	10488
104.949	10367
106.408	10246
107.886	10124
109.386	10003
110.906	9882.5
112.447	9761.2
114.01	9639.6
115.594	9517.7
117.201	9396.1
118.83	9273
120.481	9149.4
122.156	9024.8
123.853	8900.1
125.574	8774.8
127.32	8648.8
129.089	8522.8
130.883	8396.1
132.702	8267.8
134.546	8138.4
136.416	8008.9
138.312	7878.5
140.234	7748
142.183	7616.1
144.159	7483.3
146.162	7350.2
148.194	7215.3
150.253	7081
152.341	6946.1
154.458	6811
156.605	6676.1
158.781	6541.8
160.988	6408.5
163.225	6274.3
165.494	6140.3
167.794	6009
170.125	5878.4
172.49	5748
174.887	5619.2
177.317	5491.6
179.782	5367
182.28	5243
184.813	5120.3
187.382	4999.9
189.986	4881
192.626	4764.5
195.303	4649
198.017	4536.9
200.769	4425.7
203.559	4316.6
206.388	4208.1
209.257	4101.6
212.165	3995.9
215.113	3890.5
218.103	3784.9
221.134	3680.4
224.207	3575.3
227.323	3470.2
230.482	3364.9
233.685	3260.3
236.933	3154.6
240.226	3049.7
243.564	2943.5
246.949	2838
250.381	2732.9
253.861	2627.3
257.389	2523.2
260.966	2419.9
264.592	2319.1
268.27	2220.8
271.998	2124.8
275.778	2031.1
279.61	1940.6
283.496	1853.7
287.436	1770.3
291.431	1689.9
295.481	1612.8
299.587	1539.5
303.751	1469.6
307.972	1402.8
312.252	1339.4
316.592	1279.5
320.991	1222.3
325.452	1168.4
329.975	1117.1
334.561	1068.1
339.211	1022.3
343.925	978.74
348.704	937.49
353.551	898.61
358.464	861.65
363.446	826.41
368.497	792.73
373.618	760.45
378.81	729.57
384.075	699.41
389.412	670.46
394.824	642.26
400.311	614.87
405.874	588.14
411.515	562.07
417.234	536.76
423.032	512.32
428.911	488.52
434.872	465.52
440.916	443.34
447.043	422.01
453.256	401.37
459.555	381.46
465.942	362.36
472.417	343.89
478.983	326.21
485.639	309.21
492.388	292.82
499.231	277.1
506.169	261.99
513.204	247.54
520.336	233.69
527.567	220.44
534.899	207.79
542.333	195.73
549.87	184.25
557.511	173.28
565.259	162.82
573.115	152.87
581.08	143.34
589.155	134.29
597.343	125.61
605.645	117.36
614.061	109.51
622.595	102.05
631.248	94.979
