"Energy (MeV/nuc)"	"Flux (particles/m2-s-sr-MeV/nuc)"
""	Z=1
0.1	2216.2
0.10139	2222.6
0.102799	2229.1
0.104227	2235.8
0.105676	2242.4
0.107145	2249.3
0.108634	2256.3
0.110143	2263.4
0.111674	2270.6
0.113226	2278
0.1148	2285.4
0.116395	2293
0.118013	2300.6
0.119653	2308.2
0.121315	2316.1
0.123001	2324.1
0.124711	2332.2
0.126444	2340.4
0.128201	2348.7
0.129983	2357.1
0.131789	2365.6
0.133621	2374.1
0.135478	2382.8
0.137361	2391.6
0.13927	2400.5
0.141205	2409.6
0.143167	2418.7
0.145157	2427.9
0.147174	2437.1
0.14922	2446.6
0.151293	2456.1
0.153396	2465.8
0.155528	2475.5
0.157689	2485.4
0.159881	2495.1
0.162103	2505.2
0.164355	2515.4
0.16664	2525.7
0.168955	2536.1
0.171303	2546.4
0.173684	2557
0.176098	2567.8
0.178545	2578.6
0.181027	2589.5
0.183542	2600.5
0.186093	2611.7
0.188679	2622.9
0.191301	2634.4
0.19396	2645.9
0.196656	2657.4
0.199389	2669.2
0.20216	2681.2
0.204969	2693.2
0.207818	2705.2
0.210706	2717.5
0.213634	2730
0.216603	2742.6
0.219613	2755.1
0.222665	2768
0.22576	2781
0.228897	2794.1
0.232078	2807.2
0.235303	2820.7
0.238574	2834.2
0.241889	2847.8
0.245251	2861.7
0.248659	2875.7
0.252115	2889.7
0.255619	2904.1
0.259171	2918.6
0.262773	2933.1
0.266425	2948
0.270127	2963
0.273881	2978.1
0.277688	2993.5
0.281547	3009
0.285459	3024.6
0.289427	3040.5
0.293449	3056.6
0.297527	3072.7
0.301662	3089.2
0.305854	3105.7
0.310105	3122.6
0.314414	3139.4
0.318784	3156.7
0.323214	3174.2
0.327706	3191.9
0.33226	3209.7
0.336878	3227.4
0.34156	3245.9
0.346306	3264.2
0.351119	3283
0.355999	3301.9
0.360946	3321
0.365962	3340.2
0.371048	3359.9
0.376205	3379.7
0.381433	3399.6
0.386734	3419.9
0.392109	3440.4
0.397558	3461.4
0.403083	3482.4
0.408685	3503.5
0.414365	3525.1
0.420123	3546.8
0.425962	3569
0.431882	3591.3
0.437884	3614
0.443969	3636.6
0.450139	3660.1
0.456395	3683.3
0.462737	3706.9
0.469168	3731
0.475689	3755.1
0.482299	3779.6
0.489002	3804.4
0.495798	3829.5
0.502688	3854.9
0.509674	3880.9
0.516757	3907
0.523939	3933.3
0.53122	3960
0.538603	3986.9
0.546088	4014.2
0.553677	4041.8
0.561372	4069.7
0.569174	4097.9
0.577084	4126.7
0.585104	4155.5
0.593235	4184.9
0.601479	4214.7
0.609838	4244.4
0.618314	4274.5
0.626907	4305.5
0.635619	4336.5
0.644452	4367.8
0.653409	4399.7
0.662489	4431.6
0.671696	4464.1
0.681031	4497.3
0.690495	4530.4
0.700092	4564.2
0.709821	4598
0.719686	4632.6
0.729687	4667
0.739828	4702.6
0.75011	4737.9
0.760534	4774.1
0.771104	4810.7
0.78182	4847.5
0.792685	4884.6
0.803702	4922.4
0.814871	4960.4
0.826196	4999.1
0.837678	5038.1
0.849319	5077.6
0.861122	5117.2
0.87309	5157.7
0.885224	5198.5
0.897526	5239.6
0.909999	5281.3
0.922646	5323.3
0.935468	5365.5
0.948469	5408.8
0.96165	5452.3
0.975014	5496.4
0.988564	5540.8
1.0023	5665.9
1.01623	5712.1
1.03036	5758.9
1.04467	5806.7
1.05919	5854.1
1.07391	5902.1
1.08884	5951
1.10397	6000.6
1.11931	6050.1
1.13487	6100.1
1.15064	6150.4
1.16663	6201.4
1.18284	6253.3
1.19928	6305.5
1.21595	6357.8
1.23285	6410.9
1.24998	6464.4
1.26735	6518.7
1.28496	6573.1
1.30282	6628.4
1.32093	6684
1.33929	6739.9
1.3579	6796.6
1.37677	6853.7
1.3959	6911.6
1.4153	6969.4
1.43497	7028.2
1.45491	7087.1
1.47513	7147.1
1.49563	7207.5
1.51642	7267.8
1.53749	7329.4
1.55886	7390.9
1.58052	7453.6
1.60249	7516.8
1.62476	7580.2
1.64734	7644.2
1.67023	7708.7
1.69345	7773.4
1.71698	7839
1.74084	7905.1
1.76503	7972.1
1.78956	8039.2
1.81443	8107
1.83965	8175.4
1.86522	8243.8
1.89114	8313.6
1.91742	8383.1
1.94407	8453.7
1.97108	8524.6
1.99848	8596.3
2.02625	8668.2
2.05441	8740.7
2.08296	8814
2.11191	8887.3
2.14126	8961.3
2.17102	9035.9
2.20119	9111.3
2.23178	9186.6
2.2628	9263.4
2.29424	9339.7
2.32613	9416.5
2.35845	9494.1
2.39123	9572.1
2.42446	9650.7
2.45816	9730
2.49232	9809.5
2.52695	9889.1
2.56207	9969.5
2.59768	10050
2.63378	10131
2.67038	10213
2.70749	10295
2.74512	10377
2.78327	10460
2.82195	10543
2.86117	10627
2.90093	10711
2.94125	10795
2.98212	10880
3.02357	10965
3.06559	11049
3.10819	11134
3.15139	11220
3.19518	11307
3.23959	11393
3.28461	11478
3.33026	11565
3.37654	11652
3.42346	11738
3.47104	11825
3.51928	11913
3.56819	11999
3.61778	12087
3.66805	12174
3.71903	12261
3.77071	12347
3.82312	12435
3.87625	12522
3.93012	12609
3.98474	12696
4.04011	12782
4.09626	12868
4.15319	12955
4.21091	13040
4.26943	13125
4.32876	13211
4.38892	13296
4.44991	13380
4.51176	13464
4.57446	13547
4.63803	13631
4.70249	13713
4.76784	13794
4.8341	13875
4.90128	13956
4.9694	14035
5.03846	14114
5.10848	14192
5.17947	14268
5.25146	14345
5.32444	14419
5.39843	14494
5.47346	14565
5.54952	14637
5.62665	14708
5.70484	14777
5.78413	14844
5.86451	14912
5.94601	14977
6.02865	15039
6.11243	15102
6.19738	15162
6.2835	15220
6.37083	15277
6.45936	15333
6.54913	15386
6.64015	15437
6.73243	15485
6.82599	15532
6.92086	15578
7.01704	15620
7.11456	15660
7.21343	15699
7.31368	15736
7.41532	15768
7.51837	15799
7.62286	15826
7.7288	15853
7.83621	15876
7.94511	15895
8.05553	15912
8.16748	15927
8.28098	15938
8.39607	15946
8.51275	15952
8.63106	15953
8.75101	15952
8.87262	15947
8.99593	15940
9.12095	15929
9.2477	15914
9.37622	15896
9.50653	15874
9.63864	15850
9.7726	15821
9.90841	15790
10.0461	15756
10.1857	15719
10.3273	15678
10.4708	15635
10.6163	15589
10.7639	15540
10.9134	15489
11.0651	15434
11.2189	15379
11.3748	15320
11.5329	15261
11.6932	15198
11.8557	15135
12.0204	15070
12.1875	15003
12.3569	14936
12.5286	14868
12.7027	14800
12.8792	14728
13.0582	14661
13.2397	14592
13.4237	14523
13.6103	14454
13.7994	14385
13.9912	14321
14.1856	14255
14.3828	14192
14.5826	14131
14.7853	14070
14.9908	14015
15.1991	13962
15.4103	13910
15.6245	13864
15.8416	13821
16.0618	13781
16.285	13747
16.5113	13715
16.7408	13688
16.9735	13666
17.2093	13646
17.4485	13630
17.691	13619
17.9369	13611
