"Energy (MeV/nuc)"	"Flux (particles/m2-s-sr-MeV/nuc)"
""	Z=1
0.1	465.73
0.10139	467.08
0.102799	468.45
0.104227	469.84
0.105676	471.3
0.107145	472.75
0.108634	474.22
0.110143	475.71
0.111674	477.23
0.113226	478.77
0.1148	480.34
0.116395	481.93
0.118013	483.53
0.119653	485.2
0.121315	486.86
0.123001	488.53
0.124711	490.23
0.126444	491.96
0.128201	493.7
0.129983	495.47
0.131789	497.26
0.133621	499.1
0.135478	500.94
0.137361	502.79
0.13927	504.67
0.141205	506.57
0.143167	508.48
0.145157	510.43
0.147174	512.42
0.14922	514.4
0.151293	516.41
0.153396	518.44
0.155528	520.49
0.157689	522.56
0.159881	524.69
0.162103	526.8
0.164355	528.94
0.16664	531.11
0.168955	533.3
0.171303	535.53
0.173684	537.77
0.176098	540.03
0.178545	542.3
0.181027	544.61
0.183542	546.97
0.186093	549.32
0.188679	551.7
0.191301	554.11
0.19396	556.54
0.196656	559.03
0.199389	561.51
0.20216	564.01
0.204969	566.55
0.207818	569.15
0.210706	571.74
0.213634	574.36
0.216603	577.01
0.219613	579.72
0.222665	582.42
0.22576	585.16
0.228897	587.93
0.232078	590.75
0.235303	593.59
0.238574	596.44
0.241889	599.37
0.245251	602.29
0.248659	605.25
0.252115	608.28
0.255619	611.3
0.259171	614.36
0.262773	617.49
0.266425	620.63
0.270127	623.79
0.273881	627.03
0.277688	630.27
0.281547	633.54
0.285459	636.9
0.289427	640.26
0.293449	643.65
0.297527	647.12
0.301662	650.6
0.305854	654.15
0.310105	657.71
0.314414	661.34
0.318784	664.97
0.323214	668.67
0.327706	672.47
0.33226	676.24
0.336878	680.04
0.34156	683.94
0.346306	687.88
0.351119	691.84
0.355999	695.91
0.360946	699.94
0.365962	704.07
0.371048	708.24
0.376205	712.51
0.381433	716.78
0.386734	721.07
0.392109	725.47
0.397558	729.9
0.403083	734.43
0.408685	738.97
0.414365	743.53
0.420123	748.2
0.425962	752.89
0.431882	757.69
0.437884	762.56
0.443969	767.43
0.450139	772.38
0.456395	777.39
0.462737	782.46
0.469168	787.55
0.475689	792.75
0.482299	798.02
0.489002	803.36
0.495798	808.76
0.502688	814.23
0.509674	819.72
0.516757	825.32
0.523939	830.99
0.53122	836.73
0.538603	842.54
0.546088	848.41
0.553677	854.34
0.561372	860.35
0.569174	866.42
0.577084	872.62
0.585104	878.83
0.593235	885.17
0.601479	891.57
0.609838	897.98
0.618314	904.57
0.626907	911.25
0.635619	917.92
0.644452	924.66
0.653409	931.53
0.662489	938.53
0.671696	945.54
0.681031	952.68
0.690495	959.95
0.700092	967.22
0.709821	974.62
0.719686	982.1
0.729687	989.64
0.739828	997.32
0.75011	1005.1
0.760534	1012.9
0.771104	1020.9
0.78182	1028.8
0.792685	1037
0.803702	1045.2
0.814871	1053.6
0.826196	1061.9
0.837678	1070.5
0.849319	1079.2
0.861122	1087.9
0.87309	1096.7
0.885224	1105.7
0.897526	1114.7
0.909999	1123.9
0.922646	1133.1
0.935468	1142.5
0.948469	1152
0.96165	1161.6
0.975014	1171.3
0.988564	1181.2
1.0023	1208.2
1.01623	1218.5
1.03036	1228.9
1.04467	1239.5
1.05919	1250
1.07391	1260.8
1.08884	1271.7
1.10397	1282.6
1.11931	1293.7
1.13487	1304.9
1.15064	1316.3
1.16663	1327.7
1.18284	1339.4
1.19928	1351
1.21595	1362.9
1.23285	1374.8
1.24998	1387
1.26735	1399.2
1.28496	1411.6
1.30282	1424.2
1.32093	1436.9
1.33929	1449.6
1.3579	1462.5
1.37677	1475.6
1.3959	1488.8
1.4153	1502.2
1.43497	1515.6
1.45491	1529.3
1.47513	1543
1.49563	1557
1.51642	1571.1
1.53749	1585.4
1.55886	1599.7
1.58052	1614.3
1.60249	1629
1.62476	1644
1.64734	1658.9
1.67023	1674.2
1.69345	1689.5
1.71698	1705
1.74084	1720.7
1.76503	1736.6
1.78956	1752.8
1.81443	1768.9
1.83965	1785.4
1.86522	1801.9
1.89114	1818.8
1.91742	1835.6
1.94407	1852.7
1.97108	1870.1
1.99848	1887.5
2.02625	1905.2
2.05441	1923.1
2.08296	1941.2
2.11191	1959.5
2.14126	1977.8
2.17102	1996.6
2.20119	2015.5
2.23178	2034.5
2.2628	2053.8
2.29424	2073.3
2.32613	2093
2.35845	2112.9
2.39123	2132.9
2.42446	2153.4
2.45816	2173.8
2.49232	2194.6
2.52695	2215.8
2.56207	2236.9
2.59768	2258.3
2.63378	2280
2.67038	2301.9
2.70749	2324.1
2.74512	2346.5
2.78327	2369.1
2.82195	2391.9
2.86117	2415.1
2.90093	2438.4
2.94125	2462.1
2.98212	2485.9
3.02357	2510
3.06559	2534.5
3.10819	2559.1
3.15139	2584
3.19518	2609.1
3.23959	2634.6
3.28461	2660.4
3.33026	2686.2
3.37654	2712.4
3.42346	2739.1
3.47104	2765.9
3.51928	2792.9
3.56819	2820.3
3.61778	2848
3.66805	2876
3.71903	2904.2
3.77071	2932.7
3.82312	2961.6
3.87625	2990.6
3.93012	3020
3.98474	3049.8
4.04011	3079.8
4.09626	3110.2
4.15319	3140.9
4.21091	3171.9
4.26943	3203.3
4.32876	3235
4.38892	3266.9
4.44991	3299.3
4.51176	3331.9
