"Energy (MeV/nuc)"	"Flux (particles/m2-s-sr-MeV/nuc)"
""	Z=1
0.1	243.75
0.10139	244.46
0.102799	245.17
0.104227	245.9
0.105676	246.66
0.107145	247.42
0.108634	248.19
0.110143	248.97
0.111674	249.77
0.113226	250.57
0.1148	251.39
0.116395	252.23
0.118013	253.07
0.119653	253.94
0.121315	254.81
0.123001	255.68
0.124711	256.57
0.126444	257.48
0.128201	258.39
0.129983	259.32
0.131789	260.25
0.133621	261.22
0.135478	262.18
0.137361	263.14
0.13927	264.13
0.141205	265.12
0.143167	266.12
0.145157	267.14
0.147174	268.18
0.14922	269.22
0.151293	270.27
0.153396	271.34
0.155528	272.41
0.157689	273.49
0.159881	274.61
0.162103	275.71
0.164355	276.83
0.16664	277.97
0.168955	279.11
0.171303	280.28
0.173684	281.45
0.176098	282.63
0.178545	283.83
0.181027	285.03
0.183542	286.27
0.186093	287.5
0.188679	288.74
0.191301	290
0.19396	291.28
0.196656	292.58
0.199389	293.88
0.20216	295.19
0.204969	296.52
0.207818	297.88
0.210706	299.23
0.213634	300.6
0.216603	301.99
0.219613	303.41
0.222665	304.82
0.22576	306.26
0.228897	307.7
0.232078	309.18
0.235303	310.67
0.238574	312.16
0.241889	313.69
0.245251	315.22
0.248659	316.77
0.252115	318.36
0.255619	319.94
0.259171	321.54
0.262773	323.18
0.266425	324.82
0.270127	326.47
0.273881	328.17
0.277688	329.87
0.281547	331.58
0.285459	333.34
0.289427	335.09
0.293449	336.87
0.297527	338.69
0.301662	340.51
0.305854	342.37
0.310105	344.23
0.314414	346.13
0.318784	348.03
0.323214	349.97
0.327706	351.96
0.33226	353.93
0.336878	355.92
0.34156	357.96
0.346306	360.02
0.351119	362.09
0.355999	364.22
0.360946	366.33
0.365962	368.5
0.371048	370.67
0.376205	372.91
0.381433	375.14
0.386734	377.39
0.392109	379.69
0.397558	382.01
0.403083	384.39
0.408685	386.76
0.414365	389.15
0.420123	391.59
0.425962	394.04
0.431882	396.56
0.437884	399.11
0.443969	401.66
0.450139	404.25
0.456395	406.87
0.462737	409.52
0.469168	412.18
0.475689	414.91
0.482299	417.67
0.489002	420.46
0.495798	423.29
0.502688	426.15
0.509674	429.02
0.516757	431.96
0.523939	434.93
0.53122	437.93
0.538603	440.97
0.546088	444.04
0.553677	447.15
0.561372	450.29
0.569174	453.47
0.577084	456.72
0.585104	459.96
0.593235	463.28
0.601479	466.63
0.609838	469.99
0.618314	473.44
0.626907	476.93
0.635619	480.42
0.644452	483.95
0.653409	487.55
0.662489	491.21
0.671696	494.88
0.681031	498.62
0.690495	502.42
0.700092	506.23
0.709821	510.11
0.719686	514.02
0.729687	517.96
0.739828	521.98
0.75011	526.03
0.760534	530.12
0.771104	534.31
0.78182	538.47
0.792685	542.74
0.803702	547.07
0.814871	551.44
0.826196	555.81
0.837678	560.28
0.849319	564.83
0.861122	569.37
0.87309	574.03
0.885224	578.71
0.897526	583.44
0.909999	588.23
0.922646	593.06
0.935468	598
0.948469	602.97
0.96165	607.97
0.975014	613.05
0.988564	618.24
1.0023	632.36
1.01623	637.76
1.03036	643.23
1.04467	648.73
1.05919	654.27
1.07391	659.89
1.08884	665.61
1.10397	671.33
1.11931	677.12
1.13487	682.99
1.15064	688.97
1.16663	694.95
1.18284	701.03
1.19928	707.14
1.21595	713.38
1.23285	719.61
1.24998	725.98
1.26735	732.35
1.28496	738.84
1.30282	745.44
1.32093	752.07
1.33929	758.74
1.3579	765.52
1.37677	772.34
1.3959	779.27
1.4153	786.28
1.43497	793.31
1.45491	800.47
1.47513	807.65
1.49563	815
1.51642	822.34
1.53749	829.83
1.55886	837.32
1.58052	844.96
1.60249	852.67
1.62476	860.51
1.64734	868.34
1.67023	876.33
1.69345	884.35
1.71698	892.49
1.74084	900.71
1.76503	909.04
1.78956	917.49
1.81443	925.94
1.83965	934.58
1.86522	943.23
1.89114	952.06
1.91742	960.87
1.94407	969.82
1.97108	978.94
1.99848	988.05
2.02625	997.33
2.05441	1006.7
2.08296	1016.2
2.11191	1025.8
2.14126	1035.4
2.17102	1045.2
2.20119	1055.1
2.23178	1065
2.2628	1075.1
2.29424	1085.4
2.32613	1095.7
2.35845	1106.1
2.39123	1116.6
2.42446	1127.3
2.45816	1138
2.49232	1148.9
2.52695	1160
2.56207	1171.1
2.59768	1182.3
2.63378	1193.7
2.67038	1205.1
2.70749	1216.8
2.74512	1228.5
2.78327	1240.4
2.82195	1252.3
2.86117	1264.5
2.90093	1276.7
2.94125	1289.1
2.98212	1301.6
3.02357	1314.2
3.06559	1327.1
3.10819	1340
3.15139	1353
3.19518	1366.2
3.23959	1379.5
3.28461	1393.1
3.33026	1406.6
3.37654	1420.4
3.42346	1434.3
3.47104	1448.4
3.51928	1462.6
3.56819	1477
3.61778	1491.5
3.66805	1506.2
3.71903	1521
3.77071	1536
3.82312	1551.1
3.87625	1566.3
3.93012	1581.8
3.98474	1597.5
4.04011	1613.2
4.09626	1629.2
4.15319	1645.3
4.21091	1661.5
4.26943	1678
4.32876	1694.7
4.38892	1711.5
4.44991	1728.5
4.51176	1745.6
4.57446	1762.9
4.63803	1780.4
4.70249	1798.1
4.76784	1816
4.8341	1834
4.90128	1852.3
4.9694	1870.7
5.03846	1889.3
5.10848	1908.1
5.17947	1927.2
5.25146	1946.2
5.32444	1965.6
5.39843	1985.2
5.47346	2005
5.54952	2025
5.62665	2045.2
5.70484	2065.6
5.78413	2086.3
5.86451	2107
