"Energy (MeV/nuc)"	"Flux (particles/m2-s-sr-MeV/nuc)"
""	Z=1
0.1	7020.1
0.10139	7040.4
0.102799	7061
0.104227	7082
0.105676	7103.2
0.107145	7125
0.108634	7147.2
0.110143	7169.7
0.111674	7192.7
0.113226	7215.8
0.1148	7239.4
0.116395	7263.3
0.118013	7287.6
0.119653	7311.9
0.121315	7336.9
0.123001	7362.1
0.124711	7387.8
0.126444	7413.8
0.128201	7440.1
0.129983	7466.7
0.131789	7493.7
0.133621	7520.7
0.135478	7548.3
0.137361	7576.1
0.13927	7604.5
0.141205	7633.1
0.143167	7661.9
0.145157	7691.3
0.147174	7720.4
0.14922	7750.4
0.151293	7780.6
0.153396	7811.2
0.155528	7842.1
0.157689	7873.3
0.159881	7904.5
0.162103	7936.4
0.164355	7968.6
0.16664	8001.3
0.168955	8034.2
0.171303	8067
0.173684	8100.7
0.176098	8134.7
0.178545	8169
0.181027	8203.7
0.183542	8238.4
0.186093	8273.9
0.188679	8309.7
0.191301	8346
0.19396	8382.5
0.196656	8419.1
0.199389	8456.5
0.20216	8494.3
0.204969	8532.4
0.207818	8570.7
0.210706	8609.7
0.213634	8649.1
0.216603	8689.1
0.219613	8728.9
0.222665	8769.6
0.22576	8810.9
0.228897	8852.5
0.232078	8894.2
0.235303	8936.8
0.238574	8979.7
0.241889	9022.9
0.245251	9066.9
0.248659	9111.5
0.252115	9156
0.255619	9201.6
0.259171	9247.7
0.262773	9293.7
0.266425	9340.9
0.270127	9388.5
0.273881	9436.4
0.277688	9485.1
0.281547	9534.3
0.285459	9583.9
0.289427	9634.3
0.293449	9685.4
0.297527	9736.6
0.301662	9788.9
0.305854	9841.3
0.310105	9894.9
0.314414	9948.5
0.318784	10003
0.323214	10059
0.327706	10115
0.33226	10171
0.336878	10228
0.34156	10286
0.346306	10344
0.351119	10404
0.355999	10464
0.360946	10525
0.365962	10586
0.371048	10648
0.376205	10711
0.381433	10774
0.386734	10839
0.392109	10904
0.397558	10970
0.403083	11037
0.408685	11104
0.414365	11173
0.420123	11242
0.425962	11312
0.431882	11383
0.437884	11455
0.443969	11527
0.450139	11602
0.456395	11676
0.462737	11750
0.469168	11827
0.475689	11904
0.482299	11982
0.489002	12061
0.495798	12140
0.502688	12221
0.509674	12304
0.516757	12386
0.523939	12470
0.53122	12555
0.538603	12641
0.546088	12727
0.553677	12815
0.561372	12904
0.569174	12994
0.577084	13085
0.585104	13177
0.593235	13270
0.601479	13365
0.609838	13460
0.618314	13556
0.626907	13654
0.635619	13753
0.644452	13852
0.653409	13954
0.662489	14056
0.671696	14159
0.681031	14264
0.690495	14370
0.700092	14478
0.709821	14585
0.719686	14696
0.729687	14805
0.739828	14919
0.75011	15031
0.760534	15146
0.771104	15263
0.78182	15380
0.792685	15499
0.803702	15619
0.814871	15740
0.826196	15863
0.837678	15988
0.849319	16114
0.861122	16240
0.87309	16370
0.885224	16500
0.897526	16631
0.909999	16764
0.922646	16898
0.935468	17033
0.948469	17171
0.96165	17310
0.975014	17451
0.988564	17593
1.0023	17991
1.01623	18139
1.03036	18288
1.04467	18441
1.05919	18593
1.07391	18746
1.08884	18903
1.10397	19061
1.11931	19220
1.13487	19380
1.15064	19541
1.16663	19704
1.18284	19870
1.19928	20037
1.21595	20205
1.23285	20375
1.24998	20547
1.26735	20720
1.28496	20895
1.30282	21072
1.32093	21250
1.33929	21430
1.3579	21612
1.37677	21795
1.3959	21981
1.4153	22167
1.43497	22355
1.45491	22545
1.47513	22737
1.49563	22932
1.51642	23126
1.53749	23324
1.55886	23522
1.58052	23723
1.60249	23927
1.62476	24131
1.64734	24338
1.67023	24546
1.69345	24755
1.71698	24966
1.74084	25180
1.76503	25396
1.78956	25613
1.81443	25832
1.83965	26053
1.86522	26274
1.89114	26500
1.91742	26724
1.94407	26952
1.97108	27182
1.99848	27414
2.02625	27647
2.05441	27882
2.08296	28119
2.11191	28357
2.14126	28597
2.17102	28840
2.20119	29085
2.23178	29330
2.2628	29579
2.29424	29828
2.32613	30078
2.35845	30331
2.39123	30585
2.42446	30841
2.45816	31099
2.49232	31358
2.52695	31618
2.56207	31881
2.59768	32144
2.63378	32410
2.67038	32677
2.70749	32946
2.74512	33215
2.78327	33487
2.82195	33761
2.86117	34035
2.90093	34310
2.94125	34585
2.98212	34865
3.02357	35143
3.06559	35423
3.10819	35703
3.15139	35986
3.19518	36271
3.23959	36555
3.28461	36839
3.33026	37125
3.37654	37411
3.42346	37698
3.47104	37985
3.51928	38275
3.56819	38562
3.61778	38853
3.66805	39142
3.71903	39432
3.77071	39720
3.82312	40011
3.87625	40302
3.93012	40592
3.98474	40882
4.04011	41172
4.09626	41460
4.15319	41749
4.21091	42036
4.26943	42321
4.32876	42608
4.38892	42896
4.44991	43177
4.51176	43460
4.57446	43742
4.63803	44023
4.70249	44301
4.76784	44577
4.8341	44853
4.90128	45125
4.9694	45395
5.03846	45665
5.10848	45933
5.17947	46193
5.25146	46455
5.32444	46712
5.39843	46969
5.47346	47218
5.54952	47467
5.62665	47712
5.70484	47952
5.78413	48189
5.86451	48425
5.94601	48654
6.02865	48878
6.11243	49101
6.19738	49315
6.2835	49525
6.37083	49730
6.45936	49934
6.54913	50130
6.64015	50321
6.73243	50502
6.82599	50683
6.92086	50859
7.01704	51025
7.11456	51185
7.21343	51342
7.31368	51492
7.41532	51633
7.51837	51770
7.62286	51896
7.7288	52021
7.83621	52138
7.94511	52244
8.05553	52345
8.16748	52442
8.28098	52528
8.39607	52608
8.51275	52684
8.63106	52747
8.75101	52807
8.87262	52856
8.99593	52902
9.12095	52939
9.2477	52968
9.37622	52990
9.50653	53004
9.63864	53015
9.7726	53015
9.90841	53009
10.0461	52998
10.1857	52978
10.3273	52951
10.4708	52920
10.6163	52880
10.7639	52835
10.9134	52783
11.0651	52722
11.2189	52658
11.3748	52586
11.5329	52511
11.6932	52425
11.8557	52337
12.0204	52242
12.1875	52140
12.3569	52036
12.5286	51925
12.7027	51811
12.8792	51687
13.0582	51564
13.2397	51436
13.4237	51304
13.6103	51168
13.7994	51024
13.9912	50885
14.1856	50737
14.3828	50589
14.5826	50439
14.7853	50282
14.9908	50130
15.1991	49974
15.4103	49815
15.6245	49658
15.8416	49498
16.0618	49338
16.285	49181
16.5113	49020
16.7408	48858
16.9735	48699
17.2093	48536
17.4485	48373
17.691	48212
17.9369	48048
18.1861	47883
18.4389	47720
18.6951	47555
18.9549	47388
19.2184	47219
19.4854	47051
19.7562	46881
20.0308	46707
20.3092	46535
20.5914	46361
20.8776	46185
21.1677	46005
21.4619	45824
21.7602	45641
22.0626	45456
22.3692	45266
22.6801	45075
22.9953	44881
23.3148	44684
23.6389	44483
23.9674	44278
24.3005	44070
24.6382	43858
24.9806	43641
25.3277	43421
25.6797	43195
26.0366	42965
26.3984	42730
26.7653	42490
27.1373	42245
27.5144	41994
27.8968	41736
28.2845	41475
28.6776	41209
29.0761	40938
29.4802	40664
29.8899	40384
30.3053	40101
30.7265	39813
31.1535	39523
31.5864	39229
32.0254	38933
32.4705	38633
32.9217	38332
33.3792	38028
33.8431	37722
34.3135	37414
34.7903	37104
35.2738	36794
35.764	36482
36.2611	36170
36.765	35856
37.2759	35542
37.794	35229
38.3192	34914
38.8518	34598
39.3917	34284
39.9391	33971
40.4942	33658
41.0569	33347
41.6275	33036
42.206	32726
42.7926	32417
43.3873	32110
43.9903	31805
44.6016	31501
45.2215	31199
45.8499	30900
46.4871	30601
47.1332	30308
47.7882	30016
48.4523	29726
49.1257	29439
49.8084	29155
50.5006	28873
51.2024	28595
51.914	28319
52.6355	28045
53.367	27775
54.1087	27508
54.8606	27244
55.623	26982
56.3961	26724
57.1798	26469
57.9745	26217
58.7802	25967
59.5971	25722
60.4253	25479
61.265	25239
62.1165	25003
62.9797	24770
63.855	24539
64.7424	24313
65.6422	24089
66.5544	23868
67.4793	23651
68.4171	23436
69.3679	23225
70.332	23016
71.3094	22811
72.3004	22610
73.3052	22411
74.324	22216
75.3569	22023
76.4041	21834
77.466	21648
78.5425	21465
79.6341	21285
80.7408	21108
81.8629	20933
83.0005	20760
84.154	20588
85.3236	20417
86.5093	20247
87.7116	20076
88.9305	19905
90.1664	19733
91.4195	19560
92.69	19385
93.9782	19208
95.2842	19030
96.6084	18848
97.951	18664
99.3123	18477
100.692	18286
102.092	18091
103.511	17894
104.949	17695
106.408	17491
107.886	17285
109.386	17076
110.906	16865
112.447	16651
114.01	16435
115.594	16215
117.201	15995
118.83	15772
120.481	15547
122.156	15319
123.853	15091
125.574	14861
127.32	14629
129.089	14396
130.883	14163
132.702	13928
134.546	13691
136.416	13455
138.312	13218
140.234	12981
142.183	12742
144.159	12503
146.162	12266
148.194	12027
150.253	11789
152.341	11551
154.458	11314
156.605	11078
158.781	10842
160.988	10609
163.225	10377
165.494	10146
167.794	9917.9
170.125	9691.5
172.49	9466.7
174.887	9244.7
177.317	9024.4
179.782	8808
182.28	8593.9
184.813	8382.2
187.382	8173.9
189.986	7968.3
192.626	7766.3
195.303	7566.5
198.017	7371.2
200.769	7178.3
203.559	6989.2
206.388	6802.5
209.257	6619.1
212.165	6438.3
215.113	6259.9
218.103	6083.3
221.134	5909.4
224.207	5737.3
227.323	5567.2
230.482	5398.8
233.685	5232.8
236.933	5068
240.226	4905.7
243.564	4744.6
246.949	4585.5
250.381	4428.6
253.861	4273
257.389	4120
260.966	3968.8
264.592	3820.4
268.27	3674.7
271.998	3531.9
275.778	3391.7
279.61	3254.7
283.496	3120.9
287.436	2990.5
291.431	2863.2
295.481	2739.2
299.587	2618.9
303.751	2501.9
307.972	2388.7
312.252	2279.4
316.592	2174.4
320.991	2073.4
325.452	1977
329.975	1884.8
334.561	1796.8
339.211	1713.4
343.925	1634.1
348.704	1559.1
353.551	1488.2
358.464	1421.1
363.446	1357.4
368.497	1297.1
373.618	1239.7
378.81	1185.1
384.075	1133
389.412	1083.2
394.824	1035.6
400.311	990.11
405.874	946.43
411.515	904.44
417.234	864.06
423.032	825.23
428.911	787.74
434.872	751.54
440.916	716.6
447.043	682.84
453.256	650.15
459.555	618.51
465.942	587.99
472.417	558.52
478.983	530.17
485.639	502.9
492.388	476.65
499.231	451.48
506.169	427.33
513.204	404.2
520.336	382.03
527.567	360.79
534.899	340.45
542.333	320.99
549.87	302.37
557.511	284.55
565.259	267.53
573.115	251.33
581.08	235.9
589.155	221.25
597.343	207.35
605.645	194.19
614.061	181.72
622.595	169.93
631.248	158.77
640.02	148.2
648.915	138.23
657.933	128.79
667.077	119.89
676.347	111.49
685.747	103.56
695.277	96.096
704.94	89.064
714.736	82.444
724.669	76.226
734.74	70.386
744.951	64.908
755.304	59.776
765.801	54.971
776.444	50.482
787.234	46.289
798.175	42.381
809.267	38.742
820.514	35.363
831.917	32.234
843.478	29.345
855.2	26.683
867.086	24.236
879.136	21.991
891.353	19.935
903.741	18.058
916.301	16.346
929.035	14.786
941.946	13.369
955.037	12.082
968.309	10.916
981.766	9.8609
995.41	8.7001
