"Energy (MeV/nuc)"	"Flux (particles/m2-s-sr-MeV/nuc)"
""	Z=1
0.1	393.64
0.10139	394.78
0.102799	395.94
0.104227	397.12
0.105676	398.35
0.107145	399.57
0.108634	400.82
0.110143	402.08
0.111674	403.36
0.113226	404.66
0.1148	405.99
0.116395	407.33
0.118013	408.69
0.119653	410.1
0.121315	411.5
0.123001	412.91
0.124711	414.35
0.126444	415.81
0.128201	417.28
0.129983	418.78
0.131789	420.29
0.133621	421.85
0.135478	423.4
0.137361	424.96
0.13927	426.55
0.141205	428.16
0.143167	429.77
0.145157	431.42
0.147174	433.1
0.14922	434.78
0.151293	436.48
0.153396	438.19
0.155528	439.93
0.157689	441.68
0.159881	443.47
0.162103	445.26
0.164355	447.07
0.16664	448.9
0.168955	450.75
0.171303	452.64
0.173684	454.53
0.176098	456.44
0.178545	458.36
0.181027	460.31
0.183542	462.31
0.186093	464.3
0.188679	466.31
0.191301	468.34
0.19396	470.39
0.196656	472.5
0.199389	474.59
0.20216	476.71
0.204969	478.86
0.207818	481.06
0.210706	483.25
0.213634	485.46
0.216603	487.7
0.219613	489.99
0.222665	492.27
0.22576	494.59
0.228897	496.93
0.232078	499.32
0.235303	501.71
0.238574	504.12
0.241889	506.6
0.245251	509.07
0.248659	511.57
0.252115	514.13
0.255619	516.68
0.259171	519.27
0.262773	521.92
0.266425	524.57
0.270127	527.24
0.273881	529.98
0.277688	532.72
0.281547	535.48
0.285459	538.32
0.289427	541.16
0.293449	544.03
0.297527	546.96
0.301662	549.9
0.305854	552.9
0.310105	555.91
0.314414	558.98
0.318784	562.05
0.323214	565.18
0.327706	568.39
0.33226	571.57
0.336878	574.79
0.34156	578.08
0.346306	581.41
0.351119	584.76
0.355999	588.2
0.360946	591.61
0.365962	595.1
0.371048	598.62
0.376205	602.23
0.381433	605.84
0.386734	609.47
0.392109	613.19
0.397558	616.93
0.403083	620.77
0.408685	624.6
0.414365	628.45
0.420123	632.4
0.425962	636.37
0.431882	640.43
0.437884	644.54
0.443969	648.66
0.450139	652.85
0.456395	657.08
0.462737	661.36
0.469168	665.66
0.475689	670.06
0.482299	674.52
0.489002	679.03
0.495798	683.6
0.502688	688.22
0.509674	692.86
0.516757	697.6
0.523939	702.39
0.53122	707.24
0.538603	712.15
0.546088	717.11
0.553677	722.13
0.561372	727.21
0.569174	732.34
0.577084	737.58
0.585104	742.83
0.593235	748.19
0.601479	753.6
0.609838	759.02
0.618314	764.59
0.626907	770.23
0.635619	775.87
0.644452	781.57
0.653409	787.38
0.662489	793.3
0.671696	799.22
0.681031	805.26
0.690495	811.4
0.700092	817.55
0.709821	823.81
0.719686	830.13
0.729687	836.5
0.739828	842.99
0.75011	849.54
0.760534	856.14
0.771104	862.91
0.78182	869.63
0.792685	876.51
0.803702	883.51
0.814871	890.57
0.826196	897.63
0.837678	904.85
0.849319	912.2
0.861122	919.54
0.87309	927.05
0.885224	934.62
0.897526	942.25
0.909999	949.99
0.922646	957.79
0.935468	965.77
0.948469	973.79
0.96165	981.88
0.975014	990.08
0.988564	998.46
1.0023	1021.3
1.01623	1030
1.03036	1038.8
1.04467	1047.7
1.05919	1056.7
1.07391	1065.7
1.08884	1075
1.10397	1084.2
1.11931	1093.6
1.13487	1103
1.15064	1112.7
1.16663	1122.4
1.18284	1132.2
1.19928	1142.1
1.21595	1152.1
1.23285	1162.2
1.24998	1172.5
1.26735	1182.8
1.28496	1193.3
1.30282	1203.9
1.32093	1214.6
1.33929	1225.4
1.3579	1236.4
1.37677	1247.4
1.3959	1258.6
1.4153	1269.9
1.43497	1281.3
1.45491	1292.8
1.47513	1304.4
1.49563	1316.3
1.51642	1328.2
1.53749	1340.3
1.55886	1352.4
1.58052	1364.7
1.60249	1377.2
1.62476	1389.8
1.64734	1402.5
1.67023	1415.4
1.69345	1428.4
1.71698	1441.5
1.74084	1454.8
1.76503	1468.2
1.78956	1481.9
1.81443	1495.5
1.83965	1509.5
1.86522	1523.5
1.89114	1537.8
1.91742	1552
1.94407	1566.4
1.97108	1581.2
1.99848	1595.9
2.02625	1610.9
2.05441	1626
2.08296	1641.3
2.11191	1656.9
2.14126	1672.4
2.17102	1688.2
2.20119	1704.3
2.23178	1720.3
2.2628	1736.7
2.29424	1753.2
2.32613	1769.9
2.35845	1786.7
2.39123	1803.7
2.42446	1821
2.45816	1838.4
2.49232	1856
2.52695	1873.9
2.56207	1891.8
2.59768	1910
2.63378	1928.3
2.67038	1946.9
2.70749	1965.7
2.74512	1984.7
2.78327	2003.9
2.82195	2023.2
2.86117	2042.8
2.90093	2062.6
2.94125	2082.7
2.98212	2102.9
3.02357	2123.3
3.06559	2144.1
3.10819	2165
3.15139	2186.1
3.19518	2207.5
3.23959	2229
3.28461	2251
3.33026	2272.9
3.37654	2295.2
3.42346	2317.8
3.47104	2340.6
3.51928	2363.6
3.56819	2386.9
3.61778	2410.4
3.66805	2434.2
3.71903	2458.2
3.77071	2482.5
3.82312	2507
3.87625	2531.8
3.93012	2556.8
3.98474	2582.2
4.04011	2607.8
4.09626	2633.7
4.15319	2659.8
4.21091	2686.2
4.26943	2713
4.32876	2740.1
4.38892	2767.3
4.44991	2795
4.51176	2822.8
4.57446	2850.9
4.63803	2879.4
4.70249	2908.1
4.76784	2937.3
4.8341	2966.6
4.90128	2996.3
4.9694	3026.3
5.03846	3056.6
5.10848	3087.2
5.17947	3118.3
5.25146	3149.4
5.32444	3181.1
5.39843	3213.1
5.47346	3245.5
5.54952	3278.1
5.62665	3311.1
5.70484	3344.5
5.78413	3378.2
5.86451	3412.1
5.94601	3446.6
6.02865	3481.3
6.11243	3516.3
6.19738	3551.8
6.2835	3587.7
6.37083	3623.9
6.45936	3660.4
6.54913	3697.3
6.64015	3734.7
6.73243	3772.6
6.82599	3810.7
6.92086	3849.1
7.01704	3888.1
7.11456	3927.5
7.21343	3967.3
7.31368	4007.4
7.41532	4048.1
7.51837	4089
7.62286	4130.6
7.7288	4172.3
7.83621	4214.6
7.94511	4257.4
8.05553	4300.5
8.16748	4344.1
8.28098	4388.2
8.39607	4432.8
8.51275	4477.6
8.63106	4523.2
8.75101	4569.1
8.87262	4615.5
8.99593	4662.2
9.12095	4709.6
9.2477	4757.4
9.37622	4805.7
9.50653	4854.3
9.63864	4903.6
9.7726	4953.4
9.90841	5003.6
10.0461	5054.3
10.1857	5105.7
10.3273	5157.7
10.4708	5209.9
10.6163	5263
10.7639	5316.2
10.9134	5370.3
11.0651	5424.9
11.2189	5480
11.3748	5535.5
11.5329	5591.5
11.6932	5648.2
11.8557	5705.5
12.0204	5763.1
12.1875	5821.5
12.3569	5880.3
12.5286	5939.4
12.7027	5999.2
12.8792	6059.7
13.0582	6120.4
13.2397	6181.7
13.4237	6243.6
13.6103	6306
13.7994	6369
13.9912	6432.3
14.1856	6496.1
14.3828	6560.3
14.5826	6625.1
14.7853	6690.3
14.9908	6755.7
15.1991	6821.4
15.4103	6887.9
15.6245	6954.6
15.8416	7021.8
16.0618	7089.1
16.285	7156.6
16.5113	7224.5
16.7408	7292.5
16.9735	7360.8
17.2093	7429.5
17.4485	7498.2
17.691	7567.1
17.9369	7635.9
18.1861	7705.1
18.4389	7774
18.6951	7843.2
18.9549	7912.5
19.2184	7981.7
19.4854	8050.8
19.7562	8119.9
20.0308	8189.2
20.3092	8258.1
20.5914	8327
20.8776	8395.6
21.1677	8464.3
21.4619	8532.6
21.7602	8600.6
22.0626	8668.1
22.3692	8735.5
22.6801	8802.3
22.9953	8868.8
23.3148	8934.7
23.6389	9000.4
23.9674	9065.6
24.3005	9130.2
24.6382	9194.2
24.9806	9257.6
25.3277	9320.2
25.6797	9382.2
26.0366	9443.2
26.3984	9503.3
26.7653	9562.6
27.1373	9620.9
27.5144	9678.4
27.8968	9735.2
28.2845	9791
28.6776	9845.5
29.0761	9898.8
29.4802	9951.1
29.8899	10002
30.3053	10052
30.7265	10101
31.1535	10148
31.5864	10194
32.0254	10239
32.4705	10282
32.9217	10324
33.3792	10365
33.8431	10404
34.3135	10441
34.7903	10477
35.2738	10511
35.764	10544
36.2611	10575
36.765	10605
37.2759	10633
37.794	10659
38.3192	10683
38.8518	10706
39.3917	10728
39.9391	10747
40.4942	10764
41.0569	10780
41.6275	10794
42.206	10806
42.7926	10816
43.3873	10825
43.9903	10831
44.6016	10836
45.2215	10839
45.8499	10840
46.4871	10839
47.1332	10835
47.7882	10830
48.4523	10822
49.1257	10813
49.8084	10801
50.5006	10787
51.2024	10772
51.914	10754
52.6355	10734
53.367	10711
54.1087	10687
54.8606	10660
55.623	10631
56.3961	10600
57.1798	10566
57.9745	10530
58.7802	10492
59.5971	10451
60.4253	10408
61.265	10363
62.1165	10316
62.9797	10266
63.855	10214
64.7424	10160
65.6422	10104
66.5544	10045
67.4793	9984.1
68.4171	9920.9
69.3679	9855.7
70.332	9788.1
71.3094	9718.5
72.3004	9646.9
73.3052	9573.1
74.324	9497.3
75.3569	9419.3
76.4041	9339.5
77.466	9257.6
78.5425	9173.9
79.6341	9088.4
80.7408	9001.1
81.8629	8912.1
83.0005	8821.6
84.154	8729.4
85.3236	8635.8
86.5093	8540.8
87.7116	8444.2
88.9305	8346.5
90.1664	8247.4
91.4195	8147.3
92.69	8046.1
93.9782	7943.9
95.2842	7840.8
96.6084	7736.6
97.951	7631.7
99.3123	7525.8
100.692	7419.7
102.092	7313.4
103.511	7206.9
104.949	7100.2
106.408	6992.5
107.886	6885
109.386	6777.8
110.906	6670.9
112.447	6564.2
114.01	6457.7
115.594	6351.5
117.201	6246.5
118.83	6141
120.481	6036.1
122.156	5931.5
123.853	5828.1
125.574	5725.6
127.32	5623.8
129.089	5523.6
130.883	5424.3
132.702	5325.4
134.546	5227.3
136.416	5130.8
138.312	5035.4
140.234	4941.7
142.183	4848.6
144.159	4756.8
146.162	4666.4
148.194	4576.6
150.253	4488.8
152.341	4401.9
154.458	4316.1
156.605	4231.5
158.781	4148.1
160.988	4066
163.225	3983.8
165.494	3902.2
167.794	3822.5
170.125	3743.3
172.49	3664.3
174.887	3586.1
177.317	3508.5
179.782	3432.5
182.28	3356.4
184.813	3280.8
187.382	3206.1
189.986	3131.7
