"Energy (MeV/nuc)"	"Flux (particles/m2-s-sr-MeV/nuc)"
""	Z=1
0.1	4491.2
0.10139	4504.2
0.102799	4517.4
0.104227	4530.8
0.105676	4544.7
0.107145	4558.7
0.108634	4572.9
0.110143	4587.3
0.111674	4602
0.113226	4616.8
0.1148	4631.9
0.116395	4647.2
0.118013	4662.7
0.119653	4678.7
0.121315	4694.6
0.123001	4710.8
0.124711	4727.2
0.126444	4743.9
0.128201	4760.7
0.129983	4777.7
0.131789	4794.9
0.133621	4812.6
0.135478	4830.3
0.137361	4848.1
0.13927	4866.2
0.141205	4884.5
0.143167	4903
0.145157	4921.7
0.147174	4940.8
0.14922	4959.9
0.151293	4979.3
0.153396	4998.9
0.155528	5018.7
0.157689	5038.6
0.159881	5059
0.162103	5079.4
0.164355	5100
0.16664	5120.9
0.168955	5142
0.171303	5163.4
0.173684	5185
0.176098	5206.7
0.178545	5228.7
0.181027	5250.9
0.183542	5273.5
0.186093	5296.2
0.188679	5319.1
0.191301	5342.3
0.19396	5365.7
0.196656	5389.6
0.199389	5413.5
0.20216	5437.7
0.204969	5462.1
0.207818	5487
0.210706	5512
0.213634	5537.2
0.216603	5562.8
0.219613	5588.7
0.222665	5614.8
0.22576	5641.2
0.228897	5667.9
0.232078	5695
0.235303	5722.3
0.238574	5749.8
0.241889	5777.9
0.245251	5806.1
0.248659	5834.6
0.252115	5863.6
0.255619	5892.7
0.259171	5922.2
0.262773	5952.2
0.266425	5982.4
0.270127	6012.9
0.273881	6044
0.277688	6075.3
0.281547	6106.8
0.285459	6139
0.289427	6171.3
0.293449	6204
0.297527	6237.3
0.301662	6270.8
0.305854	6304.9
0.310105	6339.1
0.314414	6374
0.318784	6409
0.323214	6444.6
0.327706	6481.1
0.33226	6517.3
0.336878	6553.8
0.34156	6591.4
0.346306	6629.1
0.351119	6667.3
0.355999	6706.3
0.360946	6745.2
0.365962	6784.8
0.371048	6824.9
0.376205	6865.9
0.381433	6906.8
0.386734	6948.2
0.392109	6990.4
0.397558	7033.1
0.403083	7076.6
0.408685	7120.1
0.414365	7164
0.420123	7208.8
0.425962	7254
0.431882	7300
0.437884	7346.7
0.443969	7393.4
0.450139	7441.1
0.456395	7489.1
0.462737	7537.7
0.469168	7586.8
0.475689	7636.7
0.482299	7687.2
0.489002	7738.4
0.495798	7790.2
0.502688	7842.7
0.509674	7895.6
0.516757	7949.3
0.523939	8003.7
0.53122	8058.7
0.538603	8114.4
0.546088	8170.7
0.553677	8227.6
0.561372	8285.2
0.569174	8343.4
0.577084	8402.9
0.585104	8462.4
0.593235	8523.2
0.601479	8584.7
0.609838	8646.1
0.618314	8709.1
0.626907	8773
0.635619	8837
0.644452	8901.7
0.653409	8967.6
0.662489	9034.4
0.671696	9101.6
0.681031	9170.1
0.690495	9239.5
0.700092	9309.2
0.709821	9379.9
0.719686	9451.6
0.729687	9523.6
0.739828	9597.2
0.75011	9671.1
0.760534	9746
0.771104	9822.5
0.78182	9898.7
0.792685	9976.4
0.803702	10055
0.814871	10135
0.826196	10215
0.837678	10297
0.849319	10380
0.861122	10463
0.87309	10548
0.885224	10633
0.897526	10719
0.909999	10807
0.922646	10895
0.935468	10984
0.948469	11075
0.96165	11166
0.975014	11259
0.988564	11353
1.0023	11612
1.01623	11710
1.03036	11809
1.04467	11910
1.05919	12010
1.07391	12112
1.08884	12216
1.10397	12321
1.11931	12426
1.13487	12532
1.15064	12641
1.16663	12749
1.18284	12859
1.19928	12971
1.21595	13083
1.23285	13196
1.24998	13312
1.26735	13427
1.28496	13545
1.30282	13664
1.32093	13784
1.33929	13905
1.3579	14027
1.37677	14150
1.3959	14275
1.4153	14402
1.43497	14529
1.45491	14658
1.47513	14788
1.49563	14920
1.51642	15052
1.53749	15187
1.55886	15322
1.58052	15459
1.60249	15598
1.62476	15739
1.64734	15879
1.67023	16023
1.69345	16167
1.71698	16312
1.74084	16460
1.76503	16609
1.78956	16760
1.81443	16911
1.83965	17065
1.86522	17220
1.89114	17377
1.91742	17534
1.94407	17694
1.97108	17856
1.99848	18019
2.02625	18184
2.05441	18350
