"Energy (MeV/nuc)"	"Flux (particles/m2-s-sr-MeV/nuc)"
""	Z=1
0.1	20888
0.10139	20948
0.102799	21010
0.104227	21072
0.105676	21135
0.107145	21200
0.108634	21266
0.110143	21333
0.111674	21401
0.113226	21470
0.1148	21540
0.116395	21612
0.118013	21684
0.119653	21756
0.121315	21831
0.123001	21906
0.124711	21982
0.126444	22059
0.128201	22138
0.129983	22217
0.131789	22297
0.133621	22377
0.135478	22460
0.137361	22542
0.13927	22627
0.141205	22712
0.143167	22798
0.145157	22885
0.147174	22972
0.14922	23061
0.151293	23151
0.153396	23242
0.155528	23334
0.157689	23427
0.159881	23520
0.162103	23615
0.164355	23710
0.16664	23808
0.168955	23906
0.171303	24003
0.173684	24104
0.176098	24205
0.178545	24307
0.181027	24410
0.183542	24513
0.186093	24619
0.188679	24725
0.191301	24833
0.19396	24942
0.196656	25051
0.199389	25162
0.20216	25275
0.204969	25388
0.207818	25502
0.210706	25618
0.213634	25736
0.216603	25854
0.219613	25973
0.222665	26094
0.22576	26217
0.228897	26341
0.232078	26465
0.235303	26592
0.238574	26719
0.241889	26848
0.245251	26979
0.248659	27112
0.252115	27244
0.255619	27380
0.259171	27517
0.262773	27654
0.266425	27795
0.270127	27936
0.273881	28079
0.277688	28224
0.281547	28370
0.285459	28518
0.289427	28668
0.293449	28820
0.297527	28972
0.301662	29128
0.305854	29284
0.310105	29443
0.314414	29603
0.318784	29765
0.323214	29931
0.327706	30098
0.33226	30267
0.336878	30434
0.34156	30608
0.346306	30781
0.351119	30959
0.355999	31137
0.360946	31318
0.365962	31500
0.371048	31686
0.376205	31874
0.381433	32061
0.386734	32253
0.392109	32447
0.397558	32645
0.403083	32844
0.408685	33044
0.414365	33248
0.420123	33453
0.425962	33663
0.431882	33874
0.437884	34088
0.443969	34302
0.450139	34524
0.456395	34744
0.462737	34967
0.469168	35194
0.475689	35423
0.482299	35655
0.489002	35890
0.495798	36128
0.502688	36368
0.509674	36614
