"Energy (MeV/nuc)"	"Flux (particles/m2-s-sr-MeV/nuc)"
""	Z=1
0.1	825.65
0.10139	828.03
0.102799	830.47
0.104227	832.93
0.105676	835.37
0.107145	837.94
0.108634	840.55
0.110143	843.19
0.111674	845.89
0.113226	848.62
0.1148	851.39
0.116395	854.21
0.118013	857.06
0.119653	859.87
0.121315	862.8
0.123001	865.77
0.124711	868.79
0.126444	871.85
0.128201	874.94
0.129983	878.07
0.131789	881.24
0.133621	884.36
0.135478	887.61
0.137361	890.88
0.13927	894.22
0.141205	897.58
0.143167	900.97
0.145157	904.42
0.147174	907.8
0.14922	911.32
0.151293	914.87
0.153396	918.47
0.155528	922.1
0.157689	925.77
0.159881	929.38
0.162103	933.13
0.164355	936.92
0.16664	940.76
0.168955	944.63
0.171303	948.43
0.173684	952.4
0.176098	956.39
0.178545	960.42
0.181027	964.5
0.183542	968.52
0.186093	972.7
0.188679	976.9
0.191301	981.17
0.19396	985.47
0.196656	989.71
0.199389	994.1
0.20216	998.54
0.204969	1003
0.207818	1007.5
0.210706	1012.1
0.213634	1016.7
0.216603	1021.4
0.219613	1026
0.222665	1030.8
0.22576	1035.6
0.228897	1040.5
0.232078	1045.4
0.235303	1050.4
0.238574	1055.4
0.241889	1060.4
0.245251	1065.6
0.248659	1070.8
0.252115	1076
0.255619	1081.4
0.259171	1086.8
0.262773	1092.1
0.266425	1097.7
0.270127	1103.3
0.273881	1108.8
0.277688	1114.5
0.281547	1120.3
0.285459	1126.1
0.289427	1132
0.293449	1138
0.297527	1143.9
0.301662	1150.1
0.305854	1156.2
0.310105	1162.5
0.314414	1168.7
0.318784	1175.1
0.323214	1181.6
0.327706	1188.2
0.33226	1194.8
0.336878	1201.3
0.34156	1208.2
0.346306	1215
0.351119	1222
0.355999	1229
0.360946	1236.1
0.365962	1243.2
0.371048	1250.5
0.376205	1257.8
0.381433	1265.2
0.386734	1272.8
0.392109	1280.3
0.397558	1288.1
0.403083	1295.9
0.408685	1303.7
0.414365	1311.7
0.420123	1319.8
0.425962	1328
0.431882	1336.3
0.437884	1344.6
0.443969	1353
0.450139	1361.7
0.456395	1370.3
0.462737	1379
0.469168	1388
0.475689	1396.9
0.482299	1406
0.489002	1415.1
0.495798	1424.4
0.502688	1433.8
0.509674	1443.5
0.516757	1453.1
0.523939	1462.8
0.53122	1472.7
0.538603	1482.7
0.546088	1492.8
0.553677	1502.9
0.561372	1513.3
0.569174	1523.7
0.577084	1534.3
0.585104	1545
0.593235	1555.9
0.601479	1566.9
0.609838	1577.9
0.618314	1588.9
0.626907	1600.4
0.635619	1611.8
0.644452	1623.4
0.653409	1635.2
0.662489	1646.9
0.671696	1658.9
0.681031	1671.2
0.690495	1683.3
0.700092	1695.8
0.709821	1708.2
0.719686	1721
0.729687	1733.7
0.739828	1746.8
0.75011	1759.8
0.760534	1773.2
0.771104	1786.6
0.78182	1800.2
0.792685	1813.8
0.803702	1827.7
0.814871	1841.7
0.826196	1856
0.837678	1870.3
0.849319	1884.8
0.861122	1899.3
0.87309	1914.2
0.885224	1929.2
0.897526	1944.3
0.909999	1959.6
0.922646	1975
0.935468	1990.4
0.948469	2006.3
0.96165	2022.3
0.975014	2038.5
0.988564	2054.7
1.0023	2100.9
1.01623	2117.8
1.03036	2134.9
1.04467	2152.4
1.05919	2169.7
1.07391	2187.2
1.08884	2205.1
1.10397	2223.3
1.11931	2241.3
1.13487	2259.6
1.15064	2277.8
1.16663	2296.5
1.18284	2315.5
1.19928	2334.6
1.21595	2353.7
1.23285	2373.1
1.24998	2392.6
1.26735	2412.5
1.28496	2432.3
1.30282	2452.5
1.32093	2472.8
1.33929	2493.1
1.3579	2513.8
1.37677	2534.6
1.3959	2555.7
1.4153	2576.6
1.43497	2598.1
1.45491	2619.4
1.47513	2641.3
1.49563	2663.2
1.51642	2685
1.53749	2707.3
1.55886	2729.6
1.58052	2752.3
1.60249	2775.3
1.62476	2798.1
1.64734	2821.3
1.67023	2844.6
1.69345	2867.9
1.71698	2891.5
1.74084	2915.4
1.76503	2939.5
1.78956	2963.6
1.81443	2988
1.83965	3012.8
1.86522	3037.5
1.89114	3062.7
1.91742	3087.8
1.94407	3113.4
1.97108	3138.9
1.99848	3164.8
2.02625	3190.7
2.05441	3216.8
2.08296	3243.2
2.11191	3269.5
2.14126	3296.2
2.17102	3323
2.20119	3350
2.23178	3377
2.2628	3404.5
2.29424	3431.8
2.32613	3459.2
2.35845	3487
2.39123	3515.2
2.42446	3543.5
2.45816	3572.1
2.49232	3600.8
2.52695	3629.4
2.56207	3658.4
2.59768	3687.3
2.63378	3716.5
2.67038	3745.9
2.70749	3775.2
2.74512	3804.7
2.78327	3834.4
2.82195	3864.3
2.86117	3894.4
2.90093	3924.8
2.94125	3955.2
2.98212	3986.2
3.02357	4016.8
3.06559	4047.6
3.10819	4078.3
3.15139	4109.4
3.19518	4140.7
3.23959	4171.7
3.28461	4202.9
3.33026	4234.9
3.37654	4266.7
3.42346	4298.6
3.47104	4330.6
3.51928	4362.7
3.56819	4394.7
3.61778	4426.9
3.66805	4458.9
3.71903	4491.6
3.77071	4524.2
3.82312	4557.1
3.87625	4590.2
3.93012	4623
3.98474	4655.8
4.04011	4688.5
4.09626	4721.7
4.15319	4755.3
4.21091	4788.6
4.26943	4821.8
4.32876	4855.3
4.38892	4888.8
4.44991	4922
4.51176	4956
4.57446	4990
4.63803	5024.1
4.70249	5057.7
4.76784	5091.4
4.8341	5125.7
4.90128	5160.1
4.9694	5194.4
5.03846	5228.7
5.10848	5262.9
5.17947	5297.1
5.25146	5331.9
5.32444	5366.3
5.39843	5400.8
5.47346	5434.8
5.54952	5470
5.62665	5504.9
5.70484	5539.6
5.78413	5574.2
5.86451	5609.6
5.94601	5644.8
6.02865	5679.8
6.11243	5714.8
6.19738	5750.2
6.2835	5785.6
6.37083	5820.8
6.45936	5856.1
6.54913	5891.8
6.64015	5927.3
6.73243	5962.4
6.82599	5998.2
6.92086	6034
7.01704	6069.5
7.11456	6105.2
7.21343	6141.3
7.31368	6177.2
7.41532	6213
7.51837	6249
7.62286	6284.6
7.7288	6320.6
7.83621	6356.7
7.94511	6392.6
8.05553	6428.5
8.16748	6464.5
8.28098	6500
8.39607	6535.9
8.51275	6571.7
8.63106	6607.2
8.75101	6642.9
8.87262	6678.2
8.99593	6713.5
9.12095	6748.7
9.2477	6783.5
9.37622	6818.2
9.50653	6852.6
9.63864	6886.9
9.7726	6920.9
9.90841	6954.4
10.0461	6987.9
10.1857	7021
10.3273	7053.8
10.4708	7086.2
10.6163	7118.3
10.7639	7149.9
10.9134	7181.1
11.0651	7211.8
11.2189	7242
11.3748	7271.7
11.5329	7300.8
11.6932	7329.3
11.8557	7357.3
12.0204	7384.5
12.1875	7411
12.3569	7436.8
12.5286	7461.9
12.7027	7486
12.8792	7509.4
13.0582	7531.6
13.2397	7553.2
13.4237	7573.6
13.6103	7592.9
13.7994	7611.2
13.9912	7628.2
14.1856	7644.1
14.3828	7658.6
14.5826	7671.8
14.7853	7683.7
14.9908	7693.8
15.1991	7702.7
15.4103	7710
15.6245	7715.3
15.8416	7719.2
16.0618	7721.4
16.285	7721.8
16.5113	7720.6
16.7408	7717.7
16.9735	7713.3
17.2093	7707.5
17.4485	7700.3
17.691	7691.7
17.9369	7681.9
18.1861	7671
18.4389	7659
18.6951	7646.2
18.9549	7632.3
19.2184	7617.5
19.4854	7602.2
19.7562	7586.5
20.0308	7569.9
20.3092	7553.3
20.5914	7536.3
20.8776	7519.3
21.1677	7502.1
21.4619	7485.1
21.7602	7468.4
22.0626	7452.1
22.3692	7436
22.6801	7420.6
22.9953	7406.3
23.3148	7392.8
23.6389	7380.1
23.9674	7368.6
24.3005	7358.4
24.6382	7349.9
24.9806	7343
25.3277	7337.7
25.6797	7334.1
26.0366	7332.7
26.3984	7334
26.7653	7337.7
27.1373	7343.8
27.5144	7352.4
27.8968	7363.5
28.2845	7377.4
28.6776	7394.1
29.0761	7413
29.4802	7434.1
29.8899	7457.3
30.3053	7482.7
30.7265	7510
31.1535	7539.4
31.5864	7570.7
32.0254	7603.6
32.4705	7638.1
32.9217	7673.9
33.3792	7711.1
33.8431	7749.5
34.3135	7789
34.7903	7829.4
35.2738	7870.6
35.764	7912.5
36.2611	7954.8
36.765	7997.5
37.2759	8040.2
37.794	8082.9
38.3192	8125.4
38.8518	8167.5
