"Energy (MeV/nuc)"	"Flux (particles/m2-s-sr-MeV/nuc)"
""	Z=1
0.1	80.076
0.10139	80.307
0.102799	80.543
0.104227	80.783
0.105676	81.032
0.107145	81.282
0.108634	81.535
0.110143	81.791
0.111674	82.053
0.113226	82.317
0.1148	82.586
0.116395	82.86
0.118013	83.136
0.119653	83.422
0.121315	83.707
0.123001	83.995
0.124711	84.288
0.126444	84.585
0.128201	84.884
0.129983	85.188
0.131789	85.496
0.133621	85.813
0.135478	86.128
0.137361	86.446
0.13927	86.769
0.141205	87.096
0.143167	87.425
0.145157	87.759
0.147174	88.101
0.14922	88.443
0.151293	88.787
0.153396	89.137
0.155528	89.49
0.157689	89.846
0.159881	90.211
0.162103	90.575
0.164355	90.942
0.16664	91.315
0.168955	91.691
0.171303	92.075
0.173684	92.46
0.176098	92.848
0.178545	93.239
0.181027	93.635
0.183542	94.041
0.186093	94.446
0.188679	94.854
0.191301	95.268
0.19396	95.686
0.196656	96.114
0.199389	96.54
0.20216	96.971
0.204969	97.407
0.207818	97.854
0.210706	98.3
0.213634	98.749
0.216603	99.205
0.219613	99.67
0.222665	100.14
0.22576	100.61
0.228897	101.08
0.232078	101.57
0.235303	102.05
0.238574	102.54
0.241889	103.05
0.245251	103.55
0.248659	104.06
0.252115	104.58
0.255619	105.1
0.259171	105.63
0.262773	106.16
0.266425	106.7
0.270127	107.25
0.273881	107.8
0.277688	108.36
0.281547	108.92
0.285459	109.5
0.289427	110.08
0.293449	110.66
0.297527	111.26
0.301662	111.85
0.305854	112.46
0.310105	113.08
0.314414	113.7
0.318784	114.33
0.323214	114.96
0.327706	115.61
0.33226	116.26
0.336878	116.92
0.34156	117.59
0.346306	118.26
0.351119	118.94
0.355999	119.64
0.360946	120.33
0.365962	121.05
0.371048	121.76
0.376205	122.49
0.381433	123.23
0.386734	123.97
0.392109	124.72
0.397558	125.48
0.403083	126.26
0.408685	127.04
0.414365	127.83
0.420123	128.63
0.425962	129.44
0.431882	130.26
0.437884	131.1
0.443969	131.93
0.450139	132.79
0.456395	133.65
0.462737	134.52
0.469168	135.39
0.475689	136.29
0.482299	137.19
0.489002	138.11
0.495798	139.04
0.502688	139.98
0.509674	140.92
0.516757	141.88
0.523939	142.86
0.53122	143.84
0.538603	144.84
0.546088	145.85
0.553677	146.87
0.561372	147.9
0.569174	148.94
0.577084	150.01
0.585104	151.08
0.593235	152.17
0.601479	153.27
0.609838	154.37
0.618314	155.5
0.626907	156.65
0.635619	157.79
0.644452	158.95
0.653409	160.13
0.662489	161.33
0.671696	162.54
0.681031	163.77
0.690495	165.01
0.700092	166.26
0.709821	167.54
0.719686	168.82
0.729687	170.11
