"Energy (MeV/nuc)"	"Flux (particles/m2-s-sr-MeV/nuc)"
""	Z=1
0.1	2121.1
0.10139	2127.3
0.102799	2133.5
0.104227	2139.8
0.105676	2146.4
0.107145	2153.1
0.108634	2159.8
0.110143	2166.5
0.111674	2173.5
0.113226	2180.5
0.1148	2187.6
0.116395	2194.8
0.118013	2202.2
0.119653	2209.7
0.121315	2217.3
0.123001	2224.9
0.124711	2232.7
0.126444	2240.5
0.128201	2248.5
0.129983	2256.5
0.131789	2264.7
0.133621	2273
0.135478	2281.4
0.137361	2289.8
0.13927	2298.4
0.141205	2307
0.143167	2315.7
0.145157	2324.6
0.147174	2333.6
0.14922	2342.7
0.151293	2351.8
0.153396	2361.1
0.155528	2370.4
0.157689	2379.9
0.159881	2389.5
0.162103	2399.1
0.164355	2408.9
0.16664	2418.8
0.168955	2428.7
0.171303	2438.9
0.173684	2449.1
0.176098	2459.3
0.178545	2469.7
0.181027	2480.2
0.183542	2490.9
0.186093	2501.7
0.188679	2512.5
0.191301	2523.4
0.19396	2534.5
0.196656	2545.8
0.199389	2557.1
0.20216	2568.5
0.204969	2580.1
0.207818	2591.9
0.210706	2603.7
0.213634	2615.6
0.216603	2627.7
0.219613	2640
0.222665	2652.3
0.22576	2664.8
0.228897	2677.4
0.232078	2690.2
0.235303	2703.1
0.238574	2716.1
0.241889	2729.4
0.245251	2742.7
0.248659	2756.2
0.252115	2770
0.255619	2783.7
0.259171	2797.7
0.262773	2811.9
0.266425	2826.2
0.270127	2840.6
0.273881	2855.3
0.277688	2870.1
0.281547	2885
0.285459	2900.2
0.289427	2915.5
0.293449	2931
0.297527	2946.7
0.301662	2962.6
0.305854	2978.7
0.310105	2994.9
0.314414	3011.4
0.318784	3028
0.323214	3044.8
0.327706	3062.1
0.33226	3079.2
0.336878	3096.5
0.34156	3114.3
0.346306	3132.2
0.351119	3150.2
0.355999	3168.7
0.360946	3187.1
0.365962	3205.9
0.371048	3224.8
0.376205	3244.2
0.381433	3263.6
0.386734	3283.2
0.392109	3303.2
0.397558	3323.3
0.403083	3344
0.408685	3364.6
0.414365	3385.3
0.420123	3406.6
0.425962	3427.9
0.431882	3449.8
0.437884	3471.9
0.443969	3494
0.450139	3516.6
0.456395	3539.3
0.462737	3562.4
0.469168	3585.5
0.475689	3609.2
0.482299	3633.2
0.489002	3657.4
0.495798	3682
0.502688	3706.9
0.509674	3731.8
0.516757	3757.3
0.523939	3783.1
0.53122	3809.2
0.538603	3835.6
0.546088	3862.3
0.553677	3889.2
0.561372	3916.5
0.569174	3944.1
0.577084	3972.4
0.585104	4000.6
0.593235	4029.4
0.601479	4058.5
0.609838	4087.6
0.618314	4117.6
0.626907	4147.9
0.635619	4178.2
0.644452	4208.9
0.653409	4240.1
0.662489	4271.9
0.671696	4303.7
0.681031	4336.2
0.690495	4369.2
0.700092	4402.3
0.709821	4435.9
0.719686	4469.8
0.729687	4504.1
0.739828	4539
0.75011	4574.1
0.760534	4609.6
0.771104	4645.9
0.78182	4682.1
0.792685	4719
0.803702	4756.6
0.814871	4794.5
0.826196	4832.5
0.837678	4871.3
0.849319	4910.7
0.861122	4950.1
0.87309	4990.4
0.885224	5031.1
0.897526	5072
0.909999	5113.6
0.922646	5155.5
0.935468	5198.2
0.948469	5241.3
0.96165	5284.8
0.975014	5328.8
0.988564	5373.7
1.0023	5496.3
1.01623	5543.1
1.03036	5590.5
1.04467	5638.2
1.05919	5686.2
1.07391	5734.8
1.08884	5784.4
1.10397	5833.9
1.11931	5884.1
1.13487	5934.9
1.15064	5986.6
1.16663	6038.4
1.18284	6091
1.19928	6144
1.21595	6197.9
1.23285	6251.8
1.24998	6306.9
1.26735	6362.1
1.28496	6418.2
1.30282	6475.2
1.32093	6532.6
1.33929	6590.2
1.3579	6648.8
1.37677	6707.8
1.3959	6767.6
1.4153	6828.2
1.43497	6889
1.45491	6950.8
1.47513	7012.9
1.49563	7076.2
1.51642	7139.6
1.53749	7204.3
1.55886	7269
1.58052	7334.9
1.60249	7401.5
1.62476	7469
1.64734	7536.6
1.67023	7605.4
1.69345	7674.6
1.71698	7744.8
1.74084	7815.6
1.76503	7887.4
1.78956	7960.2
1.81443	8032.9
1.83965	8107.3
1.86522	8181.8
1.89114	8257.8
1.91742	8333.5
1.94407	8410.5
1.97108	8488.9
1.99848	8567.3
2.02625	8647
2.05441	8727.4
2.08296	8808.8
2.11191	8891.3
2.14126	8973.7
2.17102	9057.8
2.20119	9143
2.23178	9228.2
2.2628	9315
2.29424	9402.6
2.32613	9491
2.35845	9580.3
2.39123	9670.2
2.42446	9762
2.45816	9853.6
2.49232	9946.8
2.52695	10041
2.56207	10136
2.59768	10232
2.63378	10329
2.67038	10427
2.70749	10526
2.74512	10626
2.78327	10727
2.82195	10829
2.86117	10933
2.90093	11037
2.94125	11142
2.98212	11248
3.02357	11355
3.06559	11465
3.10819	11574
3.15139	11685
3.19518	11797
3.23959	11910
3.28461	12024
3.33026	12139
3.37654	12255
3.42346	12373
3.47104	12492
3.51928	12612
3.56819	12733
3.61778	12855
3.66805	12979
3.71903	13103
3.77071	13229
3.82312	13356
3.87625	13484
3.93012	13614
3.98474	13745
4.04011	13877
4.09626	14010
4.15319	14145
4.21091	14280
4.26943	14418
4.32876	14557
4.38892	14696
4.44991	14837
4.51176	14980
4.57446	15123
4.63803	15268
4.70249	15414
4.76784	15562
4.8341	15711
4.90128	15861
4.9694	16013
5.03846	16166
5.10848	16320
5.17947	16476
5.25146	16632
5.32444	16790
5.39843	16950
5.47346	17111
5.54952	17274
5.62665	17438
5.70484	17603
5.78413	17769
5.86451	17937
5.94601	18106
6.02865	18276
6.11243	18448
6.19738	18621
6.2835	18796
6.37083	18972
6.45936	19149
6.54913	19327
6.64015	19507
6.73243	19689
6.82599	19871
6.92086	20054
7.01704	20239
7.11456	20426
7.21343	20613
7.31368	20802
7.41532	20992
7.51837	21183
7.62286	21376
7.7288	21569
7.83621	21764
7.94511	21960
8.05553	22157
8.16748	22355
8.28098	22555
8.39607	22755
8.51275	22956
8.63106	23159
8.75101	23362
8.87262	23567
8.99593	23772
9.12095	23978
9.2477	24185
9.37622	24393
9.50653	24602
9.63864	24812
9.7726	25023
9.90841	25233
10.0461	25445
10.1857	25658
10.3273	25872
10.4708	26086
10.6163	26301
10.7639	26516
10.9134	26731
11.0651	26947
11.2189	27163
11.3748	27380
11.5329	27596
11.6932	27813
11.8557	28030
12.0204	28247
12.1875	28464
12.3569	28681
12.5286	28898
12.7027	29114
12.8792	29331
13.0582	29546
13.2397	29762
13.4237	29977
13.6103	30191
13.7994	30405
13.9912	30618
14.1856	30831
14.3828	31042
14.5826	31253
14.7853	31463
14.9908	31671
15.1991	31878
15.4103	32085
15.6245	32289
15.8416	32493
16.0618	32695
16.285	32895
16.5113	33094
16.7408	33290
16.9735	33484
17.2093	33678
17.4485	33868
17.691	34056
17.9369	34242
18.1861	34427
18.4389	34608
18.6951	34787
18.9549	34964
19.2184	35137
19.4854	35308
19.7562	35475
20.0308	35641
20.3092	35803
20.5914	35961
20.8776	36116
21.1677	36268
21.4619	36416
21.7602	36561
22.0626	36702
22.3692	36839
22.6801	36973
22.9953	37102
23.3148	37228
23.6389	37350
23.9674	37468
24.3005	37582
24.6382	37691
24.9806	37796
25.3277	37896
25.6797	37992
26.0366	38083
26.3984	38170
26.7653	38253
27.1373	38330
27.5144	38403
27.8968	38471
28.2845	38535
28.6776	38592
29.0761	38645
29.4802	38693
29.8899	38737
30.3053	38776
30.7265	38810
31.1535	38838
31.5864	38861
32.0254	38879
32.4705	38893
32.9217	38901
33.3792	38905
33.8431	38904
34.3135	38898
34.7903	38886
35.2738	38870
35.764	38850
36.2611	38824
36.765	38794
37.2759	38759
37.794	38719
38.3192	38675
38.8518	38625
39.3917	38571
39.9391	38513
40.4942	38449
41.0569	38381
41.6275	38309
42.206	38232
42.7926	38150
43.3873	38064
43.9903	37973
44.6016	37879
45.2215	37780
45.8499	37677
46.4871	37569
47.1332	37457
47.7882	37342
48.4523	37222
49.1257	37099
49.8084	36971
