"Energy (MeV/nuc)"	"Flux (particles/m2-s-sr-MeV/nuc)"
""	Z=1
0.1	2752.9
0.10139	2760.9
0.102799	2769
0.104227	2777.2
0.105676	2785.7
0.107145	2794.3
0.108634	2803
0.110143	2811.8
0.111674	2820.8
0.113226	2829.9
0.1148	2839.2
0.116395	2848.6
0.118013	2858.1
0.119653	2867.8
0.121315	2877.6
0.123001	2887.5
0.124711	2897.6
0.126444	2907.8
0.128201	2918.1
0.129983	2928.6
0.131789	2939.1
0.133621	2949.9
0.135478	2960.8
0.137361	2971.7
0.13927	2982.8
0.141205	2994.1
0.143167	3005.4
0.145157	3016.9
0.147174	3028.5
0.14922	3040.3
0.151293	3052.1
0.153396	3064.1
0.155528	3076.3
0.157689	3088.5
0.159881	3101
0.162103	3113.5
0.164355	3126.1
0.16664	3139
0.168955	3151.9
0.171303	3165
0.173684	3178.2
0.176098	3191.6
0.178545	3205
0.181027	3218.6
0.183542	3232.5
0.186093	3246.4
0.188679	3260.5
0.191301	3274.7
0.19396	3289.1
0.196656	3303.7
0.199389	3318.3
0.20216	3333.2
0.204969	3348.1
0.207818	3363.4
0.210706	3378.7
0.213634	3394.2
0.216603	3409.9
0.219613	3425.8
0.222665	3441.8
0.22576	3458
0.228897	3474.3
0.232078	3490.9
0.235303	3507.6
0.238574	3524.5
0.241889	3541.7
0.245251	3559
0.248659	3576.5
0.252115	3594.3
0.255619	3612.1
0.259171	3630.2
0.262773	3648.6
0.266425	3667.1
0.270127	3685.8
0.273881	3704.9
0.277688	3724.1
0.281547	3743.4
0.285459	3763.1
0.289427	3782.9
0.293449	3803
0.297527	3823.4
0.301662	3844
0.305854	3864.8
0.310105	3885.9
0.314414	3907.2
0.318784	3928.7
0.323214	3950.5
0.327706	3972.9
0.33226	3995.1
0.336878	4017.5
0.34156	4040.5
0.346306	4063.7
0.351119	4087.1
0.355999	4111
0.360946	4134.8
0.365962	4159.1
0.371048	4183.7
0.376205	4208.8
0.381433	4233.9
0.386734	4259.3
0.392109	4285.2
0.397558	4311.3
0.403083	4338
0.408685	4364.7
0.414365	4391.6
0.420123	4419.1
0.425962	4446.8
0.431882	4475
0.437884	4503.7
0.443969	4532.3
0.450139	4561.6
0.456395	4591
0.462737	4620.8
0.469168	4650.9
0.475689	4681.5
0.482299	4712.5
0.489002	4743.9
0.495798	4775.7
0.502688	4807.9
0.509674	4840.3
0.516757	4873.2
0.523939	4906.6
0.53122	4940.3
0.538603	4974.5
0.546088	5009
0.553677	5043.9
0.561372	5079.3
0.569174	5115
0.577084	5151.5
0.585104	5188
0.593235	5225.2
0.601479	5262.9
0.609838	5300.6
0.618314	5339.2
0.626907	5378.5
0.635619	5417.7
0.644452	5457.4
0.653409	5497.8
0.662489	5538.8
0.671696	5580
0.681031	5622
0.690495	5664.6
0.700092	5707.4
0.709821	5750.8
0.719686	5794.7
0.729687	5838.9
0.739828	5884
0.75011	5929.4
0.760534	5975.3
0.771104	6022.3
0.78182	6069
0.792685	6116.7
0.803702	6165.2
0.814871	6214.1
0.826196	6263.2
0.837678	6313.3
0.849319	6364.2
0.861122	6415
0.87309	6467.1
0.885224	6519.6
0.897526	6572.4
0.909999	6626.1
0.922646	6680.1
0.935468	6735.2
0.948469	6790.8
0.96165	6846.9
0.975014	6903.7
0.988564	6961.5
1.0023	7120.1
1.01623	7180.4
1.03036	7241.4
1.04467	7303
1.05919	7364.8
1.07391	7427.4
1.08884	7491.2
1.10397	7555.2
1.11931	7619.8
1.13487	7685.2
1.15064	7751.7
1.16663	7818.3
1.18284	7886.1
1.19928	7954.3
1.21595	8023.5
1.23285	8092.9
1.24998	8163.8
1.26735	8234.7
1.28496	8306.8
1.30282	8380.1
1.32093	8453.7
1.33929	8527.8
1.3579	8603.1
1.37677	8678.8
1.3959	8755.7
1.4153	8833.3
1.43497	8911.4
1.45491	8990.6
1.47513	9070.3
1.49563	9151.5
1.51642	9232.8
1.53749	9315.6
1.55886	9398.5
1.58052	9483
1.60249	9568.2
1.62476	9654.7
1.64734	9741.2
1.67023	9829.2
1.69345	9917.7
1.71698	10007
1.74084	10098
1.76503	10190
1.78956	10283
1.81443	10376
1.83965	10470
1.86522	10565
1.89114	10662
1.91742	10759
1.94407	10857
1.97108	10957
1.99848	11057
2.02625	11158
2.05441	11260
2.08296	11364
2.11191	11469
2.14126	11574
2.17102	11680
2.20119	11788
2.23178	11897
2.2628	12007
2.29424	12118
2.32613	12230
2.35845	12343
2.39123	12457
2.42446	12573
2.45816	12689
2.49232	12806
2.52695	12926
2.56207	13045
2.59768	13166
2.63378	13289
2.67038	13412
2.70749	13537
2.74512	13663
2.78327	13790
2.82195	13918
2.86117	14047
2.90093	14178
2.94125	14310
2.98212	14443
3.02357	14577
3.06559	14714
3.10819	14850
3.15139	14989
3.19518	15128
3.23959	15269
3.28461	15411
3.33026	15554
3.37654	15699
3.42346	15845
3.47104	15992
3.51928	16141
3.56819	16291
3.61778	16442
3.66805	16595
3.71903	16748
3.77071	16903
3.82312	17060
3.87625	17217
3.93012	17376
3.98474	17537
4.04011	17699
4.09626	17862
4.15319	18026
4.21091	18191
4.26943	18359
4.32876	18528
4.38892	18697
4.44991	18868
4.51176	19041
4.57446	19214
4.63803	19389
4.70249	19565
4.76784	19743
4.8341	19922
4.90128	20102
4.9694	20284
5.03846	20466
5.10848	20651
5.17947	20837
5.25146	21022
5.32444	21210
5.39843	21399
5.47346	21590
5.54952	21781
5.62665	21974
5.70484	22168
5.78413	22363
5.86451	22559
5.94601	22756
6.02865	22954
6.11243	23154
6.19738	23354
6.2835	23556
6.37083	23759
6.45936	23962
6.54913	24166
6.64015	24372
6.73243	24579
6.82599	24786
6.92086	24994
7.01704	25203
7.11456	25412
7.21343	25622
7.31368	25834
7.41532	26046
7.51837	26258
7.62286	26471
7.7288	26685
7.83621	26899
7.94511	27114
8.05553	27329
8.16748	27545
8.28098	27761
8.39607	27977
8.51275	28193
8.63106	28411
8.75101	28627
8.87262	28845
8.99593	29061
9.12095	29278
9.2477	29496
9.37622	29712
9.50653	29930
9.63864	30146
9.7726	30363
9.90841	30578
10.0461	30794
10.1857	31009
10.3273	31224
10.4708	31437
10.6163	31651
10.7639	31864
10.9134	32076
11.0651	32288
11.2189	32497
11.3748	32706
11.5329	32913
11.6932	33120
11.8557	33325
12.0204	33529
12.1875	33731
12.3569	33931
12.5286	34130
12.7027	34326
12.8792	34522
13.0582	34714
13.2397	34905
13.4237	35094
13.6103	35280
13.7994	35463
13.9912	35644
14.1856	35823
14.3828	35998
14.5826	36171
14.7853	36342
14.9908	36508
15.1991	36671
15.4103	36832
15.6245	36988
15.8416	37142
16.0618	37292
16.285	37437
16.5113	37579
16.7408	37716
16.9735	37849
17.2093	37978
17.4485	38103
17.691	38223
17.9369	38338
18.1861	38451
18.4389	38557
18.6951	38659
18.9549	38756
19.2184	38848
19.4854	38935
19.7562	39017
20.0308	39094
20.3092	39166
20.5914	39232
20.8776	39292
21.1677	39348
21.4619	39398
21.7602	39442
22.0626	39482
22.3692	39515
22.6801	39543
22.9953	39566
23.3148	39583
23.6389	39593
23.9674	39599
24.3005	39599
24.6382	39592
24.9806	39580
25.3277	39562
25.6797	39539
26.0366	39510
26.3984	39476
26.7653	39436
27.1373	39391
27.5144	39340
27.8968	39283
28.2845	39221
28.6776	39153
29.0761	39079
29.4802	39002
29.8899	38918
30.3053	38830
30.7265	38736
31.1535	38637
31.5864	38532
32.0254	38424
32.4705	38311
32.9217	38194
33.3792	38072
33.8431	37946
34.3135	37815
34.7903	37679
35.2738	37541
35.764	37397
36.2611	37250
36.765	37100
37.2759	36946
37.794	36789
38.3192	36628
38.8518	36464
39.3917	36296
39.9391	36127
40.4942	35954
41.0569	35779
41.6275	35601
42.206	35422
42.7926	35240
43.3873	35056
43.9903	34870
44.6016	34682
45.2215	34493
45.8499	34302
46.4871	34108
47.1332	33914
47.7882	33718
48.4523	33521
49.1257	33322
49.8084	33122
50.5006	32920
51.2024	32718
51.914	32515
52.6355	32310
53.367	32105
54.1087	31900
54.8606	31694
55.623	31486
56.3961	31280
57.1798	31072
57.9745	30864
58.7802	30655
59.5971	30448
60.4253	30239
61.265	30030
62.1165	29821
62.9797	29613
63.855	29403
64.7424	29195
65.6422	28986
66.5544	28777
67.4793	28569
68.4171	28361
69.3679	28153
70.332	27946
71.3094	27739
72.3004	27532
73.3052	27326
74.324	27120
75.3569	26915
76.4041	26710
77.466	26505
78.5425	26301
79.6341	26096
80.7408	25891
81.8629	25685
83.0005	25478
84.154	25270
85.3236	25062
86.5093	24851
87.7116	24639
88.9305	24425
90.1664	24209
91.4195	23990
92.69	23769
93.9782	23546
95.2842	23320
96.6084	23091
97.951	22859
99.3123	22624
100.692	22387
102.092	22147
103.511	21905
104.949	21660
106.408	21411
107.886	21159
109.386	20906
110.906	20651
112.447	20392
114.01	20132
115.594	19869
117.201	19605
118.83	19336
120.481	19066
122.156	18792
123.853	18518
125.574	18242
127.32	17964
129.089	17686
130.883	17407
132.702	17124
134.546	16840
136.416	16555
138.312	16270
140.234	15985
142.183	15697
144.159	15409
146.162	15121
148.194	14830
150.253	14542
152.341	14253
154.458	13964
156.605	13677
158.781	13390
160.988	13106
163.225	12820
165.494	12535
167.794	12255
170.125	11976
172.49	11697
174.887	11421
177.317	11147
179.782	10878
182.28	10611
184.813	10345
187.382	10083
189.986	9823.2
192.626	9567.7
195.303	9313.6
198.017	9066.3
200.769	8820.1
203.559	8578.7
206.388	8339.6
209.257	8106.7
212.165	7877.9
215.113	7652.7
218.103	7430.5
221.134	7214.7
224.207	7001.9
227.323	6793.9
230.482	6590.2
233.685	6392.9
236.933	6198.2
240.226	6010.5
243.564	5825.2
246.949	5645.9
250.381	5471.8
253.861	5300.2
257.389	5133.3
260.966	4968.4
264.592	4807.6
268.27	4649.4
271.998	4492.9
275.778	4337.4
279.61	4183.9
283.496	4032.4
287.436	3882.6
291.431	3733
295.481	3584.3
299.587	3437.5
303.751	3291.9
307.972	3148.2
312.252	3007.4
316.592	2870.5
320.991	2736.8
325.452	2607.9
329.975	2482.6
334.561	2361.5
339.211	2246.4
343.925	2135.6
348.704	2029.6
353.551	1929
358.464	1833.1
363.446	1741.9
368.497	1655.3
373.618	1573.3
378.81	1496.2
384.075	1422.4
389.412	1353.3
394.824	1287.8
400.311	1226.2
405.874	1168
411.515	1112.7
417.234	1060.3
423.032	1010.5
428.911	962.69
434.872	916.94
440.916	873.08
447.043	830.96
453.256	790.17
459.555	750.76
465.942	712.91
472.417	676.25
478.983	641.13
485.639	607.35
492.388	574.75
499.231	543.5
506.169	513.44
513.204	484.73
520.336	457.22
527.567	430.9
534.899	405.79
542.333	381.86
549.87	359.09
557.511	337.35
565.259	316.68
573.115	297.11
581.08	278.46
589.155	260.86
597.343	244.14
605.645	228.36
614.061	213.47
622.595	199.37
631.248	186.04
640.02	173.39
648.915	161.51
657.933	150.28
667.077	139.71
676.347	129.73
685.747	120.37
695.277	111.51
704.94	103.2
714.736	95.376
724.669	88.05
734.74	81.173
744.951	74.734
755.304	68.712
765.801	63.075
776.444	57.823
787.234	52.925
798.175	48.367
809.267	44.133
820.514	40.202
831.917	36.576
843.478	33.234
855.2	30.16
867.086	27.341
879.136	24.758
891.353	22.396
903.741	20.249
916.301	18.291
929.035	16.508
941.946	14.894
955.037	13.433
968.309	12.111
981.766	10.885
995.41	8.9637
