"LET (MeV-cm2/g)"	"Integral Flux (particles/m2-s-sr)"
16.7431	72.403
16.9383	71.465
17.1359	70.497
17.3358	69.529
17.538	68.653
17.7426	67.795
17.9495	66.936
18.1589	66.029
18.3707	65.228
18.585	64.442
18.8017	63.676
19.0211	62.875
19.2429	62.097
19.4674	61.372
19.6944	60.67
19.9242	59.981
20.1566	59.271
20.3917	58.574
20.6295	57.931
20.8701	57.301
21.1136	56.685
21.3598	56.081
21.609	55.434
21.861	54.852
22.116	54.288
22.374	53.736
22.635	53.196
22.899	52.666
23.1661	52.109
23.4363	51.59
23.7097	51.096
23.9862	50.614
24.266	50.14
24.549	49.678
24.8354	49.225
25.1251	48.746
25.4181	48.312
25.7146	47.888
26.0145	47.476
26.318	47.071
26.625	46.619
26.9355	46.139
27.2497	45.702
27.5675	45.268
27.8891	44.877
28.2144	44.497
28.5435	44.128
28.8764	43.769
29.2132	43.42
29.554	43.08
29.8987	42.747
30.2474	42.409
30.6003	42.085
30.9572	41.777
31.3183	41.477
31.6836	41.183
32.0531	40.893
32.427	40.614
32.8052	40.34
33.1879	40.072
33.575	39.811
33.9666	39.54
34.3628	39.29
34.7636	39.047
35.1691	38.809
35.5793	38.576
35.9943	38.349
36.4142	38.126
36.8389	37.907
37.2686	37.694
37.7033	37.485
38.1431	37.282
38.588	37.071
39.0381	36.876
39.4934	36.686
39.9541	36.5
40.4201	36.318
40.8916	36.139
41.3686	35.944
41.8511	35.487
42.3392	35.137
42.8331	34.848
43.3327	34.589
43.8381	34.347
44.3495	34.113
44.8668	33.895
45.3901	33.689
45.9195	33.491
46.4552	33.298
46.997	33.113
47.5452	32.933
48.0998	32.758
48.6608	32.588
49.2284	32.423
49.8026	32.262
50.3835	32.105
50.9712	31.952
51.5657	31.801
52.1672	31.652
52.7757	31.51
53.3913	31.373
54.014	31.239
54.6441	31.106
55.2814	30.977
55.9262	30.851
56.5786	30.727
57.2385	30.606
57.9062	30.487
58.5816	30.371
59.2649	30.253
59.9562	29.666
60.6555	28.611
61.363	27.99
62.0787	27.498
62.8028	27.077
63.5354	26.689
64.2765	26.341
65.0262	26.024
65.7847	25.728
66.552	25.526
67.3283	25.295
68.1136	25.059
68.9081	24.832
69.7118	24.608
70.5249	24.396
71.3476	24.197
72.1798	24.005
73.0217	23.824
73.8734	23.644
74.7351	23.477
75.6068	23.31
76.4887	23.151
77.3809	22.993
78.2835	22.845
79.1966	22.698
80.1203	22.559
81.0549	22.424
82.0003	22.054
82.9568	21.728
83.9244	21.477
84.9033	21.256
85.8936	21.057
86.8955	20.871
87.909	20.696
88.9344	20.53
89.9718	20.373
91.0212	20.224
92.0829	20.073
93.157	19.934
94.2436	19.8
95.3428	19.667
96.4549	19.541
97.58	19.421
98.7182	19.299
99.8696	19.187
101.035	19.075
102.213	18.965
103.405	18.861
104.611	18.757
105.832	18.661
107.066	17.857
108.315	16.991
109.578	16.447
110.856	16.013
112.149	15.636
113.458	15.304
114.781	15.001
116.12	14.723
117.474	14.47
118.844	14.229
120.231	14.005
121.633	13.794
123.052	13.589
124.487	13.397
125.939	13.211
127.408	13.036
128.894	12.87
130.398	12.705
131.919	12.554
133.457	12.404
135.014	12.255
136.589	12.095
138.182	11.951
139.794	11.815
141.424	11.682
143.074	11.558
144.743	11.438
146.431	11.319
148.139	11.205
149.867	11.096
151.615	10.989
153.384	10.883
155.173	10.783
156.983	10.685
158.814	10.59
160.666	10.491
162.54	10.402
164.436	10.315
166.354	10.212
168.294	9.9709
170.257	9.7957
172.243	9.6509
174.252	9.5206
176.285	9.4029
178.341	9.2866
180.421	9.1823
182.526	9.0798
184.655	8.9836
186.809	8.8916
188.987	8.8006
191.192	8.7145
193.422	8.6305
195.678	8.5496
197.96	8.4713
200.27	8.3952
202.605	8.306
204.969	8.2024
207.359	8.1209
209.778	8.0388
212.225	7.9655
214.7	7.893
217.205	7.8221
219.738	7.7563
222.301	7.69
224.894	7.6275
227.517	7.5682
230.171	7.507
232.856	7.4504
235.572	7.3958
238.32	7.3381
241.1	7.1946
243.912	6.954
246.757	6.7997
249.635	6.6736
252.547	6.5639
255.493	6.4634
258.473	6.3688
261.488	6.2828
264.538	6.2025
267.623	6.1245
270.745	6.05
273.903	5.9816
277.098	5.9146
280.33	5.8492
283.6	5.766
286.907	5.6752
290.254	5.6007
293.64	5.5317
297.065	5.4656
300.53	5.4052
304.035	5.3471
307.581	5.2915
311.169	5.2376
314.799	5.1845
318.47	5.1348
322.185	5.087
325.943	5.04
329.745	4.8845
333.591	4.7196
337.482	4.6078
341.419	4.513
345.401	4.4277
349.43	4.3508
353.506	4.2773
357.629	4.2101
361.8	4.1474
366.02	4.0876
370.29	4.03
374.609	3.9756
378.978	3.9172
383.399	3.8608
387.871	3.8088
392.395	3.7604
396.972	3.7129
401.602	3.6677
406.287	3.6251
411.026	3.5818
415.82	3.5423
420.67	3.5021
425.577	3.4651
430.541	3.4125
435.563	3.3497
440.643	3.2997
445.783	3.2557
450.983	3.2125
456.243	3.1735
461.565	3.1356
466.948	3.0999
472.395	3.0651
477.905	3.0315
483.479	2.9994
489.119	2.9608
494.824	2.9259
500.596	2.8932
506.435	2.8619
512.342	2.8328
518.318	2.8038
524.363	2.7764
530.48	2.7503
536.667	2.7238
542.927	2.6976
549.26	2.6592
555.666	2.626
562.148	2.5968
568.705	2.5695
575.338	2.5443
582.049	2.5188
588.838	2.4957
595.706	2.4726
602.655	2.4512
609.684	2.4223
616.796	2.3928
623.99	2.3674
631.269	2.3438
638.632	2.3213
646.081	2.3002
653.617	2.2802
661.241	2.2605
668.953	2.2414
676.756	2.2049
684.65	2.1651
692.636	2.1358
700.715	2.1092
708.888	2.0849
717.157	2.0623
725.522	2.0409
733.984	2.0207
742.546	2.0007
751.207	1.9768
759.969	1.9562
768.833	1.9373
777.801	1.919
786.873	1.9014
796.052	1.8848
805.337	1.8688
814.73	1.8518
824.234	1.8216
833.848	1.798
843.574	1.7776
853.413	1.7587
863.368	1.7412
873.438	1.7248
883.626	1.7092
893.933	1.6918
904.36	1.6699
914.908	1.6518
925.58	1.6352
936.376	1.6198
947.298	1.605
958.347	1.5909
969.526	1.5775
980.834	1.5504
992.275	1.5266
1003.85	1.5073
1015.56	1.4903
1027.4	1.4741
1039.39	1.4593
1051.51	1.445
1063.78	1.4233
1076.18	1.4014
1088.74	1.3839
1101.44	1.3679
1114.28	1.353
1127.28	1.3389
1140.43	1.3253
1153.73	1.2119
1167.19	1.1207
1180.8	1.0589
1194.58	1.0086
1208.51	0.9653
1222.61	0.92662
1236.87	0.89163
1251.29	0.85908
1265.89	0.82941
1280.65	0.8016
1295.59	0.77602
1310.7	0.75165
1325.99	0.72836
1341.46	0.70126
1357.11	0.67668
1372.94	0.65455
1388.95	0.63358
1405.15	0.61442
1421.54	0.59588
1438.12	0.57826
1454.9	0.56138
1471.87	0.54551
1489.03	0.52999
1506.4	0.51518
1523.97	0.50088
1541.75	0.48731
1559.73	0.47386
1577.92	0.46107
1596.33	0.44896
1614.95	0.43717
1633.79	0.42572
1652.84	0.41459
1672.12	0.40388
1691.63	0.39352
1711.36	0.38301
1731.32	0.37321
1751.51	0.36367
1771.94	0.3545
1792.61	0.34523
1813.52	0.33641
1834.67	0.32805
1856.07	0.3196
1877.72	0.31139
1899.63	0.3037
1921.78	0.29569
1944.2	0.28841
1966.88	0.28107
1989.82	0.27392
2013.03	0.26717
2036.51	0.26012
2060.26	0.25392
2084.29	0.24723
2108.6	0.24122
2133.2	0.23494
2158.08	0.22924
2183.25	0.2233
2208.72	0.21774
2234.48	0.21223
2260.55	0.2069
2286.91	0.20183
2313.59	0.19656
2340.57	0.19179
2367.87	0.18678
2395.49	0.18219
2423.44	0.17766
2451.7	0.17304
2480.3	0.16884
2509.23	0.16449
2538.5	0.16031
2568.11	0.15644
2598.06	0.15237
2628.37	0.14851
2659.02	0.14488
2690.04	0.14116
2721.42	0.13754
2753.16	0.13415
2785.27	0.13075
2817.76	0.1274
2850.63	0.12427
2883.88	0.12114
2917.52	0.11794
2951.55	0.11504
2985.97	0.11219
3020.8	0.10927
3056.04	0.10648
3091.68	0.10381
3127.74	0.10124
3164.23	0.098559
3201.14	0.09608
3238.47	0.093699
3276.25	0.091339
3314.46	0.088889
3353.12	0.086665
3392.23	0.084492
3431.8	0.082383
3471.83	0.080155
3512.33	0.078153
3553.29	0.076202
3594.74	0.074259
3636.67	0.072282
3679.09	0.070422
3722	0.068659
3765.42	0.066916
3809.34	0.065185
3853.77	0.06345
3898.72	0.061851
3944.2	0.060275
3990.2	0.058742
4036.74	0.057145
4083.83	0.055669
4131.46	0.05426
4179.65	0.052881
4228.4	0.051528
4277.73	0.050101
4327.62	0.048814
4378.1	0.047574
4429.17	0.046354
4480.83	0.045143
4533.09	0.043909
4585.97	0.042765
4639.46	0.041661
4693.58	0.040589
4748.32	0.039507
4803.71	0.038429
4859.74	0.037418
4916.42	0.036438
4973.77	0.035479
5031.78	0.034495
5090.47	0.03352
5149.85	0.032633
5209.92	0.031795
5270.69	0.03097
5332.17	0.030123
5394.36	0.029332
5457.28	0.028564
5520.94	0.027812
5585.33	0.027094
5650.48	0.02634
5716.39	0.025648
5783.07	0.024968
5850.52	0.024308
5918.76	0.023663
5987.8	0.023002
6057.64	0.022399
6128.3	0.021791
6199.78	0.021199
6272.1	0.020633
6345.25	0.020061
6419.27	0.019537
6494.14	0.019019
6569.89	0.018516
6646.52	0.018021
6724.05	0.01751
6802.48	0.017041
6881.82	0.016582
6962.09	0.016135
7043.3	0.015687
7125.45	0.015235
7208.57	0.014782
7292.65	0.014314
7377.71	0.013928
7463.77	0.013571
7550.82	0.013222
7638.9	0.012865
7728	0.01253
7818.14	0.012211
7909.33	0.011898
8001.59	0.011589
8094.92	0.011288
8189.34	0.010978
8284.86	0.010695
8381.5	0.010415
8479.26	0.010145
8578.16	0.0098824
8678.22	0.0096166
8779.44	0.0093535
8881.85	0.0091112
8985.45	0.0088711
9090.26	0.0086329
9196.29	0.0084013
9303.55	0.0081612
9412.07	0.0079394
9521.85	0.0077152
9632.92	0.0074955
9745.28	0.0072945
9858.95	0.0070896
9973.94	0.0069007
10090.3	0.0067143
10208	0.0065325
10327	0.0063446
10447.5	0.0061676
10569.4	0.0059983
10692.6	0.0058277
10817.4	0.0056521
10943.5	0.005495
11071.2	0.0053422
11200.3	0.0051792
11331	0.005029
11463.1	0.0048829
11596.8	0.0047311
11732.1	0.0045801
11868.9	0.0044232
12007.4	0.004279
12147.4	0.0041543
12289.1	0.0040393
12432.5	0.0039141
12577.5	0.0038016
12724.2	0.0036881
12872.6	0.0035731
13022.8	0.0034639
13174.7	0.0033485
13328.3	0.0032491
13483.8	0.0031452
13641.1	0.0030493
13800.2	0.0029497
13961.2	0.0028532
14124	0.002754
14288.7	0.0026454
14455.4	0.0025666
14624	0.0024883
14794.6	0.0024134
14967.2	0.0023403
15141.7	0.0022665
15318.4	0.0021982
15497	0.0021255
15677.8	0.0020608
15860.7	0.0019942
16045.7	0.0019293
16232.8	0.0018678
16422.2	0.0018032
16613.7	0.00174
16807.5	0.0016836
17003.5	0.001627
17201.9	0.0015722
17402.5	0.0015195
17605.5	0.0014674
17810.9	0.0014151
18018.6	0.0013647
18228.8	0.0013164
18441.4	0.0012687
18656.5	0.0012215
18874.1	0.0011746
19094.3	0.0011294
19317	0.001086
19542.3	0.0010431
19770.2	0.0010007
20000.8	0.00095836
20234.1	0.00091717
20470.1	0.00087793
20708.9	0.00083905
20950.5	0.00079986
21194.8	0.00075829
21442.1	0.00072134
21692.2	0.0006887
21945.2	0.00065643
22201.2	0.0006233
22460.1	0.00059115
22722.1	0.00055959
22987.1	0.0005292
23255.2	0.00049776
23526.5	0.00046361
23800.9	0.00043512
24078.5	0.00040818
24359.4	0.0003808
24643.5	0.0003514
24931	0.00032483
25221.8	0.0002993
25516	0.00027252
25813.6	0.00024153
26114.7	0.00021706
26419.3	0.00019404
26727.4	0.00016892
27039.2	0.00014053
27354.6	0.00011615
27673.6	8.7754e-05
27996.4	3.9059e-05
28323	1.1537e-05
28653.3	1.0327e-05
28987.6	9.0067e-06
29325.7	7.5222e-06
29667.7	6.2189e-06
30013.8	4.5543e-06
30363.9	1.7985e-06
30718	1.082e-06
31076.3	1.0008e-06
31438.8	9.0073e-07
31805.5	8.2268e-07
32176.5	7.5726e-07
32551.8	6.7083e-07
32931.5	6.1234e-07
33315.6	5.8185e-07
33704.2	5.5109e-07
34097.4	5.2252e-07
34495.1	4.9586e-07
34897.4	4.6615e-07
35304.5	4.4487e-07
35716.3	4.2711e-07
36132.9	4.0927e-07
36554.3	3.9261e-07
36980.7	3.753e-07
37412.1	3.5821e-07
37848.4	3.4487e-07
38289.9	3.3135e-07
38736.5	3.1848e-07
39188.3	3.0573e-07
39645.4	2.9236e-07
40107.9	2.8162e-07
40575.7	2.7045e-07
41049	2.598e-07
41527.8	2.4876e-07
42012.2	2.3806e-07
42502.2	2.2946e-07
42998	2.2062e-07
43499.5	2.1233e-07
44006.9	2.0358e-07
44520.2	1.96e-07
45039.5	1.8886e-07
45564.8	1.8193e-07
46096.3	1.7484e-07
46634	1.6808e-07
47177.9	1.6194e-07
47728.2	1.5587e-07
48284.9	1.4983e-07
48848.1	1.4385e-07
49417.9	1.3821e-07
49994.3	1.3257e-07
50577.4	1.2704e-07
51167.4	1.2152e-07
51764.2	1.1658e-07
52368	1.1157e-07
52978.8	1.0664e-07
53596.8	1.0188e-07
54221.9	9.7454e-08
54854.4	9.2981e-08
55494.2	8.833e-08
56141.5	8.4231e-08
56796.3	8.0172e-08
57458.8	7.5966e-08
58129	7.1932e-08
58807.1	6.8451e-08
59493	6.5029e-08
60186.9	6.149e-08
60889	5.8285e-08
61599.2	5.5001e-08
62317.7	5.1312e-08
63044.6	4.8552e-08
63779.9	4.6068e-08
64523.9	4.3561e-08
65276.5	4.1262e-08
66037.9	3.9036e-08
66808.1	3.6761e-08
67587.4	3.4677e-08
68375.7	3.2665e-08
69173.3	3.0512e-08
69980.1	2.8631e-08
70796.4	2.6808e-08
71622.2	2.4902e-08
72457.6	2.3239e-08
73302.7	2.1562e-08
74157.8	1.9889e-08
75022.7	1.8416e-08
75897.8	1.6974e-08
76783.1	1.5652e-08
77678.7	1.4374e-08
78584.8	1.3041e-08
79501.4	1.189e-08
80428.7	1.0666e-08
81366.8	9.5421e-09
82315.9	8.4293e-09
83276.1	7.2498e-09
84247.4	6.1672e-09
85230.1	4.9543e-09
86224.2	3.9123e-09
87229.9	2.9036e-09
88247.4	2.2083e-09
89276.7	1.6759e-09
90318.1	1.1872e-09
91371.5	6.7331e-10
92437.3	1.9901e-10
93515.5	1.5202e-10
94606.3	1.3665e-10
95709.8	1.2115e-10
96826.2	1.048e-10
97955.6	8.6869e-11
99098.1	6.5842e-11
100254	3.5817e-11
101423	4.9909e-14
