"LET (MeV-cm2/g)"	"Integral Flux (particles/m2-s-sr)"
15.4376	1.5468e+07
15.6177	1.537e+07
15.7998	1.527e+07
15.9841	1.5169e+07
16.1706	1.5067e+07
16.3592	1.4958e+07
16.55	1.4855e+07
16.7431	1.4749e+07
16.9383	1.4643e+07
17.1359	1.4536e+07
17.3358	1.4428e+07
17.538	1.4319e+07
17.7426	1.4209e+07
17.9495	1.4097e+07
18.1589	1.3985e+07
18.3707	1.3873e+07
18.585	1.3759e+07
18.8017	1.3645e+07
19.0211	1.3529e+07
19.2429	1.3412e+07
19.4674	1.3289e+07
19.6944	1.3172e+07
19.9242	1.3054e+07
20.1566	1.2934e+07
20.3917	1.2815e+07
20.6295	1.2694e+07
20.8701	1.2573e+07
21.1136	1.2451e+07
21.3598	1.2329e+07
21.609	1.2207e+07
21.861	1.2084e+07
22.116	1.196e+07
22.374	1.1836e+07
22.635	1.1712e+07
22.899	1.1587e+07
23.1661	1.1456e+07
23.4363	1.1329e+07
23.7097	1.1204e+07
23.9862	1.1077e+07
24.266	1.0951e+07
24.549	1.0825e+07
24.8354	1.0699e+07
25.1251	1.0572e+07
25.4181	1.0446e+07
25.7146	1.0319e+07
26.0145	1.0192e+07
26.318	1.0066e+07
26.625	9.9394e+06
26.9355	9.8131e+06
27.2497	9.6861e+06
27.5675	9.5528e+06
27.8891	9.427e+06
28.2144	9.3014e+06
28.5435	9.1761e+06
28.8764	9.051e+06
29.2132	8.9265e+06
29.554	8.8024e+06
29.8987	8.6786e+06
30.2474	8.5552e+06
30.6003	8.4325e+06
30.9572	8.3103e+06
31.3183	8.1888e+06
31.6836	8.0677e+06
32.0531	7.9395e+06
32.427	7.819e+06
32.8052	7.6997e+06
33.1879	7.5815e+06
33.575	7.4639e+06
33.9666	7.3469e+06
34.3628	7.2308e+06
34.7636	7.1156e+06
35.1691	7.0013e+06
35.5793	6.8877e+06
35.9943	6.7751e+06
36.4142	6.6618e+06
36.8389	6.5442e+06
37.2686	6.4347e+06
37.7033	6.3259e+06
38.1431	6.2184e+06
38.588	6.1116e+06
39.0381	6.0062e+06
39.4934	5.9015e+06
39.9541	5.7982e+06
40.4201	5.6959e+06
40.8916	5.5946e+06
41.3686	5.4887e+06
41.8511	5.3873e+06
42.3392	5.2896e+06
42.8331	5.1931e+06
43.3327	5.0976e+06
43.8381	5.0035e+06
44.3495	4.9104e+06
44.8668	4.8187e+06
45.3901	4.7281e+06
45.9195	4.6374e+06
46.4552	4.5425e+06
46.997	4.4557e+06
47.5452	4.37e+06
48.0998	4.2856e+06
48.6608	4.2023e+06
49.2284	4.1204e+06
49.8026	4.0395e+06
50.3835	3.9599e+06
50.9712	3.8784e+06
51.5657	3.797e+06
52.1672	3.7212e+06
52.7757	3.6465e+06
53.3913	3.5731e+06
54.014	3.5009e+06
54.6441	3.4299e+06
55.2814	3.3599e+06
55.9262	3.2887e+06
56.5786	3.2168e+06
57.2385	3.1506e+06
57.9062	3.0855e+06
58.5816	3.0215e+06
59.2649	2.9586e+06
59.9562	2.8968e+06
60.6555	2.8361e+06
61.363	2.7708e+06
62.0787	2.7118e+06
62.8028	2.6544e+06
63.5354	2.5981e+06
64.2765	2.5429e+06
65.0262	2.4886e+06
65.7847	2.4354e+06
66.552	2.3783e+06
67.3283	2.3271e+06
68.1136	2.2771e+06
68.9081	2.228e+06
69.7118	2.18e+06
70.5249	2.1327e+06
71.3476	2.0844e+06
72.1798	2.036e+06
73.0217	1.9917e+06
73.8734	1.9483e+06
74.7351	1.9059e+06
75.6068	1.8641e+06
76.4887	1.8219e+06
77.3809	1.7784e+06
78.2835	1.7393e+06
79.1966	1.701e+06
80.1203	1.6636e+06
81.0549	1.6268e+06
82.0003	1.5886e+06
82.9568	1.5512e+06
83.9244	1.5168e+06
84.9033	1.4831e+06
85.8936	1.4502e+06
86.8955	1.4177e+06
87.909	1.3822e+06
88.9344	1.3513e+06
89.9718	1.3212e+06
91.0212	1.2917e+06
92.0829	1.2627e+06
93.157	1.231e+06
94.2436	1.2029e+06
95.3428	1.1759e+06
96.4549	1.1495e+06
97.58	1.1237e+06
98.7182	1.095e+06
99.8696	1.0702e+06
101.035	1.046e+06
102.213	1.0224e+06
103.405	998270
104.611	973380
105.832	951400
107.066	929770
108.315	908620
109.578	885510
110.856	864900
112.149	845160
113.458	825850
114.781	805570
116.12	785760
117.474	767840
118.844	750210
120.231	731850
121.633	713700
123.052	697310
124.487	681300
125.939	664160
127.408	647870
128.894	632830
130.398	618260
131.919	602150
133.457	587700
135.014	574040
136.589	560160
138.182	545490
139.794	532770
141.424	520330
143.074	506560
144.743	494320
146.431	482730
148.139	470460
149.867	458410
151.615	447580
153.384	436540
155.173	424940
156.983	414830
158.814	404600
160.666	393600
162.54	384180
164.436	374630
166.354	364440
168.294	355670
170.257	346580
172.243	337260
174.252	329090
176.285	319350
178.341	310920
180.421	302160
182.526	294460
184.655	286440
186.809	278690
188.987	271440
191.192	263740
193.422	257060
195.678	249530
197.96	243280
200.27	236040
202.605	230070
204.969	223250
207.359	217500
209.778	211040
212.225	205510
214.7	199310
217.205	194150
219.738	188240
222.301	183310
224.894	177810
227.517	173000
230.171	167920
232.856	163190
235.572	158530
238.32	153890
241.1	149550
243.912	144970
246.757	140990
249.635	136720
252.547	132810
255.493	128970
258.473	125060
261.488	121550
264.538	117790
267.623	114320
270.745	110950
273.903	107520
277.098	104440
280.33	101230
283.6	98188
286.907	95342
290.254	92292
293.64	89535
297.065	86818
300.53	84063
304.035	81577
307.581	79050
311.169	76564
314.799	74270
318.47	71892
322.185	69586
325.943	67471
329.745	65277
333.591	63225
337.482	61269
341.419	59241
345.401	57320
349.43	55481
353.506	53622
357.629	51868
361.8	50197
366.02	48507
370.29	46832
374.609	45242
378.978	43724
383.399	42150
387.871	40704
392.395	39289
396.972	37856
401.602	36432
406.287	35102
411.026	33805
415.82	32531
420.67	31250
425.577	29999
430.541	28794
435.563	27610
440.643	26445
445.783	25263
450.983	24128
456.243	23023
461.565	21938
466.948	20849
472.395	19719
477.905	18672
483.479	17594
489.119	16524
494.824	15404
500.596	14293
506.435	13157
512.342	11949
518.318	11152
524.363	10903
530.48	10659
536.667	10408
542.927	10149
549.26	9922.5
555.666	9701.4
562.148	9454.2
568.705	9237
575.338	9032
582.049	8813.5
588.838	8599.9
595.706	8409.6
602.655	8211.9
609.684	8007.7
616.796	7831.2
623.99	7647
631.269	7457.1
638.632	7293.1
646.081	7117.2
653.617	6945.3
661.241	6793
668.953	6620.8
676.756	6469.6
684.65	6322.8
692.636	6161.6
700.715	6027.5
708.888	5867.3
717.157	5731.8
725.522	5589.3
733.984	5459.3
742.546	5330.8
751.207	5200
759.969	5082.2
768.833	4953.2
777.801	4843.5
786.873	4718.3
796.052	4614.3
805.337	4494.8
814.73	4394.5
824.234	4281.9
833.848	4183.4
843.574	4079.3
853.413	3981.5
863.368	3886.5
873.438	3788
883.626	3700.9
893.933	3604.8
904.36	3519
914.908	3434.6
925.58	3345
936.376	3265.4
947.298	3185.8
958.347	3102.2
969.526	3026.6
980.834	2952.3
992.275	2875.9
1003.85	2802.6
1015.56	2732.7
1027.4	2663.7
1039.39	2596
1051.51	2526.9
1063.78	2461.9
1076.18	2398.4
1088.74	2335.9
1101.44	2274.7
1114.28	2214.7
1127.28	2155.8
1140.43	2097.7
1153.73	2041.3
1167.19	1985.9
1180.8	1931.6
1194.58	1878.5
1208.51	1826.2
1222.61	1775.3
1236.87	1725.3
1251.29	1674.7
1265.89	1626.9
1280.65	1579.9
1295.59	1532.7
1310.7	1486.5
1325.99	1441.6
1341.46	1395.8
1357.11	1352.4
1372.94	1308.8
1388.95	1265.3
1405.15	1222.7
1421.54	1180.2
1438.12	1137.4
1454.9	1094.6
1471.87	1050.9
1489.03	1006.6
1506.4	959.94
1523.97	909.69
1541.75	848.58
1559.73	714.4
1577.92	679.67
1596.33	671.93
1614.95	664.22
1633.79	656.47
1652.84	648.59
1672.12	640.98
1691.63	633.27
1711.36	625.51
1731.32	617.91
1751.51	610.3
1771.94	602.87
1792.61	595.46
1813.52	588.16
1834.67	580.68
1856.07	573.43
1877.72	565.91
1899.63	558.78
1921.78	551.43
1944.2	544.36
1966.88	537.4
1989.82	530.46
2013.03	523.4
2036.51	516.2
2060.26	509.39
2084.29	502.54
2108.6	495.83
2133.2	489.21
2158.08	482.53
2183.25	475.77
2208.72	469.13
2234.48	462.67
2260.55	456.22
2286.91	449.96
2313.59	443.64
2340.57	437.11
2367.87	430.92
2395.49	424.76
2423.44	418.83
2451.7	412.79
2480.3	406.5
2509.23	400.63
2538.5	394.81
2568.11	389.15
2598.06	383.18
2628.37	377.51
2659.02	371.83
2690.04	366.47
2721.42	360.69
2753.16	355.24
2785.27	349.87
2817.76	344.69
2850.63	339.13
2883.88	334.04
2917.52	328.9
2951.55	323.7
2985.97	318.6
3020.8	313.69
3056.04	308.82
3091.68	303.75
3127.74	299.03
3164.23	294.29
3201.14	289.52
3238.47	284.99
3276.25	280.32
3314.46	275.7
3353.12	271.37
3392.23	266.76
3431.8	262.51
3471.83	258.17
3512.33	253.92
3553.29	249.86
3594.74	245.49
3636.67	241.49
3679.09	237.33
3722	233.48
3765.42	229.45
3809.34	225.62
3853.77	221.73
3898.72	217.99
3944.2	214.16
3990.2	210.54
4036.74	206.77
4083.83	203.28
4131.46	199.67
4179.65	196.23
4228.4	192.73
4277.73	189.2
4327.62	185.83
4378.1	182.45
4429.17	179.08
4480.83	175.8
4533.09	172.46
4585.97	169.21
4639.46	166.02
4693.58	162.85
4748.32	159.68
4803.71	156.45
4859.74	153.33
4916.42	150.22
4973.77	147.01
5031.78	143.59
5090.47	139.66
5149.85	136.85
5209.92	134.42
5270.69	131.97
5332.17	129.5
5394.36	127.16
5457.28	124.84
5520.94	122.43
5585.33	120.18
5650.48	117.84
5716.39	115.53
5783.07	113.27
5850.52	111.05
5918.76	108.77
5987.8	106.5
6057.64	104.33
6128.3	101.99
6199.78	99.648
6272.1	97.632
6345.25	95.563
6419.27	93.601
6494.14	91.592
6569.89	89.635
6646.52	87.676
6724.05	85.63
6802.48	83.586
6881.82	81.505
6962.09	79.438
7043.3	77.231
7125.45	74.912
7208.57	72.24
7292.65	68.588
7377.71	66.83
7463.77	65.664
7550.82	64.488
7638.9	63.299
7728	62.143
7818.14	61.025
7909.33	59.885
8001.59	58.782
8094.92	57.666
8189.34	56.53
8284.86	55.461
8381.5	54.369
8479.26	53.312
8578.16	52.271
8678.22	51.191
8779.44	50.122
8881.85	49.093
8985.45	48.054
9090.26	47.01
9196.29	45.969
9303.55	44.862
9412.07	43.772
9521.85	42.572
9632.92	41.394
9745.28	40.529
9858.95	39.659
9973.94	38.837
10090.3	38.012
10208	37.195
10327	36.341
10447.5	35.532
10569.4	34.728
10692.6	33.903
10817.4	33.068
10943.5	32.298
11071.2	31.539
11200.3	30.718
11331	29.946
11463.1	29.177
11596.8	28.366
11732.1	27.522
11868.9	26.565
12007.4	25.75
12147.4	25.118
12289.1	24.515
12432.5	23.862
12577.5	23.257
12724.2	22.642
12872.6	22.002
13022.8	21.396
13174.7	20.73
13328.3	20.146
13483.8	19.518
13641.1	18.919
13800.2	18.284
13961.2	17.632
14124	16.895
14288.7	15.966
14455.4	15.557
14624	15.169
14794.6	14.787
14967.2	14.414
15141.7	14.03
15318.4	13.674
15497	13.282
15677.8	12.931
15860.7	12.559
16045.7	12.19
16232.8	11.832
16422.2	11.434
16613.7	11.012
16807.5	10.707
17003.5	10.409
17201.9	10.118
17402.5	9.8403
17605.5	9.5641
17810.9	9.2829
18018.6	9.0064
18228.8	8.7399
18441.4	8.4758
18656.5	8.2142
18874.1	7.9543
19094.3	7.6991
19317	7.4473
19542.3	7.198
19770.2	6.9521
20000.8	6.7082
20234.1	6.4665
20470.1	6.2266
20708.9	5.9874
20950.5	5.7457
21194.8	5.4867
21442.1	5.256
21692.2	5.0571
21945.2	4.8605
22201.2	4.6582
22460.1	4.469
22722.1	4.2697
22987.1	4.082
23255.2	3.8925
23526.5	3.7
23800.9	3.5142
24078.5	3.3292
24359.4	3.1444
24643.5	2.9581
24931	2.7717
25221.8	2.5856
25516	2.3955
25813.6	2.1978
26114.7	2.0027
26419.3	1.8063
26727.4	1.5979
27039.2	1.3748
27354.6	1.1339
27673.6	0.84853
27996.4	0.35341
28323	0.074308
28653.3	0.06508
28987.6	0.054095
29325.7	0.040583
29667.7	0.033025
30013.8	0.02355
30363.9	0.0076807
30718	0.0036554
31076.3	0.0033327
31438.8	0.0029323
31805.5	0.0026062
32176.5	0.0023022
32551.8	0.0018432
32931.5	0.0015705
33315.6	0.0014804
33704.2	0.001377
34097.4	0.0012835
34495.1	0.001193
34897.4	0.0010727
35304.5	0.0010028
35716.3	0.00095151
36132.9	0.00089576
36554.3	0.00084036
36980.7	0.00077257
37412.1	0.00070434
37848.4	0.0006701
38289.9	0.00063209
38736.5	0.00059551
39188.3	0.0005542
39645.4	0.00050595
40107.9	0.00048443
40575.7	0.00046062
41049	0.00043845
41527.8	0.00041326
42012.2	0.00038881
42502.2	0.0003745
42998	0.00035865
43499.5	0.0003446
44006.9	0.00032783
44520.2	0.00031581
45039.5	0.00030551
45564.8	0.00029521
46096.3	0.00028414
46634	0.00027364
47177.9	0.0002649
47728.2	0.00025601
48284.9	0.00024676
48848.1	0.00023737
49417.9	0.00022887
49994.3	0.00022024
50577.4	0.00021157
51167.4	0.00020272
51764.2	0.00019446
52368	0.00018593
52978.8	0.00017715
53596.8	0.00016846
54221.9	0.00016003
54854.4	0.00015105
55494.2	0.00014063
56141.5	0.00013236
56796.3	0.00012406
57458.8	0.00011411
58129	0.00010455
58807.1	9.7791e-05
59493	9.0785e-05
60186.9	8.238e-05
60889	7.7732e-05
61599.2	7.3043e-05
62317.7	6.7098e-05
63044.6	6.3608e-05
63779.9	6.0817e-05
64523.9	5.7947e-05
65276.5	5.5524e-05
66037.9	5.3262e-05
66808.1	5.083e-05
67587.4	4.878e-05
68375.7	4.6922e-05
69173.3	4.4937e-05
69980.1	4.3018e-05
70796.4	4.1069e-05
71622.2	3.8995e-05
72457.6	3.717e-05
73302.7	3.5285e-05
74157.8	3.3382e-05
75022.7	3.1677e-05
75897.8	2.9952e-05
76783.1	2.8288e-05
77678.7	2.6638e-05
78584.8	2.492e-05
79501.4	2.329e-05
80428.7	2.1581e-05
81366.8	1.9891e-05
82315.9	1.8145e-05
83276.1	1.6282e-05
84247.4	1.4382e-05
85230.1	1.2127e-05
86224.2	9.9478e-06
87229.9	7.7321e-06
88247.4	6.1592e-06
89276.7	4.9254e-06
90318.1	3.6167e-06
91371.5	1.9061e-06
92437.3	2.6784e-07
93515.5	1.468e-07
94606.3	1.3299e-07
95709.8	1.189e-07
96826.2	1.0369e-07
97955.6	8.664e-08
99098.1	6.6184e-08
100254	3.6265e-08
101423	5.0737e-11
