"LET (MeV-cm2/g)"	"Integral Flux (particles/m2-s-sr)"
9.37598	9.7742e+07
9.48534	9.7237e+07
9.59598	9.6722e+07
9.70791	9.6198e+07
9.82115	9.5664e+07
9.9357	9.5121e+07
10.0516	9.4568e+07
10.1688	9.3972e+07
10.2874	9.3397e+07
10.4074	9.2817e+07
10.5288	9.2226e+07
10.6516	9.163e+07
10.7759	9.1024e+07
10.9016	9.0408e+07
11.0287	8.9785e+07
11.1574	8.9153e+07
11.2875	8.8511e+07
11.4192	8.7859e+07
11.5524	8.7201e+07
11.6871	8.6531e+07
11.8234	8.582e+07
11.9614	8.5134e+07
12.1009	8.4448e+07
12.242	8.3748e+07
12.3848	8.3043e+07
12.5293	8.2334e+07
12.6754	8.1615e+07
12.8233	8.0886e+07
12.9728	8.0158e+07
13.1241	7.9417e+07
13.2772	7.8676e+07
13.4321	7.7922e+07
13.5888	7.7169e+07
13.7473	7.6387e+07
13.9076	7.5593e+07
14.0698	7.4821e+07
14.234	7.4047e+07
14.4	7.3264e+07
14.5679	7.2483e+07
14.7379	7.1691e+07
14.9098	7.0901e+07
15.0837	7.0108e+07
15.2596	6.9309e+07
15.4376	6.8508e+07
15.6177	6.7706e+07
15.7998	6.6902e+07
15.9841	6.6093e+07
16.1706	6.5282e+07
16.3592	6.4429e+07
16.55	6.3622e+07
16.7431	6.281e+07
16.9383	6.2002e+07
17.1359	6.1189e+07
17.3358	6.0381e+07
17.538	5.957e+07
17.7426	5.8763e+07
17.9495	5.7956e+07
18.1589	5.7151e+07
18.3707	5.6351e+07
18.585	5.5548e+07
18.8017	5.4751e+07
19.0211	5.3956e+07
19.2429	5.3155e+07
19.4674	5.2329e+07
19.6944	5.1546e+07
19.9242	5.0766e+07
20.1566	4.9988e+07
20.3917	4.9216e+07
20.6295	4.8447e+07
20.8701	4.7682e+07
21.1136	4.6923e+07
21.3598	4.6171e+07
21.609	4.5422e+07
21.861	4.468e+07
22.116	4.3942e+07
22.374	4.3211e+07
22.635	4.2487e+07
22.899	4.1767e+07
23.1661	4.1022e+07
23.4363	4.0307e+07
23.7097	3.9608e+07
23.9862	3.8913e+07
24.266	3.8228e+07
24.549	3.7549e+07
24.8354	3.6878e+07
25.1251	3.6213e+07
25.4181	3.5556e+07
25.7146	3.4904e+07
26.0145	3.4262e+07
26.318	3.3627e+07
26.625	3.3e+07
26.9355	3.2381e+07
27.2497	3.1764e+07
27.5675	3.1126e+07
27.8891	3.053e+07
28.2144	2.9941e+07
28.5435	2.936e+07
28.8764	2.8787e+07
29.2132	2.8223e+07
29.554	2.7667e+07
29.8987	2.7118e+07
30.2474	2.6577e+07
30.6003	2.6044e+07
30.9572	2.5519e+07
31.3183	2.5003e+07
31.6836	2.4494e+07
32.0531	2.3961e+07
32.427	2.3466e+07
32.8052	2.2981e+07
33.1879	2.2505e+07
33.575	2.2036e+07
33.9666	2.1575e+07
34.3628	2.1121e+07
34.7636	2.0675e+07
35.1691	2.0238e+07
35.5793	1.9807e+07
35.9943	1.9384e+07
36.4142	1.8962e+07
36.8389	1.8529e+07
37.2686	1.8129e+07
37.7033	1.7736e+07
38.1431	1.7351e+07
38.588	1.6972e+07
39.0381	1.6601e+07
39.4934	1.6236e+07
39.9541	1.5878e+07
40.4201	1.5527e+07
40.8916	1.5183e+07
41.3686	1.4826e+07
41.8511	1.4487e+07
42.3392	1.4163e+07
42.8331	1.3846e+07
43.3327	1.3534e+07
43.8381	1.323e+07
44.3495	1.293e+07
44.8668	1.2638e+07
45.3901	1.2351e+07
45.9195	1.2066e+07
46.4552	1.177e+07
46.997	1.1501e+07
47.5452	1.1238e+07
48.0998	1.098e+07
48.6608	1.0727e+07
49.2284	1.048e+07
49.8026	1.0238e+07
50.3835	1.0001e+07
50.9712	9.7596e+06
51.5657	9.5203e+06
52.1672	9.299e+06
52.7757	9.0822e+06
53.3913	8.8703e+06
54.014	8.663e+06
54.6441	8.46e+06
55.2814	8.2615e+06
55.9262	8.0603e+06
56.5786	7.8586e+06
57.2385	7.6735e+06
57.9062	7.4923e+06
58.5816	7.3153e+06
59.2649	7.1419e+06
59.9562	6.9724e+06
60.6555	6.8066e+06
61.363	6.6295e+06
62.0787	6.4699e+06
62.8028	6.3152e+06
63.5354	6.1639e+06
64.2765	6.016e+06
65.0262	5.8714e+06
65.7847	5.7302e+06
66.552	5.5811e+06
67.3283	5.4471e+06
68.1136	5.3163e+06
68.9081	5.1882e+06
69.7118	5.063e+06
70.5249	4.9407e+06
71.3476	4.8158e+06
72.1798	4.6912e+06
73.0217	4.5777e+06
73.8734	4.4667e+06
74.7351	4.3584e+06
75.6068	4.2523e+06
76.4887	4.1452e+06
77.3809	4.0355e+06
78.2835	3.9369e+06
79.1966	3.8409e+06
80.1203	3.747e+06
81.0549	3.6551e+06
82.0003	3.5599e+06
82.9568	3.4672e+06
83.9244	3.3819e+06
84.9033	3.2984e+06
85.8936	3.2173e+06
86.8955	3.1376e+06
87.909	3.0505e+06
88.9344	2.975e+06
89.9718	2.9015e+06
91.0212	2.8296e+06
92.0829	2.7592e+06
93.157	2.6826e+06
94.2436	2.6148e+06
95.3428	2.5497e+06
96.4549	2.4862e+06
97.58	2.4242e+06
98.7182	2.3558e+06
99.8696	2.2966e+06
101.035	2.2389e+06
102.213	2.1828e+06
103.405	2.1258e+06
104.611	2.067e+06
105.832	2.0152e+06
107.066	1.9644e+06
108.315	1.9149e+06
109.578	1.8609e+06
110.856	1.8129e+06
112.149	1.7669e+06
113.458	1.7222e+06
114.781	1.6752e+06
116.12	1.6295e+06
117.474	1.5883e+06
118.844	1.5479e+06
120.231	1.5058e+06
121.633	1.4644e+06
123.052	1.4271e+06
124.487	1.3908e+06
125.939	1.352e+06
127.408	1.3152e+06
128.894	1.2814e+06
130.398	1.2487e+06
131.919	1.2126e+06
133.457	1.1803e+06
135.014	1.15e+06
136.589	1.1192e+06
138.182	1.0867e+06
139.794	1.0587e+06
141.424	1.0314e+06
143.074	1.0012e+06
144.743	974450
146.431	949260
148.139	922580
149.867	896470
151.615	873160
153.384	849420
155.173	824460
156.983	802950
158.814	781220
160.666	757770
162.54	737910
164.436	717800
166.354	696270
168.294	677960
170.257	658980
172.243	639510
174.252	622640
176.285	602310
178.341	584900
180.421	566790
182.526	551090
184.655	534760
186.809	519000
188.987	504330
191.192	488700
193.422	475330
195.678	460090
197.96	447690
200.27	433110
202.605	421350
204.969	407720
207.359	396440
209.778	383570
212.225	372830
214.7	360570
217.205	350550
219.738	338860
222.301	329330
224.894	318530
227.517	309240
230.171	299330
232.856	290210
235.572	281210
238.32	272240
241.1	264020
243.912	255160
246.757	247610
249.635	239400
252.547	231970
255.493	224680
258.473	217210
261.488	210620
264.538	203460
267.623	197000
270.745	190710
273.903	184220
277.098	178490
280.33	172460
283.6	166790
286.907	161530
290.254	155800
293.64	150770
297.065	145780
300.53	140660
304.035	136110
307.581	131450
311.169	126880
314.799	122710
318.47	118360
322.185	114200
325.943	110370
329.745	106350
333.591	102640
337.482	99115
341.419	95421
345.401	91992
349.43	88726
353.506	85357
357.629	82208
361.8	79225
366.02	76186
370.29	73202
374.609	70406
378.978	67704
383.399	64869
387.871	62303
392.395	59789
396.972	57284
401.602	54742
406.287	52378
411.026	50074
415.82	47809
420.67	45558
425.577	43351
430.541	41203
435.563	39090
440.643	37009
445.783	34931
450.983	32910
456.243	30930
461.565	28980
466.948	27031
472.395	25013
477.905	23120
483.479	21148
489.119	19187
494.824	17167
500.596	15096
506.435	12962
512.342	10664
518.318	9313.8
524.363	9100.4
530.48	8891.6
536.667	8676.7
542.927	8455.6
549.26	8261.9
555.666	8072.5
562.148	7861.8
568.705	7676
575.338	7500.4
582.049	7313.9
588.838	7131.5
595.706	6968.3
602.655	6799
609.684	6624.9
616.796	6473.5
623.99	6315.9
631.269	6153.7
638.632	6013
646.081	5862.7
653.617	5715.9
661.241	5585.2
668.953	5438.3
676.756	5308.7
684.65	5182.8
692.636	5045.4
700.715	4930.1
708.888	4793.7
717.157	4677.3
725.522	4555.5
733.984	4444
742.546	4333.9
751.207	4222
759.969	4120.9
768.833	4010.8
777.801	3916.4
786.873	3809.7
796.052	3720.1
805.337	3618.2
814.73	3531.8
824.234	3435.7
833.848	3350.9
843.574	3261.8
853.413	3178
863.368	3096.6
873.438	3012.6
883.626	2937.8
893.933	2855.9
904.36	2782.4
914.908	2710.2
925.58	2633.9
936.376	2565.7
947.298	2497.7
958.347	2426.6
969.526	2361.9
980.834	2298.6
992.275	2233.6
1003.85	2171.2
1015.56	2111.7
1027.4	2053.1
1039.39	1995.7
1051.51	1937.2
1063.78	1882
1076.18	1828.3
1088.74	1775.4
1101.44	1723.7
1114.28	1673
1127.28	1623.2
1140.43	1574.3
1153.73	1526.9
1167.19	1480.3
1180.8	1434.7
1194.58	1390.2
1208.51	1346.4
1222.61	1303.9
1236.87	1262.2
1251.29	1220
1265.89	1180.2
1280.65	1141.2
1295.59	1102.1
1310.7	1063.8
1325.99	1026.7
1341.46	988.91
1357.11	953.13
1372.94	917.32
1388.95	881.6
1405.15	846.77
1421.54	811.95
1438.12	777.12
1454.9	742.29
1471.87	706.83
1489.03	670.95
1506.4	633.31
1523.97	592.84
1541.75	543.86
1559.73	436.86
1577.92	408.91
1596.33	402.49
1614.95	396.15
1633.79	389.85
1652.84	383.55
1672.12	377.44
1691.63	371.32
1711.36	365.19
1731.32	359.22
1751.51	353.37
1771.94	347.65
1792.61	341.98
1813.52	336.45
1834.67	330.87
1856.07	325.45
1877.72	319.92
1899.63	314.67
1921.78	309.32
1944.2	304.19
1966.88	299.18
1989.82	294.23
2013.03	289.25
2036.51	284.23
2060.26	279.46
2084.29	274.73
2108.6	270.11
2133.2	265.54
2158.08	261.02
2183.25	256.49
2208.72	252.04
2234.48	247.75
2260.55	243.5
2286.91	239.37
2313.59	235.25
2340.57	231.06
2367.87	227.03
2395.49	223.1
2423.44	219.3
2451.7	215.48
2480.3	211.57
2509.23	207.88
2538.5	204.27
2568.11	200.76
2598.06	197.12
2628.37	193.65
2659.02	190.19
2690.04	186.91
2721.42	183.48
2753.16	180.22
2785.27	177.02
2817.76	173.93
2850.63	170.7
2883.88	167.7
2917.52	164.68
2951.55	161.66
2985.97	158.72
3020.8	155.88
3056.04	153.08
3091.68	150.21
3127.74	147.51
3164.23	144.82
3201.14	142.13
3238.47	139.58
3276.25	136.97
3314.46	134.37
3353.12	131.94
3392.23	129.42
3431.8	127.06
3471.83	124.65
3512.33	122.31
3553.29	120.07
3594.74	117.71
3636.67	115.49
3679.09	113.23
3722	111.14
3765.42	108.97
3809.34	106.89
3853.77	104.79
3898.72	102.78
3944.2	100.73
3990.2	98.789
4036.74	96.77
4083.83	94.895
4131.46	92.992
4179.65	91.165
4228.4	89.317
4277.73	87.432
4327.62	85.657
4378.1	83.895
4429.17	82.143
4480.83	80.425
4533.09	78.665
4585.97	76.985
4639.46	75.336
4693.58	73.705
4748.32	72.068
4803.71	70.401
4859.74	68.813
4916.42	67.236
4973.77	65.632
5031.78	63.923
5090.47	62.035
5149.85	60.609
5209.92	59.337
5270.69	58.059
5332.17	56.759
5394.36	55.531
5457.28	54.329
5520.94	53.1
5585.33	51.942
5650.48	50.724
5716.39	49.551
5783.07	48.408
5850.52	47.288
5918.76	46.148
5987.8	44.999
6057.64	43.923
6128.3	42.783
6199.78	41.653
6272.1	40.65
6345.25	39.617
6419.27	38.654
6494.14	37.679
6569.89	36.732
6646.52	35.788
6724.05	34.8
6802.48	33.843
6881.82	32.88
6962.09	31.929
7043.3	30.933
7125.45	29.891
7208.57	28.734
7292.65	27.24
7377.71	26.433
7463.77	25.846
7550.82	25.262
7638.9	24.662
7728	24.095
7818.14	23.549
7909.33	23.001
8001.59	22.471
8094.92	21.94
8189.34	21.394
8284.86	20.893
8381.5	20.387
8479.26	19.898
8578.16	19.421
8678.22	18.929
8779.44	18.442
8881.85	17.983
8985.45	17.524
9090.26	17.067
9196.29	16.615
9303.55	16.135
9412.07	15.676
9521.85	15.183
9632.92	14.702
9745.28	14.327
9858.95	13.95
9973.94	13.6
10090.3	13.253
10208	12.911
10327	12.552
10447.5	12.219
10569.4	11.892
10692.6	11.558
10817.4	11.219
10943.5	10.913
11071.2	10.612
11200.3	10.288
11331	9.9864
11463.1	9.6911
11596.8	9.38
11732.1	9.0622
11868.9	8.7136
12007.4	8.4088
12147.4	8.1672
12289.1	7.9403
12432.5	7.6932
12577.5	7.4687
12724.2	7.2418
12872.6	7.0069
13022.8	6.7882
13174.7	6.547
13328.3	6.339
13483.8	6.1161
13641.1	5.9066
13800.2	5.6859
13961.2	5.4625
14124	5.2144
14288.7	4.9086
14455.4	4.7641
14624	4.6267
14794.6	4.4927
14967.2	4.3628
15141.7	4.2301
15318.4	4.1084
15497	3.9749
15677.8	3.8569
15860.7	3.7324
16045.7	3.61
16232.8	3.4924
16422.2	3.3632
16613.7	3.2282
16807.5	3.1287
17003.5	3.0314
17201.9	2.9371
17402.5	2.8477
17605.5	2.7594
17810.9	2.67
18018.6	2.5827
18228.8	2.4991
18441.4	2.4167
18656.5	2.3356
18874.1	2.2554
19094.3	2.1772
19317	2.1005
19542.3	2.0249
19770.2	1.9509
20000.8	1.8778
20234.1	1.8057
20470.1	1.7347
20708.9	1.6642
20950.5	1.5935
21194.8	1.5184
21442.1	1.4513
21692.2	1.3933
21945.2	1.3362
22201.2	1.2777
22460.1	1.2231
22722.1	1.166
22987.1	1.1125
23255.2	1.0585
23526.5	1.0039
23800.9	0.95156
24078.5	0.89965
24359.4	0.84793
24643.5	0.79587
24931	0.74412
25221.8	0.69269
25516	0.64027
25813.6	0.58562
26114.7	0.53247
26419.3	0.47926
26727.4	0.42289
27039.2	0.3625
27354.6	0.29847
27673.6	0.22292
27996.4	0.092447
28323	0.019023
28653.3	0.016611
28987.6	0.013742
29325.7	0.010212
29667.7	0.0082929
30013.8	0.0059051
30363.9	0.001925
30718	0.00091402
31076.3	0.00082994
31438.8	0.00072624
31805.5	0.00064226
32176.5	0.00056497
32551.8	0.00044993
32931.5	0.00038092
33315.6	0.00035702
33704.2	0.00033003
34097.4	0.00030569
34495.1	0.00028237
34897.4	0.00025207
35304.5	0.00023413
35716.3	0.00022081
36132.9	0.00020648
36554.3	0.00019249
36980.7	0.00017568
37412.1	0.00015885
37848.4	0.00015018
38289.9	0.00014068
38736.5	0.00013164
39188.3	0.0001216
39645.4	0.00011002
40107.9	0.00010469
40575.7	9.8864e-05
41049	9.3482e-05
41527.8	8.7491e-05
42012.2	8.1713e-05
42502.2	7.8238e-05
42998	7.4442e-05
43499.5	7.1098e-05
44006.9	6.7207e-05
44520.2	6.4356e-05
45039.5	6.1901e-05
45564.8	5.9481e-05
46096.3	5.6914e-05
46634	5.4499e-05
47177.9	5.2469e-05
47728.2	5.0429e-05
48284.9	4.8342e-05
48848.1	4.6245e-05
49417.9	4.4355e-05
49994.3	4.2453e-05
50577.4	4.0575e-05
51167.4	3.8673e-05
51764.2	3.6916e-05
52368	3.5118e-05
52978.8	3.3301e-05
53596.8	3.1513e-05
54221.9	2.9799e-05
54854.4	2.7997e-05
55494.2	2.5954e-05
56141.5	2.4321e-05
56796.3	2.2696e-05
57458.8	2.0796e-05
58129	1.8988e-05
58807.1	1.7689e-05
59493	1.6368e-05
60186.9	1.4823e-05
60889	1.3929e-05
61599.2	1.304e-05
62317.7	1.1956e-05
63044.6	1.1288e-05
63779.9	1.0742e-05
64523.9	1.0193e-05
65276.5	9.7205e-06
66037.9	9.2788e-06
66808.1	8.8174e-06
67587.4	8.419e-06
68375.7	8.0549e-06
69173.3	7.6753e-06
69980.1	7.3102e-06
70796.4	6.9453e-06
71622.2	6.5656e-06
72457.6	6.2273e-06
73302.7	5.8843e-06
74157.8	5.5428e-06
75022.7	5.2328e-06
75897.8	4.9246e-06
76783.1	4.6282e-06
77678.7	4.3369e-06
78584.8	4.0388e-06
79501.4	3.7564e-06
80428.7	3.4652e-06
81366.8	3.1792e-06
82315.9	2.8875e-06
83276.1	2.5812e-06
84247.4	2.2713e-06
85230.1	1.9121e-06
86224.2	1.5672e-06
87229.9	1.2201e-06
88247.4	9.704e-07
89276.7	7.7243e-07
90318.1	5.647e-07
91371.5	2.983e-07
92437.3	4.6434e-08
93515.5	2.5646e-08
94606.3	2.2997e-08
95709.8	2.0443e-08
96826.2	1.773e-08
97955.6	1.4734e-08
99098.1	1.1195e-08
100254	6.1035e-09
101423	8.5158e-12
