"LET (MeV-cm2/g)"	"Integral Flux (particles/m2-s-sr)"
12.8233	24.207
12.9728	23.898
13.1241	23.637
13.2772	23.338
13.4321	23.086
13.5888	22.835
13.7473	22.569
13.9076	22.346
14.0698	22.109
14.234	21.878
14.4	21.674
14.5679	21.457
14.7379	21.249
14.9098	21.033
15.0837	20.72
15.2596	20.459
15.4376	20.243
15.6177	20.041
15.7998	19.824
15.9841	19.643
16.1706	19.47
16.3592	19.296
16.55	19.121
16.7431	18.969
16.9383	18.822
17.1359	18.671
17.3358	18.522
17.538	18.39
17.7426	18.26
17.9495	18.131
18.1589	17.995
18.3707	17.878
18.585	17.764
18.8017	17.653
19.0211	17.539
19.2429	17.429
19.4674	17.329
19.6944	17.232
19.9242	17.138
20.1566	17.042
20.3917	16.948
20.6295	16.863
20.8701	16.781
21.1136	16.701
21.3598	16.623
21.609	16.539
21.861	16.465
22.116	16.394
22.374	16.325
22.635	16.259
22.899	16.194
23.1661	16.126
23.4363	16.063
23.7097	16.004
23.9862	15.947
24.266	15.891
24.549	15.837
24.8354	15.784
25.1251	15.729
25.4181	15.679
25.7146	15.631
26.0145	15.585
26.318	15.54
26.625	15.455
26.9355	15.347
27.2497	15.269
27.5675	15.201
27.8891	15.141
28.2144	15.086
28.5435	15.035
28.8764	14.986
29.2132	14.94
29.554	14.897
29.8987	14.855
30.2474	14.814
30.6003	14.775
30.9572	14.738
31.3183	14.703
31.6836	14.67
32.0531	14.637
32.427	14.606
32.8052	14.576
33.1879	14.547
33.575	14.519
33.9666	14.491
34.3628	14.465
34.7636	14.44
35.1691	14.416
35.5793	14.392
35.9943	14.37
36.4142	14.348
36.8389	14.327
37.2686	14.306
37.7033	14.286
38.1431	14.267
38.588	14.247
39.0381	14.229
39.4934	14.212
39.9541	14.195
40.4201	14.178
40.8916	14.162
41.3686	14.134
41.8511	13.913
42.3392	13.77
42.8331	13.671
43.3327	13.591
43.8381	13.523
44.3495	13.463
44.8668	13.41
45.3901	13.362
45.9195	13.319
46.4552	13.279
46.997	13.242
47.5452	13.207
48.0998	13.175
48.6608	13.144
49.2284	13.115
49.8026	13.088
50.3835	13.062
50.9712	13.038
51.5657	13.015
52.1672	12.993
52.7757	12.972
53.3913	12.952
54.014	12.934
54.6441	12.915
55.2814	12.898
55.9262	12.882
56.5786	12.866
57.2385	12.85
57.9062	12.836
58.5816	12.821
59.2649	12.807
59.9562	12.462
60.6555	11.787
61.363	11.425
62.0787	11.154
62.8028	10.935
63.5354	10.749
64.2765	10.587
65.0262	10.447
65.7847	10.321
66.552	10.214
67.3283	10.113
68.1136	10.022
68.9081	9.9373
69.7118	9.8582
70.5249	9.7854
71.3476	9.7194
72.1798	9.6584
73.0217	9.6026
73.8734	9.5487
74.7351	9.5012
75.6068	9.4543
76.4887	9.4121
77.3809	9.3717
78.2835	9.3335
79.1966	9.2965
80.1203	9.2631
81.0549	9.2317
82.0003	9.0344
82.9568	8.8684
83.9244	8.7568
84.9033	8.6666
85.8936	8.5893
86.8955	8.5204
87.909	8.4592
88.9344	8.4036
89.9718	8.3529
91.0212	8.3065
92.0829	8.2618
93.157	8.2217
94.2436	8.184
95.3428	8.1473
96.4549	8.1136
97.58	8.0826
98.7182	8.0519
99.8696	8.0243
101.035	7.9974
102.213	7.9721
103.405	7.9484
104.611	7.9247
105.832	7.9036
107.066	7.3816
108.315	6.8179
109.578	6.4882
110.856	6.2354
112.149	6.0258
113.458	5.8476
114.781	5.6916
116.12	5.5541
117.474	5.4323
118.844	5.3212
120.231	5.221
121.633	5.1299
123.052	5.0447
124.487	4.9666
125.939	4.8943
127.408	4.8286
128.894	4.7679
130.398	4.7096
131.919	4.6581
133.457	4.6081
135.014	4.558
136.589	4.4992
138.182	4.4504
139.794	4.4062
141.424	4.3649
143.074	4.3277
144.743	4.2927
146.431	4.2593
148.139	4.2276
149.867	4.1978
151.615	4.1693
153.384	4.1416
155.173	4.1156
156.983	4.0908
158.814	4.067
160.666	4.0428
162.54	4.0212
164.436	4.0003
166.354	3.9683
168.294	3.838
170.257	3.7541
172.243	3.6916
174.252	3.6392
176.285	3.5943
178.341	3.5526
180.421	3.5165
182.526	3.4825
184.655	3.4516
186.809	3.4231
188.987	3.3958
191.192	3.3709
193.422	3.347
195.678	3.3246
197.96	3.3035
200.27	3.2836
202.605	3.2531
204.969	3.2145
207.359	3.1877
209.778	3.163
212.225	3.1417
214.7	3.1217
217.205	3.1027
219.738	3.0856
222.301	3.0688
224.894	3.0535
227.517	3.0392
230.171	3.0248
232.856	3.0117
235.572	2.9993
238.32	2.9865
241.1	2.9102
243.912	2.7641
246.757	2.6816
249.635	2.6187
252.547	2.5668
255.493	2.5218
258.473	2.4818
261.488	2.4467
264.538	2.415
267.623	2.3859
270.745	2.359
273.903	2.3349
277.098	2.3122
280.33	2.2907
283.6	2.2563
286.907	2.2157
290.254	2.1867
293.64	2.1617
297.065	2.1389
300.53	2.1189
304.035	2.1001
307.581	2.0829
311.169	2.0668
314.799	2.0515
318.47	2.0373
322.185	2.0242
325.943	2.0116
329.745	1.9212
333.591	1.825
337.482	1.766
341.419	1.7192
345.401	1.6794
349.43	1.645
353.506	1.6139
357.629	1.5864
361.8	1.5616
366.02	1.5388
370.29	1.5176
374.609	1.4983
378.978	1.4765
383.399	1.4557
387.871	1.4378
392.395	1.4217
396.972	1.4066
401.602	1.3926
406.287	1.3798
411.026	1.3672
415.82	1.3561
420.67	1.3449
425.577	1.3349
430.541	1.3142
435.563	1.2853
440.643	1.2661
445.783	1.2503
450.983	1.236
456.243	1.2234
461.565	1.2116
466.948	1.2009
472.395	1.1908
477.905	1.1814
483.479	1.1724
489.119	1.159
494.824	1.148
500.596	1.1383
506.435	1.1295
512.342	1.1216
518.318	1.1139
524.363	1.1068
530.48	1.1003
536.667	1.0938
542.927	1.087
549.26	1.0707
555.666	1.0587
562.148	1.0491
568.705	1.0407
575.338	1.0334
582.049	1.0263
588.838	1.0201
595.706	1.0141
602.655	1.0087
609.684	0.9985
616.796	0.98701
623.99	0.97866
631.269	0.97149
638.632	0.96497
646.081	0.9591
653.617	0.95373
661.241	0.9486
668.953	0.94381
676.756	0.9263
684.65	0.90644
692.636	0.8938
700.715	0.88335
708.888	0.87436
717.157	0.86641
725.522	0.8592
733.984	0.8527
742.546	0.84612
751.207	0.83689
759.969	0.82971
768.833	0.82355
777.801	0.81788
786.873	0.81265
796.052	0.80786
805.337	0.80341
814.73	0.79819
824.234	0.78312
833.848	0.77278
843.574	0.76479
853.413	0.75791
863.368	0.75183
873.438	0.74637
883.626	0.74141
893.933	0.73521
904.36	0.72541
914.908	0.71845
925.58	0.71255
936.376	0.70732
947.298	0.70254
958.347	0.6981
969.526	0.69402
980.834	0.6798
992.275	0.66817
1003.85	0.65979
1015.56	0.6528
1027.4	0.64659
1039.39	0.64109
1051.51	0.63601
1063.78	0.62559
1076.18	0.61494
1088.74	0.60736
1101.44	0.6009
1114.28	0.59517
1127.28	0.58994
1140.43	0.58503
1153.73	0.50611
1167.19	0.44416
1180.8	0.40423
1194.58	0.37287
1208.51	0.34681
1222.61	0.3243
1236.87	0.30451
1251.29	0.28654
1265.89	0.27068
1280.65	0.25629
1295.59	0.24347
1310.7	0.23167
1325.99	0.22067
1341.46	0.20686
1357.11	0.19484
1372.94	0.18459
1388.95	0.17526
1405.15	0.16699
1421.54	0.15928
1438.12	0.15216
1454.9	0.1455
1471.87	0.13944
1489.03	0.13365
1506.4	0.12827
1523.97	0.12326
1541.75	0.11867
1559.73	0.11428
1577.92	0.11008
1596.33	0.10613
1614.95	0.10235
1633.79	0.098733
1652.84	0.095278
1672.12	0.091995
1691.63	0.088869
1711.36	0.085742
1731.32	0.082864
1751.51	0.080101
1771.94	0.077476
1792.61	0.074849
1813.52	0.072387
1834.67	0.070089
1856.07	0.067774
1877.72	0.065567
1899.63	0.063526
1921.78	0.061411
1944.2	0.059519
1966.88	0.05762
1989.82	0.055784
2013.03	0.054083
2036.51	0.052305
2060.26	0.050776
2084.29	0.049113
2108.6	0.047659
2133.2	0.04613
2158.08	0.044775
2183.25	0.043356
2208.72	0.042059
2234.48	0.040768
2260.55	0.039533
2286.91	0.038374
2313.59	0.037164
2340.57	0.0361
2367.87	0.034972
2395.49	0.033957
2423.44	0.03296
2451.7	0.031943
2480.3	0.031043
2509.23	0.030103
2538.5	0.029204
2568.11	0.028387
2598.06	0.027526
2628.37	0.026717
2659.02	0.025967
2690.04	0.025195
2721.42	0.024453
2753.16	0.023766
2785.27	0.023075
2817.76	0.022397
2850.63	0.021772
2883.88	0.02115
2917.52	0.020514
2951.55	0.019948
2985.97	0.019394
3020.8	0.018825
3056.04	0.018286
3091.68	0.017776
3127.74	0.017287
3164.23	0.016774
3201.14	0.016307
3238.47	0.01586
3276.25	0.015422
3314.46	0.014963
3353.12	0.014553
3392.23	0.014155
3431.8	0.013769
3471.83	0.01336
3512.33	0.012998
3553.29	0.012645
3594.74	0.012298
3636.67	0.011942
3679.09	0.011611
3722	0.011298
3765.42	0.01099
3809.34	0.010685
3853.77	0.01038
3898.72	0.010099
3944.2	0.0098255
3990.2	0.00956
4036.74	0.0092833
4083.83	0.0090284
4131.46	0.0087867
4179.65	0.0085509
4228.4	0.0083207
4277.73	0.0080769
4327.62	0.0078593
4378.1	0.0076508
4429.17	0.007446
4480.83	0.0072426
4533.09	0.007035
4585.97	0.0068436
4639.46	0.0066591
4693.58	0.0064796
4748.32	0.0062977
4803.71	0.0061176
4859.74	0.0059496
4916.42	0.0057873
4973.77	0.0056296
5031.78	0.005468
5090.47	0.0053101
5149.85	0.0051643
5209.92	0.005026
5270.69	0.0048898
5332.17	0.0047503
5394.36	0.0046205
5457.28	0.0044948
5520.94	0.0043722
5585.33	0.0042552
5650.48	0.0041321
5716.39	0.0040201
5783.07	0.0039106
5850.52	0.0038046
5918.76	0.0037011
5987.8	0.0035946
6057.64	0.0034984
6128.3	0.003402
6199.78	0.0033086
6272.1	0.0032183
6345.25	0.0031269
6419.27	0.0030437
6494.14	0.0029617
6569.89	0.0028822
6646.52	0.002804
6724.05	0.0027232
6802.48	0.0026499
6881.82	0.0025783
6962.09	0.0025087
7043.3	0.0024396
7125.45	0.0023696
7208.57	0.0023008
7292.65	0.0022322
7377.71	0.0021723
7463.77	0.0021157
7550.82	0.0020605
7638.9	0.0020037
7728	0.001951
7818.14	0.0019007
7909.33	0.0018515
8001.59	0.001803
8094.92	0.0017557
8189.34	0.0017068
8284.86	0.0016626
8381.5	0.0016189
8479.26	0.0015769
8578.16	0.0015357
8678.22	0.0014942
8779.44	0.0014531
8881.85	0.0014155
8985.45	0.0013782
9090.26	0.0013413
9196.29	0.0013054
9303.55	0.0012682
9412.07	0.0012341
9521.85	0.0011998
9632.92	0.0011663
9745.28	0.001135
9858.95	0.0011031
9973.94	0.0010737
10090.3	0.0010448
10208	0.0010166
10327	0.00098736
10447.5	0.00096003
10569.4	0.00093391
10692.6	0.00090761
10817.4	0.00088044
10943.5	0.00085617
11071.2	0.00083262
11200.3	0.00080739
11331	0.0007843
11463.1	0.00076193
11596.8	0.00073867
11732.1	0.00071569
11868.9	0.00069238
12007.4	0.00067037
12147.4	0.00065089
12289.1	0.00063301
12432.5	0.00061343
12577.5	0.00059594
12724.2	0.00057832
12872.6	0.00056048
13022.8	0.00054373
13174.7	0.00052584
13328.3	0.00051044
13483.8	0.00049431
13641.1	0.00047954
13800.2	0.00046417
13961.2	0.00044936
14124	0.00043431
14288.7	0.00041811
14455.4	0.00040571
14624	0.00039335
14794.6	0.00038152
14967.2	0.00037001
15141.7	0.00035838
15318.4	0.00034767
15497	0.00033623
15677.8	0.00032605
15860.7	0.00031557
16045.7	0.00030535
16232.8	0.00029573
16422.2	0.00028562
16613.7	0.00027582
16807.5	0.00026694
17003.5	0.000258
17201.9	0.00024934
17402.5	0.00024106
17605.5	0.00023286
17810.9	0.00022465
18018.6	0.00021671
18228.8	0.00020908
18441.4	0.00020159
18656.5	0.00019417
18874.1	0.00018682
19094.3	0.00017973
19317	0.00017288
19542.3	0.00016612
19770.2	0.00015945
20000.8	0.00015282
20234.1	0.00014636
20470.1	0.00014016
20708.9	0.00013404
20950.5	0.00012788
21194.8	0.00012143
21442.1	0.00011559
21692.2	0.00011039
21945.2	0.00010524
22201.2	9.9969e-05
22460.1	9.4867e-05
22722.1	8.9826e-05
22987.1	8.4977e-05
23255.2	7.9971e-05
23526.5	7.4552e-05
23800.9	6.9994e-05
24078.5	6.5668e-05
24359.4	6.1278e-05
24643.5	5.6572e-05
24931	5.2308e-05
25221.8	4.8212e-05
25516	4.3919e-05
25813.6	3.8963e-05
26114.7	3.5028e-05
26419.3	3.1317e-05
26727.4	2.7272e-05
27039.2	2.2702e-05
27354.6	1.8768e-05
27673.6	1.4188e-05
27996.4	6.3332e-06
28323	1.8947e-06
28653.3	1.7014e-06
28987.6	1.4916e-06
29325.7	1.2573e-06
29667.7	1.0464e-06
30013.8	7.7731e-07
30363.9	3.3346e-07
30718	2.164e-07
31076.3	2.0111e-07
31438.8	1.8276e-07
31805.5	1.6799e-07
32176.5	1.5536e-07
32551.8	1.3932e-07
32931.5	1.2805e-07
33315.6	1.2166e-07
33704.2	1.1542e-07
34097.4	1.0954e-07
34495.1	1.0407e-07
34897.4	9.8198e-08
35304.5	9.3844e-08
35716.3	9.014e-08
36132.9	8.647e-08
36554.3	8.3046e-08
36980.7	7.9548e-08
37412.1	7.6105e-08
37848.4	7.3337e-08
38289.9	7.0557e-08
38736.5	6.7904e-08
39188.3	6.5298e-08
39645.4	6.2579e-08
40107.9	6.0351e-08
40575.7	5.8051e-08
41049	5.5849e-08
41527.8	5.3587e-08
42012.2	5.1396e-08
42502.2	4.9585e-08
42998	4.7738e-08
43499.5	4.5992e-08
44006.9	4.4172e-08
44520.2	4.2565e-08
45039.5	4.1045e-08
45564.8	3.957e-08
46096.3	3.8061e-08
46634	3.6625e-08
47177.9	3.5302e-08
47728.2	3.4e-08
48284.9	3.2705e-08
48848.1	3.1426e-08
49417.9	3.0214e-08
49994.3	2.9007e-08
50577.4	2.7825e-08
51167.4	2.6645e-08
51764.2	2.5585e-08
52368	2.4511e-08
52978.8	2.3458e-08
53596.8	2.2438e-08
54221.9	2.1488e-08
54854.4	2.0527e-08
55494.2	1.9535e-08
56141.5	1.8652e-08
56796.3	1.778e-08
57458.8	1.6877e-08
58129	1.6012e-08
58807.1	1.5256e-08
59493	1.4512e-08
60186.9	1.3746e-08
60889	1.3047e-08
61599.2	1.2333e-08
62317.7	1.1537e-08
63044.6	1.093e-08
63779.9	1.0381e-08
64523.9	9.8261e-09
65276.5	9.3149e-09
66037.9	8.819e-09
66808.1	8.3127e-09
67587.4	7.8473e-09
68375.7	7.3977e-09
69173.3	6.9175e-09
69980.1	6.4957e-09
70796.4	6.0869e-09
71622.2	5.6598e-09
72457.6	5.2857e-09
73302.7	4.9078e-09
74157.8	4.5311e-09
75022.7	4.1979e-09
75897.8	3.8712e-09
76783.1	3.5713e-09
77678.7	3.2812e-09
78584.8	2.9785e-09
79501.4	2.7169e-09
80428.7	2.4381e-09
81366.8	2.1823e-09
82315.9	1.9288e-09
83276.1	1.6596e-09
84247.4	1.4126e-09
85230.1	1.1349e-09
86224.2	8.9612e-10
87229.9	6.6412e-10
88247.4	5.047e-10
89276.7	3.8275e-10
90318.1	2.708e-10
91371.5	1.5276e-10
92437.3	4.3239e-11
93515.5	3.2865e-11
94606.3	2.954e-11
95709.8	2.6177e-11
96826.2	2.2633e-11
97955.6	1.8752e-11
99098.1	1.4206e-11
100254	7.7246e-12
101423	1.0761e-14
