"LET (MeV-cm2/g)"	"Integral Flux (particles/m2-s-sr)"
25.4181	1.9187e+06
25.7146	1.8825e+06
26.0145	1.8468e+06
26.318	1.8116e+06
26.625	1.7769e+06
26.9355	1.7427e+06
27.2497	1.7086e+06
27.5675	1.6733e+06
27.8891	1.6405e+06
28.2144	1.6081e+06
28.5435	1.5761e+06
28.8764	1.5446e+06
29.2132	1.5137e+06
29.554	1.4831e+06
29.8987	1.4531e+06
30.2474	1.4234e+06
30.6003	1.3943e+06
30.9572	1.3656e+06
31.3183	1.3374e+06
31.6836	1.3097e+06
32.0531	1.2806e+06
32.427	1.2537e+06
32.8052	1.2273e+06
33.1879	1.2014e+06
33.575	1.1759e+06
33.9666	1.1509e+06
34.3628	1.1262e+06
34.7636	1.1021e+06
35.1691	1.0784e+06
35.5793	1.055e+06
35.9943	1.0322e+06
36.4142	1.0094e+06
36.8389	985960
37.2686	964380
37.7033	943160
38.1431	922380
38.588	901950
39.0381	881950
39.4934	862290
39.9541	843050
40.4201	824180
40.8916	805670
41.3686	786470
41.8511	768280
42.3392	750890
42.8331	733880
43.3327	717160
43.8381	700830
44.3495	684790
44.8668	669120
45.3901	653760
45.9195	638500
46.4552	622660
46.997	608300
47.5452	594220
48.0998	580440
48.6608	566930
49.2284	553740
49.8026	540810
50.3835	528170
50.9712	515310
51.5657	502560
52.1672	490760
52.7757	479210
53.3913	467920
54.014	456880
54.6441	446070
55.2814	435500
55.9262	424800
56.5786	414070
57.2385	404220
57.9062	394590
58.5816	385180
59.2649	375970
59.9562	366960
60.6555	358160
61.363	348760
62.0787	340290
62.8028	332080
63.5354	324050
64.2765	316200
65.0262	308540
65.7847	301050
66.552	293150
67.3283	286050
68.1136	279120
68.9081	272340
69.7118	265710
70.5249	259240
71.3476	252630
72.1798	246040
73.0217	240040
73.8734	234160
74.7351	228440
75.6068	222830
76.4887	217170
77.3809	211370
78.2835	206170
79.1966	201090
80.1203	196140
81.0549	191290
82.0003	186260
82.9568	181370
83.9244	176880
84.9033	172480
85.8936	168200
86.8955	164000
87.909	159410
88.9344	155440
89.9718	151570
91.0212	147780
92.0829	144080
93.157	140050
94.2436	136480
95.3428	133060
96.4549	129720
97.58	126470
98.7182	122870
99.8696	119760
101.035	116730
102.213	113780
103.405	110790
104.611	107710
105.832	104990
107.066	102330
108.315	99726
109.578	96895
110.856	94378
112.149	91972
113.458	89626
114.781	87168
116.12	84775
117.474	82617
118.844	80501
120.231	78301
121.633	76132
123.052	74183
124.487	72283
125.939	70253
127.408	68331
128.894	66563
130.398	64858
131.919	62971
133.457	61289
135.014	59706
136.589	58100
138.182	56402
139.794	54941
141.424	53516
143.074	51937
144.743	50544
146.431	49231
148.139	47840
149.867	46479
151.615	45265
153.384	44028
155.173	42728
156.983	41609
158.814	40478
160.666	39256
162.54	38223
164.436	37177
166.354	36056
168.294	35105
170.257	34117
172.243	33104
174.252	32229
176.285	31171
178.341	30266
180.421	29324
182.526	28508
184.655	27660
186.809	26841
188.987	26080
191.192	25268
193.422	24574
195.678	23782
197.96	23140
200.27	22382
202.605	21773
204.969	21065
207.359	20481
209.778	19813
212.225	19257
214.7	18621
217.205	18102
219.738	17496
222.301	17003
224.894	16443
227.517	15963
230.171	15449
232.856	14977
235.572	14511
238.32	14046
241.1	13622
243.912	13163
246.757	12772
249.635	12348
252.547	11963
255.493	11586
258.473	11200
261.488	10859
264.538	10489
267.623	10155
270.745	9830.4
273.903	9494.9
277.098	9199
280.33	8887.3
283.6	8594.3
286.907	8322.9
290.254	8027.2
293.64	7767.7
297.065	7510.6
300.53	7245.8
304.035	7011.4
307.581	6771
311.169	6534.7
314.799	6319.6
318.47	6095
322.185	5880.9
325.943	5683.8
329.745	5476.2
333.591	5284.5
337.482	5103
341.419	4912.4
345.401	4735.9
349.43	4567.8
353.506	4394
357.629	4231.6
361.8	4078.1
366.02	3921.3
370.29	3767.6
374.609	3623.8
378.978	3484.6
383.399	3338.1
387.871	3205.8
392.395	3076.3
396.972	2947.4
401.602	2816.3
406.287	2694.4
411.026	2575.6
415.82	2458.7
420.67	2342.8
425.577	2229.1
430.541	2118.2
435.563	2009.2
440.643	1901.7
445.783	1794.6
450.983	1690.2
456.243	1587.9
461.565	1487.1
466.948	1386.4
472.395	1282.1
477.905	1184.2
483.479	1082
489.119	980.43
494.824	875.91
500.596	768.37
506.435	657.49
512.342	537.92
518.318	468.49
524.363	458.53
530.48	448.77
536.667	438.74
542.927	428.43
549.26	419.35
555.666	410.42
562.148	400.58
568.705	391.85
575.338	383.57
582.049	374.8
588.838	366.23
595.706	358.5
602.655	350.5
609.684	342.29
616.796	335.09
623.99	327.62
631.269	319.93
638.632	313.21
646.081	306.07
653.617	299.08
661.241	292.81
668.953	285.82
676.756	279.6
684.65	273.56
692.636	266.99
700.715	261.42
708.888	254.9
717.157	249.27
725.522	243.4
733.984	238
742.546	232.67
751.207	227.25
759.969	222.32
768.833	216.98
777.801	212.36
786.873	207.18
796.052	202.77
805.337	197.82
814.73	193.55
824.234	188.85
833.848	184.66
843.574	180.28
853.413	176.14
863.368	172.11
873.438	167.97
883.626	164.25
893.933	160.2
904.36	156.54
914.908	152.93
925.58	149.14
936.376	145.73
947.298	142.32
958.347	138.77
969.526	135.5
980.834	132.32
992.275	129.05
1003.85	125.91
1015.56	122.9
1027.4	119.93
1039.39	117.01
1051.51	114.06
1063.78	111.25
1076.18	108.51
1088.74	105.81
1101.44	103.17
1114.28	100.58
1127.28	98.019
1140.43	95.505
1153.73	93.055
1167.19	90.646
1180.8	88.289
1194.58	85.983
1208.51	83.71
1222.61	81.493
1236.87	79.323
1251.29	77.137
1265.89	75.058
1280.65	73.017
1295.59	70.975
1310.7	68.966
1325.99	67.009
1341.46	65.032
1357.11	63.149
1372.94	61.268
1388.95	59.393
1405.15	57.562
1421.54	55.733
1438.12	53.903
1454.9	52.08
1471.87	50.232
1489.03	48.368
1506.4	46.424
1523.97	44.354
1541.75	41.91
1559.73	36.877
1577.92	35.38
1596.33	34.849
1614.95	34.323
1633.79	33.802
1652.84	33.28
1672.12	32.773
1691.63	32.265
1711.36	31.755
1731.32	31.259
1751.51	30.772
1771.94	30.295
1792.61	29.821
1813.52	29.359
1834.67	28.894
1856.07	28.439
1877.72	27.976
1899.63	27.535
1921.78	27.086
1944.2	26.655
1966.88	26.232
1989.82	25.813
2013.03	25.395
2036.51	24.97
2060.26	24.568
2084.29	24.166
2108.6	23.775
2133.2	23.385
2158.08	23.002
2183.25	22.615
2208.72	22.236
2234.48	21.869
2260.55	21.506
2286.91	21.152
2313.59	20.798
2340.57	20.441
2367.87	20.093
2395.49	19.755
2423.44	19.427
2451.7	19.095
2480.3	18.761
2509.23	18.44
2538.5	18.126
2568.11	17.821
2598.06	17.505
2628.37	17.202
2659.02	16.902
2690.04	16.613
2721.42	16.314
2753.16	16.03
2785.27	15.749
2817.76	15.476
2850.63	15.195
2883.88	14.93
2917.52	14.662
2951.55	14.397
2985.97	14.138
3020.8	13.885
3056.04	13.637
3091.68	13.384
3127.74	13.145
3164.23	12.903
3201.14	12.666
3238.47	12.439
3276.25	12.208
3314.46	11.974
3353.12	11.757
3392.23	11.534
3431.8	11.323
3471.83	11.106
3512.33	10.898
3553.29	10.698
3594.74	10.488
3636.67	10.287
3679.09	10.086
3722	9.8983
3765.42	9.7057
3809.34	9.5191
3853.77	9.33
3898.72	9.15
3944.2	8.9681
3990.2	8.7941
4036.74	8.6132
4083.83	8.4449
4131.46	8.2759
4179.65	8.1128
4228.4	7.9486
4277.73	7.7796
4327.62	7.6219
4378.1	7.466
4429.17	7.3112
4480.83	7.1588
4533.09	7.0025
4585.97	6.8545
4639.46	6.7093
4693.58	6.5661
4748.32	6.4222
4803.71	6.2757
4859.74	6.1372
4916.42	5.9999
4973.77	5.861
5031.78	5.7135
5090.47	5.5546
5149.85	5.4294
5209.92	5.3155
5270.69	5.2012
5332.17	5.0842
5394.36	4.9741
5457.28	4.8666
5520.94	4.757
5585.33	4.6534
5650.48	4.544
5716.39	4.4395
5783.07	4.3378
5850.52	4.2382
5918.76	4.1369
5987.8	4.0344
6057.64	3.9392
6128.3	3.839
6199.78	3.7401
6272.1	3.6505
6345.25	3.5581
6419.27	3.4725
6494.14	3.386
6569.89	3.3021
6646.52	3.2184
6724.05	3.1307
6802.48	3.0469
6881.82	2.9625
6962.09	2.8796
7043.3	2.7933
7125.45	2.7035
7208.57	2.6053
7292.65	2.4826
7377.71	2.4116
7463.77	2.3574
7550.82	2.3035
7638.9	2.248
7728	2.1958
7818.14	2.1456
7909.33	2.0953
8001.59	2.0466
8094.92	1.998
8189.34	1.9479
8284.86	1.9019
8381.5	1.8557
8479.26	1.8111
8578.16	1.7675
8678.22	1.7226
8779.44	1.6781
8881.85	1.6364
8985.45	1.5947
9090.26	1.5534
9196.29	1.5125
9303.55	1.4691
9412.07	1.4279
9521.85	1.3842
9632.92	1.3415
9745.28	1.3071
9858.95	1.2725
9973.94	1.2405
10090.3	1.2087
10208	1.1775
10327	1.1446
10447.5	1.1143
10569.4	1.0845
10692.6	1.0542
10817.4	1.0234
10943.5	0.99548
11071.2	0.96817
11200.3	0.93868
11331	0.91138
11463.1	0.88469
11596.8	0.85655
11732.1	0.828
11868.9	0.79713
12007.4	0.76967
12147.4	0.74755
12289.1	0.72679
12432.5	0.70415
12577.5	0.68366
12724.2	0.66298
12872.6	0.64154
13022.8	0.6217
13174.7	0.59973
13328.3	0.58082
13483.8	0.56054
13641.1	0.54157
13800.2	0.52159
13961.2	0.50145
14124	0.47928
14288.7	0.45219
14455.4	0.43884
14624	0.4261
14794.6	0.41368
14967.2	0.40166
15141.7	0.38938
15318.4	0.37814
15497	0.36579
15677.8	0.3549
15860.7	0.34342
16045.7	0.33214
16232.8	0.32133
16422.2	0.30948
16613.7	0.29716
16807.5	0.28796
17003.5	0.27895
17201.9	0.27022
17402.5	0.26195
17605.5	0.25377
17810.9	0.24552
18018.6	0.23745
18228.8	0.22972
18441.4	0.22211
18656.5	0.21462
18874.1	0.20723
19094.3	0.20001
19317	0.19293
19542.3	0.18597
19770.2	0.17914
20000.8	0.1724
20234.1	0.16576
20470.1	0.15922
20708.9	0.15274
20950.5	0.14623
21194.8	0.13933
21442.1	0.13315
21692.2	0.12782
21945.2	0.12257
22201.2	0.11719
22460.1	0.11218
22722.1	0.10693
22987.1	0.10202
23255.2	0.097062
23526.5	0.092054
23800.9	0.087247
24078.5	0.082482
24359.4	0.077737
24643.5	0.072963
24931	0.068217
25221.8	0.063503
25516	0.058704
25813.6	0.053703
26114.7	0.048832
26419.3	0.043952
26727.4	0.038787
27039.2	0.033257
27354.6	0.027393
27673.6	0.020472
27996.4	0.0085327
28323	0.0018113
28653.3	0.0015838
28987.6	0.0013138
29325.7	0.00098294
29667.7	0.00079991
30013.8	0.000572
30363.9	0.00019248
30718	9.5838e-05
31076.3	8.7498e-05
31438.8	7.7298e-05
31805.5	6.8947e-05
32176.5	6.1221e-05
32551.8	4.9879e-05
32931.5	4.2956e-05
33315.6	4.0398e-05
33704.2	3.7571e-05
34097.4	3.4991e-05
34495.1	3.2523e-05
34897.4	2.9398e-05
35304.5	2.7482e-05
35716.3	2.6023e-05
36132.9	2.4469e-05
36554.3	2.2959e-05
36980.7	2.1178e-05
37412.1	1.9397e-05
37848.4	1.8423e-05
38289.9	1.7368e-05
38736.5	1.6363e-05
39188.3	1.5263e-05
39645.4	1.4007e-05
40107.9	1.3382e-05
40575.7	1.2709e-05
41049	1.2081e-05
41527.8	1.1393e-05
42012.2	1.0729e-05
42502.2	1.0302e-05
42998	9.8416e-06
43499.5	9.4309e-06
44006.9	8.9645e-06
44520.2	8.6069e-06
45039.5	8.2921e-06
45564.8	7.9832e-06
46096.3	7.6568e-06
46634	7.35e-06
47177.9	7.0839e-06
47728.2	6.8179e-06
48284.9	6.5478e-06
48848.1	6.2771e-06
49417.9	6.0305e-06
49994.3	5.7828e-06
50577.4	5.5397e-06
51167.4	5.2936e-06
51764.2	5.0662e-06
52368	4.8333e-06
52978.8	4.6007e-06
53596.8	4.3707e-06
54221.9	4.1507e-06
54854.4	3.9203e-06
55494.2	3.664e-06
56141.5	3.454e-06
56796.3	3.2457e-06
57458.8	3.0058e-06
58129	2.7776e-06
58807.1	2.6062e-06
59493	2.4327e-06
60186.9	2.2334e-06
60889	2.11e-06
61599.2	1.9871e-06
62317.7	1.8415e-06
63044.6	1.7457e-06
63779.9	1.6645e-06
64523.9	1.5829e-06
65276.5	1.5113e-06
66037.9	1.4435e-06
66808.1	1.3734e-06
67587.4	1.3116e-06
68375.7	1.2546e-06
69173.3	1.1956e-06
69980.1	1.1387e-06
70796.4	1.0819e-06
71622.2	1.0234e-06
72457.6	9.7054e-07
73302.7	9.1717e-07
74157.8	8.6416e-07
75022.7	8.1551e-07
75897.8	7.6728e-07
76783.1	7.2082e-07
77678.7	6.7516e-07
78584.8	6.2859e-07
79501.4	5.8435e-07
80428.7	5.3888e-07
81366.8	4.9422e-07
82315.9	4.4874e-07
83276.1	4.0112e-07
84247.4	3.5297e-07
85230.1	2.974e-07
86224.2	2.4393e-07
87229.9	1.9012e-07
88247.4	1.5126e-07
89276.7	1.2034e-07
90318.1	8.7952e-08
91371.5	4.6476e-08
92437.3	7.298e-09
93515.5	4.0346e-09
94606.3	3.6141e-09
95709.8	3.2096e-09
96826.2	2.781e-09
97955.6	2.3089e-09
99098.1	1.7527e-09
100254	9.5484e-10
101423	1.3316e-12
