"LET (MeV-cm2/g)"	"Integral Flux (particles/m2-s-sr)"
4.02127	6.3059e+07
4.06817	6.3004e+07
4.11562	6.2948e+07
4.16363	6.2885e+07
4.21219	6.2818e+07
4.26132	6.2754e+07
4.31103	6.2688e+07
4.36131	6.2616e+07
4.41218	6.2538e+07
4.46365	6.2465e+07
4.51571	6.2389e+07
4.56838	6.231e+07
4.62167	6.2216e+07
4.67558	6.2131e+07
4.73012	6.2044e+07
4.78529	6.1953e+07
4.8411	6.1858e+07
4.89757	6.1749e+07
4.9547	6.1649e+07
5.01249	6.1546e+07
5.07096	6.1439e+07
5.1301	6.1328e+07
5.18994	6.12e+07
5.25048	6.1081e+07
5.31172	6.096e+07
5.37368	6.0834e+07
5.43636	6.0705e+07
5.49977	6.057e+07
5.56392	6.0419e+07
5.62882	6.0277e+07
5.69447	6.0132e+07
5.76089	5.9982e+07
5.82809	5.9828e+07
5.89607	5.967e+07
5.96484	5.9493e+07
6.03442	5.9321e+07
6.1048	5.9148e+07
6.17601	5.8972e+07
6.24805	5.879e+07
6.32093	5.8604e+07
6.39465	5.8413e+07
6.46924	5.8205e+07
6.5447	5.7995e+07
6.62104	5.7789e+07
6.69827	5.7578e+07
6.7764	5.7361e+07
6.85544	5.7139e+07
6.9354	5.6913e+07
7.0163	5.6681e+07
7.09813	5.643e+07
7.18093	5.6177e+07
7.26469	5.5928e+07
7.34942	5.5674e+07
7.43515	5.5415e+07
7.52187	5.515e+07
7.60961	5.488e+07
7.69837	5.4604e+07
7.78816	5.4323e+07
7.87901	5.4022e+07
7.97091	5.3718e+07
8.06388	5.342e+07
8.15794	5.3116e+07
8.2531	5.2808e+07
8.34936	5.2493e+07
8.44675	5.2173e+07
8.54527	5.1848e+07
8.64495	5.1518e+07
8.74578	5.1182e+07
8.84779	5.0832e+07
8.951	5.0469e+07
9.0554	5.0117e+07
9.16102	4.9761e+07
9.26788	4.9399e+07
9.37598	4.9033e+07
9.48534	4.8661e+07
9.59598	4.8286e+07
9.70791	4.7905e+07
9.82115	4.752e+07
9.9357	4.713e+07
10.0516	4.6735e+07
10.1688	4.6312e+07
10.2874	4.5906e+07
10.4074	4.5499e+07
10.5288	4.5087e+07
10.6516	4.4674e+07
10.7759	4.4256e+07
10.9016	4.3833e+07
11.0287	4.3409e+07
11.1574	4.2981e+07
11.2875	4.2549e+07
11.4192	4.2113e+07
11.5524	4.1676e+07
11.6871	4.1233e+07
11.8234	4.0766e+07
11.9614	4.0319e+07
12.1009	3.9875e+07
12.242	3.9425e+07
12.3848	3.8974e+07
12.5293	3.8523e+07
12.6754	3.8069e+07
12.8233	3.7612e+07
12.9728	3.7158e+07
13.1241	3.6699e+07
13.2772	3.6244e+07
13.4321	3.5783e+07
13.5888	3.5325e+07
13.7473	3.4854e+07
13.9076	3.4378e+07
14.0698	3.3919e+07
14.234	3.3461e+07
14.4	3.3002e+07
14.5679	3.2546e+07
14.7379	3.2087e+07
14.9098	3.1632e+07
15.0837	3.1179e+07
15.2596	3.0725e+07
15.4376	3.0273e+07
15.6177	2.9823e+07
15.7998	2.9375e+07
15.9841	2.8927e+07
16.1706	2.8481e+07
16.3592	2.8015e+07
16.55	2.7576e+07
16.7431	2.7139e+07
16.9383	2.6706e+07
17.1359	2.6273e+07
17.3358	2.5846e+07
17.538	2.5419e+07
17.7426	2.4998e+07
17.9495	2.4579e+07
18.1589	2.4164e+07
18.3707	2.3753e+07
18.585	2.3344e+07
18.8017	2.294e+07
19.0211	2.254e+07
19.2429	2.2139e+07
19.4674	2.1728e+07
19.6944	2.1341e+07
19.9242	2.0957e+07
20.1566	2.0577e+07
20.3917	2.0202e+07
20.6295	1.9831e+07
20.8701	1.9463e+07
21.1136	1.91e+07
21.3598	1.8743e+07
21.609	1.8389e+07
21.861	1.804e+07
22.116	1.7695e+07
22.374	1.7355e+07
22.635	1.702e+07
22.899	1.6688e+07
23.1661	1.6347e+07
23.4363	1.6022e+07
23.7097	1.5705e+07
23.9862	1.5392e+07
24.266	1.5084e+07
24.549	1.4781e+07
24.8354	1.4483e+07
25.1251	1.4189e+07
25.4181	1.3899e+07
25.7146	1.3613e+07
26.0145	1.3333e+07
26.318	1.3057e+07
26.625	1.2786e+07
26.9355	1.2519e+07
27.2497	1.2254e+07
27.5675	1.1982e+07
27.8891	1.1728e+07
28.2144	1.1479e+07
28.5435	1.1234e+07
28.8764	1.0993e+07
29.2132	1.0757e+07
29.554	1.0525e+07
29.8987	1.0297e+07
30.2474	1.0073e+07
30.6003	9.8528e+06
30.9572	9.637e+06
31.3183	9.4255e+06
31.6836	9.2177e+06
32.0531	9.0008e+06
32.427	8.8e+06
32.8052	8.6038e+06
33.1879	8.412e+06
33.575	8.2238e+06
33.9666	8.0389e+06
34.3628	7.8577e+06
34.7636	7.6803e+06
35.1691	7.5065e+06
35.5793	7.3359e+06
35.9943	7.1689e+06
36.4142	7.0028e+06
36.8389	6.8328e+06
37.2686	6.6763e+06
37.7033	6.5226e+06
38.1431	6.3725e+06
38.588	6.2252e+06
39.0381	6.0812e+06
39.4934	5.94e+06
39.9541	5.802e+06
40.4201	5.6669e+06
40.8916	5.5345e+06
41.3686	5.3976e+06
41.8511	5.268e+06
42.3392	5.1444e+06
42.8331	5.0235e+06
43.3327	4.905e+06
43.8381	4.7894e+06
44.3495	4.6759e+06
44.8668	4.5653e+06
45.3901	4.457e+06
45.9195	4.3496e+06
46.4552	4.2382e+06
46.997	4.1374e+06
47.5452	4.0387e+06
48.0998	3.9422e+06
48.6608	3.8477e+06
49.2284	3.7555e+06
49.8026	3.6653e+06
50.3835	3.5771e+06
50.9712	3.4876e+06
51.5657	3.3988e+06
52.1672	3.3168e+06
52.7757	3.2366e+06
53.3913	3.1583e+06
54.014	3.0818e+06
54.6441	3.007e+06
55.2814	2.9339e+06
55.9262	2.86e+06
56.5786	2.7859e+06
57.2385	2.718e+06
57.9062	2.6517e+06
58.5816	2.5869e+06
59.2649	2.5235e+06
59.9562	2.4616e+06
60.6555	2.4011e+06
61.363	2.3366e+06
62.0787	2.2785e+06
62.8028	2.2222e+06
63.5354	2.1672e+06
64.2765	2.1135e+06
65.0262	2.0611e+06
65.7847	2.0099e+06
66.552	1.9562e+06
67.3283	1.9078e+06
68.1136	1.8606e+06
68.9081	1.8143e+06
69.7118	1.7692e+06
70.5249	1.7251e+06
71.3476	1.6802e+06
72.1798	1.6355e+06
73.0217	1.5947e+06
73.8734	1.5548e+06
74.7351	1.516e+06
75.6068	1.478e+06
76.4887	1.4397e+06
77.3809	1.4005e+06
78.2835	1.3653e+06
79.1966	1.331e+06
80.1203	1.2975e+06
81.0549	1.2648e+06
82.0003	1.2309e+06
82.9568	1.1979e+06
83.9244	1.1676e+06
84.9033	1.138e+06
85.8936	1.1092e+06
86.8955	1.081e+06
87.909	1.0502e+06
88.9344	1.0235e+06
89.9718	997520
91.0212	972160
92.0829	947330
93.157	920340
94.2436	896470
95.3428	873580
96.4549	851250
97.58	829500
98.7182	805460
99.8696	784740
101.035	764530
102.213	744900
103.405	724960
104.611	704430
105.832	686360
107.066	668640
108.315	651380
109.578	632570
110.856	615860
112.149	599900
113.458	584360
114.781	568070
116.12	552220
117.474	537940
118.844	523960
120.231	509410
121.633	495080
123.052	482210
124.487	469670
125.939	456270
127.408	443590
128.894	431950
130.398	420710
131.919	408270
133.457	397210
135.014	386810
136.589	376250
138.182	365080
139.794	355490
141.424	346140
143.074	335770
144.743	326630
146.431	318030
148.139	308910
149.867	299990
151.615	292050
153.384	283950
155.173	275440
156.983	268130
158.814	260750
160.666	252760
162.54	246010
164.436	239190
166.354	231860
168.294	225660
170.257	219220
172.243	212610
174.252	206910
176.285	200000
178.341	194100
180.421	187960
182.526	182660
184.655	177140
186.809	171820
188.987	166870
191.192	161590
193.422	157090
195.678	151940
197.96	147780
200.27	142860
202.605	138920
204.969	134320
207.359	130550
209.778	126220
212.225	122630
214.7	118510
217.205	115170
219.738	111240
222.301	108060
224.894	104430
227.517	101340
230.171	98018
232.856	94975
235.572	91969
238.32	88972
241.1	86246
243.912	83281
246.757	80771
249.635	78033
252.547	75560
255.493	73135
258.473	70645
261.488	68461
264.538	66074
267.623	63941
270.745	61855
273.903	59697
277.098	57801
280.33	55798
283.6	53919
286.907	52181
290.254	50278
293.64	48621
297.065	46977
300.53	45278
304.035	43780
307.581	42241
311.169	40727
314.799	39354
318.47	37917
322.185	36552
325.943	35294
329.745	33966
333.591	32743
337.482	31586
341.419	30368
345.401	29244
349.43	28175
353.506	27065
357.629	26030
361.8	25051
366.02	24052
370.29	23073
374.609	22160
378.978	21274
383.399	20339
387.871	19498
392.395	18674
396.972	17856
401.602	17022
406.287	16246
411.026	15490
415.82	14747
420.67	14011
425.577	13288
430.541	12582
435.563	11887
440.643	11202
445.783	10522
450.983	9857.9
456.243	9205.1
461.565	8562.6
466.948	7920.7
472.395	7256.7
477.905	6631.1
483.479	5976.9
489.119	5326
494.824	4658.7
500.596	3967.6
506.435	3253.9
512.342	2482.2
518.318	2045.3
524.363	1999
530.48	1953.8
536.667	1907.3
542.927	1859.5
549.26	1817.5
555.666	1776.2
562.148	1730.7
568.705	1690.3
575.338	1652.1
582.049	1611.7
588.838	1572.2
595.706	1536.6
602.655	1499.8
609.684	1462
616.796	1429
623.99	1394.7
631.269	1359.4
638.632	1328.7
646.081	1296
653.617	1264
661.241	1235.4
668.953	1203.5
676.756	1175.1
684.65	1147.6
692.636	1117.7
700.715	1092.4
708.888	1062.8
717.157	1037.3
725.522	1010.7
733.984	986.29
742.546	962.18
751.207	937.7
759.969	915.49
768.833	891.45
777.801	870.68
786.873	847.38
796.052	827.63
805.337	805.39
814.73	786.33
824.234	765.3
833.848	746.62
843.574	727.09
853.413	708.66
863.368	690.76
873.438	672.36
883.626	655.87
893.933	637.91
904.36	621.73
914.908	605.81
925.58	589.08
936.376	574.05
947.298	559.05
958.347	543.45
969.526	529.18
980.834	515.23
992.275	500.95
1003.85	487.2
1015.56	474.09
1027.4	461.16
1039.39	448.49
1051.51	435.62
1063.78	423.45
1076.18	411.6
1088.74	399.95
1101.44	388.53
1114.28	377.37
1127.28	366.37
1140.43	355.57
1153.73	345.11
1167.19	334.84
1180.8	324.78
1194.58	314.97
1208.51	305.31
1222.61	295.9
1236.87	286.71
1251.29	277.43
1265.89	268.65
1280.65	260.04
1295.59	251.43
1310.7	242.97
1325.99	234.78
1341.46	226.48
1357.11	218.59
1372.94	210.71
1388.95	202.87
1405.15	195.22
1421.54	187.57
1438.12	179.94
1454.9	172.32
1471.87	164.58
1489.03	156.77
1506.4	148.6
1523.97	139.86
1541.75	129.39
1559.73	107.04
1577.92	100.9
1596.33	99.183
1614.95	97.497
1633.79	95.826
1652.84	94.162
1672.12	92.548
1691.63	90.937
1711.36	89.322
1731.32	87.753
1751.51	86.225
1771.94	84.73
1792.61	83.252
1813.52	81.812
1834.67	80.368
1856.07	78.963
1877.72	77.537
1899.63	76.179
1921.78	74.802
1944.2	73.483
1966.88	72.195
1989.82	70.925
2013.03	69.655
2036.51	68.376
2060.26	67.165
2084.29	65.96
2108.6	64.787
2133.2	63.624
2158.08	62.483
2183.25	61.338
2208.72	60.213
2234.48	59.132
2260.55	58.063
2286.91	57.023
2313.59	55.988
2340.57	54.943
2367.87	53.929
2395.49	52.947
2423.44	51.993
2451.7	51.037
2480.3	50.07
2509.23	49.146
2538.5	48.243
2568.11	47.37
2598.06	46.467
2628.37	45.602
2659.02	44.743
2690.04	43.924
2721.42	43.075
2753.16	42.269
2785.27	41.474
2817.76	40.704
2850.63	39.911
2883.88	39.166
2917.52	38.412
2951.55	37.669
2985.97	36.943
3020.8	36.237
3056.04	35.543
3091.68	34.836
3127.74	34.172
3164.23	33.5
3201.14	32.84
3238.47	32.208
3276.25	31.568
3314.46	30.923
3353.12	30.322
3392.23	29.704
3431.8	29.123
3471.83	28.524
3512.33	27.952
3553.29	27.4
3594.74	26.823
3636.67	26.272
3679.09	25.72
3722	25.205
3765.42	24.677
3809.34	24.166
3853.77	23.649
3898.72	23.157
3944.2	22.66
3990.2	22.185
4036.74	21.692
4083.83	21.234
4131.46	20.773
4179.65	20.329
4228.4	19.883
4277.73	19.424
4327.62	18.996
4378.1	18.572
4429.17	18.152
4480.83	17.739
4533.09	17.316
4585.97	16.915
4639.46	16.522
4693.58	16.135
4748.32	15.746
4803.71	15.351
4859.74	14.977
4916.42	14.607
4973.77	14.232
5031.78	13.834
5090.47	13.402
5149.85	13.068
5209.92	12.768
5270.69	12.468
5332.17	12.161
5394.36	11.873
5457.28	11.593
5520.94	11.308
5585.33	11.039
5650.48	10.756
5716.39	10.486
5783.07	10.224
5850.52	9.9672
5918.76	9.7073
5987.8	9.4451
6057.64	9.2011
6128.3	8.9444
6199.78	8.6908
6272.1	8.4644
6345.25	8.2319
6419.27	8.0162
6494.14	7.799
6569.89	7.5883
6646.52	7.379
6724.05	7.1601
6802.48	6.9499
6881.82	6.739
6962.09	6.5314
7043.3	6.3151
7125.45	6.0896
7208.57	5.8413
7292.65	5.5244
7377.71	5.3499
7463.77	5.2212
7550.82	5.0936
7638.9	4.9629
7728	4.8398
7818.14	4.7216
7909.33	4.6035
8001.59	4.4894
8094.92	4.3755
8189.34	4.2588
8284.86	4.1518
8381.5	4.0443
8479.26	3.9409
8578.16	3.8398
8678.22	3.7361
8779.44	3.6337
8881.85	3.5374
8985.45	3.4414
9090.26	3.3461
9196.29	3.2521
9303.55	3.1523
9412.07	3.0572
9521.85	2.9554
9632.92	2.856
9745.28	2.7788
9858.95	2.7014
9973.94	2.6297
10090.3	2.5586
10208	2.4887
10327	2.4158
10447.5	2.348
10569.4	2.2816
10692.6	2.214
10817.4	2.1457
10943.5	2.0838
11071.2	2.0233
11200.3	1.9583
11331	1.8979
11463.1	1.8388
11596.8	1.7766
11732.1	1.7131
11868.9	1.6432
12007.4	1.5826
12147.4	1.5349
12289.1	1.4901
12432.5	1.4416
12577.5	1.3975
12724.2	1.3529
12872.6	1.307
13022.8	1.264
13174.7	1.217
13328.3	1.1763
13483.8	1.133
13641.1	1.0921
13800.2	1.0492
13961.2	1.0056
14124	0.95705
14288.7	0.89676
14455.4	0.8693
14624	0.8433
14794.6	0.81801
14967.2	0.7935
15141.7	0.76852
15318.4	0.74558
15497	0.7205
15677.8	0.69832
15860.7	0.67498
16045.7	0.65201
16232.8	0.62993
16422.2	0.60567
16613.7	0.58009
16807.5	0.56164
17003.5	0.54377
17201.9	0.52645
17402.5	0.51004
17605.5	0.49386
17810.9	0.4775
18018.6	0.46153
18228.8	0.44625
18441.4	0.43122
18656.5	0.41641
18874.1	0.40179
19094.3	0.38755
19317	0.37361
19542.3	0.35989
19770.2	0.34644
20000.8	0.33317
20234.1	0.3201
20470.1	0.30722
20708.9	0.29445
20950.5	0.2816
21194.8	0.26786
21442.1	0.25576
21692.2	0.24541
21945.2	0.23523
22201.2	0.2248
22460.1	0.21508
22722.1	0.20493
22987.1	0.19541
23255.2	0.18583
23526.5	0.17613
23800.9	0.16684
24078.5	0.15765
24359.4	0.14849
24643.5	0.13925
24931	0.13011
25221.8	0.12104
25516	0.11178
25813.6	0.10209
26114.7	0.092748
26419.3	0.083414
26727.4	0.073517
27039.2	0.062882
27354.6	0.051762
27673.6	0.038649
27996.4	0.01603
28323	0.0033045
28653.3	0.0028832
28987.6	0.0023814
29325.7	0.0017638
29667.7	0.001432
30013.8	0.00102
30363.9	0.00033413
30718	0.00015972
31076.3	0.00014495
31438.8	0.00012674
31805.5	0.00011204
32176.5	9.8585e-05
32551.8	7.8681e-05
32931.5	6.6671e-05
33315.6	6.241e-05
33704.2	5.7627e-05
34097.4	5.3318e-05
34495.1	4.9212e-05
34897.4	4.3924e-05
35304.5	4.0759e-05
35716.3	3.839e-05
36132.9	3.5847e-05
36554.3	3.3387e-05
36980.7	3.0452e-05
37412.1	2.7518e-05
37848.4	2.5982e-05
38289.9	2.43e-05
38736.5	2.2708e-05
39188.3	2.0956e-05
39645.4	1.8943e-05
40107.9	1.7996e-05
40575.7	1.6964e-05
41049	1.6015e-05
41527.8	1.4966e-05
42012.2	1.3955e-05
42502.2	1.3337e-05
42998	1.2665e-05
43499.5	1.2074e-05
44006.9	1.1392e-05
44520.2	1.0888e-05
45039.5	1.0451e-05
45564.8	1.0022e-05
46096.3	9.5693e-06
46634	9.1442e-06
47177.9	8.7848e-06
47728.2	8.425e-06
48284.9	8.0587e-06
48848.1	7.6917e-06
49417.9	7.3607e-06
49994.3	7.0286e-06
50577.4	6.7016e-06
51167.4	6.3713e-06
51764.2	6.0667e-06
52368	5.7555e-06
52978.8	5.4423e-06
53596.8	5.1347e-06
54221.9	4.8399e-06
54854.4	4.5315e-06
55494.2	4.1833e-06
56141.5	3.9048e-06
56796.3	3.6279e-06
57458.8	3.3065e-06
58129	3.001e-06
58807.1	2.7815e-06
59493	2.5596e-06
60186.9	2.3008e-06
60889	2.1518e-06
61599.2	2.0041e-06
62317.7	1.8246e-06
63044.6	1.715e-06
63779.9	1.6259e-06
64523.9	1.537e-06
65276.5	1.461e-06
66037.9	1.3904e-06
66808.1	1.3168e-06
67587.4	1.2538e-06
68375.7	1.1965e-06
69173.3	1.137e-06
69980.1	1.08e-06
70796.4	1.0232e-06
71622.2	9.6433e-07
72457.6	9.1222e-07
73302.7	8.5962e-07
74157.8	8.074e-07
75022.7	7.6036e-07
75897.8	7.1377e-07
76783.1	6.692e-07
77678.7	6.2557e-07
78584.8	5.8106e-07
79501.4	5.391e-07
80428.7	4.96e-07
81366.8	4.5384e-07
82315.9	4.1101e-07
83276.1	3.6622e-07
84247.4	3.2111e-07
85230.1	2.6915e-07
86224.2	2.1955e-07
87229.9	1.7007e-07
88247.4	1.3463e-07
89276.7	1.0676e-07
90318.1	7.774e-08
91371.5	4.0926e-08
92437.3	6.4155e-09
93515.5	3.4837e-09
94606.3	3.113e-09
95709.8	2.7638e-09
96826.2	2.3943e-09
97955.6	1.9873e-09
99098.1	1.5083e-09
100254	8.2153e-10
101423	1.1456e-12
