"LET (MeV-cm2/g)"	"Integral Flux (particles/m2-s-sr)"
8.2531	1.4419e+07
8.34936	1.4331e+07
8.44675	1.4243e+07
8.54527	1.4152e+07
8.64495	1.4061e+07
8.74578	1.3968e+07
8.84779	1.3871e+07
8.951	1.377e+07
9.0554	1.3673e+07
9.16102	1.3574e+07
9.26788	1.3474e+07
9.37598	1.3373e+07
9.48534	1.327e+07
9.59598	1.3166e+07
9.70791	1.3061e+07
9.82115	1.2955e+07
9.9357	1.2847e+07
10.0516	1.2738e+07
10.1688	1.2621e+07
10.2874	1.2509e+07
10.4074	1.2397e+07
10.5288	1.2283e+07
10.6516	1.2169e+07
10.7759	1.2054e+07
10.9016	1.1937e+07
11.0287	1.1821e+07
11.1574	1.1703e+07
11.2875	1.1584e+07
11.4192	1.1463e+07
11.5524	1.1343e+07
11.6871	1.1221e+07
11.8234	1.1093e+07
11.9614	1.097e+07
12.1009	1.0848e+07
12.242	1.0724e+07
12.3848	1.06e+07
12.5293	1.0477e+07
12.6754	1.0352e+07
12.8233	1.0227e+07
12.9728	1.0102e+07
13.1241	9.9761e+06
13.2772	9.8511e+06
13.4321	9.7248e+06
13.5888	9.5994e+06
13.7473	9.4702e+06
13.9076	9.3399e+06
14.0698	9.2141e+06
14.234	9.0887e+06
14.4	8.9629e+06
14.5679	8.8382e+06
14.7379	8.7126e+06
14.9098	8.5882e+06
15.0837	8.4642e+06
15.2596	8.3401e+06
15.4376	8.2166e+06
15.6177	8.0936e+06
15.7998	7.9712e+06
15.9841	7.8488e+06
16.1706	7.727e+06
16.3592	7.5998e+06
16.55	7.4801e+06
16.7431	7.3607e+06
16.9383	7.2426e+06
17.1359	7.1246e+06
17.3358	7.008e+06
17.538	6.8917e+06
17.7426	6.7768e+06
17.9495	6.6628e+06
18.1589	6.5496e+06
18.3707	6.4378e+06
18.585	6.3264e+06
18.8017	6.2164e+06
19.0211	6.1073e+06
19.2429	5.9981e+06
19.4674	5.8863e+06
19.6944	5.781e+06
19.9242	5.6766e+06
20.1566	5.5732e+06
20.3917	5.4712e+06
20.6295	5.3702e+06
20.8701	5.2703e+06
21.1136	5.1717e+06
21.3598	5.0745e+06
21.609	4.9783e+06
21.861	4.8836e+06
22.116	4.7898e+06
22.374	4.6975e+06
22.635	4.6064e+06
22.899	4.5165e+06
23.1661	4.4238e+06
23.4363	4.3355e+06
23.7097	4.2495e+06
23.9862	4.1645e+06
24.266	4.0811e+06
24.549	3.9987e+06
24.8354	3.9179e+06
25.1251	3.8381e+06
25.4181	3.7595e+06
25.7146	3.682e+06
26.0145	3.606e+06
26.318	3.5312e+06
26.625	3.4577e+06
26.9355	3.3854e+06
27.2497	3.3137e+06
27.5675	3.2398e+06
27.8891	3.1711e+06
28.2144	3.1035e+06
28.5435	3.0372e+06
28.8764	2.9719e+06
29.2132	2.9079e+06
29.554	2.8451e+06
29.8987	2.7833e+06
30.2474	2.7226e+06
30.6003	2.6631e+06
30.9572	2.6047e+06
31.3183	2.5474e+06
31.6836	2.4912e+06
32.0531	2.4325e+06
32.427	2.3781e+06
32.8052	2.325e+06
33.1879	2.2731e+06
33.575	2.2221e+06
33.9666	2.1721e+06
34.3628	2.1231e+06
34.7636	2.0751e+06
35.1691	2.0281e+06
35.5793	1.982e+06
35.9943	1.9368e+06
36.4142	1.8919e+06
36.8389	1.8459e+06
37.2686	1.8035e+06
37.7033	1.762e+06
38.1431	1.7214e+06
38.588	1.6816e+06
39.0381	1.6426e+06
39.4934	1.6044e+06
39.9541	1.5671e+06
40.4201	1.5306e+06
40.8916	1.4948e+06
41.3686	1.4578e+06
41.8511	1.4228e+06
42.3392	1.3894e+06
42.8331	1.3567e+06
43.3327	1.3247e+06
43.8381	1.2934e+06
44.3495	1.2627e+06
44.8668	1.2328e+06
45.3901	1.2036e+06
45.9195	1.1746e+06
46.4552	1.1445e+06
46.997	1.1172e+06
47.5452	1.0905e+06
48.0998	1.0644e+06
48.6608	1.0389e+06
49.2284	1.014e+06
49.8026	989650
50.3835	965820
50.9712	941630
51.5657	917660
52.1672	895510
52.7757	873850
53.3913	852700
54.014	832030
54.6441	811830
55.2814	792080
55.9262	772110
56.5786	752100
57.2385	733770
57.9062	715850
58.5816	698350
59.2649	681230
59.9562	664500
60.6555	648160
61.363	630740
62.0787	615050
62.8028	599860
63.5354	585000
64.2765	570500
65.0262	556340
65.7847	542520
66.552	528010
67.3283	514960
68.1136	502200
68.9081	489720
69.7118	477540
70.5249	465640
71.3476	453510
72.1798	441430
73.0217	430420
73.8734	419660
74.7351	409180
75.6068	398930
76.4887	388570
77.3809	377980
78.2835	368480
79.1966	359220
80.1203	350190
81.0549	341350
82.0003	332200
82.9568	323300
83.9244	315120
84.9033	307130
85.8936	299360
86.8955	291740
87.909	283410
88.9344	276210
89.9718	269200
91.0212	262350
92.0829	255650
93.157	248370
94.2436	241920
95.3428	235750
96.4549	229720
97.58	223850
98.7182	217360
99.8696	211770
101.035	206310
102.213	201010
103.405	195630
104.611	190090
105.832	185210
107.066	180430
108.315	175770
109.578	170700
110.856	166190
112.149	161880
113.458	157680
114.781	153290
116.12	149010
117.474	145160
118.844	141380
120.231	137460
121.633	133590
123.052	130120
124.487	126730
125.939	123120
127.408	119700
128.894	116550
130.398	113520
131.919	110170
133.457	107180
135.014	104370
136.589	101520
138.182	98510
139.794	95922
141.424	93400
143.074	90600
144.743	88134
146.431	85814
148.139	83353
149.867	80945
151.615	78802
153.384	76618
155.173	74320
156.983	72347
158.814	70356
160.666	68199
162.54	66380
164.436	64539
166.354	62562
168.294	60889
170.257	59152
172.243	57368
174.252	55830
176.285	53964
178.341	52374
180.421	50716
182.526	49286
184.655	47798
186.809	46361
188.987	45027
191.192	43601
193.422	42388
195.678	40999
197.96	39876
200.27	38548
202.605	37485
204.969	36244
207.359	35226
209.778	34057
212.225	33090
214.7	31978
217.205	31076
219.738	30016
222.301	29158
224.894	28180
227.517	27345
230.171	26449
232.856	25628
235.572	24817
238.32	24008
241.1	23273
243.912	22473
246.757	21796
249.635	21057
252.547	20390
255.493	19735
258.473	19064
261.488	18474
264.538	17830
267.623	17254
270.745	16692
273.903	16110
277.098	15598
280.33	15058
283.6	14551
286.907	14082
290.254	13569
293.64	13122
297.065	12678
300.53	12220
304.035	11815
307.581	11400
311.169	10992
314.799	10621
318.47	10234
322.185	9865.3
325.943	9525.9
329.745	9167.5
333.591	8837.4
337.482	8525.2
341.419	8196.5
345.401	7893.5
349.43	7605.1
353.506	7305.6
357.629	7026.3
361.8	6762.3
366.02	6492.6
370.29	6228.6
374.609	5982.2
378.978	5743.2
383.399	5490.9
387.871	5263.9
392.395	5041.5
396.972	4821
401.602	4595.8
406.287	4386.4
411.026	4182.4
415.82	3981.9
420.67	3783.3
425.577	3588.4
430.541	3397.8
435.563	3210.4
440.643	3025.6
445.783	2842.2
450.983	2662.8
456.243	2486.7
461.565	2313.3
466.948	2140.1
472.395	1961
477.905	1792.2
483.479	1615.7
489.119	1440
494.824	1260
500.596	1073.5
506.435	880.95
512.342	672.74
518.318	554.81
524.363	542.31
530.48	530.07
536.667	517.49
542.927	504.59
549.26	493.21
555.666	482.04
562.148	469.73
568.705	458.82
575.338	448.48
582.049	437.54
588.838	426.84
595.706	417.21
602.655	407.26
609.684	397.04
616.796	388.09
623.99	378.8
631.269	369.26
638.632	360.93
646.081	352.08
653.617	343.43
661.241	335.68
668.953	327.04
676.756	319.36
684.65	311.91
692.636	303.81
700.715	296.95
708.888	288.93
717.157	282.02
725.522	274.82
733.984	268.2
742.546	261.67
751.207	255.04
759.969	249.02
768.833	242.51
777.801	236.88
786.873	230.56
796.052	225.21
805.337	219.18
814.73	214.01
824.234	208.31
833.848	203.25
843.574	197.95
853.413	192.96
863.368	188.1
873.438	183.11
883.626	178.64
893.933	173.77
904.36	169.38
914.908	165.06
925.58	160.52
936.376	156.45
947.298	152.38
958.347	148.14
969.526	144.27
980.834	140.48
992.275	136.6
1003.85	132.87
1015.56	129.32
1027.4	125.81
1039.39	122.37
1051.51	118.87
1063.78	115.57
1076.18	112.35
1088.74	109.19
1101.44	106.09
1114.28	103.06
1127.28	100.07
1140.43	97.136
1153.73	94.295
1167.19	91.503
1180.8	88.772
1194.58	86.105
1208.51	83.481
1222.61	80.925
1236.87	78.426
1251.29	75.906
1265.89	73.519
1280.65	71.179
1295.59	68.838
1310.7	66.54
1325.99	64.313
1341.46	62.057
1357.11	59.914
1372.94	57.773
1388.95	55.639
1405.15	53.56
1421.54	51.482
1438.12	49.407
1454.9	47.338
1471.87	45.235
1489.03	43.114
1506.4	40.896
1523.97	38.524
1541.75	35.685
1559.73	29.641
1577.92	27.971
1596.33	27.496
1614.95	27.028
1633.79	26.565
1652.84	26.103
1672.12	25.656
1691.63	25.209
1711.36	24.761
1731.32	24.326
1751.51	23.902
1771.94	23.488
1792.61	23.078
1813.52	22.679
1834.67	22.279
1856.07	21.889
1877.72	21.494
1899.63	21.117
1921.78	20.736
1944.2	20.37
1966.88	20.013
1989.82	19.661
2013.03	19.309
2036.51	18.955
2060.26	18.619
2084.29	18.285
2108.6	17.96
2133.2	17.638
2158.08	17.322
2183.25	17.004
2208.72	16.693
2234.48	16.393
2260.55	16.097
2286.91	15.809
2313.59	15.522
2340.57	15.233
2367.87	14.952
2395.49	14.68
2423.44	14.416
2451.7	14.151
2480.3	13.883
2509.23	13.627
2538.5	13.377
2568.11	13.135
2598.06	12.885
2628.37	12.645
2659.02	12.407
2690.04	12.18
2721.42	11.945
2753.16	11.722
2785.27	11.502
2817.76	11.288
2850.63	11.068
2883.88	10.862
2917.52	10.654
2951.55	10.447
2985.97	10.247
3020.8	10.051
3056.04	9.8586
3091.68	9.6628
3127.74	9.4787
3164.23	9.2927
3201.14	9.1098
3238.47	8.9348
3276.25	8.7575
3314.46	8.5787
3353.12	8.4122
3392.23	8.241
3431.8	8.0799
3471.83	7.9142
3512.33	7.7556
3553.29	7.6026
3594.74	7.4428
3636.67	7.29
3679.09	7.1371
3722	6.9943
3765.42	6.848
3809.34	6.7064
3853.77	6.5632
3898.72	6.4268
3944.2	6.289
3990.2	6.1574
4036.74	6.0207
4083.83	5.8937
4131.46	5.766
4179.65	5.643
4228.4	5.5191
4277.73	5.392
4327.62	5.2733
4378.1	5.1559
4429.17	5.0394
4480.83	4.9249
4533.09	4.8075
4585.97	4.6964
4639.46	4.5875
4693.58	4.4801
4748.32	4.3721
4803.71	4.2625
4859.74	4.1588
4916.42	4.0561
4973.77	3.9523
5031.78	3.842
5090.47	3.7221
5149.85	3.6296
5209.92	3.5463
5270.69	3.463
5332.17	3.378
5394.36	3.2981
5457.28	3.2202
5520.94	3.1411
5585.33	3.0664
5650.48	2.9879
5716.39	2.913
5783.07	2.8401
5850.52	2.769
5918.76	2.6968
5987.8	2.624
6057.64	2.5563
6128.3	2.485
6199.78	2.4146
6272.1	2.3518
6345.25	2.2872
6419.27	2.2273
6494.14	2.167
6569.89	2.1085
6646.52	2.0503
6724.05	1.9896
6802.48	1.9313
6881.82	1.8727
6962.09	1.815
7043.3	1.755
7125.45	1.6924
7208.57	1.6234
7292.65	1.5355
7377.71	1.487
7463.77	1.4512
7550.82	1.4158
7638.9	1.3795
7728	1.3453
7818.14	1.3124
7909.33	1.2796
8001.59	1.2479
8094.92	1.2162
8189.34	1.1838
8284.86	1.1541
8381.5	1.1242
8479.26	1.0954
8578.16	1.0673
8678.22	1.0385
8779.44	1.01
8881.85	0.98331
8985.45	0.95662
9090.26	0.93014
9196.29	0.90399
9303.55	0.87628
9412.07	0.84983
9521.85	0.82152
9632.92	0.79389
9745.28	0.77244
9858.95	0.75094
9973.94	0.73099
10090.3	0.71124
10208	0.69181
10327	0.67153
10447.5	0.65269
10569.4	0.63423
10692.6	0.61544
10817.4	0.59644
10943.5	0.57924
11071.2	0.56242
11200.3	0.54434
11331	0.52756
11463.1	0.51111
11596.8	0.49384
11732.1	0.47619
11868.9	0.45675
12007.4	0.43989
12147.4	0.42663
12289.1	0.41418
12432.5	0.40069
12577.5	0.38841
12724.2	0.37603
12872.6	0.36326
13022.8	0.3513
13174.7	0.33823
13328.3	0.32694
13483.8	0.31488
13641.1	0.30352
13800.2	0.29158
13961.2	0.27946
14124	0.26595
14288.7	0.24918
14455.4	0.24155
14624	0.23432
14794.6	0.2273
14967.2	0.22048
15141.7	0.21354
15318.4	0.20717
15497	0.2002
15677.8	0.19403
15860.7	0.18755
16045.7	0.18117
16232.8	0.17503
16422.2	0.16829
16613.7	0.16117
16807.5	0.15605
17003.5	0.15108
17201.9	0.14627
17402.5	0.14171
17605.5	0.13721
17810.9	0.13266
18018.6	0.12823
18228.8	0.12399
18441.4	0.11981
18656.5	0.1157
18874.1	0.11163
19094.3	0.10768
19317	0.1038
19542.3	0.099993
19770.2	0.096255
20000.8	0.092567
20234.1	0.088936
20470.1	0.085357
20708.9	0.081809
20950.5	0.078237
21194.8	0.07442
21442.1	0.071056
21692.2	0.068179
21945.2	0.06535
22201.2	0.062457
22460.1	0.059756
22722.1	0.056936
22987.1	0.054292
23255.2	0.051628
23526.5	0.048932
23800.9	0.046353
24078.5	0.043798
24359.4	0.041254
24643.5	0.038688
24931	0.036147
25221.8	0.033626
25516	0.031055
25813.6	0.028363
26114.7	0.025767
26419.3	0.023174
26727.4	0.020425
27039.2	0.01747
27354.6	0.01438
27673.6	0.010737
27996.4	0.0044526
28323	0.00091686
28653.3	0.00079991
28987.6	0.00066062
29325.7	0.00048918
29667.7	0.00039712
30013.8	0.00028282
30363.9	9.2511e-05
30718	4.4128e-05
31076.3	4.0036e-05
31438.8	3.4992e-05
31805.5	3.092e-05
32176.5	2.7195e-05
32551.8	2.1681e-05
32931.5	1.8356e-05
33315.6	1.718e-05
33704.2	1.5859e-05
34097.4	1.4668e-05
34495.1	1.3535e-05
34897.4	1.2073e-05
35304.5	1.1199e-05
35716.3	1.0546e-05
36132.9	9.8443e-06
36554.3	9.1654e-06
36980.7	8.3549e-06
37412.1	7.5448e-06
37848.4	7.1217e-06
38289.9	6.6584e-06
38736.5	6.2199e-06
39188.3	5.7369e-06
39645.4	5.1815e-06
40107.9	4.9213e-06
40575.7	4.6377e-06
41049	4.3767e-06
41527.8	4.0882e-06
42012.2	3.8103e-06
42502.2	3.6409e-06
42998	3.4566e-06
43499.5	3.2947e-06
44006.9	3.1076e-06
44520.2	2.9694e-06
45039.5	2.8499e-06
45564.8	2.7326e-06
46096.3	2.6088e-06
46634	2.4925e-06
47177.9	2.3944e-06
47728.2	2.2961e-06
48284.9	2.196e-06
48848.1	2.0957e-06
49417.9	2.0053e-06
49994.3	1.9146e-06
50577.4	1.8253e-06
51167.4	1.735e-06
51764.2	1.6518e-06
52368	1.5668e-06
52978.8	1.4812e-06
53596.8	1.3971e-06
54221.9	1.3166e-06
54854.4	1.2323e-06
55494.2	1.1371e-06
56141.5	1.061e-06
56796.3	9.853e-07
57458.8	8.9742e-07
58129	8.1387e-07
58807.1	7.54e-07
59493	6.9344e-07
60186.9	6.2277e-07
60889	5.822e-07
61599.2	5.4198e-07
62317.7	4.9308e-07
63044.6	4.633e-07
63779.9	4.3915e-07
64523.9	4.1504e-07
65276.5	3.9448e-07
66037.9	3.7535e-07
66808.1	3.5545e-07
67587.4	3.3841e-07
68375.7	3.2294e-07
69173.3	3.0685e-07
69980.1	2.9147e-07
70796.4	2.7612e-07
71622.2	2.602e-07
72457.6	2.4613e-07
73302.7	2.3192e-07
74157.8	2.1781e-07
75022.7	2.0512e-07
75897.8	1.9254e-07
76783.1	1.8052e-07
77678.7	1.6874e-07
78584.8	1.5673e-07
79501.4	1.4541e-07
80428.7	1.3378e-07
81366.8	1.2241e-07
82315.9	1.1085e-07
83276.1	9.8767e-08
84247.4	8.6595e-08
85230.1	7.2572e-08
86224.2	5.9189e-08
87229.9	4.5839e-08
88247.4	3.6283e-08
89276.7	2.8772e-08
90318.1	2.0949e-08
91371.5	1.1027e-08
92437.3	1.7258e-09
93515.5	9.3638e-10
94606.3	8.3675e-10
95709.8	7.4293e-10
96826.2	6.4361e-10
97955.6	5.3424e-10
99098.1	4.0549e-10
100254	2.2086e-10
101423	3.0798e-13
