534
1
3
,bb0,LM,lat,lon,date
69,-3.944693173876187e-27,0.0,2.09,78.61,2011-12-21 04:50:00
70,1.0207075168497382,1.2013270596804535,-54.93,-6.05,2011-12-21 05:15:00
71,-4.114907151659014e-27,0.0,-178.47,-80.09,2011-12-21 05:40:00
72,1.034435534082714,0.0,113.02,3.19,2011-12-21 06:05:00
73,-3.9779095018976234e-27,0.0,4.09,81.02,2011-12-21 06:30:00
74,1.2432881415403763,1.2260673511137605,-79.12,-0.84,2011-12-21 06:55:00
75,-4.061496407759636e-27,0.0,-171.39,-81.23,2011-12-21 07:20:00
76,1.1672980793296557,0.0,88.82,-2.01,2011-12-21 07:45:00
77,-3.979272324636695e-27,0.0,12.67,80.67,2011-12-21 08:10:00
78,1.2917435921730702,1.1984128316396987,-103.32,4.37,2011-12-21 08:35:00
79,-4.076803819777788e-27,0.0,-166.32,-79.49,2011-12-21 09:00:00
80,1.3203659690971783,1.1482167278074156,64.63,-7.22,2011-12-21 09:25:00
81,1649.2765953153178,13.458803550791043,11.81,77.81,2011-12-21 09:50:00
82,1.3017115932478294,1.188392160308453,-127.5,9.58,2011-12-21 10:15:00
83,-4.171385768026566e-27,0.0,-173.04,-75.9,2011-12-21 10:40:00
84,1.5526760760238045,1.2711478562289416,40.45,-12.42,2011-12-21 11:05:00
85,946.8305365849227,11.463129762676308,0.48,73.71,2011-12-21 11:30:00
86,1.3230590845183199,1.1909244649718485,-151.66,14.78,2011-12-21 11:55:00
87,-4.3086525346211155e-27,0.0,172.35,-71.51,2011-12-21 12:20:00
88,2.106436769468619,1.4440771950607592,16.31,-17.62,2011-12-21 12:45:00
89,661.1040565729573,0.0,-16.49,69.09,2011-12-21 13:10:00
90,1.365163681736175,1.1955979600626758,-175.78,19.99,2011-12-21 13:35:00
91,-4.4346465737149924e-27,0.0,153.75,-66.77,2011-12-21 14:00:00
92,2.40750656260115,1.5524041750161455,-7.78,-22.81,2011-12-21 14:25:00
93,486.40641781385403,0.0,-36.32,64.22,2011-12-21 14:50:00
94,1.4954509901757123,1.202962592538049,160.16,25.19,2011-12-21 15:15:00
95,-4.477639865945751e-27,0.0,133.04,-61.85,2011-12-21 15:40:00
96,1.9811057236393879,1.503069928839598,-31.8,-28.0,2011-12-21 16:05:00
97,390.6532679229115,0.0,-57.72,59.22,2011-12-21 16:30:00
98,2.0050983675124567,1.2578227818782308,136.19,30.38,2011-12-21 16:55:00
99,-4.3342154451835565e-27,0.0,111.14,-56.83,2011-12-21 17:20:00
100,1.644585463950844,1.4219599316885403,-55.72,-33.17,2011-12-21 17:45:00
101,265.4491765462791,5.897951914078344,-80.04,54.15,2011-12-21 18:10:00
102,3.1495568484163368,1.38990223402941,112.33,35.56,2011-12-21 18:35:00
103,413.00849054885856,6.134511192825569,88.49,-51.77,2011-12-21 19:00:00
104,2.0388307170288105,1.4456592202603236,-79.5,-38.34,2011-12-21 19:25:00
105,87.84025088784489,3.983252543835498,-102.95,49.04,2011-12-21 19:50:00
106,5.195781470109496,1.6062392049777023,88.63,40.74,2011-12-21 20:15:00
107,50.04912067261999,3.4852398388162005,65.38,-46.64,2011-12-21 20:40:00
108,3.834255826893566,1.6348782783235611,-103.09,-43.5,2011-12-21 21:05:00
109,19.96260719676034,2.5369953512930894,-126.26,43.89,2011-12-21 21:30:00
110,9.042062348902228,1.9376143064194091,65.15,45.9,2011-12-21 21:55:00
111,13.753357914331966,2.5346307234861127,41.93,-41.5,2011-12-21 22:20:00
112,9.423561404853906,2.0584168836563284,-126.43,-48.62,2011-12-21 22:45:00
113,6.2546784826325155,1.8228936201198553,-149.83,38.73,2011-12-21 23:10:00
114,16.61975837574091,2.389564782716181,41.98,51.03,2011-12-21 23:35:00
115,6.393537449355877,2.1242992265224747,18.25,-36.36,2011-12-22 00:00:00
116,32.8039781853754,2.9410681102957796,-149.38,-53.73,2011-12-22 00:25:00
117,2.875643174323802,1.4644430564886122,-173.6,33.55,2011-12-22 00:50:00
118,36.5385581399543,0.0,19.27,56.13,2011-12-22 01:15:00
119,3.7051846030452182,1.8044771833668714,-5.58,-31.17,2011-12-22 01:40:00
120,195.22275750248352,5.065264733344604,-171.79,-58.77,2011-12-22 02:05:00
121,1.761787650869278,1.2596360118206258,162.49,28.37,2011-12-22 02:30:00
122,133.9809938827754,0.0,-2.75,61.17,2011-12-22 02:55:00
123,1.9103691925218844,1.4816160954922828,-29.55,-26.0,2011-12-22 03:20:00
124,1318.2436212650293,0.0,166.7,-63.75,2011-12-22 03:45:00
125,1.3750611320055854,1.1437897442589633,138.48,23.18,2011-12-22 04:10:00
126,1623.2312825386616,9.285628419833074,-23.64,66.13,2011-12-22 04:35:00
127,1.1215429475131835,1.2682189447185392,-53.59,-20.81,2011-12-22 05:00:00
128,-4.429469979907207e-27,0.0,146.65,-68.62,2011-12-22 05:25:00
129,1.1842601947622287,0.0,114.4,17.98,2011-12-22 05:50:00
130,-3.9157093635577045e-27,0.0,-42.57,70.92,2011-12-22 06:15:00
131,1.001930825711091,1.1929501629081551,-77.71,-15.62,2011-12-22 06:40:00
132,-4.3125014490971354e-27,0.0,129.27,-73.25,2011-12-22 07:05:00
133,1.0463196338733693,0.0,90.26,12.77,2011-12-22 07:30:00
134,-4.0003937442149385e-27,0.0,-57.81,75.39,2011-12-22 07:55:00
135,1.0004710376326735,1.1483068525793165,-101.86,-10.42,2011-12-22 08:20:00
136,-4.150317362148537e-27,0.0,117.09,-77.41,2011-12-22 08:45:00
137,1.0030839205757784,0.0,66.09,7.57,2011-12-22 09:10:00
138,-4.030755979543881e-27,0.0,-65.7,79.13,2011-12-22 09:35:00
139,1.0002012502565543,0.0,-126.04,-5.21,2011-12-22 10:00:00
140,-4.061338825531054e-27,0.0,114.77,-80.46,2011-12-22 10:25:00
141,1.0135047326616646,0.0,41.9,2.36,2011-12-22 10:50:00
142,-4.0299716199662714e-27,0.0,-61.8,81.17,2011-12-22 11:15:00
143,1.0000564321408258,0.0,-150.24,-0.01,2011-12-22 11:40:00
144,-4.077107691881046e-27,0.0,122.8,-81.14,2011-12-22 12:05:00
145,1.161435241478061,1.17423103737246,17.7,-2.84,2011-12-22 12:30:00
146,-4.014325856982381e-27,0.0,-53.86,80.35,2011-12-22 12:55:00
147,1.0020486674668443,0.0,-174.44,5.2,2011-12-22 13:20:00
148,-4.1521273798799305e-27,0.0,126.1,-79.01,2011-12-22 13:45:00
149,1.3445755446871883,1.2617628114791306,-6.49,-8.05,2011-12-22 14:10:00
150,-4.005133391122086e-27,0.0,-56.7,77.22,2011-12-22 14:35:00
151,1.0098193259200694,0.0,161.38,10.41,2011-12-22 15:00:00
152,-4.2050488137765714e-27,0.0,117.76,-75.24,2011-12-22 15:25:00
153,1.235824449578971,1.278847478416622,-30.66,-13.25,2011-12-22 15:50:00
154,-4.028707276621144e-27,0.0,-69.21,73.0,2011-12-22 16:15:00
155,1.08105567859698,0.0,137.23,15.61,2011-12-22 16:40:00
156,-4.141521967891635e-27,0.0,102.32,-70.77,2011-12-22 17:05:00
157,1.0646038251083036,1.2457689424329497,-54.79,-18.45,2011-12-22 17:30:00
158,1684.718935762793,14.262573874267623,-86.76,68.32,2011-12-22 17:55:00
159,1.3140514345986103,0.0,113.12,20.81,2011-12-22 18:20:00
160,-3.8726697845413336e-27,0.0,83.29,-66.0,2011-12-22 18:45:00
161,1.1161129280832862,1.2326917324153863,-78.87,-23.64,2011-12-22 19:10:00
162,771.1946717439363,10.211389326824532,-106.91,63.42,2011-12-22 19:35:00
163,1.7269818523061917,1.1766191349600115,89.07,26.01,2011-12-22 20:00:00
164,1758.5663644447027,9.182945030763468,62.35,-61.05,2011-12-22 20:25:00
165,1.580194989919682,1.2901197688062769,-102.88,-28.82,2011-12-22 20:50:00
166,207.34369878186584,5.36859948188121,-128.49,58.42,2011-12-22 21:15:00
167,2.519865730318243,1.3259230955478774,65.11,31.21,2011-12-22 21:40:00
168,89.87754075635125,4.373816731132623,40.3,-56.03,2011-12-22 22:05:00
169,2.844462259144412,1.4626231548652697,-126.78,-34.0,2011-12-22 22:30:00
170,36.47650575232694,3.0730796476650264,-150.92,53.34,2011-12-22 22:55:00
171,3.7464135010028476,1.5225636420425983,41.27,36.39,2011-12-22 23:20:00
172,22.71616620445253,3.0888181128387675,17.57,-50.95,2011-12-22 23:45:00
173,6.407918226380526,1.8090257450662055,-150.54,-39.16,2011-12-23 00:10:00
174,10.830081706752964,2.1414530097255358,-173.91,48.22,2011-12-23 00:35:00
