"Energy (MeV/nuc)"	"Flux (particles/m2-s-sr-MeV/nuc)"
""	Z=1	Z=2	Z=3	Z=4	Z=5	Z=6	Z=7	Z=8	Z=9	Z=10	Z=11	Z=12	Z=13	Z=14	Z=15	Z=16	Z=17	Z=18	Z=19	Z=20	Z=21	Z=22	Z=23	Z=24	Z=25	Z=26	Z=27	Z=28	Z=29	Z=30	Z=31	Z=32	Z=33	Z=34	Z=35	Z=36	Z=37	Z=38	Z=39	Z=40	Z=41	Z=42	Z=43	Z=44	Z=45	Z=46	Z=47	Z=48	Z=49	Z=50	Z=51	Z=52	Z=53	Z=54	Z=55	Z=56	Z=57	Z=58	Z=59	Z=60	Z=61	Z=62	Z=63	Z=64	Z=65	Z=66	Z=67	Z=68	Z=69	Z=70	Z=71	Z=72	Z=73	Z=74	Z=75	Z=76	Z=77	Z=78	Z=79	Z=80	Z=81	Z=82	Z=83	Z=90	Z=92
1.0023	22.88	1.4652	0.0015235	8.0203e-05	0.0021812	0.029562	0.0033512	0.031116	0.00021744	0.0045573	0.00069243	0.0065525	0.00094372	0.0039348	3.0008e-05	0.00029284	8.5966e-06	1.2367e-05	3.3384e-05	0.00058907	5.9204e-05	0.00023548	0.00023171	0.00039537	0.00033866	0.0017929	1.4915e-06	6.6446e-05	1.2255e-06	1.5838e-06	1.1796e-07	2.5466e-07	1.6192e-08	9.5167e-08	1.7673e-08	4.9439e-08	1.6085e-08	5.2981e-08	1.1838e-08	2.9144e-08	5.2732e-09	1.476e-08	1.7301e-09	5.6576e-09	2.9165e-09	8.4115e-09	2.7369e-09	7.3343e-09	1.6138e-09	8.6444e-09	1.8231e-09	1.0563e-08	2.0271e-09	4.993e-09	1.2003e-09	1.2415e-08	1.1102e-09	3.3238e-09	7.9194e-10	2.9512e-09	3.4955e-10	3.3268e-09	5.7223e-10	2.5953e-09	6.4809e-10	2.5966e-09	9.8294e-10	1.6318e-09	3.3341e-10	1.6522e-09	2.4116e-10	1.5047e-09	1.3561e-10	1.5055e-09	5.2033e-10	2.2342e-09	1.47e-09	2.7923e-09	5.2084e-10	9.1269e-10	2.7981e-10	2.6125e-09	1.3611e-10	1.5188e-10	9.1957e-11
1.01623	23.669	1.5048	0.0015667	8.3035e-05	0.0022483	0.030382	0.0034524	0.031968	0.00022403	0.0046832	0.00071203	0.0067311	0.00096984	0.004044	3.0978e-05	0.00030169	8.9009e-06	1.2793e-05	3.45e-05	0.00060582	6.0948e-05	0.00024229	0.00023797	0.00040627	0.0003476	0.0018432	1.541e-06	6.8373e-05	1.2599e-06	1.6282e-06	1.2127e-07	2.6182e-07	1.6647e-08	9.7812e-08	1.8171e-08	5.0814e-08	1.6533e-08	5.4462e-08	1.2171e-08	2.9964e-08	5.4215e-09	1.5176e-08	1.7788e-09	5.8168e-09	2.9986e-09	8.6452e-09	2.8139e-09	7.5382e-09	1.6586e-09	8.8849e-09	1.8739e-09	1.0858e-08	2.0835e-09	5.1321e-09	1.2338e-09	1.2761e-08	1.1411e-09	3.4163e-09	8.1397e-10	3.0333e-09	3.5928e-10	3.4194e-09	5.8816e-10	2.6676e-09	6.6614e-10	2.6689e-09	1.0103e-09	1.6772e-09	3.427e-10	1.6983e-09	2.4788e-10	1.5466e-09	1.3939e-10	1.5474e-09	5.3483e-10	2.2965e-09	1.5109e-09	2.8701e-09	5.3536e-10	9.3814e-10	2.8762e-10	2.6854e-09	1.399e-10	1.5612e-10	9.4525e-11
1.03036	24.495	1.5459	0.0016115	8.599e-05	0.0023182	0.031233	0.0035576	0.032852	0.00023088	0.0048137	0.00073238	0.0069163	0.00099694	0.0041573	3.1987e-05	0.00031089	9.2185e-06	1.3237e-05	3.5665e-05	0.00062322	6.276e-05	0.00024937	0.00024446	0.00041758	0.00035686	0.0018954	1.5925e-06	7.0374e-05	1.2956e-06	1.6743e-06	1.2471e-07	2.6925e-07	1.7119e-08	1.0056e-07	1.8686e-08	5.2239e-08	1.6997e-08	5.5989e-08	1.2517e-08	3.0814e-08	5.5753e-09	1.5606e-08	1.8293e-09	5.98e-09	3.0834e-09	8.8877e-09	2.893e-09	7.7498e-09	1.7052e-09	9.1345e-09	1.9265e-09	1.1163e-08	2.142e-09	5.2764e-09	1.2684e-09	1.312e-08	1.1732e-09	3.5123e-09	8.3684e-10	3.1185e-09	3.6937e-10	3.5155e-09	6.0469e-10	2.7427e-09	6.8487e-10	2.744e-09	1.0387e-09	1.7244e-09	3.5233e-10	1.746e-09	2.5485e-10	1.5902e-09	1.4331e-10	1.591e-09	5.4988e-10	2.3611e-09	1.5535e-09	2.9509e-09	5.5043e-10	9.6456e-10	2.9572e-10	2.761e-09	1.4384e-10	1.6052e-10	9.719e-11
1.04467	25.363	1.5887	0.0016583	8.909e-05	0.0023912	0.032121	0.0036675	0.033774	0.00023805	0.0049499	0.00075362	0.0071095	0.0010252	0.0042755	3.3045e-05	0.0003205	9.5517e-06	1.3703e-05	3.6884e-05	0.00064138	6.4653e-05	0.00025675	0.00025122	0.00042938	0.00036651	0.0019498	1.6465e-06	7.2463e-05	1.3329e-06	1.7224e-06	1.283e-07	2.7699e-07	1.7611e-08	1.0342e-07	1.9217e-08	5.3726e-08	1.748e-08	5.7582e-08	1.2873e-08	3.1691e-08	5.7359e-09	1.605e-08	1.8814e-09	6.1501e-09	3.1711e-09	9.1406e-09	2.9753e-09	7.9704e-09	1.7537e-09	9.3947e-09	1.9814e-09	1.1482e-08	2.2031e-09	5.4268e-09	1.3046e-09	1.3494e-08	1.2066e-09	3.6125e-09	8.6069e-10	3.2074e-09	3.7989e-10	3.6158e-09	6.2193e-10	2.8209e-09	7.0441e-10	2.8223e-09	1.0684e-09	1.7736e-09	3.6238e-10	1.7959e-09	2.6213e-10	1.6356e-09	1.474e-10	1.6364e-09	5.6558e-10	2.4285e-09	1.5978e-09	3.0352e-09	5.6615e-10	9.921e-10	3.0417e-10	2.8399e-09	1.4795e-10	1.6511e-10	9.997e-11
1.05919	26.263	1.6328	0.0017065	9.2295e-05	0.0024665	0.033035	0.003781	0.034723	0.00024544	0.0050902	0.00077549	0.0073084	0.0010543	0.0043972	3.4137e-05	0.00033042	9.897e-06	1.4185e-05	3.8146e-05	0.00066009	6.6603e-05	0.00026436	0.00025818	0.00044152	0.00037643	0.0020058	1.7023e-06	7.4616e-05	1.3712e-06	1.772e-06	1.32e-07	2.8487e-07	1.8112e-08	1.0636e-07	1.9765e-08	5.5257e-08	1.7978e-08	5.9223e-08	1.324e-08	3.2594e-08	5.8991e-09	1.6507e-08	1.935e-09	6.3252e-09	3.2614e-09	9.401e-09	3.06e-09	8.1976e-09	1.8037e-09	9.6626e-09	2.0379e-09	1.181e-08	2.2659e-09	5.5818e-09	1.3418e-09	1.3879e-08	1.2411e-09	3.7156e-09	8.8524e-10	3.299e-09	3.9073e-10	3.719e-09	6.3968e-10	2.9015e-09	7.2453e-10	2.9029e-09	1.0989e-09	1.8243e-09	3.7273e-10	1.8472e-09	2.6961e-10	1.6823e-09	1.5161e-10	1.6832e-09	5.8174e-10	2.498e-09	1.6435e-09	3.122e-09	5.8233e-10	1.0205e-09	3.1287e-10	2.9211e-09	1.5218e-10	1.6984e-10	1.0283e-10
1.07391	27.207	1.6787	0.0017566	9.562e-05	0.002545	0.033986	0.0038992	0.035711	0.00025314	0.005236	0.00079826	0.0075151	0.0010846	0.0045238	3.5277e-05	0.00034075	1.0258e-05	1.469e-05	3.9464e-05	0.00067956	6.8634e-05	0.00027229	0.00026541	0.00045415	0.00038674	0.0020641	1.7605e-06	7.6857e-05	1.4111e-06	1.8235e-06	1.358e-07	2.9307e-07	1.8633e-08	1.0943e-07	2.0333e-08	5.6849e-08	1.8496e-08	6.0928e-08	1.3621e-08	3.3532e-08	6.0689e-09	1.6982e-08	1.9906e-09	6.5074e-09	3.3552e-09	9.6718e-09	3.1481e-09	8.4338e-09	1.8557e-09	9.9412e-09	2.0967e-09	1.2151e-08	2.3313e-09	5.7429e-09	1.3805e-09	1.428e-08	1.2769e-09	3.8228e-09	9.1077e-10	3.3941e-09	4.0199e-10	3.8263e-09	6.5814e-10	2.9853e-09	7.4544e-10	2.9867e-09	1.1306e-09	1.8769e-09	3.8349e-10	1.9005e-09	2.774e-10	1.7309e-09	1.5599e-10	1.7318e-09	5.9855e-10	2.5702e-09	1.691e-09	3.2122e-09	5.9916e-10	1.05e-09	3.2191e-10	3.0055e-09	1.5658e-10	1.7475e-10	1.0581e-10
1.08884	28.184	1.7256	0.0018079	9.9045e-05	0.0026256	0.034961	0.0040206	0.036722	0.00026104	0.0053855	0.00082158	0.007727	0.0011156	0.0046535	3.645e-05	0.00035137	1.0631e-05	1.5209e-05	4.0821e-05	0.00069953	7.0718e-05	0.0002804	0.00027281	0.00046708	0.00039729	0.0021239	1.8205e-06	7.9156e-05	1.452e-06	1.8763e-06	1.3969e-07	3.0147e-07	1.9167e-08	1.1257e-07	2.0916e-08	5.848e-08	1.9027e-08	6.2675e-08	1.4011e-08	3.4493e-08	6.2428e-09	1.7468e-08	2.0477e-09	6.694e-09	3.4514e-09	9.9492e-09	3.2384e-09	8.6759e-09	1.9089e-09	1.0227e-08	2.1569e-09	1.25e-08	2.3983e-09	5.908e-09	1.4202e-09	1.4691e-08	1.3136e-09	3.9327e-09	9.3693e-10	3.4917e-09	4.1354e-10	3.9363e-09	6.7705e-10	3.0711e-09	7.6688e-10	3.0727e-09	1.1632e-09	1.9309e-09	3.9452e-10	1.9552e-09	2.8538e-10	1.7807e-09	1.6048e-10	1.7816e-09	6.1577e-10	2.6441e-09	1.7397e-09	3.3047e-09	6.164e-10	1.0802e-09	3.3118e-10	3.0921e-09	1.6109e-10	1.7979e-10	1.0886e-10
1.10397	27.812	1.7066	0.0017939	9.8882e-05	0.0026092	0.034599	0.0039886	0.036329	0.0002592	0.0053301	0.00081406	0.0076447	0.0011046	0.0046053	3.6251e-05	0.00034857	1.0606e-05	1.5192e-05	4.064e-05	0.00069276	7.0174e-05	0.00027817	0.00027013	0.00046272	0.00039319	0.0021047	1.8135e-06	7.8486e-05	1.4389e-06	1.8594e-06	1.3839e-07	2.9866e-07	1.8989e-08	1.1152e-07	2.0722e-08	5.7937e-08	1.885e-08	6.2093e-08	1.3881e-08	3.4172e-08	6.1846e-09	1.7306e-08	2.0286e-09	6.6317e-09	3.4193e-09	9.8567e-09	3.2082e-09	8.5954e-09	1.8912e-09	1.0132e-08	2.1369e-09	1.2385e-08	2.3761e-09	5.8534e-09	1.4071e-09	1.4555e-08	1.3015e-09	3.8963e-09	9.2826e-10	3.4594e-09	4.0971e-10	3.8999e-09	6.7079e-10	3.0428e-09	7.598e-10	3.0443e-09	1.1524e-09	1.9131e-09	3.9088e-10	1.9372e-09	2.8275e-10	1.7643e-09	1.59e-10	1.7652e-09	6.101e-10	2.6198e-09	1.7237e-09	3.2743e-09	6.1073e-10	1.0703e-09	3.2814e-10	3.0637e-09	1.5961e-10	1.7815e-10	1.0786e-10
1.11931	26.617	1.6473	0.0017398	9.6465e-05	0.0025326	0.03342	0.0038621	0.03508	0.00025134	0.0051495	0.00078763	0.0073829	0.0010679	0.0044485	3.5202e-05	0.00033751	1.0333e-05	1.484e-05	3.9501e-05	0.00066962	6.8013e-05	0.00026957	0.00026129	0.00044776	0.00038008	0.0020371	1.7648e-06	7.5993e-05	1.3926e-06	1.7997e-06	1.339e-07	2.8898e-07	1.8373e-08	1.0791e-07	2.005e-08	5.6062e-08	1.8239e-08	6.0082e-08	1.3431e-08	3.3065e-08	5.9843e-09	1.6745e-08	1.9629e-09	6.417e-09	3.3086e-09	9.5376e-09	3.1044e-09	8.3172e-09	1.83e-09	9.8043e-09	2.0678e-09	1.1985e-08	2.2992e-09	5.6643e-09	1.3616e-09	1.4085e-08	1.2594e-09	3.7704e-09	8.9825e-10	3.3475e-09	3.9646e-10	3.7739e-09	6.4911e-10	2.9445e-09	7.3526e-10	2.946e-09	1.1152e-09	1.8513e-09	3.7826e-10	1.8747e-09	2.7362e-10	1.7073e-09	1.5387e-10	1.7082e-09	5.904e-10	2.5353e-09	1.668e-09	3.1686e-09	5.9101e-10	1.0357e-09	3.1755e-10	2.9648e-09	1.5446e-10	1.724e-10	1.0439e-10
1.13487	25.467	1.5897	0.0016869	9.4082e-05	0.0024576	0.032275	0.0037388	0.033867	0.00024366	0.004974	0.00076189	0.0071287	0.0010322	0.004296	3.4175e-05	0.00032673	1.0064e-05	1.4494e-05	3.8384e-05	0.00064712	6.5903e-05	0.00026116	0.00025269	0.00043319	0.00036728	0.0019712	1.7166e-06	7.3563e-05	1.3472e-06	1.7414e-06	1.2954e-07	2.7956e-07	1.7775e-08	1.044e-07	1.9397e-08	5.4237e-08	1.7645e-08	5.8125e-08	1.2994e-08	3.1988e-08	5.7892e-09	1.62e-08	1.899e-09	6.2079e-09	3.2008e-09	9.227e-09	3.0032e-09	8.0465e-09	1.7705e-09	9.4853e-09	2.0006e-09	1.1595e-08	2.2245e-09	5.4802e-09	1.3173e-09	1.3627e-08	1.2185e-09	3.6478e-09	8.6902e-10	3.2387e-09	3.8356e-10	3.6512e-09	6.28e-10	2.8488e-09	7.1136e-10	2.8503e-09	1.079e-09	1.7912e-09	3.6596e-10	1.8137e-09	2.6473e-10	1.6519e-09	1.4887e-10	1.6528e-09	5.7122e-10	2.4529e-09	1.6138e-09	3.0657e-09	5.7182e-10	1.0021e-09	3.0724e-10	2.8686e-09	1.4944e-10	1.6681e-10	1.01e-10
