"Energy (MeV/nuc)"	"Flux (particles/m2-s-sr-MeV/nuc)"
""	Z=1	Z=2	Z=3	Z=4	Z=5	Z=6	Z=7	Z=8	Z=9	Z=10	Z=11	Z=12	Z=13	Z=14	Z=15	Z=16	Z=17	Z=18	Z=19	Z=20	Z=21	Z=22	Z=23	Z=24	Z=25	Z=26	Z=27	Z=28	Z=29	Z=30	Z=31	Z=32	Z=33	Z=34	Z=35	Z=36	Z=37	Z=38	Z=39	Z=40	Z=41	Z=42	Z=43	Z=44	Z=45	Z=46	Z=47	Z=48	Z=49	Z=50	Z=51	Z=52	Z=53	Z=54	Z=55	Z=56	Z=57	Z=58	Z=59	Z=60	Z=61	Z=62	Z=63	Z=64	Z=65	Z=66	Z=67	Z=68	Z=69	Z=70	Z=71	Z=72	Z=73	Z=74	Z=75	Z=76	Z=77	Z=78	Z=79	Z=80	Z=81	Z=82	Z=83	Z=90	Z=92
1.0023	22.511	1.4515	0.0015015	7.909e-05	0.0021527	0.02923	0.0035582	0.033022	0.0002147	0.0059729	0.00068384	0.006475	0.00093213	0.0038888	2.9642e-05	0.00028943	8.4904e-06	0.00015434	3.2978e-05	0.0005822	5.8443e-05	0.00023237	0.00022858	0.00039019	0.00033413	0.0017697	1.4718e-06	6.5617e-05	1.2089e-06	1.5626e-06	1.1627e-07	2.5095e-07	1.5955e-08	9.3734e-08	1.7413e-08	4.8697e-08	1.5842e-08	5.2183e-08	1.1664e-08	2.8715e-08	5.1966e-09	1.4543e-08	1.7047e-09	5.5731e-09	2.8734e-09	8.284e-09	2.6961e-09	7.2252e-09	1.5898e-09	8.5187e-09	1.7968e-09	1.0418e-08	1.998e-09	4.9232e-09	1.1834e-09	1.2244e-08	1.0947e-09	3.2768e-09	7.8053e-10	2.9091e-09	3.4448e-10	3.28e-09	5.6412e-10	2.5597e-09	6.3911e-10	2.561e-09	9.6948e-10	1.6094e-09	3.288e-10	1.6298e-09	2.3786e-10	1.4844e-09	1.3377e-10	1.4852e-09	5.1331e-10	2.2045e-09	1.4503e-09	2.7551e-09	5.1387e-10	9.006e-10	2.7615e-10	2.5784e-09	1.3432e-10	1.4997e-10	9.0809e-11
1.01623	23.113	1.479	0.0015328	8.1251e-05	0.0022017	0.029805	0.0036351	0.033651	0.00021948	0.0060831	0.00069771	0.0065993	0.00095045	0.0039653	3.0361e-05	0.00029583	8.7223e-06	0.00015654	3.3815e-05	0.00059406	5.9697e-05	0.00023724	0.00023294	0.00039784	0.00034029	0.0018052	1.5088e-06	6.6994e-05	1.2332e-06	1.594e-06	1.1861e-07	2.56e-07	1.6277e-08	9.5626e-08	1.7763e-08	4.9681e-08	1.6161e-08	5.3236e-08	1.1899e-08	2.9293e-08	5.3012e-09	1.4835e-08	1.739e-09	5.6854e-09	2.9312e-09	8.4512e-09	2.7504e-09	7.3712e-09	1.6219e-09	8.6909e-09	1.8332e-09	1.0629e-08	2.0384e-09	5.0229e-09	1.2073e-09	1.2492e-08	1.1169e-09	3.3431e-09	7.9631e-10	2.968e-09	3.5144e-10	3.3464e-09	5.7554e-10	2.6115e-09	6.5206e-10	2.6129e-09	9.8913e-10	1.642e-09	3.3546e-10	1.6628e-09	2.4268e-10	1.5144e-09	1.3648e-10	1.5153e-09	5.2372e-10	2.2492e-09	1.4797e-09	2.811e-09	5.2429e-10	9.1887e-10	2.8175e-10	2.6307e-09	1.3704e-10	1.5302e-10	9.2655e-11
1.03036	23.738	1.5073	0.001565	8.3488e-05	0.0022523	0.030397	0.0037143	0.034298	0.00022442	0.0061959	0.000712	0.0067273	0.00096931	0.0040441	3.1104e-05	0.00030243	8.9623e-06	0.0001589	3.468e-05	0.00060627	6.0989e-05	0.00024226	0.00023742	0.00040571	0.00034663	0.0018417	1.547e-06	6.8412e-05	1.2582e-06	1.6263e-06	1.2102e-07	2.612e-07	1.6607e-08	9.7573e-08	1.8124e-08	5.0693e-08	1.649e-08	5.4319e-08	1.2141e-08	2.9888e-08	5.4089e-09	1.5137e-08	1.7743e-09	5.8011e-09	2.9908e-09	8.6233e-09	2.8064e-09	7.5214e-09	1.6549e-09	8.8682e-09	1.8706e-09	1.0846e-08	2.08e-09	5.1255e-09	1.232e-09	1.2747e-08	1.1397e-09	3.4114e-09	8.1256e-10	3.0285e-09	3.5861e-10	3.4148e-09	5.8729e-10	2.6649e-09	6.6538e-10	2.6663e-09	1.0094e-09	1.6756e-09	3.4232e-10	1.6968e-09	2.4765e-10	1.5454e-09	1.3927e-10	1.5463e-09	5.3443e-10	2.2952e-09	1.51e-09	2.8685e-09	5.3502e-10	9.3768e-10	2.8752e-10	2.6846e-09	1.3985e-10	1.5616e-10	9.4556e-11
1.04467	24.389	1.5366	0.0015984	8.5816e-05	0.0023048	0.03101	0.0037964	0.034965	0.00022954	0.0063121	0.00072681	0.0068598	0.00098885	0.0041257	3.1875e-05	0.00030928	9.2123e-06	0.00016126	3.5579e-05	0.00061893	6.233e-05	0.00024746	0.00024206	0.00041387	0.00035319	0.0018796	1.5868e-06	6.9881e-05	1.2841e-06	1.6597e-06	1.2351e-07	2.6659e-07	1.695e-08	9.959e-08	1.8499e-08	5.1741e-08	1.6831e-08	5.5442e-08	1.2391e-08	3.0505e-08	5.5204e-09	1.5449e-08	1.811e-09	5.9209e-09	3.0526e-09	8.8015e-09	2.8644e-09	7.6769e-09	1.6892e-09	9.0517e-09	1.9093e-09	1.1071e-08	2.1231e-09	5.2318e-09	1.2575e-09	1.3012e-08	1.1633e-09	3.4821e-09	8.2939e-10	3.0913e-09	3.6603e-10	3.4856e-09	5.9946e-10	2.7202e-09	6.7918e-10	2.7217e-09	1.0303e-09	1.7103e-09	3.4942e-10	1.732e-09	2.5279e-10	1.5775e-09	1.4217e-10	1.5784e-09	5.4553e-10	2.3429e-09	1.5414e-09	2.9281e-09	5.4613e-10	9.5716e-10	2.935e-10	2.7404e-09	1.4276e-10	1.5941e-10	9.6524e-11
1.05919	25.059	1.5665	0.0016324	8.8203e-05	0.0023584	0.031635	0.0038803	0.035645	0.00023477	0.0064304	0.0007419	0.0069948	0.0010088	0.0042089	3.2664e-05	0.00031628	9.4686e-06	0.00016347	3.65e-05	0.00063184	6.3696e-05	0.00025276	0.00024678	0.00042218	0.00035986	0.0019181	1.6275e-06	7.138e-05	1.3105e-06	1.6938e-06	1.2605e-07	2.7208e-07	1.7299e-08	1.0165e-07	1.888e-08	5.2809e-08	1.7179e-08	5.6586e-08	1.2647e-08	3.1134e-08	5.6342e-09	1.5768e-08	1.8483e-09	6.0431e-09	3.1155e-09	8.9832e-09	2.9234e-09	7.8355e-09	1.7241e-09	9.2389e-09	1.9488e-09	1.1301e-08	2.167e-09	5.3401e-09	1.2835e-09	1.3281e-08	1.1874e-09	3.5541e-09	8.4654e-10	3.1553e-09	3.736e-10	3.5577e-09	6.1186e-10	2.7766e-09	6.9325e-10	2.7781e-09	1.0516e-09	1.7458e-09	3.5666e-10	1.7679e-09	2.5802e-10	1.6102e-09	1.4511e-10	1.6111e-09	5.5684e-10	2.3915e-09	1.5734e-09	2.9889e-09	5.5746e-10	9.7702e-10	2.9959e-10	2.7973e-09	1.4572e-10	1.6272e-10	9.8531e-11
1.07391	25.755	1.5973	0.0016675	9.0681e-05	0.0024139	0.03228	0.003967	0.036346	0.00024018	0.006552	0.00075748	0.007134	0.0010293	0.0042947	3.348e-05	0.0003235	9.7346e-06	0.00016567	3.7454e-05	0.00064516	6.5108e-05	0.00025824	0.00025165	0.00043074	0.00036673	0.0019579	1.6696e-06	7.2927e-05	1.3377e-06	1.7289e-06	1.2868e-07	2.7775e-07	1.766e-08	1.0377e-07	1.9274e-08	5.3911e-08	1.7537e-08	5.7766e-08	1.2911e-08	3.1783e-08	5.7515e-09	1.6097e-08	1.8868e-09	6.1691e-09	3.1805e-09	9.1706e-09	2.9844e-09	7.9991e-09	1.7601e-09	9.432e-09	1.9895e-09	1.1537e-08	2.2123e-09	5.4519e-09	1.3104e-09	1.3559e-08	1.2123e-09	3.6285e-09	8.6424e-10	3.2212e-09	3.8141e-10	3.6322e-09	6.2466e-10	2.8347e-09	7.0777e-10	2.8363e-09	1.0737e-09	1.7823e-09	3.6412e-10	1.805e-09	2.6343e-10	1.644e-09	1.4815e-10	1.6449e-09	5.6851e-10	2.4417e-09	1.6063e-09	3.0515e-09	5.6915e-10	9.9751e-10	3.0588e-10	2.856e-09	1.4878e-10	1.6614e-10	1.006e-10
1.08884	26.468	1.6285	0.0017031	9.3206e-05	0.0024701	0.032932	0.0040549	0.037056	0.00024566	0.0066751	0.00077325	0.0072749	0.0010501	0.0043816	3.431e-05	0.00033084	1.0006e-05	0.00016786	3.8424e-05	0.00065867	6.6539e-05	0.00026378	0.00025658	0.00043941	0.00037369	0.0019982	1.7125e-06	7.4496e-05	1.3653e-06	1.7646e-06	1.3134e-07	2.835e-07	1.8025e-08	1.0592e-07	1.9672e-08	5.5028e-08	1.79e-08	5.8962e-08	1.3178e-08	3.2441e-08	5.8705e-09	1.643e-08	1.9259e-09	6.2968e-09	3.2463e-09	9.3605e-09	3.0462e-09	8.1649e-09	1.7965e-09	9.6276e-09	2.0308e-09	1.1777e-08	2.2582e-09	5.5651e-09	1.3376e-09	1.3841e-08	1.2374e-09	3.7039e-09	8.8217e-10	3.2881e-09	3.8932e-10	3.7076e-09	6.3764e-10	2.8937e-09	7.2247e-10	2.8952e-09	1.096e-09	1.8194e-09	3.7169e-10	1.8425e-09	2.6891e-10	1.6782e-09	1.5124e-10	1.6791e-09	5.8034e-10	2.4925e-09	1.6398e-09	3.1151e-09	5.8099e-10	1.0183e-09	3.1225e-10	2.9154e-09	1.5187e-10	1.6961e-10	1.027e-10
1.10397	26.176	1.6141	0.0016942	9.329e-05	0.00246	0.032663	0.0040371	0.036799	0.00024445	0.0066574	0.00076785	0.0072132	0.001042	0.0043457	3.4198e-05	0.00032893	1.0004e-05	0.00016987	3.8338e-05	0.00065372	6.6172e-05	0.00026225	0.00025467	0.00043625	0.00037064	0.0019845	1.7096e-06	7.4027e-05	1.3559e-06	1.7525e-06	1.3044e-07	2.8157e-07	1.7903e-08	1.052e-07	1.9539e-08	5.4656e-08	1.7779e-08	5.8563e-08	1.3088e-08	3.2221e-08	5.8306e-09	1.6318e-08	1.9128e-09	6.2542e-09	3.2243e-09	9.2972e-09	3.0255e-09	8.1098e-09	1.7844e-09	9.5628e-09	2.0172e-09	1.1699e-08	2.2431e-09	5.5278e-09	1.3286e-09	1.3749e-08	1.2292e-09	3.679e-09	8.7624e-10	3.266e-09	3.867e-10	3.6828e-09	6.3336e-10	2.8743e-09	7.1764e-10	2.8759e-09	1.0887e-09	1.8072e-09	3.6921e-10	1.8302e-09	2.6711e-10	1.667e-09	1.5023e-10	1.6679e-09	5.7647e-10	2.4759e-09	1.6288e-09	3.0943e-09	5.7712e-10	1.0115e-09	3.1017e-10	2.8961e-09	1.5086e-10	1.6848e-10	1.0202e-10
1.11931	25.272	1.5719	0.0016579	9.1832e-05	0.0024085	0.031829	0.0039539	0.035949	0.00023911	0.0065533	0.00074941	0.0070275	0.0010162	0.0042346	3.35e-05	0.00032129	9.8318e-06	0.00017165	3.759e-05	0.00063745	6.4693e-05	0.00025635	0.00024857	0.00042582	0.00036147	0.0019375	1.6781e-06	7.2303e-05	1.3238e-06	1.711e-06	1.2736e-07	2.7493e-07	1.748e-08	1.0272e-07	1.9078e-08	5.3369e-08	1.736e-08	5.7182e-08	1.278e-08	3.1461e-08	5.693e-09	1.5934e-08	1.8677e-09	6.1067e-09	3.1483e-09	9.0781e-09	2.9542e-09	7.9188e-09	1.7424e-09	9.3377e-09	1.9697e-09	1.1424e-08	2.1903e-09	5.3979e-09	1.2974e-09	1.3426e-08	1.2003e-09	3.5925e-09	8.5563e-10	3.1892e-09	3.776e-10	3.5962e-09	6.1846e-10	2.8068e-09	7.0078e-10	2.8083e-09	1.0631e-09	1.7648e-09	3.6053e-10	1.7872e-09	2.6084e-10	1.6278e-09	1.467e-10	1.6288e-09	5.6293e-10	2.4178e-09	1.5906e-09	3.0217e-09	5.6357e-10	9.8777e-10	3.029e-10	2.8281e-09	1.4732e-10	1.6454e-10	9.9632e-11
1.13487	24.396	1.5306	0.001622	9.0378e-05	0.0023578	0.03101	0.0038722	0.035118	0.00023384	0.0064517	0.0007313	0.0068455	0.00099086	0.0041257	3.2809e-05	0.00031379	9.6601e-06	0.00017343	3.685e-05	0.00062149	6.3235e-05	0.00025054	0.00024257	0.00041558	0.00035247	0.0018913	1.6469e-06	7.0607e-05	1.2923e-06	1.6702e-06	1.2434e-07	2.684e-07	1.7065e-08	1.0029e-07	1.8625e-08	5.2103e-08	1.6948e-08	5.5826e-08	1.2476e-08	3.0714e-08	5.5579e-09	1.5555e-08	1.8233e-09	5.9618e-09	3.0735e-09	8.8627e-09	2.8841e-09	7.7311e-09	1.7011e-09	9.1166e-09	1.9231e-09	1.1154e-08	2.1384e-09	5.2702e-09	1.2667e-09	1.3108e-08	1.1719e-09	3.5075e-09	8.3537e-10	3.1137e-09	3.6866e-10	3.5111e-09	6.0383e-10	2.7404e-09	6.8421e-10	2.742e-09	1.038e-09	1.7231e-09	3.5201e-10	1.745e-09	2.5467e-10	1.5894e-09	1.4323e-10	1.5903e-09	5.4963e-10	2.3607e-09	1.5531e-09	2.9503e-09	5.5026e-10	9.6444e-10	2.9575e-10	2.7614e-09	1.4385e-10	1.6066e-10	9.7283e-11
