"Energy (MeV/nuc)"	"Flux (particles/m2-s-sr-MeV/nuc)"
""	Z=1	Z=2	Z=6	Z=7	Z=8	Z=9	Z=10	Z=11	Z=12	Z=13	Z=14	Z=15	Z=16	Z=17	Z=18	Z=19	Z=20	Z=21	Z=22	Z=23	Z=24	Z=25	Z=26	Z=27	Z=28	Z=29	Z=30	Z=31	Z=32	Z=33	Z=34	Z=35	Z=36	Z=37	Z=38	Z=39	Z=40	Z=41	Z=42	Z=44	Z=45	Z=46	Z=47	Z=48	Z=49	Z=50	Z=51	Z=52	Z=53	Z=54	Z=55	Z=56	Z=57	Z=58	Z=59	Z=60	Z=62	Z=63	Z=64	Z=65	Z=66	Z=67	Z=68	Z=69	Z=70	Z=71	Z=72	Z=73	Z=74	Z=75	Z=76	Z=77	Z=78	Z=79	Z=80	Z=81	Z=82	Z=83	Z=90	Z=92
1.0023	515020	47863	580.22	155.21	1301.5	0.05933	267.56	22.3	264.98	25.092	511.92	0.34283	149.69	0.27332	3.02	0.60248	79.515	0.13619	2.0617	0.19474	7.7534	2.6975	482.64	6.5045	15.905	0.16119	0.40658	0.027505	0.070279	0.004284	0.044027	0.005906	0.030263	0.0045849	0.015478	0.003119	0.0079027	0.00063771	0.0032414	0.0014972	0.00033582	0.0010252	0.00034419	0.0012306	0.00016004	0.0036149	0.00025628	0.0056163	0.0011202	0.0051234	0.00038177	0.0038766	0.00038974	0.00097909	0.00015703	0.00079492	0.00020255	8.1488e-05	0.0004149	6.2516e-05	0.00042083	8.4819e-05	0.00021363	4.2944e-05	0.00019534	4.3625e-05	0.00017617	1.9955e-05	0.00022353	4.4998e-05	0.00068204	0.00068558	0.0013813	0.00023144	0.00023367	0.00021234	0.0023768	0.00014329	5.0551e-05	3.0711e-05
1.01623	511650	47303	573.38	153.35	1286.3	0.058632	264.44	22.04	261.86	24.797	505.75	0.33863	147.86	0.27001	2.9836	0.59519	78.554	0.13455	2.0368	0.19238	7.66	2.6648	476.76	6.4242	15.708	0.15917	0.40146	0.02716	0.069392	0.0042301	0.043469	0.0058313	0.029879	0.0045267	0.015283	0.0030796	0.0078018	0.00062959	0.0032006	0.0014781	0.00033164	0.0010122	0.00033982	0.0012153	0.000158	0.0035686	0.00025304	0.0055435	0.0011056	0.0050575	0.00037685	0.0038261	0.00038481	0.00096672	0.00015505	0.0007846	0.00020003	8.0478e-05	0.00040941	6.169e-05	0.00041553	8.3754e-05	0.00021097	4.2383e-05	0.00019278	4.3063e-05	0.00017392	1.9702e-05	0.0002207	4.4423e-05	0.00067331	0.00067694	0.0013639	0.00022854	0.00023072	0.00020966	0.002348	0.00014156	4.9909e-05	3.0319e-05
1.03036	508270	46747	566.58	151.5	1271.2	0.057938	261.33	21.779	258.77	24.504	499.63	0.33446	146.05	0.26674	2.9476	0.58796	77.601	0.13292	2.0121	0.19004	7.5673	2.6323	470.94	6.3445	15.513	0.15717	0.3964	0.026817	0.068512	0.0041766	0.042917	0.0057573	0.029498	0.004469	0.015089	0.0030405	0.0077018	0.00062153	0.0031599	0.0014593	0.00032748	0.00099935	0.00033547	0.0012001	0.00015598	0.0035227	0.0002498	0.0054714	0.0010912	0.0049922	0.00037196	0.003777	0.00037992	0.00095445	0.00015308	0.00077429	0.00019753	7.948e-05	0.00040396	6.0873e-05	0.00041028	8.2701e-05	0.0002082	4.1827e-05	0.00019026	4.2506e-05	0.00017169	1.9451e-05	0.00021789	4.3852e-05	0.0006647	0.00066836	0.0013467	0.00022564	0.00022779	0.00020706	0.0023194	0.00013976	4.9268e-05	2.9952e-05
1.04467	504900	46194	559.83	149.67	1256	0.05725	258.26	21.519	255.7	24.213	493.55	0.33032	144.26	0.26348	2.9118	0.58078	76.653	0.1313	1.9876	0.18771	7.4753	2.5999	465.15	6.2654	15.319	0.15518	0.39137	0.026478	0.067639	0.0041236	0.042369	0.0056839	0.029119	0.004412	0.014896	0.0030013	0.0076026	0.00061361	0.0031191	0.001441	0.00032334	0.00098652	0.00033116	0.0011848	0.00015395	0.0034776	0.00024655	0.0054003	0.0010769	0.0049272	0.00036711	0.0037288	0.00037507	0.00094234	0.00015115	0.00076405	0.00019506	7.8489e-05	0.00039858	6.0063e-05	0.00040506	8.166e-05	0.00020545	4.1275e-05	0.00018778	4.1956e-05	0.00016949	1.9202e-05	0.00021508	4.3285e-05	0.00065624	0.00065986	0.0013296	0.00022279	0.00022489	0.00020452	0.0022903	0.00013797	4.8625e-05	2.9592e-05
1.05919	501540	45646	553.13	147.85	1240.9	0.056559	255.2	21.261	252.65	23.924	487.52	0.32622	142.48	0.26025	2.8762	0.57366	75.711	0.12968	1.9633	0.1854	7.3839	2.5679	459.41	6.1865	15.126	0.15319	0.38636	0.026141	0.066773	0.004071	0.041825	0.005611	0.028744	0.0043554	0.014705	0.0029623	0.0075042	0.00060577	0.0030787	0.0014228	0.00031921	0.00097376	0.00032695	0.0011694	0.00015193	0.0034328	0.00024333	0.0053299	0.0010629	0.0048626	0.00036226	0.0036809	0.00037028	0.00093038	0.00014919	0.0007539	0.00019262	7.7496e-05	0.00039324	5.929e-05	0.00039991	8.0578e-05	0.00020273	4.0725e-05	0.00018533	4.1412e-05	0.00016731	1.8955e-05	0.00021228	4.2722e-05	0.00064785	0.00065143	0.0013127	0.00021993	0.00022203	0.00020201	0.0022607	0.00013618	4.7988e-05	2.9231e-05
1.07391	498170	45101	546.48	146.04	1225.9	0.055871	252.14	21.005	249.62	23.627	481.54	0.32215	140.72	0.25703	2.8408	0.56659	74.776	0.12807	1.9392	0.1831	7.2933	2.536	453.72	6.1083	14.934	0.15123	0.38139	0.025808	0.065915	0.0040189	0.041286	0.0055388	0.028372	0.0042992	0.014514	0.0029237	0.0074068	0.000598	0.0030386	0.0014046	0.00031508	0.00096111	0.00032279	0.0011542	0.00014994	0.0033885	0.00024013	0.0052599	0.0010489	0.0047985	0.00035743	0.0036334	0.00036555	0.00091816	0.0001472	0.00074387	0.00019019	7.6458e-05	0.00038804	5.8528e-05	0.00039482	7.9504e-05	0.00020002	4.018e-05	0.00018291	4.0874e-05	0.00016514	1.8708e-05	0.00020951	4.2166e-05	0.00063952	0.00064307	0.0012958	0.00021709	0.00021924	0.00019943	0.0022313	0.0001344	4.7372e-05	2.8869e-05
1.08884	494810	44561	539.88	144.25	1210.9	0.055188	249.08	20.751	246.61	23.33	475.6	0.31811	138.96	0.25385	2.8057	0.55957	73.847	0.12647	1.9152	0.18083	7.2031	2.5044	448.07	6.0307	14.743	0.14927	0.37646	0.025473	0.065064	0.0039669	0.040752	0.0054672	0.028004	0.0042435	0.014323	0.0028854	0.0073112	0.00059025	0.0029989	0.0013865	0.00031098	0.00094877	0.00031866	0.001139	0.00014797	0.003344	0.00023693	0.0051906	0.0010351	0.0047343	0.00035267	0.0035866	0.00036078	0.00090585	0.00014523	0.00073408	0.0001877	7.542e-05	0.00038302	5.7773e-05	0.00038957	7.844e-05	0.00019733	3.9649e-05	0.00018051	4.0342e-05	0.000163	1.8463e-05	0.00020675	4.1621e-05	0.00063127	0.00063478	0.0012789	0.00021427	0.00021651	0.00019683	0.002202	0.00013265	4.679e-05	2.8496e-05
1.10397	491460	44024	533.32	142.47	1195.8	0.054511	246.04	20.499	243.61	23.036	469.71	0.31411	137.2	0.25068	2.7704	0.55259	72.922	0.12488	1.8911	0.17857	7.1122	2.4731	442.4	5.9538	14.555	0.14734	0.37158	0.025141	0.06422	0.003915	0.040222	0.0053957	0.027639	0.0041882	0.014135	0.0028475	0.0072164	0.00058251	0.0029594	0.0013684	0.00030691	0.00093656	0.00031457	0.0011239	0.00014603	0.0032996	0.00023373	0.0051216	0.0010214	0.0046705	0.00034805	0.0035404	0.00035592	0.00089362	0.00014327	0.00072464	0.00018514	7.4391e-05	0.00037805	5.7025e-05	0.00038433	7.738e-05	0.00019468	3.9122e-05	0.00017815	3.9814e-05	0.00016085	1.8219e-05	0.00020404	4.108e-05	0.00062307	0.00062654	0.0012623	0.00021153	0.0002138	0.00019424	0.002173	0.00013091	4.6214e-05	2.8125e-05
1.11931	488100	43491	526.82	140.7	1180.8	0.053838	243.02	20.248	240.61	22.744	463.86	0.31014	135.46	0.24753	2.7353	0.54566	72.006	0.12331	1.867	0.17633	7.0221	2.442	436.76	5.8775	14.367	0.14541	0.36674	0.024812	0.063383	0.0038636	0.039695	0.0053246	0.027277	0.0041332	0.013948	0.0028099	0.0071222	0.0005748	0.0029203	0.0013505	0.00030286	0.00092446	0.00031052	0.0011089	0.0001441	0.0032555	0.0002306	0.005053	0.0010077	0.0046079	0.00034349	0.003493	0.00035109	0.0008815	0.00014132	0.00071529	0.0001826	7.3376e-05	0.00037312	5.6287e-05	0.00037913	7.6331e-05	0.00019208	3.8603e-05	0.00017581	3.9291e-05	0.00015872	1.7977e-05	0.00020138	4.0544e-05	0.00061497	0.00061832	0.0012459	0.00020884	0.000211	0.00019167	0.0021444	0.0001292	4.5637e-05	2.7753e-05
1.13487	484760	42962	520.36	138.95	1166	0.053171	240.03	20	237.63	22.455	458.05	0.30621	133.74	0.24438	2.7006	0.53879	71.099	0.12175	1.8432	0.1741	6.9327	2.4109	431.16	5.8012	14.182	0.14351	0.36194	0.024486	0.062553	0.0038126	0.03917	0.0052541	0.026918	0.0040781	0.013762	0.0027728	0.0070283	0.00056716	0.0028815	0.0013326	0.00029884	0.00091247	0.00030643	0.0010941	0.0001422	0.0032119	0.00022749	0.0049851	0.00099416	0.0045471	0.00033896	0.0034454	0.00034631	0.0008695	0.00013942	0.00070606	0.00018009	7.2367e-05	0.00036826	5.5535e-05	0.00037396	7.5295e-05	0.00018951	3.8089e-05	0.00017348	3.8773e-05	0.0001566	1.7737e-05	0.00019873	4.0012e-05	0.00060687	0.00061018	0.0012299	0.00020621	0.0002082	0.00018912	0.0021162	0.00012749	4.5052e-05	2.7378e-05
