"Energy (MeV/nuc)"	"Flux (particles/m2-s-sr-MeV/nuc)"
""	Z=1	Z=2	Z=3	Z=4	Z=5	Z=6	Z=7	Z=8	Z=9	Z=10	Z=11	Z=12	Z=13	Z=14	Z=15	Z=16	Z=17	Z=18	Z=19	Z=20	Z=21	Z=22	Z=23	Z=24	Z=25	Z=26	Z=27	Z=28	Z=29	Z=30	Z=31	Z=32	Z=33	Z=34	Z=35	Z=36	Z=37	Z=38	Z=39	Z=40	Z=41	Z=42	Z=43	Z=44	Z=45	Z=46	Z=47	Z=48	Z=49	Z=50	Z=51	Z=52	Z=53	Z=54	Z=55	Z=56	Z=57	Z=58	Z=59	Z=60	Z=61	Z=62	Z=63	Z=64	Z=65	Z=66	Z=67	Z=68	Z=69	Z=70	Z=71	Z=72	Z=73	Z=74	Z=75	Z=76	Z=77	Z=78	Z=79	Z=80	Z=81	Z=82	Z=83	Z=90	Z=92
1.0023	18.487	1.2225	0.0012701	6.6874e-05	0.0018192	0.024666	0.0027963	0.025964	0.00018137	0.003803	0.00057761	0.005467	0.00078726	0.0032831	2.5034e-05	0.00024434	7.1712e-06	1.0395e-05	2.7851e-05	0.00049151	4.938e-05	0.00019638	0.00019322	0.00032974	0.00028242	0.0014954	1.2439e-06	5.5427e-05	1.022e-06	1.3208e-06	9.8353e-08	2.1233e-07	1.35e-08	7.935e-08	1.4735e-08	4.1226e-08	1.341e-08	4.4169e-08	9.8702e-09	2.4298e-08	4.3967e-09	1.2306e-08	1.4425e-09	4.7168e-09	2.4316e-09	7.0124e-09	2.2818e-09	6.1174e-09	1.346e-09	7.2142e-09	1.5218e-09	8.8277e-09	1.6923e-09	4.171e-09	1.0025e-09	1.0375e-08	9.2747e-10	2.7758e-09	6.6107e-10	2.4641e-09	2.9173e-10	2.7787e-09	4.7786e-10	2.169e-09	5.4151e-10	2.1702e-09	8.2153e-10	1.3638e-09	2.786e-10	1.3811e-09	2.0157e-10	1.258e-09	1.1337e-10	1.2587e-09	4.3504e-10	1.8686e-09	1.2293e-09	2.3353e-09	4.3555e-10	7.6341e-10	2.3411e-10	2.1859e-09	1.1386e-10	1.2719e-10	7.7018e-11
1.01623	19.131	1.2555	0.0013065	6.9232e-05	0.0018751	0.02535	0.0028806	0.026674	0.00018686	0.0039079	0.00059394	0.0056158	0.00080902	0.0033741	2.5842e-05	0.00025171	7.4247e-06	1.0752e-05	2.8781e-05	0.00050547	5.0833e-05	0.00020206	0.00019843	0.00033882	0.00028986	0.0015372	1.2851e-06	5.7032e-05	1.0507e-06	1.3578e-06	1.0111e-07	2.1829e-07	1.3879e-08	8.1578e-08	1.5149e-08	4.2384e-08	1.3786e-08	4.541e-08	1.0147e-08	2.4981e-08	4.5201e-09	1.2652e-08	1.483e-09	4.8493e-09	2.4999e-09	7.2092e-09	2.3459e-09	6.2892e-09	1.3838e-09	7.417e-09	1.5646e-09	9.0762e-09	1.7399e-09	4.2884e-09	1.0307e-09	1.0667e-08	9.5358e-10	2.8539e-09	6.7966e-10	2.5335e-09	2.9993e-10	2.8569e-09	4.9131e-10	2.23e-09	5.5676e-10	2.2313e-09	8.4467e-10	1.4022e-09	2.8644e-10	1.42e-09	2.0724e-10	1.2934e-09	1.1656e-10	1.2942e-09	4.473e-10	1.9212e-09	1.2639e-09	2.4011e-09	4.4782e-10	7.8492e-10	2.4071e-10	2.2475e-09	1.1707e-10	1.3078e-10	7.9192e-11
1.03036	19.805	1.2898	0.0013442	7.1693e-05	0.0019332	0.026059	0.0029683	0.02741	0.00019257	0.0040167	0.00061089	0.0057701	0.00083159	0.0034685	2.6683e-05	0.00025938	7.6893e-06	1.1124e-05	2.9751e-05	0.00051996	5.2342e-05	0.00020795	0.00020383	0.00034824	0.00029757	0.0015807	1.328e-06	5.8699e-05	1.0804e-06	1.3962e-06	1.0398e-07	2.2448e-07	1.4272e-08	8.3891e-08	1.5578e-08	4.3586e-08	1.4177e-08	4.6696e-08	1.0435e-08	2.5689e-08	4.6482e-09	1.3011e-08	1.525e-09	4.9867e-09	2.5707e-09	7.4135e-09	2.4124e-09	6.4676e-09	1.4231e-09	7.6274e-09	1.609e-09	9.3342e-09	1.7893e-09	4.4102e-09	1.0599e-09	1.097e-08	9.8067e-10	2.935e-09	6.9895e-10	2.6054e-09	3.0844e-10	2.9381e-09	5.0526e-10	2.2934e-09	5.7258e-10	2.2947e-09	8.6868e-10	1.442e-09	2.9458e-10	1.4604e-09	2.1314e-10	1.3302e-09	1.1988e-10	1.331e-09	4.6002e-10	1.9759e-09	1.2999e-09	2.4694e-09	4.6056e-10	8.0726e-10	2.4756e-10	2.3115e-09	1.2041e-10	1.345e-10	8.1449e-11
1.04467	20.513	1.3255	0.0013837	7.4274e-05	0.001994	0.026798	0.0030599	0.028179	0.00019854	0.0041301	0.00062858	0.005931	0.00085515	0.0035669	2.7564e-05	0.00026739	7.967e-06	1.1513e-05	3.0767e-05	0.00053509	5.3918e-05	0.0002141	0.00020947	0.00035806	0.00030561	0.001626	1.3729e-06	6.0438e-05	1.1114e-06	1.4363e-06	1.0697e-07	2.3093e-07	1.4683e-08	8.6302e-08	1.6026e-08	4.4839e-08	1.4584e-08	4.8038e-08	1.0735e-08	2.6427e-08	4.7818e-09	1.3384e-08	1.5688e-09	5.13e-09	2.6446e-09	7.6266e-09	2.4817e-09	6.6536e-09	1.464e-09	7.847e-09	1.6553e-09	9.6032e-09	1.8408e-09	4.5373e-09	1.0905e-09	1.1286e-08	1.0089e-09	3.0195e-09	7.1907e-10	2.6804e-09	3.1732e-10	3.0227e-09	5.1981e-10	2.3595e-09	5.8908e-10	2.3609e-09	8.9372e-10	1.4836e-09	3.0307e-10	1.5025e-09	2.1928e-10	1.3686e-09	1.2334e-10	1.3694e-09	4.7328e-10	2.0329e-09	1.3374e-09	2.5407e-09	4.7385e-10	8.3055e-10	2.5471e-10	2.3782e-09	1.2388e-10	1.3839e-10	8.3803e-11
1.05919	21.248	1.3622	0.0014242	7.6947e-05	0.0020568	0.02756	0.0031544	0.028969	0.00020469	0.004247	0.0006468	0.0060966	0.00087939	0.0036683	2.8474e-05	0.00027565	8.2546e-06	1.1916e-05	3.1818e-05	0.00055068	5.5542e-05	0.00022044	0.00021526	0.00036817	0.00031387	0.0016727	1.4194e-06	6.2232e-05	1.1433e-06	1.4775e-06	1.1004e-07	2.3757e-07	1.5105e-08	8.8786e-08	1.6487e-08	4.613e-08	1.5004e-08	4.9421e-08	1.1043e-08	2.7187e-08	4.9193e-09	1.3769e-08	1.6139e-09	5.2775e-09	2.7207e-09	7.8461e-09	2.5531e-09	6.8452e-09	1.5062e-09	8.0731e-09	1.703e-09	9.8804e-09	1.8938e-09	4.6682e-09	1.1219e-09	1.1612e-08	1.038e-09	3.1066e-09	7.3979e-10	2.7577e-09	3.2646e-10	3.1099e-09	5.348e-10	2.4276e-09	6.0608e-10	2.4291e-09	9.1952e-10	1.5264e-09	3.1182e-10	1.5459e-09	2.2561e-10	1.4081e-09	1.269e-10	1.409e-09	4.8695e-10	2.0916e-09	1.376e-09	2.6141e-09	4.8753e-10	8.5455e-10	2.6207e-10	2.4469e-09	1.2746e-10	1.424e-10	8.6228e-11
1.07391	22.019	1.4004	0.0014665	7.9741e-05	0.0021221	0.028352	0.0032529	0.029792	0.00021111	0.0043685	0.00066575	0.0062689	0.00090461	0.0037738	2.9424e-05	0.00028426	8.5555e-06	1.2337e-05	3.2916e-05	0.0005669	5.7234e-05	0.00022703	0.00022128	0.00037868	0.00032245	0.0017212	1.4679e-06	6.4098e-05	1.1765e-06	1.5205e-06	1.1324e-07	2.4447e-07	1.5544e-08	9.137e-08	1.6966e-08	4.7472e-08	1.544e-08	5.0858e-08	1.1364e-08	2.7977e-08	5.0622e-09	1.417e-08	1.6609e-09	5.431e-09	2.7998e-09	8.0744e-09	2.6273e-09	7.0444e-09	1.55e-09	8.3082e-09	1.7527e-09	1.0169e-08	1.949e-09	4.8043e-09	1.1546e-09	1.195e-08	1.0683e-09	3.1972e-09	7.6135e-10	2.8381e-09	3.3597e-10	3.2006e-09	5.5039e-10	2.4985e-09	6.2376e-10	2.4999e-09	9.4635e-10	1.571e-09	3.2091e-10	1.591e-09	2.3219e-10	1.4492e-09	1.306e-10	1.4501e-09	5.0117e-10	2.1527e-09	1.4162e-09	2.6904e-09	5.0177e-10	8.7951e-10	2.6972e-10	2.5184e-09	1.3118e-10	1.4656e-10	8.875e-11
1.08884	22.817	1.4395	0.0015098	8.262e-05	0.0021893	0.029164	0.0033541	0.030634	0.00021769	0.004493	0.00068518	0.0064453	0.00093044	0.0038819	3.04e-05	0.0002931	8.8658e-06	1.2771e-05	3.4047e-05	0.00058353	5.8968e-05	0.00023379	0.00022744	0.00038945	0.00033123	0.001771	1.5178e-06	6.6013e-05	1.2106e-06	1.5644e-06	1.1652e-07	2.5155e-07	1.5994e-08	9.4018e-08	1.7457e-08	4.8848e-08	1.5888e-08	5.2332e-08	1.1694e-08	2.8787e-08	5.2088e-09	1.458e-08	1.7089e-09	5.5883e-09	2.8808e-09	8.3083e-09	2.7034e-09	7.2487e-09	1.595e-09	8.5492e-09	1.8035e-09	1.0464e-08	2.0056e-09	4.9438e-09	1.1881e-09	1.2298e-08	1.0993e-09	3.29e-09	7.8344e-10	2.9205e-09	3.4572e-10	3.2936e-09	5.6637e-10	2.5711e-09	6.4188e-10	2.5726e-09	9.7386e-10	1.6166e-09	3.3024e-10	1.6373e-09	2.3894e-10	1.4913e-09	1.344e-10	1.4923e-09	5.1574e-10	2.2153e-09	1.4574e-09	2.7687e-09	5.1636e-10	9.0509e-10	2.7757e-10	2.5917e-09	1.35e-10	1.5083e-10	9.1336e-11
1.10397	22.524	1.4235	0.0014985	8.2508e-05	0.0021754	0.028861	0.0033272	0.030305	0.00021615	0.0044466	0.00067888	0.0063764	0.00092122	0.0038415	3.0234e-05	0.00029076	8.845e-06	1.2762e-05	3.3894e-05	0.00057787	5.8513e-05	0.00023192	0.00022524	0.00038579	0.0003278	0.0017549	1.5119e-06	6.5452e-05	1.1996e-06	1.5502e-06	1.1546e-07	2.4928e-07	1.5849e-08	9.3171e-08	1.73e-08	4.8408e-08	1.5744e-08	5.186e-08	1.1588e-08	2.8527e-08	5.1617e-09	1.4448e-08	1.6935e-09	5.5379e-09	2.8548e-09	8.2335e-09	2.679e-09	7.1835e-09	1.5806e-09	8.4725e-09	1.7874e-09	1.0371e-08	1.9876e-09	4.8996e-09	1.1775e-09	1.2188e-08	1.0895e-09	3.2605e-09	7.7642e-10	2.8943e-09	3.4262e-10	3.2641e-09	5.613e-10	2.5481e-09	6.3615e-10	2.5496e-09	9.6516e-10	1.6022e-09	3.2729e-10	1.6227e-09	2.3681e-10	1.478e-09	1.332e-10	1.4789e-09	5.1114e-10	2.1956e-09	1.4444e-09	2.744e-09	5.1176e-10	8.9704e-10	2.751e-10	2.5687e-09	1.338e-10	1.4949e-10	9.0527e-11
1.11931	21.563	1.374	0.0014537	8.0514e-05	0.0021115	0.027876	0.0032216	0.029262	0.00020958	0.0042958	0.00065681	0.0061578	0.00089057	0.0037105	2.9357e-05	0.00028152	8.6167e-06	1.2473e-05	3.2943e-05	0.00055854	5.6708e-05	0.00022474	0.00021793	0.0003733	0.00031691	0.0016984	1.4712e-06	6.337e-05	1.161e-06	1.5004e-06	1.1175e-07	2.4127e-07	1.534e-08	9.0181e-08	1.6744e-08	4.6855e-08	1.5239e-08	5.0195e-08	1.1216e-08	2.7611e-08	4.9959e-09	1.3984e-08	1.6391e-09	5.3601e-09	2.7632e-09	7.9692e-09	2.593e-09	6.953e-09	1.5299e-09	8.2009e-09	1.7301e-09	1.0039e-08	1.9239e-09	4.7427e-09	1.1398e-09	1.1798e-08	1.0546e-09	3.1561e-09	7.5153e-10	2.8015e-09	3.3164e-10	3.1595e-09	5.4332e-10	2.4666e-09	6.1578e-10	2.468e-09	9.3427e-10	1.5509e-09	3.1681e-10	1.5707e-09	2.2923e-10	1.4307e-09	1.2894e-10	1.4316e-09	4.9478e-10	2.1254e-09	1.3982e-09	2.6562e-09	4.9539e-10	8.6834e-10	2.6631e-10	2.4866e-09	1.2952e-10	1.4472e-10	8.7636e-11
1.13487	20.638	1.326	0.0014099	7.8547e-05	0.0020489	0.02692	0.0031186	0.028249	0.00020317	0.0041493	0.00063531	0.0059455	0.00086076	0.0035832	2.85e-05	0.00027252	8.3919e-06	1.2189e-05	3.2011e-05	0.00053975	5.4946e-05	0.00021773	0.00021082	0.00036114	0.00030632	0.0016435	1.4313e-06	6.1341e-05	1.1235e-06	1.4519e-06	1.0814e-07	2.3347e-07	1.4844e-08	8.7269e-08	1.6203e-08	4.5342e-08	1.4747e-08	4.8574e-08	1.0853e-08	2.6719e-08	4.8344e-09	1.3533e-08	1.5862e-09	5.187e-09	2.6739e-09	7.7119e-09	2.5092e-09	6.7286e-09	1.4805e-09	7.9363e-09	1.6743e-09	9.7153e-09	1.8619e-09	4.5899e-09	1.103e-09	1.1418e-08	1.0206e-09	3.0543e-09	7.2729e-10	2.7112e-09	3.2094e-10	3.0577e-09	5.258e-10	2.3871e-09	5.9594e-10	2.3885e-09	9.0417e-10	1.5009e-09	3.066e-10	1.5202e-09	2.2185e-10	1.3847e-09	1.2479e-10	1.3855e-09	4.7885e-10	2.057e-09	1.3532e-09	2.5707e-09	4.7944e-10	8.404e-10	2.5774e-10	2.4066e-09	1.2535e-10	1.4006e-10	8.4819e-11
