"Energy (MeV/nuc)"	"Flux (particles/m2-s-sr-MeV/nuc)"
""	Z=1	Z=2	Z=3	Z=4	Z=5	Z=6	Z=7	Z=8	Z=9	Z=10	Z=11	Z=12	Z=13	Z=14	Z=15	Z=16	Z=17	Z=18	Z=19	Z=20	Z=21	Z=22	Z=23	Z=24	Z=25	Z=26	Z=27	Z=28	Z=29	Z=30	Z=31	Z=32	Z=33	Z=34	Z=35	Z=36	Z=37	Z=38	Z=39	Z=40	Z=41	Z=42	Z=43	Z=44	Z=45	Z=46	Z=47	Z=48	Z=49	Z=50	Z=51	Z=52	Z=53	Z=54	Z=55	Z=56	Z=57	Z=58	Z=59	Z=60	Z=61	Z=62	Z=63	Z=64	Z=65	Z=66	Z=67	Z=68	Z=69	Z=70	Z=71	Z=72	Z=73	Z=74	Z=75	Z=76	Z=77	Z=78	Z=79	Z=80	Z=81	Z=82	Z=83	Z=90	Z=92
1.0023	14.259	0.96144	0.0010167	5.3354e-05	0.001444	0.019399	0.0021991	0.020418	0.00014355	0.0029945	0.00045662	0.0043055	0.00062183	0.0025827	1.9761e-05	0.00019219	5.6675e-06	8.3748e-06	2.1975e-05	0.00038659	3.915e-05	0.00015601	0.00015384	0.00026181	0.00022463	0.0011861	9.8853e-07	4.3832e-05	8.126e-07	1.0495e-06	7.8453e-08	1.6955e-07	1.0781e-08	6.3543e-08	1.1776e-08	3.3022e-08	1.0732e-08	3.5342e-08	7.8863e-09	1.9416e-08	3.5103e-09	9.8354e-09	1.1525e-09	3.7723e-09	1.9436e-09	5.6133e-09	1.8247e-09	4.9029e-09	1.0789e-09	5.79e-09	1.2221e-09	7.1089e-09	1.3594e-09	3.3557e-09	8.0601e-10	8.354e-09	7.4636e-10	2.2318e-09	5.3088e-10	1.9802e-09	2.3417e-10	2.235e-09	3.8415e-10	1.7469e-09	4.3592e-10	1.7483e-09	6.618e-10	1.0985e-09	2.243e-10	1.1131e-09	1.6239e-10	1.0141e-09	9.1392e-11	1.015e-09	3.5076e-10	1.5078e-09	9.917e-10	1.8843e-09	3.5132e-10	6.1614e-10	1.8907e-10	1.7656e-09	9.1939e-11	1.0295e-10	6.2364e-11
1.01623	14.756	0.9882	0.0010465	5.5283e-05	0.0014897	0.019953	0.0022673	0.020994	0.00014802	0.0030796	0.00046992	0.0044263	0.00063954	0.0026564	2.0416e-05	0.00019815	5.8728e-06	8.6668e-06	2.2728e-05	0.0003979	4.0336e-05	0.00016066	0.00015812	0.00026925	0.00023075	0.0012203	1.0221e-06	4.5139e-05	8.3609e-07	1.0798e-06	8.0724e-08	1.7446e-07	1.1093e-08	6.5373e-08	1.2117e-08	3.3973e-08	1.1041e-08	3.6363e-08	8.1148e-09	1.9978e-08	3.612e-09	1.012e-08	1.1859e-09	3.8817e-09	1.9999e-09	5.7749e-09	1.8776e-09	5.0442e-09	1.11e-09	5.9569e-09	1.2573e-09	7.3143e-09	1.3986e-09	3.4526e-09	8.2927e-10	8.5954e-09	7.6791e-10	2.2962e-09	5.4619e-10	2.0373e-09	2.4092e-10	2.2995e-09	3.9523e-10	1.7974e-09	4.4851e-10	1.7988e-09	6.8092e-10	1.1302e-09	2.3078e-10	1.1453e-09	1.6709e-10	1.0434e-09	9.4034e-11	1.0443e-09	3.609e-10	1.5514e-09	1.0204e-09	1.9388e-09	3.6148e-10	6.3396e-10	1.9454e-10	1.8167e-09	9.4599e-11	1.0593e-10	6.4171e-11
1.03036	15.276	1.016	0.0010776	5.7298e-05	0.0015372	0.020527	0.0023382	0.021591	0.00015267	0.0031679	0.00048373	0.0045517	0.00065794	0.002733	2.1098e-05	0.00020435	6.0872e-06	8.9712e-06	2.3514e-05	0.00040965	4.1568e-05	0.00016548	0.00016256	0.00027697	0.00023709	0.0012559	1.0572e-06	4.6497e-05	8.6048e-07	1.1113e-06	8.3083e-08	1.7956e-07	1.1418e-08	6.7273e-08	1.2471e-08	3.496e-08	1.1362e-08	3.7419e-08	8.3521e-09	2.0562e-08	3.7176e-09	1.0416e-08	1.2206e-09	3.9944e-09	2.0583e-09	5.9427e-09	1.9322e-09	5.1908e-09	1.1422e-09	6.1303e-09	1.2939e-09	7.5275e-09	1.4393e-09	3.5532e-09	8.5343e-10	8.846e-09	7.9029e-10	2.3631e-09	5.6209e-10	2.0967e-09	2.4793e-10	2.3665e-09	4.0675e-10	1.8498e-09	4.6158e-10	1.8512e-09	7.0077e-10	1.1632e-09	2.3751e-10	1.1787e-09	1.7196e-10	1.0739e-09	9.6777e-11	1.0748e-09	3.7143e-10	1.5967e-09	1.0502e-09	1.9954e-09	3.7203e-10	6.5247e-10	2.0022e-10	1.8698e-09	9.7361e-11	1.0903e-10	6.6048e-11
1.04467	15.822	1.0449	0.0011099	5.9413e-05	0.0015869	0.021128	0.0024124	0.022214	0.00015754	0.0032601	0.00049816	0.0046826	0.00067714	0.0028129	2.1813e-05	0.00021084	6.3123e-06	9.2906e-06	2.4338e-05	0.00042192	4.2856e-05	0.00017052	0.0001672	0.00028502	0.0002437	0.001293	1.0939e-06	4.7915e-05	8.8593e-07	1.1442e-06	8.5544e-08	1.8488e-07	1.1755e-08	6.9255e-08	1.2838e-08	3.5991e-08	1.1697e-08	3.8522e-08	8.5982e-09	2.1168e-08	3.8277e-09	1.0723e-08	1.2565e-09	4.1121e-09	2.1189e-09	6.1178e-09	1.9891e-09	5.3439e-09	1.1759e-09	6.3112e-09	1.3321e-09	7.7501e-09	1.4818e-09	3.6582e-09	8.7864e-10	9.1075e-09	8.1365e-10	2.4329e-09	5.7869e-10	2.1586e-09	2.5525e-10	2.4365e-09	4.1876e-10	1.9045e-09	4.7523e-10	1.906e-09	7.2149e-10	1.1976e-09	2.4453e-10	1.2135e-09	1.7704e-10	1.1056e-09	9.964e-11	1.1066e-09	3.8242e-10	1.644e-09	1.0812e-09	2.0545e-09	3.8304e-10	6.7178e-10	2.0615e-10	1.9251e-09	1.0024e-10	1.1226e-10	6.8007e-11
1.05919	16.389	1.0748	0.0011433	6.1602e-05	0.0016382	0.021746	0.002489	0.022857	0.00016256	0.0033551	0.00051303	0.0048173	0.00069693	0.0028952	2.2552e-05	0.00021753	6.5457e-06	9.6217e-06	2.519e-05	0.00043457	4.4185e-05	0.00017572	0.00017197	0.00029332	0.0002505	0.0013312	1.1319e-06	4.9379e-05	9.1217e-07	1.178e-06	8.8081e-08	1.9033e-07	1.2102e-08	7.1299e-08	1.3216e-08	3.7053e-08	1.2042e-08	3.9658e-08	8.8516e-09	2.1792e-08	3.9405e-09	1.1039e-08	1.2936e-09	4.2333e-09	2.1814e-09	6.2983e-09	2.0477e-09	5.5016e-09	1.2106e-09	6.4976e-09	1.3715e-09	7.9794e-09	1.5256e-09	3.7664e-09	9.0462e-10	9.377e-09	8.3772e-10	2.5048e-09	5.9579e-10	2.2224e-09	2.6279e-10	2.5085e-09	4.3114e-10	1.9608e-09	4.8929e-10	1.9624e-09	7.4285e-10	1.233e-09	2.5176e-10	1.2494e-09	1.8229e-10	1.1384e-09	1.0259e-10	1.1393e-09	3.9374e-10	1.6927e-09	1.1133e-09	2.1153e-09	3.9439e-10	6.9169e-10	2.1226e-10	1.9822e-09	1.0321e-10	1.156e-10	7.0026e-11
1.07391	16.984	1.1058	0.001178	6.3883e-05	0.0016917	0.02239	0.0025688	0.023525	0.00016779	0.003454	0.00052851	0.0049576	0.00071751	0.0029809	2.3324e-05	0.00022451	6.79e-06	9.968e-06	2.6081e-05	0.00044774	4.5569e-05	0.00018113	0.00017693	0.00030196	0.00025757	0.001371	1.1716e-06	5.0902e-05	9.3947e-07	1.2133e-06	9.0704e-08	1.9599e-07	1.2462e-08	7.3425e-08	1.361e-08	3.8158e-08	1.2401e-08	4.084e-08	9.1153e-09	2.2441e-08	4.0579e-09	1.1368e-08	1.3321e-09	4.3595e-09	2.2464e-09	6.4861e-09	2.1088e-09	5.6658e-09	1.2467e-09	6.6916e-09	1.4124e-09	8.2181e-09	1.5712e-09	3.879e-09	9.3166e-10	9.6575e-09	8.6277e-10	2.5797e-09	6.1358e-10	2.2888e-09	2.7064e-10	2.5835e-09	4.4403e-10	2.0195e-09	5.0392e-10	2.0211e-09	7.6508e-10	1.2699e-09	2.5929e-10	1.2868e-09	1.8774e-10	1.1725e-09	1.0566e-10	1.1735e-09	4.0553e-10	1.7434e-09	1.1466e-09	2.1787e-09	4.0619e-10	7.1241e-10	2.1862e-10	2.0416e-09	1.0631e-10	1.1906e-10	7.2126e-11
1.08884	17.6	1.1377	0.0012136	6.6236e-05	0.0017468	0.02305	0.0026509	0.02421	0.00017317	0.0035554	0.00054439	0.0051014	0.00073862	0.0030689	2.4118e-05	0.00023169	7.0422e-06	1.0325e-05	2.6999e-05	0.00046126	4.6991e-05	0.00018669	0.00018201	0.00031081	0.00026481	0.0014118	1.2124e-06	5.2467e-05	9.6748e-07	1.2495e-06	9.3394e-08	2.0181e-07	1.2832e-08	7.5606e-08	1.4014e-08	3.9291e-08	1.2769e-08	4.2053e-08	9.3858e-09	2.3107e-08	4.1783e-09	1.1705e-08	1.3716e-09	4.4889e-09	2.313e-09	6.6787e-09	2.1714e-09	5.8342e-09	1.2838e-09	6.8907e-09	1.4545e-09	8.463e-09	1.6179e-09	3.9946e-09	9.594e-10	9.9453e-09	8.8847e-10	2.6565e-09	6.3184e-10	2.3569e-09	2.7869e-10	2.6605e-09	4.5724e-10	2.0797e-09	5.1894e-10	2.0814e-09	7.8788e-10	1.3078e-09	2.6702e-10	1.3252e-09	1.9334e-10	1.2074e-09	1.0881e-10	1.2084e-09	4.1762e-10	1.7954e-09	1.1808e-09	2.2437e-09	4.1831e-10	7.3366e-10	2.2515e-10	2.1026e-09	1.0948e-10	1.2262e-10	7.4282e-11
1.10397	17.374	1.126	0.0012054	6.6192e-05	0.0017372	0.022829	0.0026319	0.023971	0.00017209	0.0035216	0.00053984	0.0050511	0.00073193	0.0030395	2.4006e-05	0.00023003	7.0317e-06	1.0326e-05	2.6901e-05	0.00045716	4.6668e-05	0.00018535	0.00018039	0.00030815	0.0002623	0.0014002	1.2088e-06	5.2066e-05	9.5954e-07	1.2392e-06	9.2614e-08	2.0013e-07	1.2725e-08	7.4979e-08	1.3897e-08	3.8965e-08	1.2663e-08	4.1703e-08	9.3076e-09	2.2915e-08	4.1434e-09	1.1607e-08	1.3602e-09	4.4516e-09	2.2938e-09	6.6232e-09	2.1533e-09	5.7858e-09	1.2732e-09	6.8337e-09	1.4425e-09	8.3935e-09	1.6046e-09	3.9617e-09	9.5149e-10	9.8636e-09	8.8116e-10	2.6346e-09	6.2662e-10	2.3375e-09	2.7638e-10	2.6385e-09	4.5348e-10	2.0626e-09	5.1467e-10	2.0643e-09	7.8141e-10	1.297e-09	2.6483e-10	1.3143e-09	1.9175e-10	1.1975e-09	1.0792e-10	1.1985e-09	4.142e-10	1.7807e-09	1.1711e-09	2.2253e-09	4.1488e-10	7.2766e-10	2.2331e-10	2.0854e-09	1.0858e-10	1.2162e-10	7.3679e-11
1.11931	16.633	1.0878	0.0011702	6.4638e-05	0.0016876	0.022069	0.0025505	0.023165	0.00016701	0.0034051	0.00052274	0.004882	0.00070818	0.0029383	2.333e-05	0.00022291	6.856e-06	1.0104e-05	2.6169e-05	0.00044225	4.5267e-05	0.00017977	0.00017466	0.00029843	0.00025378	0.0013563	1.1773e-06	5.0453e-05	9.2948e-07	1.2004e-06	8.9701e-08	1.9383e-07	1.2325e-08	7.2624e-08	1.3461e-08	3.7742e-08	1.2265e-08	4.0393e-08	9.0151e-09	2.2194e-08	4.0131e-09	1.1243e-08	1.3175e-09	4.3117e-09	2.2217e-09	6.4152e-09	2.0856e-09	5.6042e-09	1.2332e-09	6.6194e-09	1.3972e-09	8.1307e-09	1.5543e-09	3.8376e-09	9.2167e-10	9.5547e-09	8.5356e-10	2.552e-09	6.0697e-10	2.2642e-09	2.6771e-10	2.5559e-09	4.3926e-10	1.998e-09	4.9855e-10	1.9996e-09	7.5695e-10	1.2564e-09	2.5653e-10	1.2732e-09	1.8574e-10	1.16e-09	1.0454e-10	1.161e-09	4.0124e-10	1.725e-09	1.1345e-09	2.1557e-09	4.019e-10	7.049e-10	2.1633e-10	2.0202e-09	1.0519e-10	1.1782e-10	7.1378e-11
1.13487	15.919	1.0506	0.0011358	6.3103e-05	0.001639	0.02133	0.002471	0.022382	0.00016203	0.0032918	0.00050606	0.0047177	0.00068505	0.0028399	2.2668e-05	0.00021596	6.6829e-06	9.8838e-06	2.5449e-05	0.00042773	4.3899e-05	0.00017431	0.00016907	0.00028896	0.00024547	0.0013136	1.1462e-06	4.8879e-05	9.0003e-07	1.1625e-06	8.6862e-08	1.877e-07	1.1935e-08	7.0329e-08	1.3035e-08	3.6549e-08	1.1878e-08	3.9116e-08	8.7299e-09	2.1492e-08	3.8862e-09	1.0887e-08	1.2758e-09	4.1754e-09	2.1514e-09	6.2124e-09	2.0197e-09	5.4272e-09	1.1942e-09	6.4104e-09	1.3531e-09	7.8744e-09	1.5052e-09	3.7166e-09	8.926e-10	9.2536e-09	8.2665e-10	2.4716e-09	5.8782e-10	2.1928e-09	2.5926e-10	2.4753e-09	4.2541e-10	1.9351e-09	4.8284e-10	1.9366e-09	7.331e-10	1.2168e-09	2.4845e-10	1.2331e-09	1.7989e-10	1.1235e-09	1.0125e-10	1.1245e-09	3.886e-10	1.6707e-09	1.0988e-09	2.0878e-09	3.8925e-10	6.8271e-10	2.0952e-10	1.9566e-09	1.0188e-10	1.1412e-10	6.9134e-11
