"Energy (MeV/nuc)"	"Flux (particles/m2-s-sr-MeV/nuc)"
""	Z=1	Z=2	Z=3	Z=4	Z=5	Z=6	Z=7	Z=8	Z=9	Z=10	Z=11	Z=12	Z=13	Z=14	Z=15	Z=16	Z=17	Z=18	Z=19	Z=20	Z=21	Z=22	Z=23	Z=24	Z=25	Z=26	Z=27	Z=28	Z=29	Z=30	Z=31	Z=32	Z=33	Z=34	Z=35	Z=36	Z=37	Z=38	Z=39	Z=40	Z=41	Z=42	Z=43	Z=44	Z=45	Z=46	Z=47	Z=48	Z=49	Z=50	Z=51	Z=52	Z=53	Z=54	Z=55	Z=56	Z=57	Z=58	Z=59	Z=60	Z=61	Z=62	Z=63	Z=64	Z=65	Z=66	Z=67	Z=68	Z=69	Z=70	Z=71	Z=72	Z=73	Z=74	Z=75	Z=76	Z=77	Z=78	Z=79	Z=80	Z=81	Z=82	Z=83	Z=90	Z=92
1.0023	17.953	1.2169	0.0012667	6.6644e-05	0.0018107	0.024506	0.0030005	0.027856	0.0001804	0.0051386	0.00057435	0.005431	0.00078265	0.0032605	2.4883e-05	0.00024266	7.1303e-06	0.0001472	2.768e-05	0.00048811	4.9136e-05	0.00019551	0.00019246	0.00032822	0.00028124	0.0014881	1.2384e-06	5.5118e-05	1.0175e-06	1.3148e-06	9.7965e-08	2.1153e-07	1.3449e-08	7.9079e-08	1.4681e-08	4.1084e-08	1.3364e-08	4.4017e-08	9.8339e-09	2.4209e-08	4.38e-09	1.2262e-08	1.4372e-09	4.7002e-09	2.4228e-09	6.9887e-09	2.2737e-09	6.0959e-09	1.3413e-09	7.1878e-09	1.5162e-09	8.7921e-09	1.6859e-09	4.1546e-09	9.9859e-10	1.0333e-08	9.238e-10	2.7651e-09	6.586e-10	2.4548e-09	2.9066e-10	2.7679e-09	4.7603e-10	2.1602e-09	5.3935e-10	2.1614e-09	8.1819e-10	1.3582e-09	2.7748e-10	1.3755e-09	2.0075e-10	1.2528e-09	1.129e-10	1.2535e-09	4.3323e-10	1.8606e-09	1.2241e-09	2.3254e-09	4.3371e-10	7.6014e-10	2.3309e-10	2.1763e-09	1.1337e-10	1.266e-10	7.6661e-11
1.01623	18.445	1.2403	0.0012931	6.8486e-05	0.0018525	0.024995	0.0030663	0.028395	0.00018448	0.0052339	0.00058617	0.0055369	0.00079827	0.0033256	2.5494e-05	0.0002481	7.3272e-06	0.00014923	2.839e-05	0.0004982	5.0206e-05	0.00019967	0.00019619	0.00033476	0.00028652	0.0015184	1.27e-06	5.6291e-05	1.0382e-06	1.3416e-06	9.9967e-08	2.1585e-07	1.3724e-08	8.0678e-08	1.4981e-08	4.1915e-08	1.3635e-08	4.4912e-08	1.0035e-08	2.4704e-08	4.4695e-09	1.2512e-08	1.4665e-09	4.7963e-09	2.4724e-09	7.13e-09	2.3202e-09	6.2193e-09	1.3684e-09	7.3333e-09	1.5469e-09	8.9705e-09	1.7201e-09	4.2389e-09	1.0188e-09	1.0543e-08	9.4255e-10	2.8212e-09	6.7195e-10	2.5045e-09	2.9655e-10	2.8241e-09	4.8568e-10	2.204e-09	5.503e-10	2.2053e-09	8.348e-10	1.3858e-09	2.8311e-10	1.4034e-09	2.0482e-10	1.2782e-09	1.1519e-10	1.279e-09	4.4203e-10	1.8985e-09	1.249e-09	2.3727e-09	4.4253e-10	7.7559e-10	2.3783e-10	2.2206e-09	1.1568e-10	1.2918e-10	7.8223e-11
1.03036	18.955	1.2644	0.0013204	7.0393e-05	0.0018956	0.025499	0.0031341	0.028948	0.00018868	0.005332	0.00059836	0.005646	0.00081435	0.0033927	2.6126e-05	0.00025371	7.5311e-06	0.0001514	2.9125e-05	0.00050859	5.1308e-05	0.00020395	0.00020003	0.00034149	0.00029194	0.0015496	1.3026e-06	5.75e-05	1.0596e-06	1.3692e-06	1.0203e-07	2.203e-07	1.4007e-08	8.2325e-08	1.529e-08	4.2771e-08	1.3913e-08	4.5828e-08	1.0242e-08	2.5214e-08	4.5617e-09	1.277e-08	1.4968e-09	4.8942e-09	2.5232e-09	7.2755e-09	2.3676e-09	6.3463e-09	1.3964e-09	7.4832e-09	1.5785e-09	9.1543e-09	1.7553e-09	4.3257e-09	1.0397e-09	1.0758e-08	9.6185e-10	2.8789e-09	6.8569e-10	2.5558e-09	3.0261e-10	2.8819e-09	4.9562e-10	2.2492e-09	5.6157e-10	2.2504e-09	8.5191e-10	1.4142e-09	2.8891e-10	1.4322e-09	2.0902e-10	1.3044e-09	1.1755e-10	1.3052e-09	4.5109e-10	1.9374e-09	1.2746e-09	2.4213e-09	4.516e-10	7.915e-10	2.4271e-10	2.2662e-09	1.1805e-10	1.3184e-10	7.9831e-11
1.04467	19.486	1.2894	0.0013486	7.2378e-05	0.0019404	0.026021	0.0032044	0.029521	0.00019304	0.0054333	0.00061098	0.0057589	0.00083101	0.0034622	2.6781e-05	0.00025953	7.7435e-06	0.00015358	2.9889e-05	0.00051936	5.2451e-05	0.00020839	0.000204	0.00034846	0.00029755	0.0015819	1.3364e-06	5.8752e-05	1.0817e-06	1.3978e-06	1.0416e-07	2.249e-07	1.43e-08	8.403e-08	1.5607e-08	4.3657e-08	1.4201e-08	4.6777e-08	1.0454e-08	2.5736e-08	4.6572e-09	1.3034e-08	1.5278e-09	4.9955e-09	2.5754e-09	7.4261e-09	2.4166e-09	6.4778e-09	1.4253e-09	7.6385e-09	1.6113e-09	9.3446e-09	1.7917e-09	4.4155e-09	1.0613e-09	1.0982e-08	9.8183e-10	2.9387e-09	6.9992e-10	2.6088e-09	3.0889e-10	2.9417e-09	5.0591e-10	2.296e-09	5.7324e-10	2.2972e-09	8.6962e-10	1.4436e-09	2.9491e-10	1.4619e-09	2.1336e-10	1.3316e-09	1.2e-10	1.3323e-09	4.6048e-10	1.9777e-09	1.3011e-09	2.4717e-09	4.61e-10	8.0798e-10	2.4777e-10	2.3134e-09	1.2051e-10	1.3459e-10	8.1496e-11
1.05919	20.034	1.3149	0.0013774	7.4411e-05	0.0019861	0.026553	0.003276	0.030104	0.0001975	0.0055364	0.00062385	0.0058739	0.00084799	0.003533	2.7452e-05	0.00026547	7.9613e-06	0.00015571	3.0672e-05	0.00053035	5.3618e-05	0.00021292	0.00020804	0.00035556	0.00030327	0.0016149	1.3711e-06	6.003e-05	1.1042e-06	1.4269e-06	1.0634e-07	2.2955e-07	1.4595e-08	8.5768e-08	1.5929e-08	4.456e-08	1.4495e-08	4.7744e-08	1.067e-08	2.6268e-08	4.7534e-09	1.3304e-08	1.5594e-09	5.0988e-09	2.6286e-09	7.5797e-09	2.4666e-09	6.6119e-09	1.4548e-09	7.7967e-09	1.6446e-09	9.5386e-09	1.8288e-09	4.5072e-09	1.0833e-09	1.121e-08	1.0022e-09	2.9997e-09	7.1442e-10	2.6629e-09	3.1528e-10	3.0027e-09	5.164e-10	2.3436e-09	5.8514e-10	2.3449e-09	8.8768e-10	1.4736e-09	3.0104e-10	1.4923e-09	2.178e-10	1.3592e-09	1.2249e-10	1.36e-09	4.7004e-10	2.0188e-09	1.3282e-09	2.5231e-09	4.7058e-10	8.2478e-10	2.5292e-10	2.3615e-09	1.2302e-10	1.3739e-10	8.3194e-11
1.07391	20.603	1.3411	0.0014071	7.6505e-05	0.0020334	0.027102	0.0033499	0.030705	0.00020211	0.0056425	0.00063714	0.0059926	0.00086552	0.003606	2.8147e-05	0.00027162	8.1873e-06	0.00015791	3.1483e-05	0.00054169	5.4823e-05	0.0002176	0.00021222	0.00036289	0.00030916	0.0016489	1.407e-06	6.135e-05	1.1275e-06	1.457e-06	1.0856e-07	2.3434e-07	1.49e-08	8.7562e-08	1.6262e-08	4.5492e-08	1.4798e-08	4.8742e-08	1.0893e-08	2.6817e-08	4.8526e-09	1.3582e-08	1.592e-09	5.2053e-09	2.6835e-09	7.7382e-09	2.5181e-09	6.7502e-09	1.4853e-09	7.96e-09	1.6791e-09	9.7388e-09	1.8671e-09	4.6017e-09	1.106e-09	1.1445e-08	1.0232e-09	3.0625e-09	7.2939e-10	2.7187e-09	3.2189e-10	3.0657e-09	5.2723e-10	2.3928e-09	5.9741e-10	2.3942e-09	9.0631e-10	1.5045e-09	3.0735e-10	1.5236e-09	2.2237e-10	1.3878e-09	1.2507e-10	1.3886e-09	4.7992e-10	2.0613e-09	1.3561e-09	2.5761e-09	4.8047e-10	8.4212e-10	2.5824e-10	2.4112e-09	1.256e-10	1.4028e-10	8.4946e-11
1.08884	21.187	1.3677	0.0014372	7.8639e-05	0.0020814	0.027658	0.003425	0.031314	0.00020678	0.0057499	0.00065061	0.0061128	0.00088326	0.0036801	2.8853e-05	0.00027786	8.4179e-06	0.00016016	3.2308e-05	0.00055319	5.6045e-05	0.00022234	0.00021644	0.0003703	0.00031511	0.0016833	1.4436e-06	6.2688e-05	1.1511e-06	1.4874e-06	1.1081e-07	2.392e-07	1.5208e-08	8.9379e-08	1.6599e-08	4.6437e-08	1.5105e-08	4.9754e-08	1.1119e-08	2.7373e-08	4.9531e-09	1.3863e-08	1.625e-09	5.3133e-09	2.7392e-09	7.8988e-09	2.5704e-09	6.8904e-09	1.5161e-09	8.1254e-09	1.714e-09	9.9416e-09	1.906e-09	4.6975e-09	1.129e-09	1.1684e-08	1.0445e-09	3.1263e-09	7.4455e-10	2.7753e-09	3.2858e-10	3.1295e-09	5.382e-10	2.4427e-09	6.0986e-10	2.444e-09	9.2519e-10	1.5358e-09	3.1376e-10	1.5554e-09	2.27e-10	1.4167e-09	1.2767e-10	1.4175e-09	4.8992e-10	2.1042e-09	1.3843e-09	2.6298e-09	4.9049e-10	8.5968e-10	2.6363e-10	2.4615e-09	1.2822e-10	1.4322e-10	8.6722e-11
1.10397	20.966	1.356	0.0014297	7.8712e-05	0.0020735	0.02744	0.0034112	0.03111	0.00020583	0.005739	0.00064625	0.0060627	0.00087672	0.0036511	2.8768e-05	0.00027634	8.4194e-06	0.00016208	3.2245e-05	0.0005492	5.5752e-05	0.00022112	0.00021486	0.00036775	0.00031264	0.0016722	1.4416e-06	6.2313e-05	1.1436e-06	1.4777e-06	1.1006e-07	2.3759e-07	1.5106e-08	8.8779e-08	1.6487e-08	4.6125e-08	1.5003e-08	4.9419e-08	1.1044e-08	2.7188e-08	4.9197e-09	1.377e-08	1.614e-09	5.2775e-09	2.7207e-09	7.8457e-09	2.5531e-09	6.8442e-09	1.5059e-09	8.0711e-09	1.7026e-09	9.8756e-09	1.8933e-09	4.6662e-09	1.1215e-09	1.1606e-08	1.0376e-09	3.1054e-09	7.3958e-10	2.7568e-09	3.2638e-10	3.1087e-09	5.3461e-10	2.4264e-09	6.058e-10	2.4278e-09	9.1905e-10	1.5256e-09	3.1167e-10	1.5451e-09	2.2549e-10	1.4073e-09	1.2683e-10	1.4081e-09	4.8667e-10	2.0903e-09	1.3752e-09	2.6124e-09	4.8724e-10	8.54e-10	2.6189e-10	2.4452e-09	1.2737e-10	1.4227e-10	8.6152e-11
1.11931	20.254	1.321	0.0013991	7.7486e-05	0.0020308	0.026747	0.0033426	0.030409	0.0002014	0.0056556	0.00063093	0.0059084	0.00085527	0.0035588	2.8189e-05	0.00027	8.2766e-06	0.00016386	3.1626e-05	0.00053569	5.4523e-05	0.00021621	0.00020972	0.00035907	0.00030495	0.0016331	1.4155e-06	6.0879e-05	1.1168e-06	1.4432e-06	1.0746e-07	2.3199e-07	1.475e-08	8.669e-08	1.6099e-08	4.504e-08	1.465e-08	4.8256e-08	1.0784e-08	2.6548e-08	4.8038e-09	1.3445e-08	1.576e-09	5.1533e-09	2.6567e-09	7.6611e-09	2.493e-09	6.6832e-09	1.4705e-09	7.8814e-09	1.6626e-09	9.644e-09	1.8488e-09	4.5567e-09	1.0952e-09	1.1334e-08	1.0132e-09	3.0325e-09	7.2221e-10	2.692e-09	3.1871e-10	3.0357e-09	5.2206e-10	2.3695e-09	5.9159e-10	2.3709e-09	8.975e-10	1.4899e-09	3.0436e-10	1.5089e-09	2.2021e-10	1.3743e-09	1.2385e-10	1.3751e-09	4.7527e-10	2.0414e-09	1.343e-09	2.5512e-09	4.7582e-10	8.3399e-10	2.5575e-10	2.388e-09	1.2439e-10	1.3895e-10	8.4138e-11
1.13487	19.565	1.2866	0.0013689	7.6262e-05	0.0019886	0.026067	0.0032751	0.029723	0.00019702	0.0055742	0.00061587	0.0057571	0.00083421	0.0034683	2.7615e-05	0.00026377	8.1345e-06	0.00016572	3.1012e-05	0.00052243	5.3311e-05	0.00021137	0.00020467	0.00035054	0.00029738	0.0015947	1.3894e-06	5.9469e-05	1.0903e-06	1.4091e-06	1.0492e-07	2.2649e-07	1.44e-08	8.4638e-08	1.5718e-08	4.3974e-08	1.4303e-08	4.7113e-08	1.0528e-08	2.5919e-08	4.6899e-09	1.3127e-08	1.5387e-09	5.0312e-09	2.5937e-09	7.4796e-09	2.4339e-09	6.5251e-09	1.4357e-09	7.6951e-09	1.6233e-09	9.4164e-09	1.8051e-09	4.4491e-09	1.0693e-09	1.1066e-08	9.8932e-10	2.9609e-09	7.0514e-10	2.6284e-09	3.1118e-10	2.964e-09	5.0973e-10	2.3136e-09	5.7763e-10	2.3149e-09	8.7632e-10	1.4547e-09	2.9718e-10	1.4733e-09	2.1501e-10	1.3419e-09	1.2093e-10	1.3427e-09	4.6406e-10	1.9932e-09	1.3113e-09	2.4911e-09	4.646e-10	8.1434e-10	2.4973e-10	2.3317e-09	1.2146e-10	1.3568e-10	8.2158e-11
