"Energy (MeV/nuc)"	"Flux (particles/m2-s-sr-MeV/nuc)"
""	Z=1	Z=2	Z=3	Z=4	Z=5	Z=6	Z=7	Z=8	Z=9	Z=10	Z=11	Z=12	Z=13	Z=14	Z=15	Z=16	Z=17	Z=18	Z=19	Z=20	Z=21	Z=22	Z=23	Z=24	Z=25	Z=26	Z=27	Z=28	Z=29	Z=30	Z=31	Z=32	Z=33	Z=34	Z=35	Z=36	Z=37	Z=38	Z=39	Z=40	Z=41	Z=42	Z=43	Z=44	Z=45	Z=46	Z=47	Z=48	Z=49	Z=50	Z=51	Z=52	Z=53	Z=54	Z=55	Z=56	Z=57	Z=58	Z=59	Z=60	Z=61	Z=62	Z=63	Z=64	Z=65	Z=66	Z=67	Z=68	Z=69	Z=70	Z=71	Z=72	Z=73	Z=74	Z=75	Z=76	Z=77	Z=78	Z=79	Z=80	Z=81	Z=82	Z=83	Z=90	Z=92
1.0023	4.0119	0.32122	0.00034536	1.806e-05	0.00048611	0.0064677	0.00082133	0.0076463	4.817e-05	0.00158	0.00015302	0.0014368	0.00020819	0.00086076	6.6116e-06	6.4046e-05	1.8987e-06	8.262e-05	7.3488e-06	0.00012883	1.3162e-05	5.2566e-05	5.1953e-05	8.8157e-05	7.5782e-05	0.00039891	3.3319e-07	1.4694e-05	2.7398e-07	3.5362e-07	2.6537e-08	5.7415e-08	3.651e-09	2.1583e-08	3.9905e-09	1.1221e-08	3.6422e-09	1.1992e-08	2.672e-09	6.5788e-09	1.1885e-09	3.3333e-09	3.9048e-10	1.2793e-09	6.5879e-10	1.9054e-09	6.1877e-10	1.6678e-09	3.6703e-10	1.9743e-09	4.171e-10	2.438e-09	4.642e-10	1.149e-09	2.7568e-10	2.8647e-09	2.5565e-10	7.633e-10	1.8121e-10	6.7667e-10	7.9862e-11	7.6492e-10	1.3135e-10	5.9923e-10	1.494e-10	5.9992e-10	2.2709e-10	3.7689e-10	7.6893e-11	3.8222e-10	5.5734e-11	3.4841e-10	3.1398e-11	3.4884e-10	1.2054e-10	5.1889e-10	3.4113e-10	6.4839e-10	1.2082e-10	2.1211e-10	6.5159e-11	6.0864e-10	3.1673e-11	3.5614e-11	2.1587e-11
1.01623	4.1294	0.3279	0.00035327	1.8588e-05	0.00049811	0.006607	0.0008404	0.0078047	4.9335e-05	0.0016105	0.00015641	0.0014671	0.00021267	0.0008793	6.7844e-06	6.5582e-05	1.9542e-06	8.4195e-05	7.5492e-06	0.00013169	1.3469e-05	5.3768e-05	5.3043e-05	9.0054e-05	7.7324e-05	0.00040767	3.4221e-07	1.503e-05	2.8001e-07	3.6139e-07	2.7122e-08	5.8681e-08	3.7315e-09	2.2064e-08	4.0786e-09	1.1471e-08	3.7231e-09	1.2257e-08	2.731e-09	6.7239e-09	1.2147e-09	3.4068e-09	3.9909e-10	1.3076e-09	6.7333e-10	1.9477e-09	6.3242e-10	1.7049e-09	3.752e-10	2.0182e-09	4.264e-10	2.4925e-09	4.7455e-10	1.1746e-09	2.8183e-10	2.9287e-09	2.6136e-10	7.8033e-10	1.8524e-10	6.9177e-10	8.1642e-11	7.82e-10	1.3428e-10	6.1262e-10	1.5274e-10	6.1333e-10	2.3216e-10	3.8531e-10	7.8611e-11	3.9077e-10	5.698e-11	3.562e-10	3.21e-11	3.5664e-10	1.2324e-10	5.305e-10	3.4876e-10	6.6289e-10	1.2352e-10	2.1685e-10	6.6618e-11	6.2226e-10	3.2382e-11	3.6413e-11	2.2071e-11
1.03036	4.2516	0.33479	0.00036142	1.9136e-05	0.00051051	0.0067505	0.00086006	0.0079678	5.0538e-05	0.001642	0.00015991	0.0014983	0.0002173	0.00089841	6.9631e-06	6.7169e-05	2.0117e-06	8.5738e-05	7.7565e-06	0.00013465	1.3787e-05	5.5007e-05	5.4165e-05	9.2008e-05	7.8912e-05	0.0004167	3.5155e-07	1.5377e-05	2.8622e-07	3.6941e-07	2.7725e-08	5.9986e-08	3.8145e-09	2.2558e-08	4.1694e-09	1.1728e-08	3.8065e-09	1.2532e-08	2.7918e-09	6.8735e-09	1.2417e-09	3.4827e-09	4.0797e-10	1.3369e-09	6.8835e-10	1.9914e-09	6.4658e-10	1.7432e-09	3.8362e-10	2.0636e-09	4.3598e-10	2.5486e-09	4.8522e-10	1.2011e-09	2.8817e-10	2.9947e-09	2.6725e-10	7.9789e-10	1.8941e-10	7.0733e-10	8.3477e-11	7.996e-10	1.373e-10	6.2642e-10	1.5618e-10	6.2715e-10	2.3739e-10	3.9399e-10	8.0382e-11	3.9957e-10	5.8264e-11	3.6423e-10	3.2824e-11	3.6468e-10	1.2601e-10	5.4247e-10	3.5663e-10	6.7785e-10	1.2631e-10	2.2174e-10	6.8122e-11	6.3631e-10	3.3113e-11	3.7236e-11	2.2571e-11
1.04467	4.3791	0.34193	0.00036988	1.9707e-05	0.00052339	0.0068992	0.00088045	0.0081368	5.1788e-05	0.0016745	0.00016354	0.0015306	0.00022209	0.00091822	7.149e-06	6.8816e-05	2.0716e-06	8.7305e-05	7.9724e-06	0.00013771	1.4116e-05	5.6294e-05	5.5328e-05	9.4033e-05	8.0556e-05	0.00042605	3.6125e-07	1.5736e-05	2.9265e-07	3.7771e-07	2.835e-08	6.1341e-08	3.9007e-09	2.3071e-08	4.264e-09	1.1995e-08	3.893e-09	1.2817e-08	2.8551e-09	7.0295e-09	1.2697e-09	3.5618e-09	4.1723e-10	1.3673e-09	7.0398e-10	2.0367e-09	6.6127e-10	1.7828e-09	3.9235e-10	2.1106e-09	4.4591e-10	2.6068e-09	4.9628e-10	1.2285e-09	2.9474e-10	3.063e-09	2.7335e-10	8.1608e-10	1.9373e-10	7.2345e-10	8.5378e-11	8.1784e-10	1.4043e-10	6.4073e-10	1.5975e-10	6.4147e-10	2.4282e-10	4.0299e-10	8.2217e-11	4.087e-10	5.9595e-11	3.7256e-10	3.3574e-11	3.7301e-10	1.2889e-10	5.5488e-10	3.6478e-10	6.9335e-10	1.292e-10	2.2682e-10	6.9681e-11	6.5088e-10	3.387e-11	3.809e-11	2.3088e-11
1.05919	4.5106	0.34922	0.00037852	2.0294e-05	0.00053656	0.0070512	0.00090127	0.0083093	5.3066e-05	0.0017077	0.00016724	0.0015636	0.00022698	0.00093845	7.3395e-06	7.0501e-05	2.1332e-06	8.8921e-05	8.1938e-06	0.00014084	1.4452e-05	5.7608e-05	5.6514e-05	9.61e-05	8.2232e-05	0.00043561	3.7121e-07	1.6104e-05	2.9923e-07	3.8619e-07	2.8988e-08	6.2732e-08	3.9892e-09	2.3595e-08	4.3608e-09	1.2267e-08	3.9814e-09	1.3108e-08	2.9199e-09	7.189e-09	1.2985e-09	3.6426e-09	4.2669e-10	1.3983e-09	7.1995e-10	2.0829e-09	6.7628e-10	1.8234e-09	4.0127e-10	2.1586e-09	4.5607e-10	2.6663e-09	5.0758e-10	1.2565e-09	3.0146e-10	3.1329e-09	2.7958e-10	8.3468e-10	1.9814e-10	7.3993e-10	8.7321e-11	8.3648e-10	1.4363e-10	6.5535e-10	1.6339e-10	6.5611e-10	2.4836e-10	4.1218e-10	8.4092e-11	4.1803e-10	6.0955e-11	3.8106e-10	3.434e-11	3.8153e-10	1.3184e-10	5.6756e-10	3.7311e-10	7.0919e-10	1.3215e-10	2.32e-10	7.1274e-11	6.6576e-10	3.4645e-11	3.8962e-11	2.3617e-11
1.07391	4.6476	0.35674	0.00038745	2.0906e-05	0.00055021	0.0072081	0.00092277	0.0084871	5.4389e-05	0.0017417	0.00017107	0.0015977	0.00023203	0.00095934	7.5369e-06	7.2245e-05	2.1972e-06	9.05e-05	8.4235e-06	0.00014407	1.48e-05	5.8966e-05	5.7738e-05	9.8235e-05	8.3962e-05	0.00044548	3.8154e-07	1.6483e-05	3.0602e-07	3.9495e-07	2.9651e-08	6.4168e-08	4.0805e-09	2.4137e-08	4.4607e-09	1.2549e-08	4.0727e-09	1.3408e-08	2.9867e-09	7.3537e-09	1.3282e-09	3.7261e-09	4.3647e-10	1.4303e-09	7.3645e-10	2.1307e-09	6.9178e-10	1.8652e-09	4.1048e-10	2.2082e-09	4.6655e-10	2.7277e-09	5.1925e-10	1.2854e-09	3.084e-10	3.2051e-09	2.8602e-10	8.5389e-10	2.0269e-10	7.5695e-10	8.9328e-11	8.5573e-10	1.4694e-10	6.7045e-10	1.6715e-10	6.7123e-10	2.5408e-10	4.2168e-10	8.6029e-11	4.2767e-10	6.2359e-11	3.8985e-10	3.5132e-11	3.9033e-10	1.3488e-10	5.8065e-10	3.8172e-10	7.2555e-10	1.352e-10	2.3735e-10	7.2919e-11	6.8113e-10	3.5444e-11	3.9863e-11	2.4163e-11
1.08884	4.7882	0.36437	0.00039652	2.1532e-05	0.00056409	0.0073674	0.00094465	0.0086677	5.5735e-05	0.0017762	0.00017496	0.0016323	0.00023715	0.00098056	7.7381e-06	7.402e-05	2.2626e-06	9.2059e-05	8.6579e-06	0.00014736	1.5154e-05	6.0346e-05	5.898e-05	0.0001004	8.5715e-05	0.0004555	3.9207e-07	1.6869e-05	3.1291e-07	4.0385e-07	3.0325e-08	6.5628e-08	4.1733e-09	2.4687e-08	4.5622e-09	1.2835e-08	4.1655e-09	1.3714e-08	3.0547e-09	7.521e-09	1.3584e-09	3.8109e-09	4.464e-10	1.4629e-09	7.5321e-10	2.1793e-09	7.0753e-10	1.9078e-09	4.1984e-10	2.2586e-09	4.7721e-10	2.7901e-09	5.3111e-10	1.3148e-09	3.1545e-10	3.2784e-09	2.9256e-10	8.734e-10	2.0732e-10	7.7425e-10	9.1367e-11	8.753e-10	1.5029e-10	6.8579e-10	1.7098e-10	6.8659e-10	2.599e-10	4.3133e-10	8.7997e-11	4.3746e-10	6.3787e-11	3.9878e-10	3.5937e-11	3.9927e-10	1.3797e-10	5.9396e-10	3.9047e-10	7.4218e-10	1.383e-10	2.4279e-10	7.4592e-11	6.9675e-10	3.6257e-11	4.0779e-11	2.4718e-11
1.10397	4.7473	0.36183	0.00039526	2.1595e-05	0.00056282	0.0073207	0.00094291	0.0086319	5.5566e-05	0.0017793	0.00017406	0.0016214	0.00023577	0.00097433	7.7272e-06	7.3727e-05	2.2666e-06	9.3756e-05	8.6544e-06	0.00014653	1.5099e-05	6.0109e-05	5.8657e-05	9.9867e-05	8.5176e-05	0.00045322	3.9216e-07	1.6795e-05	3.1136e-07	4.0183e-07	3.0179e-08	6.5314e-08	4.1534e-09	2.457e-08	4.5405e-09	1.2774e-08	4.1458e-09	1.3649e-08	3.0402e-09	7.4852e-09	1.3519e-09	3.7927e-09	4.4427e-10	1.456e-09	7.4963e-10	2.1689e-09	7.0416e-10	1.8987e-09	4.1786e-10	2.248e-09	4.7497e-10	2.7772e-09	5.2862e-10	1.3087e-09	3.1397e-10	3.2632e-09	2.912e-10	8.6933e-10	2.0635e-10	7.7062e-10	9.0938e-11	8.7122e-10	1.4959e-10	6.8261e-10	1.7018e-10	6.8341e-10	2.5869e-10	4.2933e-10	8.7588e-11	4.3544e-10	6.3491e-11	3.9693e-10	3.5771e-11	3.9743e-10	1.3733e-10	5.9122e-10	3.8867e-10	7.3876e-10	1.3766e-10	2.4168e-10	7.4249e-11	6.9355e-10	3.609e-11	4.0593e-11	2.4606e-11
1.11931	4.5949	0.35303	0.00038756	2.13e-05	0.0005521	0.0071469	0.00092651	0.0084631	5.4453e-05	0.0017628	0.0001702	0.0015826	0.00023036	0.00095118	7.5835e-06	7.215e-05	2.2317e-06	9.544e-05	8.5015e-06	0.00014314	1.4789e-05	5.8868e-05	5.7368e-05	9.7663e-05	8.3232e-05	0.00044332	3.8567e-07	1.6434e-05	3.0457e-07	3.9307e-07	2.9527e-08	6.3903e-08	4.0637e-09	2.404e-08	4.4424e-09	1.2498e-08	4.0563e-09	1.3354e-08	2.9745e-09	7.3235e-09	1.3227e-09	3.7108e-09	4.3467e-10	1.4245e-09	7.3343e-10	2.1221e-09	6.8896e-10	1.8578e-09	4.0885e-10	2.1996e-09	4.6474e-10	2.7175e-09	5.1725e-10	1.2805e-09	3.0722e-10	3.1931e-09	2.8494e-10	8.5063e-10	2.0191e-10	7.5404e-10	8.898e-11	8.5248e-10	1.4637e-10	6.6795e-10	1.6652e-10	6.6873e-10	2.5313e-10	4.2011e-10	8.5707e-11	4.2609e-10	6.2128e-11	3.8841e-10	3.5003e-11	3.889e-10	1.3438e-10	5.7854e-10	3.8033e-10	7.2291e-10	1.347e-10	2.3649e-10	7.2657e-11	6.7869e-10	3.5316e-11	3.9724e-11	2.4079e-11
1.13487	4.4468	0.34439	0.00037996	2.1006e-05	0.00054148	0.0069762	0.00091039	0.008298	5.3353e-05	0.0017466	0.0001664	0.0015445	0.00022504	0.00092844	7.441e-06	7.0595e-05	2.1968e-06	9.7171e-05	8.3497e-06	0.00013982	1.4483e-05	5.7644e-05	5.6097e-05	9.5493e-05	8.1325e-05	0.00043357	3.7924e-07	1.6079e-05	2.9792e-07	3.8445e-07	2.8884e-08	6.2512e-08	3.9752e-09	2.3518e-08	4.3458e-09	1.2227e-08	3.9681e-09	1.3064e-08	2.9098e-09	7.1642e-09	1.2939e-09	3.6301e-09	4.2522e-10	1.3936e-09	7.1748e-10	2.076e-09	6.7398e-10	1.8175e-09	3.9998e-10	2.1519e-09	4.5467e-10	2.6587e-09	5.0604e-10	1.2528e-09	3.0057e-10	3.124e-09	2.7877e-10	8.3221e-10	1.9753e-10	7.3771e-10	8.7051e-11	8.3403e-10	1.432e-10	6.535e-10	1.6292e-10	6.5427e-10	2.4766e-10	4.1103e-10	8.3853e-11	4.1688e-10	6.0784e-11	3.8002e-10	3.4246e-11	3.8049e-10	1.3148e-10	5.6604e-10	3.7211e-10	7.073e-10	1.3179e-10	2.3139e-10	7.1089e-11	6.6404e-10	3.4554e-11	3.8868e-11	2.3561e-11
