"Energy (MeV/nuc)"	"Flux (particles/m2-s-sr-MeV/nuc)"
""	Z=1	Z=2	Z=3	Z=4	Z=5	Z=6	Z=7	Z=8	Z=9	Z=10	Z=11	Z=12	Z=13	Z=14	Z=15	Z=16	Z=17	Z=18	Z=19	Z=20	Z=21	Z=22	Z=23	Z=24	Z=25	Z=26	Z=27	Z=28	Z=29	Z=30	Z=31	Z=32	Z=33	Z=34	Z=35	Z=36	Z=37	Z=38	Z=39	Z=40	Z=41	Z=42	Z=43	Z=44	Z=45	Z=46	Z=47	Z=48	Z=49	Z=50	Z=51	Z=52	Z=53	Z=54	Z=55	Z=56	Z=57	Z=58	Z=59	Z=60	Z=61	Z=62	Z=63	Z=64	Z=65	Z=66	Z=67	Z=68	Z=69	Z=70	Z=71	Z=72	Z=73	Z=74	Z=75	Z=76	Z=77	Z=78	Z=79	Z=80	Z=81	Z=82	Z=83	Z=90	Z=92
1.0023	12.482	0.83887	0.00088383	4.6414e-05	0.0012575	0.016926	0.0019188	0.017816	0.00012509	0.0026125	0.00039798	0.0037555	0.00054206	0.0022533	1.7228e-05	0.00016768	4.94e-06	7.3365e-06	1.9161e-05	0.0003373	3.4102e-05	0.00013584	0.00013388	0.00022798	0.00019554	0.001033	8.6063e-07	3.82e-05	7.074e-07	9.1375e-07	6.8251e-08	1.4747e-07	9.3768e-09	5.5229e-08	1.024e-08	2.8698e-08	9.33e-09	3.0726e-08	6.8584e-09	1.6885e-08	3.0533e-09	8.5529e-09	1.0023e-09	3.28e-09	1.6901e-09	4.8798e-09	1.5866e-09	4.2596e-09	9.3729e-10	5.0269e-09	1.0607e-09	6.1617e-09	1.1797e-09	2.9099e-09	6.9915e-10	7.2411e-09	6.4714e-10	1.9359e-09	4.6077e-10	1.7181e-09	2.0329e-10	1.9384e-09	3.3325e-10	1.514e-09	3.779e-10	1.5151e-09	5.7352e-10	9.5201e-10	1.9444e-10	9.644e-10	1.4072e-10	8.7853e-10	7.9174e-11	8.7917e-10	3.0384e-10	1.3056e-09	8.5881e-10	1.6317e-09	3.0426e-10	5.3346e-10	1.6364e-10	1.5281e-09	7.9584e-11	8.9008e-11	5.3908e-11
1.01623	12.917	0.86207	0.00090947	4.8083e-05	0.001297	0.017406	0.001978	0.018315	0.00012896	0.0026863	0.0004095	0.0038602	0.00055741	0.0023172	1.7796e-05	0.00017285	5.118e-06	7.5909e-06	1.9814e-05	0.00034711	3.5128e-05	0.00013986	0.00013759	0.00023441	0.00020082	0.0010627	8.8974e-07	3.9332e-05	7.2772e-07	9.3998e-07	7.0214e-08	1.5171e-07	9.6467e-09	5.68e-08	1.0535e-08	2.9514e-08	9.596e-09	3.1605e-08	7.0558e-09	1.7371e-08	3.1411e-09	8.7992e-09	1.0311e-09	3.3744e-09	1.7388e-09	5.0185e-09	1.6323e-09	4.3808e-09	9.6396e-10	5.17e-09	1.0909e-09	6.3374e-09	1.2133e-09	2.9929e-09	7.1908e-10	7.4477e-09	6.6559e-10	1.9911e-09	4.739e-10	1.7671e-09	2.0908e-10	1.9936e-09	3.4275e-10	1.5572e-09	3.8868e-10	1.5583e-09	5.8988e-10	9.7917e-10	1.9998e-10	9.9193e-10	1.4474e-10	9.0361e-10	8.1433e-11	9.0426e-10	3.1251e-10	1.3429e-09	8.8333e-10	1.6783e-09	3.1295e-10	5.4869e-10	1.6832e-10	1.5717e-09	8.1857e-11	9.1554e-11	5.545e-11
1.03036	13.373	0.88615	0.0009361	4.9827e-05	0.0013382	0.017904	0.0020395	0.018833	0.00013299	0.0027629	0.00042146	0.0039689	0.00057335	0.0023836	1.8388e-05	0.00017823	5.3039e-06	7.8558e-06	2.0495e-05	0.00035729	3.6195e-05	0.00014403	0.00014143	0.00024109	0.0002063	0.0010934	9.2007e-07	4.0509e-05	7.4881e-07	9.6722e-07	7.2253e-08	1.5612e-07	9.9269e-09	5.843e-08	1.0841e-08	3.0361e-08	9.8714e-09	3.2512e-08	7.2608e-09	1.7876e-08	3.2324e-09	9.0543e-09	1.0611e-09	3.4713e-09	1.7891e-09	5.1626e-09	1.6792e-09	4.5066e-09	9.9165e-10	5.3186e-09	1.1223e-09	6.5199e-09	1.2482e-09	3.079e-09	7.3977e-10	7.6621e-09	6.8475e-10	2.0484e-09	4.8752e-10	1.8179e-09	2.1509e-10	2.051e-09	3.5261e-10	1.6021e-09	3.9987e-10	1.6032e-09	6.0687e-10	1.0074e-09	2.0574e-10	1.0205e-09	1.4891e-10	9.2964e-10	8.3779e-11	9.3032e-10	3.2152e-10	1.3816e-09	9.0879e-10	1.7266e-09	3.2197e-10	5.6451e-10	1.7317e-10	1.6171e-09	8.4217e-11	9.4197e-11	5.7052e-11
1.04467	13.852	0.91127	0.00096388	5.1656e-05	0.0013812	0.018425	0.0021038	0.019373	0.0001372	0.0028428	0.00043396	0.0040823	0.00058998	0.0024529	1.9007e-05	0.00018386	5.4991e-06	8.1334e-06	2.1209e-05	0.00036793	3.731e-05	0.00014839	0.00014543	0.00024806	0.00021202	0.0011255	9.5185e-07	4.1737e-05	7.7083e-07	9.9565e-07	7.438e-08	1.6071e-07	1.0218e-08	6.0132e-08	1.1156e-08	3.1245e-08	1.0159e-08	3.3459e-08	7.4724e-09	1.8396e-08	3.3276e-09	9.3177e-09	1.092e-09	3.5723e-09	1.8412e-09	5.3129e-09	1.7281e-09	4.6379e-09	1.0205e-09	5.4736e-09	1.155e-09	6.7103e-09	1.2846e-09	3.1689e-09	7.6135e-10	7.8859e-09	7.0474e-10	2.1082e-09	5.0174e-10	1.8709e-09	2.2136e-10	2.1108e-09	3.6289e-10	1.6488e-09	4.1154e-10	1.65e-09	6.246e-10	1.0368e-09	2.1175e-10	1.0503e-09	1.5326e-10	9.568e-10	8.6227e-11	9.575e-10	3.3091e-10	1.422e-09	9.3535e-10	1.7771e-09	3.3138e-10	5.8101e-10	1.7824e-10	1.6644e-09	8.668e-11	9.6955e-11	5.8722e-11
1.05919	14.349	0.93714	0.00099251	5.3549e-05	0.0014256	0.018961	0.0021702	0.01993	0.00014155	0.0029251	0.00044683	0.0041991	0.00060711	0.0025243	1.9648e-05	0.00018966	5.7014e-06	8.4209e-06	2.1948e-05	0.0003789	3.846e-05	0.00015289	0.00014956	0.00025524	0.0002179	0.0011586	9.8474e-07	4.3004e-05	7.9351e-07	1.0249e-06	7.6572e-08	1.6539e-07	1.0516e-08	6.1884e-08	1.1481e-08	3.2156e-08	1.0455e-08	3.4434e-08	7.69e-09	1.8932e-08	3.4244e-09	9.5891e-09	1.1238e-09	3.6764e-09	1.8948e-09	5.4677e-09	1.7784e-09	4.7732e-09	1.0503e-09	5.6334e-09	1.1887e-09	6.9065e-09	1.3221e-09	3.2615e-09	7.8359e-10	8.1164e-09	7.2533e-10	2.1697e-09	5.1639e-10	1.9256e-09	2.2782e-10	2.1725e-09	3.7349e-10	1.6971e-09	4.2357e-10	1.6982e-09	6.4286e-10	1.0671e-09	2.1794e-10	1.081e-09	1.5774e-10	9.8479e-10	8.8749e-11	9.8551e-10	3.4059e-10	1.4636e-09	9.6272e-10	1.8291e-09	3.4107e-10	5.9802e-10	1.8346e-10	1.7131e-09	8.9218e-11	9.9797e-11	6.0444e-11
1.07391	14.871	0.96405	0.0010223	5.5513e-05	0.0014719	0.019519	0.0022395	0.020509	0.00014608	0.0030108	0.00046024	0.0043206	0.00062493	0.0025985	2.0317e-05	0.00019572	5.9132e-06	8.7212e-06	2.2721e-05	0.00039031	3.9658e-05	0.00015757	0.00015384	0.00026271	0.00022401	0.0011931	1.0191e-06	4.4324e-05	8.1712e-07	1.0554e-06	7.8827e-08	1.7025e-07	1.0825e-08	6.3708e-08	1.1819e-08	3.3104e-08	1.0763e-08	3.5448e-08	7.9163e-09	1.9489e-08	3.5252e-09	9.8713e-09	1.1569e-09	3.7846e-09	1.9506e-09	5.6287e-09	1.8308e-09	4.9138e-09	1.0813e-09	5.7995e-09	1.2238e-09	7.1105e-09	1.3611e-09	3.3578e-09	8.0673e-10	8.3562e-09	7.4676e-10	2.2338e-09	5.3162e-10	1.9824e-09	2.3454e-10	2.2367e-09	3.8452e-10	1.7472e-09	4.3609e-10	1.7484e-09	6.6186e-10	1.0986e-09	2.2437e-10	1.113e-09	1.624e-10	1.0139e-09	9.1373e-11	1.0147e-09	3.5066e-10	1.5069e-09	9.912e-10	1.8832e-09	3.5116e-10	6.1571e-10	1.8889e-10	1.7638e-09	9.1858e-11	1.0275e-10	6.2235e-11
1.08884	15.41	0.99163	0.0010528	5.7538e-05	0.0015195	0.020091	0.0023106	0.021103	0.00015074	0.0030986	0.00047398	0.0044451	0.00064321	0.0026747	2.1005e-05	0.00020194	6.1317e-06	9.0308e-06	2.3517e-05	0.00040203	4.0888e-05	0.00016237	0.00015823	0.00027036	0.00023027	0.0012284	1.0545e-06	4.5678e-05	8.4133e-07	1.0867e-06	8.1136e-08	1.7524e-07	1.1143e-08	6.5577e-08	1.2166e-08	3.4075e-08	1.1079e-08	3.6488e-08	8.1484e-09	2.006e-08	3.6285e-09	1.0161e-08	1.1908e-09	3.8957e-09	2.0078e-09	5.7939e-09	1.8845e-09	5.0581e-09	1.113e-09	5.97e-09	1.2598e-09	7.3198e-09	1.4011e-09	3.4566e-09	8.3045e-10	8.6022e-09	7.6873e-10	2.2995e-09	5.4725e-10	2.0407e-09	2.4143e-10	2.3025e-09	3.9583e-10	1.7986e-09	4.4892e-10	1.7999e-09	6.8134e-10	1.131e-09	2.3098e-10	1.1458e-09	1.6718e-10	1.0438e-09	9.4064e-11	1.0445e-09	3.6099e-10	1.5513e-09	1.0204e-09	1.9387e-09	3.6151e-10	6.3385e-10	1.9445e-10	1.8158e-09	9.4565e-11	1.0579e-10	6.4072e-11
1.10397	15.213	0.98128	0.0010454	5.748e-05	0.0015109	0.019895	0.0022937	0.02089	0.00014977	0.0030687	0.00046994	0.0044005	0.00063726	0.0026487	2.0904e-05	0.00020045	6.1215e-06	9.0294e-06	2.3427e-05	0.00039839	4.06e-05	0.00016119	0.00015678	0.000268	0.00022804	0.001218	1.0511e-06	4.5321e-05	8.3428e-07	1.0776e-06	8.0431e-08	1.7372e-07	1.1046e-08	6.501e-08	1.206e-08	3.3781e-08	1.0983e-08	3.6172e-08	8.0777e-09	1.9886e-08	3.597e-09	1.0073e-08	1.1805e-09	3.8619e-09	1.9904e-09	5.7438e-09	1.8681e-09	5.0144e-09	1.1034e-09	5.9185e-09	1.2489e-09	7.2571e-09	1.3891e-09	3.4269e-09	8.2332e-10	8.5285e-09	7.6213e-10	2.2797e-09	5.4254e-10	2.0231e-09	2.3935e-10	2.2827e-09	3.9243e-10	1.7832e-09	4.4507e-10	1.7845e-09	6.7551e-10	1.1213e-09	2.29e-10	1.136e-09	1.6575e-10	1.0348e-09	9.326e-11	1.0356e-09	3.5791e-10	1.5381e-09	1.0117e-09	1.9221e-09	3.5842e-10	6.2844e-10	1.928e-10	1.8003e-09	9.3759e-11	1.0489e-10	6.3529e-11
1.11931	14.565	0.94779	0.0010145	5.611e-05	0.0014675	0.019229	0.0022223	0.020185	0.00014532	0.0029666	0.00045497	0.0042525	0.00061648	0.0025601	2.0312e-05	0.00019422	5.9675e-06	8.8339e-06	2.2785e-05	0.00038533	3.9374e-05	0.0001563	0.00015174	0.00025951	0.00022058	0.0011797	1.0235e-06	4.3909e-05	8.0799e-07	1.0437e-06	7.7874e-08	1.682e-07	1.0695e-08	6.2947e-08	1.1677e-08	3.2709e-08	1.0634e-08	3.5023e-08	7.8211e-09	1.9255e-08	3.4827e-09	9.7527e-09	1.143e-09	3.7392e-09	1.9271e-09	5.5614e-09	1.8088e-09	4.8553e-09	1.0684e-09	5.7308e-09	1.2093e-09	7.0274e-09	1.345e-09	3.3184e-09	7.9723e-10	8.2584e-09	7.38e-10	2.2075e-09	5.2534e-10	1.959e-09	2.3176e-10	2.2104e-09	3.7999e-10	1.7268e-09	4.3098e-10	1.728e-09	6.5412e-10	1.0858e-09	2.2175e-10	1.1e-09	1.605e-10	1.0021e-09	9.0309e-11	1.0028e-09	3.4658e-10	1.4894e-09	9.7968e-10	1.8613e-09	3.4708e-10	6.0857e-10	1.867e-10	1.7434e-09	9.0794e-11	1.0158e-10	6.1522e-11
1.13487	13.941	0.91525	0.00098425	5.4759e-05	0.001425	0.018582	0.0021527	0.019499	0.00014097	0.0028674	0.00044038	0.0041087	0.00059624	0.0024739	1.9732e-05	0.00018813	5.8158e-06	8.6411e-06	2.2155e-05	0.00037261	3.8177e-05	0.00015152	0.00014684	0.00025122	0.00021328	0.0011423	9.962e-07	4.2532e-05	7.8211e-07	1.0105e-06	7.5383e-08	1.6282e-07	1.0353e-08	6.0936e-08	1.1304e-08	3.1664e-08	1.0294e-08	3.3904e-08	7.5711e-09	1.8639e-08	3.3713e-09	9.441e-09	1.1065e-09	3.6198e-09	1.8655e-09	5.3837e-09	1.751e-09	4.7003e-09	1.0343e-09	5.548e-09	1.1708e-09	6.8035e-09	1.3021e-09	3.2126e-09	7.7182e-10	7.9953e-09	7.1448e-10	2.1371e-09	5.0858e-10	1.8966e-09	2.2437e-10	2.1399e-09	3.6788e-10	1.6718e-09	4.1725e-10	1.6729e-09	6.3329e-10	1.0512e-09	2.1468e-10	1.065e-09	1.5539e-10	9.7019e-10	8.7433e-11	9.7091e-10	3.3555e-10	1.442e-09	9.485e-10	1.8021e-09	3.3603e-10	5.892e-10	1.8076e-10	1.6879e-09	8.7905e-11	9.8347e-11	5.9567e-11
