"Energy (MeV/nuc)"	"Flux (particles/m2-s-sr-MeV/nuc)"
""	Z=1	Z=2	Z=3	Z=4	Z=5	Z=6	Z=7	Z=8	Z=9	Z=10	Z=11	Z=12	Z=13	Z=14	Z=15	Z=16	Z=17	Z=18	Z=19	Z=20	Z=21	Z=22	Z=23	Z=24	Z=25	Z=26	Z=27	Z=28	Z=29	Z=30	Z=31	Z=32	Z=33	Z=34	Z=35	Z=36	Z=37	Z=38	Z=39	Z=40	Z=41	Z=42	Z=43	Z=44	Z=45	Z=46	Z=47	Z=48	Z=49	Z=50	Z=51	Z=52	Z=53	Z=54	Z=55	Z=56	Z=57	Z=58	Z=59	Z=60	Z=61	Z=62	Z=63	Z=64	Z=65	Z=66	Z=67	Z=68	Z=69	Z=70	Z=71	Z=72	Z=73	Z=74	Z=75	Z=76	Z=77	Z=78	Z=79	Z=80	Z=81	Z=82	Z=83	Z=90	Z=92
1.0023	15.537	1.0681	0.0011292	5.9235e-05	0.0016021	0.021507	0.002661	0.024713	0.00015921	0.0047017	0.00050634	0.0047719	0.00068946	0.0028619	2.1909e-05	0.00021297	6.2845e-06	0.0001553	2.4362e-05	0.00042839	4.3431e-05	0.00017312	0.00017075	0.00029049	0.00024929	0.0013158	1.0969e-06	4.8607e-05	9.0158e-07	1.1644e-06	8.7057e-08	1.8816e-07	1.1964e-08	7.0519e-08	1.3068e-08	3.6646e-08	1.1911e-08	3.9224e-08	8.752e-09	2.1547e-08	3.8955e-09	1.0915e-08	1.279e-09	4.1866e-09	2.157e-09	6.23e-09	2.0251e-09	5.4404e-09	1.1971e-09	6.4233e-09	1.3556e-09	7.8821e-09	1.5078e-09	3.7213e-09	8.939e-10	9.2627e-09	8.2763e-10	2.4752e-09	5.8889e-10	2.1963e-09	2.5978e-10	2.4786e-09	4.2605e-10	1.9368e-09	4.8336e-10	1.9383e-09	7.3373e-10	1.2179e-09	2.4871e-10	1.234e-09	1.8004e-10	1.1242e-09	1.0131e-10	1.1251e-09	3.8883e-10	1.6713e-09	1.0992e-09	2.0886e-09	3.8943e-10	6.829e-10	2.0953e-10	1.9567e-09	1.0189e-10	1.1405e-10	6.9084e-11
1.01623	15.962	1.0894	0.0011535	6.0919e-05	0.0016404	0.021952	0.0027209	0.025205	0.00016293	0.0047913	0.00051715	0.0048686	0.00070375	0.0029212	2.2463e-05	0.0002179	6.4629e-06	0.00015747	2.5005e-05	0.00043756	4.4409e-05	0.00017693	0.00017419	0.00029649	0.00025416	0.0013436	1.1257e-06	4.9678e-05	9.2066e-07	1.189e-06	8.8904e-08	1.9215e-07	1.2218e-08	7.1993e-08	1.3346e-08	3.7411e-08	1.2161e-08	4.005e-08	8.9378e-09	2.2004e-08	3.9782e-09	1.1147e-08	1.3062e-09	4.2755e-09	2.2028e-09	6.3601e-09	2.0681e-09	5.5542e-09	1.2222e-09	6.5578e-09	1.384e-09	8.0475e-09	1.5394e-09	3.7993e-09	9.1264e-10	9.4571e-09	8.4499e-10	2.527e-09	6.0122e-10	2.2423e-09	2.6521e-10	2.5306e-09	4.3498e-10	1.9775e-09	4.935e-10	1.979e-09	7.4913e-10	1.2435e-09	2.5392e-10	1.2599e-09	1.8382e-10	1.1478e-09	1.0344e-10	1.1487e-09	3.97e-10	1.7064e-09	1.1223e-09	2.1325e-09	3.9761e-10	6.9726e-10	2.1394e-10	1.9978e-09	1.0404e-10	1.1645e-10	7.054e-11
1.03036	16.404	1.1114	0.0011786	6.2663e-05	0.0016798	0.022411	0.0027827	0.025713	0.00016677	0.0048834	0.00052829	0.0049681	0.00071846	0.0029823	2.3036e-05	0.00022299	6.6477e-06	0.00015988	2.5672e-05	0.00044702	4.5418e-05	0.00018086	0.00017773	0.00030268	0.00025917	0.0013722	1.1555e-06	5.0783e-05	9.4032e-07	1.2144e-06	9.0806e-08	1.9627e-07	1.248e-08	7.3511e-08	1.3631e-08	3.82e-08	1.2417e-08	4.0894e-08	9.1292e-09	2.2476e-08	4.0633e-09	1.1385e-08	1.3341e-09	4.3656e-09	2.2497e-09	6.4942e-09	2.1118e-09	5.6714e-09	1.248e-09	6.6962e-09	1.4132e-09	8.2178e-09	1.572e-09	3.8797e-09	9.3194e-10	9.6573e-09	8.6287e-10	2.5805e-09	6.1393e-10	2.2897e-09	2.7081e-10	2.5841e-09	4.4418e-10	2.0194e-09	5.0394e-10	2.0209e-09	7.65e-10	1.2698e-09	2.593e-10	1.2866e-09	1.8772e-10	1.1722e-09	1.0563e-10	1.1731e-09	4.0541e-10	1.7426e-09	1.1461e-09	2.1777e-09	4.0604e-10	7.1204e-10	2.1848e-10	2.0402e-09	1.0624e-10	1.1893e-10	7.204e-11
1.04467	16.864	1.1342	0.0012046	6.448e-05	0.0017208	0.022886	0.0028467	0.026239	0.00017075	0.0049784	0.00053984	0.0050711	0.0007337	0.0030456	2.3632e-05	0.00022828	6.8402e-06	0.00016236	2.6365e-05	0.00045682	4.6465e-05	0.00018494	0.00018139	0.00030909	0.00026435	0.0014019	1.1864e-06	5.1927e-05	9.6068e-07	1.2407e-06	9.2776e-08	2.0051e-07	1.2749e-08	7.5083e-08	1.3922e-08	3.9018e-08	1.2682e-08	4.1768e-08	9.3246e-09	2.2956e-08	4.1515e-09	1.1628e-08	1.3627e-09	4.4589e-09	2.2978e-09	6.633e-09	2.1569e-09	5.7927e-09	1.2747e-09	6.8397e-09	1.4435e-09	8.3943e-09	1.6057e-09	3.9629e-09	9.5193e-10	9.8647e-09	8.8139e-10	2.6358e-09	6.2708e-10	2.3388e-09	2.7662e-10	2.6395e-09	4.537e-10	2.0627e-09	5.1476e-10	2.0643e-09	7.8143e-10	1.2971e-09	2.6487e-10	1.3142e-09	1.9175e-10	1.1973e-09	1.079e-10	1.1983e-09	4.1413e-10	1.78e-09	1.1708e-09	2.2245e-09	4.1477e-10	7.2736e-10	2.2318e-10	2.0841e-09	1.0853e-10	1.2149e-10	7.3593e-11
1.05919	17.338	1.1575	0.0012311	6.634e-05	0.0017627	0.023371	0.0029122	0.026775	0.00017482	0.0050752	0.00055163	0.0051763	0.00074925	0.0031102	2.4242e-05	0.00023368	7.0379e-06	0.00016483	2.7075e-05	0.00046683	4.7534e-05	0.0001891	0.00018513	0.00031563	0.00026963	0.0014322	1.2181e-06	5.3097e-05	9.8146e-07	1.2675e-06	9.4787e-08	2.0479e-07	1.3021e-08	7.6687e-08	1.4219e-08	3.9851e-08	1.2953e-08	4.266e-08	9.5235e-09	2.3446e-08	4.2401e-09	1.1876e-08	1.3918e-09	4.5541e-09	2.3468e-09	6.7747e-09	2.2029e-09	5.9166e-09	1.3019e-09	6.9861e-09	1.4744e-09	8.5744e-09	1.64e-09	4.0479e-09	9.7233e-10	1.0076e-08	9.0029e-10	2.6923e-09	6.4051e-10	2.3889e-09	2.8254e-10	2.6961e-09	4.6343e-10	2.107e-09	5.2581e-10	2.1086e-09	7.982e-10	1.3249e-09	2.7055e-10	1.3424e-09	1.9586e-10	1.2231e-09	1.1022e-10	1.224e-09	4.2302e-10	1.8183e-09	1.1959e-09	2.2723e-09	4.2368e-10	7.4299e-10	2.2798e-10	2.129e-09	1.1086e-10	1.2411e-10	7.5178e-11
1.07391	17.831	1.1814	0.0012585	6.8252e-05	0.0018061	0.023872	0.0029798	0.027327	0.00017904	0.0051743	0.0005638	0.0052848	0.0007653	0.0031769	2.4874e-05	0.00023927	7.2432e-06	0.00016716	2.7812e-05	0.00047716	4.8639e-05	0.00019341	0.00018899	0.00032238	0.00027508	0.0014634	1.251e-06	5.4305e-05	1.0029e-06	1.2952e-06	9.6832e-08	2.092e-07	1.3302e-08	7.8343e-08	1.4526e-08	4.0712e-08	1.3233e-08	4.3581e-08	9.7289e-09	2.3952e-08	4.3315e-09	1.2132e-08	1.4218e-09	4.6524e-09	2.3974e-09	6.9209e-09	2.2505e-09	6.0444e-09	1.33e-09	7.1372e-09	1.5063e-09	8.7603e-09	1.6755e-09	4.1356e-09	9.9338e-10	1.0295e-08	9.198e-10	2.7506e-09	6.5437e-10	2.4407e-09	2.8865e-10	2.7545e-09	4.7346e-10	2.1527e-09	5.372e-10	2.1543e-09	8.1551e-10	1.3537e-09	2.7641e-10	1.3716e-09	2.0011e-10	1.2496e-09	1.1261e-10	1.2506e-09	4.322e-10	1.8578e-09	1.2219e-09	2.3217e-09	4.3287e-10	7.5913e-10	2.3293e-10	2.1752e-09	1.1327e-10	1.2681e-10	7.6815e-11
1.08884	18.336	1.2057	0.0012862	7.0202e-05	0.0018501	0.02438	0.0030486	0.027888	0.00018332	0.0052746	0.00057615	0.0053948	0.00078158	0.0032445	2.5518e-05	0.00024495	7.4527e-06	0.00016939	2.8562e-05	0.00048766	4.9761e-05	0.00019777	0.00019289	0.00032922	0.00028059	0.0014951	1.2845e-06	5.5531e-05	1.0247e-06	1.3233e-06	9.8902e-08	2.1368e-07	1.3587e-08	8.0022e-08	1.4837e-08	4.1585e-08	1.3516e-08	4.4514e-08	9.9371e-09	2.4464e-08	4.4241e-09	1.2392e-08	1.4522e-09	4.752e-09	2.4488e-09	7.0692e-09	2.2987e-09	6.174e-09	1.3586e-09	7.2904e-09	1.5387e-09	8.9489e-09	1.7115e-09	4.2246e-09	1.0147e-09	1.0516e-08	9.3959e-10	2.8098e-09	6.6842e-10	2.4931e-09	2.9485e-10	2.8138e-09	4.8364e-10	2.199e-09	5.4876e-10	2.2007e-09	8.3307e-10	1.3828e-09	2.8236e-10	1.4011e-09	2.0442e-10	1.2765e-09	1.1504e-10	1.2775e-09	4.4151e-10	1.8978e-09	1.2482e-09	2.3717e-09	4.422e-10	7.7549e-10	2.3796e-10	2.2221e-09	1.1571e-10	1.2955e-10	7.8475e-11
1.10397	18.146	1.1964	0.0012804	7.0313e-05	0.0018445	0.024206	0.0030391	0.027733	0.00018261	0.0052705	0.00057272	0.0053546	0.00077638	0.0032213	2.5461e-05	0.00024378	7.4596e-06	0.00017152	2.8528e-05	0.0004845	4.9539e-05	0.00019683	0.00019162	0.0003272	0.0002786	0.0014864	1.2837e-06	5.524e-05	1.0187e-06	1.3156e-06	9.8299e-08	2.1238e-07	1.3504e-08	7.9538e-08	1.4747e-08	4.1333e-08	1.3434e-08	4.4244e-08	9.8767e-09	2.4315e-08	4.3972e-09	1.2317e-08	1.4434e-09	4.7232e-09	2.4339e-09	7.0264e-09	2.2847e-09	6.1367e-09	1.3504e-09	7.2465e-09	1.5294e-09	8.8955e-09	1.7012e-09	4.1993e-09	1.0087e-09	1.0454e-08	9.3397e-10	2.7929e-09	6.6441e-10	2.4782e-09	2.9307e-10	2.7969e-09	4.8074e-10	2.1859e-09	5.4548e-10	2.1876e-09	8.281e-10	1.3746e-09	2.8068e-10	1.3928e-09	2.032e-10	1.2689e-09	1.1435e-10	1.27e-09	4.3888e-10	1.8866e-09	1.2408e-09	2.3576e-09	4.3958e-10	7.7089e-10	2.3655e-10	2.209e-09	1.1503e-10	1.2879e-10	7.8014e-11
1.11931	17.53	1.1663	0.0012539	6.9264e-05	0.0018078	0.023612	0.0029812	0.027139	0.00017881	0.0052025	0.00055956	0.0052222	0.00075795	0.0031422	2.4967e-05	0.00023837	7.3387e-06	0.00017345	2.8001e-05	0.00047293	4.8483e-05	0.00019261	0.00018716	0.00031972	0.00027194	0.0014528	1.2614e-06	5.401e-05	9.9567e-07	1.2859e-06	9.6046e-08	2.0751e-07	1.3195e-08	7.7719e-08	1.4409e-08	4.0388e-08	1.3127e-08	4.3232e-08	9.6505e-09	2.3759e-08	4.2965e-09	1.2035e-08	1.4103e-09	4.6151e-09	2.3782e-09	6.8657e-09	2.2324e-09	5.9965e-09	1.3195e-09	7.081e-09	1.4945e-09	8.6928e-09	1.6624e-09	4.1036e-09	9.8566e-10	1.0215e-08	9.1268e-10	2.7292e-09	6.4924e-10	2.4216e-09	2.8638e-10	2.7331e-09	4.6977e-10	2.1361e-09	5.3305e-10	2.1378e-09	8.0924e-10	1.3432e-09	2.7428e-10	1.361e-09	1.9857e-10	1.24e-09	1.1175e-10	1.241e-09	4.2889e-10	1.8436e-09	1.2126e-09	2.304e-09	4.2957e-10	7.5336e-10	2.3117e-10	2.1588e-09	1.1241e-10	1.2586e-10	7.6243e-11
1.13487	16.933	1.1368	0.0012276	6.8215e-05	0.0017716	0.02303	0.0029241	0.026557	0.00017506	0.0051367	0.00054662	0.0050923	0.00073984	0.0030646	2.4478e-05	0.00023305	7.2182e-06	0.0001753	2.7478e-05	0.00046157	4.7442e-05	0.00018844	0.00018277	0.00031236	0.00026536	0.0014197	1.2391e-06	5.2799e-05	9.7266e-07	1.2564e-06	9.383e-08	2.0273e-07	1.289e-08	7.593e-08	1.4077e-08	3.9458e-08	1.2825e-08	4.2236e-08	9.4281e-09	2.3211e-08	4.1974e-09	1.1757e-08	1.3778e-09	4.5088e-09	2.3234e-09	6.7076e-09	2.181e-09	5.8585e-09	1.2892e-09	6.9183e-09	1.4602e-09	8.4935e-09	1.6242e-09	4.0094e-09	9.6303e-10	9.9812e-09	8.9175e-10	2.6666e-09	6.3433e-10	2.366e-09	2.798e-10	2.6704e-09	4.5899e-10	2.0871e-09	5.2083e-10	2.0888e-09	7.9069e-10	1.3124e-09	2.6799e-10	1.3299e-09	1.9402e-10	1.2116e-09	1.0919e-10	1.2126e-09	4.1907e-10	1.8014e-09	1.1848e-09	2.2512e-09	4.1973e-10	7.3611e-10	2.2588e-10	2.1094e-09	1.0984e-10	1.2299e-10	7.4501e-11
