"Energy (MeV/nuc)"	"Flux (particles/m2-s-sr-MeV/nuc)"
""	Z=1	Z=2	Z=3	Z=4	Z=5	Z=6	Z=7	Z=8	Z=9	Z=10	Z=11	Z=12	Z=13	Z=14	Z=15	Z=16	Z=17	Z=18	Z=19	Z=20	Z=21	Z=22	Z=23	Z=24	Z=25	Z=26	Z=27	Z=28	Z=29	Z=30	Z=31	Z=32	Z=33	Z=34	Z=35	Z=36	Z=37	Z=38	Z=39	Z=40	Z=41	Z=42	Z=43	Z=44	Z=45	Z=46	Z=47	Z=48	Z=49	Z=50	Z=51	Z=52	Z=53	Z=54	Z=55	Z=56	Z=57	Z=58	Z=59	Z=60	Z=61	Z=62	Z=63	Z=64	Z=65	Z=66	Z=67	Z=68	Z=69	Z=70	Z=71	Z=72	Z=73	Z=74	Z=75	Z=76	Z=77	Z=78	Z=79	Z=80	Z=81	Z=82	Z=83	Z=90	Z=92
1.0023	24.572	1.5721	0.001625	8.5645e-05	0.0023332	0.03172	0.0035958	0.033388	0.00023281	0.0048883	0.0007417	0.0070275	0.0010111	0.0042216	3.2158e-05	0.0003142	9.209e-06	1.3204e-05	3.5781e-05	0.00063203	6.3355e-05	0.00025182	0.00024761	0.00042288	0.00036202	0.0019183	1.5948e-06	7.1165e-05	1.3102e-06	1.6935e-06	1.2597e-07	2.7186e-07	1.7285e-08	1.015e-07	1.8862e-08	5.2729e-08	1.7158e-08	5.6521e-08	1.2635e-08	3.1106e-08	5.6297e-09	1.5753e-08	1.8466e-09	6.0366e-09	3.1125e-09	8.9722e-09	2.9204e-09	7.8213e-09	1.7209e-09	9.2159e-09	1.9434e-09	1.1254e-08	2.1607e-09	5.3205e-09	1.2792e-09	1.3227e-08	1.1829e-09	3.5422e-09	8.4419e-10	3.1454e-09	3.7265e-10	3.5451e-09	6.0986e-10	2.7649e-09	6.9051e-10	2.7661e-09	1.0471e-09	1.7383e-09	3.5522e-10	1.76e-09	2.569e-10	1.6027e-09	1.4444e-10	1.6035e-09	5.5421e-10	2.3792e-09	1.5655e-09	2.9736e-09	5.5471e-10	9.7192e-10	2.9793e-10	2.7816e-09	1.4493e-10	1.6164e-10	9.7859e-11
1.01623	25.425	1.6142	0.0016709	8.8643e-05	0.0024043	0.032591	0.0037033	0.034293	0.0002398	0.0050219	0.00076248	0.007217	0.0010388	0.0043376	3.3188e-05	0.0003236	9.5323e-06	1.3655e-05	3.6968e-05	0.00064983	6.5203e-05	0.00025903	0.00025423	0.00043442	0.00037146	0.0019716	1.6472e-06	7.3208e-05	1.3466e-06	1.7406e-06	1.2947e-07	2.7942e-07	1.7766e-08	1.0431e-07	1.9387e-08	5.4187e-08	1.7633e-08	5.8088e-08	1.2987e-08	3.1971e-08	5.7863e-09	1.6191e-08	1.898e-09	6.2046e-09	3.1991e-09	9.2203e-09	3.0017e-09	8.0376e-09	1.7685e-09	9.4709e-09	1.9972e-09	1.1566e-08	2.2205e-09	5.4679e-09	1.3146e-09	1.3593e-08	1.2157e-09	3.6403e-09	8.6755e-10	3.2325e-09	3.8296e-10	3.6433e-09	6.2675e-10	2.8415e-09	7.0964e-10	2.8428e-09	1.0762e-09	1.7865e-09	3.6506e-10	1.8087e-09	2.6402e-10	1.6472e-09	1.4844e-10	1.6479e-09	5.6957e-10	2.4452e-09	1.6089e-09	3.0561e-09	5.7009e-10	9.9888e-10	3.062e-10	2.8587e-09	1.4895e-10	1.6613e-10	1.0058e-10
1.03036	26.316	1.6578	0.0017185	9.1772e-05	0.0024783	0.033494	0.0038152	0.035232	0.00024707	0.0051605	0.00078405	0.0074136	0.0010676	0.0044579	3.4261e-05	0.00033338	9.8697e-06	1.4125e-05	3.8205e-05	0.00066831	6.7122e-05	0.00026652	0.00026108	0.00044639	0.00038125	0.0020268	1.7018e-06	7.533e-05	1.3843e-06	1.7894e-06	1.3311e-07	2.8727e-07	1.8265e-08	1.0722e-07	1.9931e-08	5.5699e-08	1.8125e-08	5.9709e-08	1.3352e-08	3.2869e-08	5.9488e-09	1.6646e-08	1.9513e-09	6.3778e-09	3.2888e-09	9.4776e-09	3.0855e-09	8.262e-09	1.8179e-09	9.7355e-09	2.053e-09	1.1889e-08	2.2826e-09	5.6208e-09	1.3514e-09	1.3973e-08	1.2497e-09	3.7421e-09	8.918e-10	3.3229e-09	3.9366e-10	3.7452e-09	6.4427e-10	2.921e-09	7.2949e-10	2.9223e-09	1.1063e-09	1.8365e-09	3.7528e-10	1.8594e-09	2.7141e-10	1.6933e-09	1.526e-10	1.6941e-09	5.8552e-10	2.5137e-09	1.654e-09	3.1417e-09	5.8605e-10	1.0268e-09	3.1478e-10	2.9388e-09	1.5312e-10	1.7079e-10	1.034e-10
1.04467	27.251	1.7033	0.0017681	9.5053e-05	0.0025556	0.034437	0.003932	0.036211	0.00025467	0.0053051	0.00080656	0.0076186	0.0010975	0.0045833	3.5383e-05	0.00034359	1.0224e-05	1.4618e-05	3.95e-05	0.00068759	6.9127e-05	0.00027433	0.00026823	0.00045887	0.00039145	0.0020844	1.759e-06	7.7544e-05	1.4237e-06	1.8403e-06	1.369e-07	2.9544e-07	1.8784e-08	1.1026e-07	2.0495e-08	5.7277e-08	1.8638e-08	6.14e-08	1.373e-08	3.38e-08	6.1183e-09	1.7117e-08	2.0066e-09	6.5583e-09	3.3818e-09	9.7459e-09	3.1728e-09	8.4961e-09	1.8694e-09	1.0011e-08	2.1112e-09	1.2227e-08	2.3473e-09	5.7802e-09	1.3897e-09	1.437e-08	1.2851e-09	3.8482e-09	9.1708e-10	3.4171e-09	4.0482e-10	3.8514e-09	6.6254e-10	3.0039e-09	7.5019e-10	3.0053e-09	1.1377e-09	1.8886e-09	3.8593e-10	1.9122e-09	2.7912e-10	1.7413e-09	1.5693e-10	1.7422e-09	6.0214e-10	2.5851e-09	1.7009e-09	3.2309e-09	6.027e-10	1.056e-09	3.2372e-10	3.0223e-09	1.5747e-10	1.7565e-10	1.0634e-10
1.05919	28.224	1.7501	0.0018192	9.8446e-05	0.0026354	0.035407	0.0040526	0.037218	0.0002625	0.0054539	0.00082974	0.0078295	0.0011284	0.0047125	3.6543e-05	0.00035413	1.059e-05	1.5129e-05	4.084e-05	0.00070746	7.1192e-05	0.00028238	0.00027558	0.00047171	0.00040193	0.0021437	1.8181e-06	7.9826e-05	1.4643e-06	1.8927e-06	1.408e-07	3.0381e-07	1.9316e-08	1.1338e-07	2.1076e-08	5.8901e-08	1.9167e-08	6.314e-08	1.4119e-08	3.4757e-08	6.2915e-09	1.7602e-08	2.0634e-09	6.7441e-09	3.4776e-09	1.0022e-08	3.2627e-09	8.737e-09	1.9224e-09	1.0295e-08	2.1711e-09	1.2574e-08	2.4139e-09	5.9444e-09	1.4292e-09	1.4778e-08	1.3216e-09	3.9575e-09	9.431e-10	3.5141e-09	4.1631e-10	3.9608e-09	6.8135e-10	3.0893e-09	7.715e-10	3.0907e-09	1.17e-09	1.9423e-09	3.9689e-10	1.9665e-09	2.8705e-10	1.7908e-09	1.6139e-10	1.7917e-09	6.1926e-10	2.6586e-09	1.7493e-09	3.3228e-09	6.1983e-10	1.086e-09	3.3293e-10	3.1083e-09	1.6195e-10	1.8065e-10	1.0937e-10
1.07391	29.242	1.7987	0.0018724	0.00010198	0.0027185	0.036417	0.0041781	0.038266	0.00027066	0.0056086	0.00085385	0.0080488	0.0011605	0.0048469	3.7753e-05	0.0003651	1.0974e-05	1.5663e-05	4.2239e-05	0.00072813	7.3342e-05	0.00029076	0.00028321	0.00048506	0.00041282	0.0022054	1.8798e-06	8.22e-05	1.5064e-06	1.9471e-06	1.4483e-07	3.1251e-07	1.9869e-08	1.1663e-07	2.168e-08	6.0589e-08	1.9716e-08	6.4948e-08	1.4523e-08	3.5753e-08	6.4716e-09	1.8106e-08	2.1225e-09	6.9373e-09	3.5772e-09	1.0309e-08	3.3562e-09	8.9875e-09	1.9775e-09	1.0591e-08	2.2334e-09	1.2935e-08	2.4832e-09	6.1151e-09	1.4702e-09	1.5203e-08	1.3596e-09	4.0711e-09	9.7016e-10	3.615e-09	4.2825e-10	4.0745e-09	7.0091e-10	3.178e-09	7.9366e-10	3.1795e-09	1.2036e-09	1.9981e-09	4.0829e-10	2.023e-09	2.9529e-10	1.8423e-09	1.6603e-10	1.8432e-09	6.3706e-10	2.735e-09	1.7996e-09	3.4183e-09	6.3765e-10	1.1173e-09	3.425e-10	3.1977e-09	1.666e-10	1.8585e-10	1.1251e-10
1.08884	30.297	1.8485	0.0019268	0.00010562	0.0028038	0.037451	0.004307	0.039338	0.00027903	0.0057671	0.00087855	0.0082733	0.0011933	0.0049845	3.8996e-05	0.00037637	1.1369e-05	1.6213e-05	4.3679e-05	0.00074931	7.5547e-05	0.00029935	0.00029102	0.00049873	0.00042395	0.0022686	1.9432e-06	8.4634e-05	1.5496e-06	2.003e-06	1.4896e-07	3.2142e-07	2.0436e-08	1.1996e-07	2.2298e-08	6.2318e-08	2.0278e-08	6.6802e-08	1.4937e-08	3.6772e-08	6.6562e-09	1.8622e-08	2.1831e-09	7.1352e-09	3.6793e-09	1.0603e-08	3.4519e-09	9.2441e-09	2.0339e-09	1.0893e-08	2.2972e-09	1.3306e-08	2.5541e-09	6.29e-09	1.5122e-09	1.5638e-08	1.3985e-09	4.1875e-09	9.9789e-10	3.7183e-09	4.4048e-10	4.191e-09	7.2095e-10	3.269e-09	8.1636e-10	3.2704e-09	1.238e-09	2.0553e-09	4.1997e-10	2.0809e-09	3.0374e-10	1.895e-09	1.7078e-10	1.8959e-09	6.5529e-10	2.8133e-09	1.8511e-09	3.5162e-09	6.559e-10	1.1493e-09	3.5231e-10	3.2893e-09	1.7138e-10	1.9117e-10	1.1574e-10
1.10397	29.902	1.8276	0.0019116	0.00010543	0.0027854	0.037052	0.0042715	0.038907	0.00027698	0.0057061	0.00087027	0.0081829	0.0011812	0.0049315	3.8773e-05	0.00037327	1.1339e-05	1.6192e-05	4.3473e-05	0.00074186	7.4945e-05	0.00029688	0.00028811	0.00049392	0.00041946	0.0022474	1.9352e-06	8.3895e-05	1.5352e-06	1.9843e-06	1.4755e-07	3.1838e-07	2.0242e-08	1.1883e-07	2.2087e-08	6.1731e-08	2.0087e-08	6.6171e-08	1.4796e-08	3.6425e-08	6.5932e-09	1.8446e-08	2.1624e-09	7.0679e-09	3.6445e-09	1.0503e-08	3.4193e-09	9.157e-09	2.0148e-09	1.0791e-08	2.2757e-09	1.3181e-08	2.5301e-09	6.231e-09	1.4981e-09	1.5491e-08	1.3854e-09	4.1482e-09	9.8851e-10	3.6834e-09	4.3634e-10	4.1517e-09	7.1418e-10	3.2383e-09	8.0871e-10	3.2398e-09	1.2264e-09	2.036e-09	4.1603e-10	2.0614e-09	3.009e-10	1.8773e-09	1.6918e-10	1.8782e-09	6.4916e-10	2.7871e-09	1.8338e-09	3.4833e-09	6.4977e-10	1.1385e-09	3.4902e-10	3.2586e-09	1.6978e-10	1.8939e-10	1.1466e-10
1.11931	28.622	1.7636	0.0018536	0.00010284	0.0027028	0.03578	0.0041349	0.037559	0.0002685	0.0055113	0.00084177	0.0079006	0.0011416	0.0047622	3.7641e-05	0.00036133	1.1044e-05	1.5815e-05	4.2243e-05	0.00071688	7.2615e-05	0.00028761	0.00027864	0.00047782	0.00040539	0.0021746	1.8826e-06	8.1207e-05	1.4855e-06	1.9201e-06	1.4275e-07	3.0802e-07	1.9584e-08	1.1497e-07	2.1369e-08	5.9724e-08	1.9434e-08	6.402e-08	1.4315e-08	3.524e-08	6.3787e-09	1.7846e-08	2.0921e-09	6.838e-09	3.526e-09	1.0162e-08	3.3081e-09	8.8594e-09	1.9493e-09	1.044e-08	2.2018e-09	1.2753e-08	2.448e-09	6.0287e-09	1.4494e-09	1.4989e-08	1.3404e-09	4.0135e-09	9.564e-10	3.5638e-09	4.2217e-10	4.0169e-09	6.9099e-10	3.1333e-09	7.8247e-10	3.1347e-09	1.1867e-09	1.97e-09	4.0253e-10	1.9946e-09	2.9114e-10	1.8164e-09	1.637e-10	1.8173e-09	6.2811e-10	2.6967e-09	1.7743e-09	3.3704e-09	6.287e-10	1.1016e-09	3.3771e-10	3.153e-09	1.6427e-10	1.8326e-10	1.1095e-10
1.13487	27.389	1.7015	0.001797	0.00010028	0.0026221	0.034544	0.0040017	0.036249	0.00026022	0.005322	0.00081402	0.0076264	0.0011032	0.0045977	3.6532e-05	0.00034969	1.0753e-05	1.5445e-05	4.1037e-05	0.0006926	7.0342e-05	0.00027857	0.00026943	0.00046214	0.00039168	0.0021037	1.8309e-06	7.8588e-05	1.4368e-06	1.8574e-06	1.3808e-07	2.9794e-07	1.8943e-08	1.1121e-07	2.067e-08	5.7771e-08	1.8798e-08	6.1925e-08	1.3846e-08	3.4087e-08	6.1699e-09	1.7262e-08	2.0236e-09	6.6143e-09	3.4106e-09	9.8296e-09	3.1999e-09	8.5697e-09	1.8856e-09	1.0099e-08	2.1298e-09	1.2337e-08	2.368e-09	5.8319e-09	1.4021e-09	1.4499e-08	1.2966e-09	3.8824e-09	9.2515e-10	3.4474e-09	4.0837e-10	3.8858e-09	6.6842e-10	3.031e-09	7.5693e-10	3.0324e-09	1.1479e-09	1.9057e-09	3.8939e-10	1.9295e-09	2.8164e-10	1.7571e-09	1.5836e-10	1.758e-09	6.0761e-10	2.6087e-09	1.7164e-09	3.2604e-09	6.0819e-10	1.0657e-09	3.267e-10	3.0502e-09	1.5892e-10	1.7729e-10	1.0734e-10
