"Energy (MeV/nuc)"	"Flux (particles/m2-s-sr-MeV/nuc)"
""	Z=1	Z=2	Z=3	Z=4	Z=5	Z=6	Z=7	Z=8	Z=9	Z=10	Z=11	Z=12	Z=13	Z=14	Z=15	Z=16	Z=17	Z=18	Z=19	Z=20	Z=21	Z=22	Z=23	Z=24	Z=25	Z=26	Z=27	Z=28	Z=29	Z=30	Z=31	Z=32	Z=33	Z=34	Z=35	Z=36	Z=37	Z=38	Z=39	Z=40	Z=41	Z=42	Z=43	Z=44	Z=45	Z=46	Z=47	Z=48	Z=49	Z=50	Z=51	Z=52	Z=53	Z=54	Z=55	Z=56	Z=57	Z=58	Z=59	Z=60	Z=61	Z=62	Z=63	Z=64	Z=65	Z=66	Z=67	Z=68	Z=69	Z=70	Z=71	Z=72	Z=73	Z=74	Z=75	Z=76	Z=77	Z=78	Z=79	Z=80	Z=81	Z=82	Z=83	Z=90	Z=92
1.0023	25.417	1.6543	0.0017105	9.0111e-05	0.002453	0.033316	0.0040475	0.037562	0.00024467	0.0067511	0.00077932	0.0073798	0.0010623	0.0044324	3.3783e-05	0.00032988	9.6759e-06	0.00016966	3.7585e-05	0.00066358	6.6598e-05	0.00026479	0.00026044	0.00044462	0.00038072	0.0020166	1.677e-06	7.4779e-05	1.3775e-06	1.7805e-06	1.3247e-07	2.8591e-07	1.8178e-08	1.0678e-07	1.9838e-08	5.547e-08	1.8048e-08	5.945e-08	1.3289e-08	3.2715e-08	5.9206e-09	1.6568e-08	1.9421e-09	6.3493e-09	3.2736e-09	9.4375e-09	3.0716e-09	8.2289e-09	1.8106e-09	9.6989e-09	2.0455e-09	1.1852e-08	2.2743e-09	5.6021e-09	1.3468e-09	1.3929e-08	1.2456e-09	3.7292e-09	8.8854e-10	3.3112e-09	3.9219e-10	3.7326e-09	6.4203e-10	2.9119e-09	7.2714e-10	2.9133e-09	1.1028e-09	1.8308e-09	3.7408e-10	1.8538e-09	2.7058e-10	1.6882e-09	1.5215e-10	1.6891e-09	5.838e-10	2.5067e-09	1.6493e-09	3.1329e-09	5.8438e-10	1.024e-09	3.1395e-10	2.9311e-09	1.5271e-10	1.7041e-10	1.0317e-10
1.01623	26.101	1.6856	0.0017459	9.2571e-05	0.0025088	0.03397	0.0041348	0.038278	0.00025012	0.0068754	0.00079511	0.0075213	0.0010832	0.0045195	3.4601e-05	0.00033717	9.94e-06	0.00017205	3.8537e-05	0.00067708	6.8026e-05	0.00027033	0.0002654	0.00045333	0.00038773	0.002057	1.7192e-06	7.6346e-05	1.4052e-06	1.8162e-06	1.3513e-07	2.9166e-07	1.8544e-08	1.0891e-07	2.0237e-08	5.6581e-08	1.8409e-08	6.0643e-08	1.3556e-08	3.3373e-08	6.0396e-09	1.6901e-08	1.9812e-09	6.477e-09	3.3394e-09	9.6264e-09	3.1334e-09	8.3937e-09	1.8469e-09	9.8933e-09	2.0865e-09	1.209e-08	2.32e-09	5.7146e-09	1.3738e-09	1.4209e-08	1.2706e-09	3.8041e-09	9.0636e-10	3.3776e-09	4.0005e-10	3.8075e-09	6.5492e-10	2.9704e-09	7.4175e-10	2.9718e-09	1.125e-09	1.8676e-09	3.8159e-10	1.891e-09	2.7601e-10	1.7222e-09	1.552e-10	1.7231e-09	5.9553e-10	2.5571e-09	1.6824e-09	3.1959e-09	5.9613e-10	1.0446e-09	3.2026e-10	2.9901e-09	1.5578e-10	1.7384e-10	1.0525e-10
1.03036	26.81	1.7179	0.0017823	9.5117e-05	0.0025664	0.034644	0.0042248	0.039013	0.00025574	0.0070032	0.00081138	0.007667	0.0011046	0.0046092	3.5446e-05	0.00034469	1.0213e-05	0.00017444	3.9522e-05	0.00069099	6.9497e-05	0.00027604	0.0002705	0.00046229	0.00039494	0.0020986	1.7627e-06	7.796e-05	1.4336e-06	1.853e-06	1.3787e-07	2.9758e-07	1.892e-08	1.1111e-07	2.0648e-08	5.7724e-08	1.8781e-08	6.1868e-08	1.3831e-08	3.405e-08	6.1621e-09	1.7244e-08	2.0214e-09	6.6078e-09	3.4071e-09	9.8208e-09	3.1967e-09	8.5634e-09	1.8842e-09	1.0093e-08	2.1287e-09	1.2335e-08	2.3669e-09	5.8303e-09	1.4016e-09	1.4497e-08	1.2963e-09	3.8811e-09	9.247e-10	3.446e-09	4.0815e-10	3.8846e-09	6.6818e-10	3.0306e-09	7.5678e-10	3.0321e-09	1.1478e-09	1.9054e-09	3.8932e-10	1.9294e-09	2.8161e-10	1.7571e-09	1.5835e-10	1.758e-09	6.0761e-10	2.609e-09	1.7166e-09	3.2607e-09	6.0822e-10	1.0658e-09	3.2677e-10	3.0509e-09	1.5894e-10	1.7738e-10	1.0739e-10
1.04467	27.55	1.7513	0.00182	9.7767e-05	0.0026262	0.035342	0.004318	0.039772	0.00026157	0.007135	0.00082823	0.0078179	0.0011269	0.0047021	3.6325e-05	0.00035249	1.0498e-05	0.00017686	4.0546e-05	0.0007054	7.1022e-05	0.00028196	0.00027578	0.00047157	0.00040241	0.0021417	1.808e-06	7.9632e-05	1.4631e-06	1.891e-06	1.4071e-07	3.037e-07	1.9309e-08	1.1339e-07	2.1071e-08	5.8908e-08	1.9166e-08	6.3136e-08	1.4115e-08	3.4748e-08	6.289e-09	1.7597e-08	2.0628e-09	6.7432e-09	3.4769e-09	1.0022e-08	3.2622e-09	8.7391e-09	1.9229e-09	1.0301e-08	2.1725e-09	1.2589e-08	2.4155e-09	5.9502e-09	1.4304e-09	1.4795e-08	1.323e-09	3.9609e-09	9.4369e-10	3.5168e-09	4.1653e-10	3.9645e-09	6.8191e-10	3.093e-09	7.7234e-10	3.0945e-09	1.1714e-09	1.9446e-09	3.9733e-10	1.9691e-09	2.874e-10	1.7933e-09	1.6161e-10	1.7942e-09	6.2012e-10	2.6627e-09	1.7519e-09	3.3279e-09	6.2075e-10	1.0878e-09	3.335e-10	3.1137e-09	1.6222e-10	1.8104e-10	1.0961e-10
1.05919	28.311	1.7853	0.0018585	0.00010048	0.0026872	0.036053	0.0044132	0.040546	0.00026752	0.0072691	0.00084541	0.0079715	0.0011495	0.0047967	3.7223e-05	0.00036045	1.079e-05	0.00017931	4.1594e-05	0.0007201	7.2578e-05	0.00028799	0.00028116	0.00048102	0.00041	0.0021856	1.8543e-06	8.1338e-05	1.4931e-06	1.9298e-06	1.436e-07	3.0991e-07	1.9704e-08	1.1571e-07	2.1502e-08	6.0114e-08	1.9558e-08	6.4428e-08	1.4404e-08	3.5458e-08	6.4176e-09	1.7957e-08	2.105e-09	6.8812e-09	3.548e-09	1.0227e-08	3.329e-09	8.9181e-09	1.9622e-09	1.0512e-08	2.217e-09	1.2848e-08	2.4651e-09	6.0724e-09	1.4598e-09	1.5099e-08	1.3502e-09	4.0422e-09	9.6305e-10	3.5889e-09	4.2507e-10	4.0459e-09	6.9591e-10	3.1565e-09	7.8821e-10	3.1581e-09	1.1955e-09	1.9846e-09	4.0549e-10	2.0095e-09	2.9331e-10	1.8302e-09	1.6494e-10	1.8311e-09	6.3287e-10	2.7175e-09	1.788e-09	3.3964e-09	6.3351e-10	1.1102e-09	3.4036e-10	3.1778e-09	1.6556e-10	1.8477e-10	1.1187e-10
1.07391	29.102	1.8203	0.0018982	0.00010329	0.0027503	0.036787	0.0045115	0.041342	0.00027367	0.0074071	0.00086314	0.00813	0.0011729	0.0048944	3.8152e-05	0.00036868	1.1093e-05	0.0001818	4.268e-05	0.00073526	7.4185e-05	0.00029422	0.0002867	0.00049077	0.00041782	0.0022309	1.9022e-06	8.31e-05	1.5241e-06	1.9699e-06	1.4657e-07	3.1632e-07	2.0111e-08	1.1811e-07	2.1946e-08	6.1359e-08	1.9963e-08	6.5761e-08	1.4701e-08	3.6192e-08	6.5503e-09	1.8329e-08	2.1486e-09	7.0236e-09	3.6214e-09	1.0439e-08	3.3978e-09	9.1028e-09	2.0029e-09	1.073e-08	2.263e-09	1.3114e-08	2.5162e-09	6.1984e-09	1.4901e-09	1.5413e-08	1.3782e-09	4.126e-09	9.8302e-10	3.6634e-09	4.3388e-10	4.1298e-09	7.1034e-10	3.2221e-09	8.0458e-10	3.2237e-09	1.2203e-09	2.0258e-09	4.1392e-10	2.0513e-09	2.994e-10	1.8682e-09	1.6836e-10	1.8692e-09	6.4603e-10	2.774e-09	1.8251e-09	3.467e-09	6.4668e-10	1.1332e-09	3.4745e-10	3.244e-09	1.69e-10	1.8862e-10	1.142e-10
1.08884	29.913	1.8558	0.0019383	0.00010615	0.0028143	0.03753	0.0046113	0.042149	0.00027991	0.0075468	0.0008811	0.0082904	0.0011966	0.0049933	3.9097e-05	0.00037704	1.1401e-05	0.00018433	4.3785e-05	0.00075064	7.5814e-05	0.00030053	0.00029231	0.00050064	0.00042573	0.0022767	1.951e-06	8.4885e-05	1.5554e-06	2.0104e-06	1.4958e-07	3.228e-07	2.0524e-08	1.2054e-07	2.2397e-08	6.2619e-08	2.0373e-08	6.7111e-08	1.5003e-08	3.6934e-08	6.6846e-09	1.8705e-08	2.1926e-09	7.1677e-09	3.6957e-09	1.0653e-08	3.4676e-09	9.2899e-09	2.0441e-09	1.0951e-08	2.3096e-09	1.3385e-08	2.568e-09	6.3261e-09	1.5207e-09	1.573e-08	1.4066e-09	4.211e-09	1.0032e-09	3.7388e-09	4.428e-10	4.2149e-09	7.2497e-10	3.2885e-09	8.2116e-10	3.2901e-09	1.2455e-09	2.0676e-09	4.2245e-10	2.0936e-09	3.0558e-10	1.9067e-09	1.7184e-10	1.9077e-09	6.5935e-10	2.8313e-09	1.8628e-09	3.5385e-09	6.6003e-10	1.1566e-09	3.5462e-10	3.3109e-09	1.7249e-10	1.9252e-10	1.1656e-10
1.10397	29.587	1.8394	0.0019279	0.00010622	0.0028027	0.037223	0.0045906	0.041853	0.00027853	0.0075259	0.00087492	0.0082199	0.0011873	0.0049523	3.8969e-05	0.00037484	1.14e-05	0.00018646	4.3686e-05	0.00074499	7.5393e-05	0.00029878	0.0002901	0.00049703	0.00042225	0.002261	1.9477e-06	8.4349e-05	1.5447e-06	1.9965e-06	1.4853e-07	3.2056e-07	2.0381e-08	1.197e-07	2.2241e-08	6.2186e-08	2.0232e-08	6.6646e-08	1.4899e-08	3.6678e-08	6.6382e-09	1.8575e-08	2.1774e-09	7.118e-09	3.6701e-09	1.058e-08	3.4435e-09	9.2257e-09	2.0299e-09	1.0875e-08	2.2937e-09	1.3293e-08	2.5503e-09	6.2827e-09	1.5103e-09	1.5623e-08	1.3969e-09	4.1821e-09	9.9633e-10	3.7131e-09	4.3975e-10	4.1859e-09	7.1998e-10	3.266e-09	8.1552e-10	3.2676e-09	1.237e-09	2.0534e-09	4.1955e-10	2.0793e-09	3.0348e-10	1.8937e-09	1.7066e-10	1.8947e-09	6.5484e-10	2.8119e-09	1.8501e-09	3.5144e-09	6.5552e-10	1.1487e-09	3.522e-10	3.2884e-09	1.7131e-10	1.9121e-10	1.1577e-10
1.11931	28.57	1.7913	0.0018862	0.00010455	0.002744	0.036271	0.0044954	0.040881	0.00027244	0.0074066	0.0008539	0.0080081	0.0011579	0.0048256	3.8172e-05	0.00036614	1.1203e-05	0.00018832	4.2833e-05	0.00072643	7.3706e-05	0.00029205	0.0002831	0.00048513	0.00041176	0.0022074	1.9118e-06	8.2382e-05	1.5081e-06	1.9492e-06	1.45e-07	3.1295e-07	1.9897e-08	1.1686e-07	2.1713e-08	6.0711e-08	1.9752e-08	6.5064e-08	1.4545e-08	3.5807e-08	6.4804e-09	1.8134e-08	2.1257e-09	6.949e-09	3.5829e-09	1.0328e-08	3.3618e-09	9.0069e-09	1.9818e-09	1.0617e-08	2.2393e-09	1.2978e-08	2.4899e-09	6.134e-09	1.4745e-09	1.5253e-08	1.3639e-09	4.083e-09	9.7273e-10	3.6251e-09	4.2933e-10	4.0868e-09	7.0293e-10	3.1887e-09	7.9622e-10	3.1903e-09	1.2077e-09	2.0048e-09	4.0962e-10	2.0301e-09	2.9631e-10	1.8489e-09	1.6662e-10	1.8499e-09	6.3936e-10	2.7455e-09	1.8063e-09	3.4313e-09	6.4002e-10	1.1216e-09	3.4388e-10	3.2107e-09	1.6727e-10	1.867e-10	1.1304e-10
1.13487	27.584	1.7442	0.0018452	0.00010288	0.0026861	0.035338	0.004402	0.03993	0.00026643	0.00729	0.00083324	0.0078005	0.001129	0.0047015	3.7384e-05	0.00035757	1.1007e-05	0.00019014	4.1989e-05	0.00070822	7.2044e-05	0.00028542	0.00027623	0.00047345	0.00040145	0.0021547	1.8761e-06	8.0448e-05	1.472e-06	1.9027e-06	1.4154e-07	3.0546e-07	1.9421e-08	1.1407e-07	2.1194e-08	5.9261e-08	1.928e-08	6.351e-08	1.4197e-08	3.4951e-08	6.3255e-09	1.7701e-08	2.0749e-09	6.783e-09	3.4973e-09	1.0082e-08	3.2814e-09	8.7919e-09	1.9345e-09	1.0364e-08	2.1859e-09	1.2669e-08	2.4305e-09	5.9878e-09	1.4394e-09	1.489e-08	1.3314e-09	3.9857e-09	9.4953e-10	3.5387e-09	4.1909e-10	3.9895e-09	6.8618e-10	3.1128e-09	7.7726e-10	3.1143e-09	1.1789e-09	1.9571e-09	3.9987e-10	1.9818e-09	2.8925e-10	1.8049e-09	1.6266e-10	1.8059e-09	6.2414e-10	2.6802e-09	1.7634e-09	3.3497e-09	6.2479e-10	1.0949e-09	3.357e-10	3.1343e-09	1.6329e-10	1.8226e-10	1.1036e-10
