"Energy (MeV/nuc)"	"Flux (particles/m2-s-sr-MeV/nuc)"
""	Z=1	Z=2	Z=3	Z=4	Z=5	Z=6	Z=7	Z=8	Z=9	Z=10	Z=11	Z=12	Z=13	Z=14	Z=15	Z=16	Z=17	Z=18	Z=19	Z=20	Z=21	Z=22	Z=23	Z=24	Z=25	Z=26	Z=27	Z=28	Z=29	Z=30	Z=31	Z=32	Z=33	Z=34	Z=35	Z=36	Z=37	Z=38	Z=39	Z=40	Z=41	Z=42	Z=43	Z=44	Z=45	Z=46	Z=47	Z=48	Z=49	Z=50	Z=51	Z=52	Z=53	Z=54	Z=55	Z=56	Z=57	Z=58	Z=59	Z=60	Z=61	Z=62	Z=63	Z=64	Z=65	Z=66	Z=67	Z=68	Z=69	Z=70	Z=71	Z=72	Z=73	Z=74	Z=75	Z=76	Z=77	Z=78	Z=79	Z=80	Z=81	Z=82	Z=83	Z=90	Z=92
1.0023	24.067	1.5414	0.0015984	8.4188e-05	0.0022914	0.031099	0.0035254	0.032734	0.00022852	0.0047935	0.00072786	0.0068917	0.00099212	0.0041392	3.155e-05	0.00030806	9.0368e-06	1.2981e-05	3.5101e-05	0.00061967	6.2206e-05	0.00024734	0.00024331	0.00041532	0.00035566	0.0018837	1.5666e-06	6.9841e-05	1.2871e-06	1.6635e-06	1.2382e-07	2.6728e-07	1.6994e-08	9.9839e-08	1.8547e-08	5.1864e-08	1.6876e-08	5.5589e-08	1.2424e-08	3.0585e-08	5.5346e-09	1.549e-08	1.8157e-09	5.9365e-09	3.0606e-09	8.8249e-09	2.8719e-09	7.6932e-09	1.6927e-09	9.0654e-09	1.9117e-09	1.1072e-08	2.1255e-09	5.234e-09	1.2584e-09	1.3012e-08	1.1637e-09	3.4846e-09	8.3042e-10	3.0942e-09	3.6657e-10	3.4875e-09	5.9993e-10	2.7201e-09	6.793e-10	2.7213e-09	1.0302e-09	1.7102e-09	3.4946e-10	1.7315e-09	2.5274e-10	1.5768e-09	1.421e-10	1.5775e-09	5.4524e-10	2.3408e-09	1.5402e-09	2.9256e-09	5.4574e-10	9.5623e-10	2.9313e-10	2.7367e-09	1.4259e-10	1.5905e-10	9.629e-11
1.01623	24.898	1.5828	0.0016435	8.7149e-05	0.0023616	0.031957	0.0036314	0.033626	0.00023542	0.0049252	0.00074836	0.0070786	0.0010195	0.0042535	3.2565e-05	0.00031732	9.3554e-06	1.3426e-05	3.6271e-05	0.00063722	6.403e-05	0.00025446	0.00024984	0.00042672	0.00036499	0.0019362	1.6183e-06	7.1858e-05	1.323e-06	1.71e-06	1.2728e-07	2.7476e-07	1.7469e-08	1.026e-07	1.9066e-08	5.33e-08	1.7344e-08	5.7136e-08	1.2772e-08	3.1441e-08	5.6895e-09	1.5923e-08	1.8665e-09	6.1028e-09	3.1462e-09	9.0691e-09	2.9523e-09	7.9062e-09	1.7396e-09	9.3165e-09	1.9647e-09	1.1379e-08	2.1844e-09	5.3792e-09	1.2933e-09	1.3373e-08	1.196e-09	3.5812e-09	8.5343e-10	3.18e-09	3.7672e-10	3.5842e-09	6.1656e-10	2.7955e-09	6.9814e-10	2.7968e-09	1.0587e-09	1.7576e-09	3.5915e-10	1.7795e-09	2.5975e-10	1.6206e-09	1.4605e-10	1.6213e-09	5.6038e-10	2.4058e-09	1.583e-09	3.0068e-09	5.6089e-10	9.8278e-10	3.0127e-10	2.8127e-09	1.4655e-10	1.6347e-10	9.8967e-11
1.03036	25.766	1.6258	0.0016904	9.0239e-05	0.0024346	0.032848	0.0037416	0.034552	0.00024259	0.0050619	0.00076965	0.0072725	0.0010478	0.0043721	3.3623e-05	0.00032696	9.688e-06	1.3891e-05	3.749e-05	0.00065544	6.5925e-05	0.00026186	0.00025662	0.00043854	0.00037467	0.0019908	1.6722e-06	7.3951e-05	1.3604e-06	1.7582e-06	1.3088e-07	2.8252e-07	1.7963e-08	1.0547e-07	1.9604e-08	5.4789e-08	1.7829e-08	5.8731e-08	1.3132e-08	3.2329e-08	5.8502e-09	1.6373e-08	1.9192e-09	6.2732e-09	3.2348e-09	9.3224e-09	3.0349e-09	8.1271e-09	1.7882e-09	9.577e-09	2.0196e-09	1.1697e-08	2.2455e-09	5.5297e-09	1.3295e-09	1.3747e-08	1.2294e-09	3.6814e-09	8.773e-10	3.2689e-09	3.8725e-10	3.6845e-09	6.3382e-10	2.8738e-09	7.1769e-10	2.8751e-09	1.0884e-09	1.8068e-09	3.6921e-10	1.8294e-09	2.6703e-10	1.666e-09	1.5014e-10	1.6668e-09	5.7607e-10	2.4732e-09	1.6273e-09	3.0911e-09	5.7661e-10	1.0103e-09	3.0972e-10	2.8916e-09	1.5066e-10	1.6806e-10	1.0174e-10
1.04467	26.678	1.6707	0.0017392	9.348e-05	0.002511	0.033778	0.0038567	0.035517	0.00025008	0.0052045	0.00079187	0.0074747	0.0010774	0.0044958	3.473e-05	0.00033702	1.0037e-05	1.4379e-05	3.8768e-05	0.00067445	6.7904e-05	0.00026958	0.00026369	0.00045087	0.00038475	0.0020477	1.7286e-06	7.6137e-05	1.3993e-06	1.8085e-06	1.3463e-07	2.906e-07	1.8476e-08	1.0846e-07	2.016e-08	5.6342e-08	1.8334e-08	6.0395e-08	1.3505e-08	3.3246e-08	6.0178e-09	1.6836e-08	1.9737e-09	6.451e-09	3.3264e-09	9.5866e-09	3.1209e-09	8.3575e-09	1.8389e-09	9.8487e-09	2.0769e-09	1.203e-08	2.3092e-09	5.6867e-09	1.3672e-09	1.4138e-08	1.2644e-09	3.7859e-09	9.0219e-10	3.3617e-09	3.9824e-10	3.7891e-09	6.5181e-10	2.9555e-09	7.3807e-10	2.9568e-09	1.1193e-09	1.8582e-09	3.7969e-10	1.8813e-09	2.7461e-10	1.7133e-09	1.544e-10	1.7141e-09	5.9245e-10	2.5435e-09	1.6736e-09	3.179e-09	5.93e-10	1.0391e-09	3.1852e-10	2.9738e-09	1.5494e-10	1.7284e-10	1.0464e-10
1.05919	27.626	1.7168	0.0017895	9.6831e-05	0.0025897	0.034735	0.0039756	0.036511	0.00025782	0.0053513	0.00081475	0.0076828	0.0011078	0.0046232	3.5873e-05	0.00034741	1.0398e-05	1.4883e-05	4.0089e-05	0.00069404	6.9944e-05	0.00027754	0.00027095	0.00046356	0.00039512	0.0021063	1.787e-06	7.8389e-05	1.4393e-06	1.8602e-06	1.3849e-07	2.9883e-07	1.8999e-08	1.1153e-07	2.0731e-08	5.794e-08	1.8854e-08	6.2108e-08	1.3888e-08	3.4188e-08	6.1884e-09	1.7314e-08	2.0296e-09	6.6339e-09	3.4208e-09	9.8585e-09	3.2094e-09	8.5947e-09	1.8911e-09	1.0128e-08	2.1359e-09	1.2372e-08	2.3748e-09	5.8484e-09	1.4061e-09	1.454e-08	1.3003e-09	3.8935e-09	9.2781e-10	3.4572e-09	4.0955e-10	3.8968e-09	6.7033e-10	3.0395e-09	7.5906e-10	3.0409e-09	1.1511e-09	1.911e-09	3.9049e-10	1.9348e-09	2.8242e-10	1.762e-09	1.588e-10	1.7629e-09	6.093e-10	2.6159e-09	1.7212e-09	3.2694e-09	6.0987e-10	1.0686e-09	3.2759e-10	3.0585e-09	1.5935e-10	1.7777e-10	1.0762e-10
1.07391	28.618	1.7648	0.0018419	0.00010031	0.0026718	0.03573	0.0040994	0.037544	0.00026587	0.0055039	0.00083856	0.0078991	0.0011395	0.0047557	3.7066e-05	0.00035823	1.0777e-05	1.541e-05	4.1468e-05	0.00071442	7.2067e-05	0.00028582	0.00027851	0.00047676	0.00040588	0.0021672	1.8479e-06	8.0733e-05	1.481e-06	1.9141e-06	1.4246e-07	3.074e-07	1.9544e-08	1.1473e-07	2.1325e-08	5.9602e-08	1.9394e-08	6.3889e-08	1.4286e-08	3.5168e-08	6.3657e-09	1.781e-08	2.0878e-09	6.8241e-09	3.5188e-09	1.0141e-08	3.3014e-09	8.8413e-09	1.9453e-09	1.0419e-08	2.1973e-09	1.2727e-08	2.443e-09	6.0165e-09	1.4465e-09	1.4958e-08	1.3377e-09	4.0054e-09	9.5446e-10	3.5565e-09	4.2131e-10	4.0088e-09	6.8958e-10	3.1269e-09	7.8088e-10	3.1283e-09	1.1842e-09	1.9659e-09	4.0171e-10	1.9905e-09	2.9055e-10	1.8127e-09	1.6336e-10	1.8136e-09	6.2683e-10	2.6912e-09	1.7707e-09	3.3635e-09	6.2742e-10	1.0994e-09	3.3702e-10	3.1465e-09	1.6394e-10	1.8289e-10	1.1072e-10
1.08884	29.646	1.8139	0.0018954	0.00010389	0.0027561	0.03675	0.0042265	0.038602	0.00027414	0.0056603	0.00086295	0.0081207	0.0011719	0.0048915	3.8293e-05	0.00036934	1.1166e-05	1.5953e-05	4.2888e-05	0.00073532	7.4245e-05	0.0002943	0.00028623	0.00049027	0.0004169	0.0022297	1.9106e-06	8.3137e-05	1.5237e-06	1.9693e-06	1.4652e-07	3.1617e-07	2.0102e-08	1.1801e-07	2.1934e-08	6.1305e-08	1.9948e-08	6.5714e-08	1.4694e-08	3.6172e-08	6.5474e-09	1.8318e-08	2.1474e-09	7.0189e-09	3.6193e-09	1.0431e-08	3.3956e-09	9.094e-09	2.0009e-09	1.0717e-08	2.2601e-09	1.3092e-08	2.5129e-09	6.1887e-09	1.4879e-09	1.5386e-08	1.376e-09	4.12e-09	9.8175e-10	3.6583e-09	4.3335e-10	4.1235e-09	7.0932e-10	3.2164e-09	8.0323e-10	3.2179e-09	1.2182e-09	2.0222e-09	4.1322e-10	2.0475e-09	2.9887e-10	1.8646e-09	1.6804e-10	1.8656e-09	6.4479e-10	2.7683e-09	1.8215e-09	3.4599e-09	6.454e-10	1.1309e-09	3.4668e-10	3.2368e-09	1.6864e-10	1.8814e-10	1.139e-10
1.10397	29.255	1.7937	0.0018806	0.0001037	0.0027384	0.036365	0.0041923	0.038185	0.00027217	0.0056013	0.00085494	0.0080332	0.0011602	0.0048403	3.808e-05	0.00036636	1.1139e-05	1.5933e-05	4.2693e-05	0.00072812	7.3665e-05	0.00029192	0.00028338	0.00048562	0.00041255	0.0022092	1.903e-06	8.2423e-05	1.5098e-06	1.9512e-06	1.4514e-07	3.1319e-07	1.9912e-08	1.169e-07	2.1727e-08	6.0729e-08	1.9761e-08	6.5095e-08	1.4555e-08	3.5831e-08	6.4856e-09	1.8146e-08	2.1272e-09	6.9528e-09	3.5852e-09	1.0333e-08	3.3637e-09	9.0085e-09	1.9821e-09	1.0616e-08	2.2389e-09	1.2969e-08	2.4893e-09	6.1308e-09	1.4739e-09	1.5243e-08	1.3631e-09	4.0814e-09	9.7255e-10	3.624e-09	4.2929e-10	4.0849e-09	7.0267e-10	3.1864e-09	7.9572e-10	3.1879e-09	1.2068e-09	2.0034e-09	4.0935e-10	2.0284e-09	2.9608e-10	1.8472e-09	1.6648e-10	1.8482e-09	6.3877e-10	2.7425e-09	1.8045e-09	3.4277e-09	6.3938e-10	1.1203e-09	3.4346e-10	3.2066e-09	1.6707e-10	1.8639e-10	1.1285e-10
1.11931	27.998	1.7312	0.0018236	0.00010116	0.0026577	0.035122	0.0040588	0.036867	0.00026388	0.0054109	0.00082708	0.0077572	0.0011215	0.0046748	3.6974e-05	0.00035469	1.0851e-05	1.5563e-05	4.1491e-05	0.00070371	7.1387e-05	0.00028285	0.00027408	0.00046986	0.00039874	0.002138	1.8516e-06	7.9794e-05	1.4611e-06	1.8884e-06	1.4042e-07	3.0301e-07	1.9265e-08	1.131e-07	2.1021e-08	5.8756e-08	1.9119e-08	6.298e-08	1.4082e-08	3.4666e-08	6.2747e-09	1.7556e-08	2.058e-09	6.7269e-09	3.4686e-09	9.9971e-09	3.2543e-09	8.716e-09	1.9178e-09	1.0272e-08	2.1663e-09	1.2549e-08	2.4085e-09	5.932e-09	1.4261e-09	1.4748e-08	1.3189e-09	3.949e-09	9.4099e-10	3.5064e-09	4.1536e-10	3.9524e-09	6.7988e-10	3.0831e-09	7.6992e-10	3.0845e-09	1.1677e-09	1.9384e-09	3.9608e-10	1.9626e-09	2.8648e-10	1.7874e-09	1.6108e-10	1.7883e-09	6.1807e-10	2.6537e-09	1.746e-09	3.3166e-09	6.1866e-10	1.0841e-09	3.3233e-10	3.1028e-09	1.6166e-10	1.8036e-10	1.0919e-10
1.13487	26.788	1.6705	0.0017679	9.8647e-05	0.0025787	0.033914	0.0039287	0.035587	0.00025578	0.0052258	0.00079994	0.0074892	0.0010839	0.004514	3.589e-05	0.00034332	1.0567e-05	1.5198e-05	4.0313e-05	0.00067998	6.9163e-05	0.00027399	0.00026502	0.00045451	0.00038526	0.0020686	1.8008e-06	7.7233e-05	1.4132e-06	1.8269e-06	1.3583e-07	2.9309e-07	1.8635e-08	1.0941e-07	2.0334e-08	5.6836e-08	1.8494e-08	6.0921e-08	1.3621e-08	3.3533e-08	6.0695e-09	1.6982e-08	1.9907e-09	6.5069e-09	3.3552e-09	9.6703e-09	3.1479e-09	8.4312e-09	1.8551e-09	9.9365e-09	2.0955e-09	1.214e-08	2.3299e-09	5.7384e-09	1.3796e-09	1.4267e-08	1.2759e-09	3.8201e-09	9.1027e-10	3.392e-09	4.0179e-10	3.8234e-09	6.5769e-10	2.9825e-09	7.4481e-10	2.9839e-09	1.1296e-09	1.8752e-09	3.8316e-10	1.8986e-09	2.7713e-10	1.7291e-09	1.5583e-10	1.73e-09	5.9792e-10	2.5672e-09	1.6891e-09	3.2085e-09	5.9849e-10	1.0487e-09	3.215e-10	3.0017e-09	1.5639e-10	1.7448e-10	1.0564e-10
1.15064	25.623	1.6117	0.0017137	9.6192e-05	0.0025017	0.032743	0.0038022	0.034347	0.0002479	0.0050464	0.00077359	0.0072293	0.0010474	0.0043582	3.4834e-05	0.00033226	1.0289e-05	1.4841e-05	3.9165e-05	0.00065695	6.7e-05	0.00026531	0.00025624	0.00043954	0.00037219	0.0020012	1.751e-06	7.4744e-05	1.3668e-06	1.7668e-06	1.3136e-07	2.8347e-07	1.8023e-08	1.0582e-07	1.9666e-08	5.4971e-08	1.7887e-08	5.8922e-08	1.3174e-08	3.2432e-08	5.8702e-09	1.6424e-08	1.9253e-09	6.2933e-09	3.245e-09	9.3529e-09	3.0446e-09	8.1546e-09	1.7942e-09	9.6106e-09	2.0268e-09	1.1742e-08	2.2535e-09	5.5504e-09	1.3344e-09	1.38e-08	1.2341e-09	3.6949e-09	8.8042e-10	3.2808e-09	3.8862e-10	3.6982e-09	6.3613e-10	2.8848e-09	7.2041e-10	2.8862e-09	1.0926e-09	1.8138e-09	3.7061e-10	1.8365e-09	2.6806e-10	1.6725e-09	1.5073e-10	1.6733e-09	5.7834e-10	2.4832e-09	1.6338e-09	3.1035e-09	5.789e-10	1.0144e-09	3.1098e-10	2.9035e-09	1.5127e-10	1.6878e-10	1.0219e-10
1.16663	24.502	1.5546	0.0016609	9.3775e-05	0.0024257	0.031605	0.0036791	0.033143	0.00024021	0.0048721	0.00074796	0.006977	0.0010119	0.0042068	3.3802e-05	0.0003215	1.0017e-05	1.4491e-05	3.804e-05	0.00063457	6.4892e-05	0.00025684	0.00024769	0.0004249	0.00035949	0.0019354	1.7022e-06	7.232e-05	1.3216e-06	1.7084e-06	1.2702e-07	2.741e-07	1.7427e-08	1.0232e-07	1.9017e-08	5.3157e-08	1.7296e-08	5.6976e-08	1.2739e-08	3.136e-08	5.6762e-09	1.5882e-08	1.8618e-09	6.0855e-09	3.1379e-09	9.0442e-09	2.9441e-09	7.8855e-09	1.735e-09	9.2937e-09	1.96e-09	1.1355e-08	2.1792e-09	5.3675e-09	1.2904e-09	1.3345e-08	1.1934e-09	3.5731e-09	8.5139e-10	3.1726e-09	3.758e-10	3.5763e-09	6.1517e-10	2.7898e-09	6.9667e-10	2.7911e-09	1.0566e-09	1.754e-09	3.584e-10	1.776e-09	2.5923e-10	1.6174e-09	1.4576e-10	1.6182e-09	5.593e-10	2.4014e-09	1.58e-09	3.0013e-09	5.5984e-10	9.8101e-10	3.0075e-10	2.8079e-09	1.4629e-10	1.6321e-10	9.879e-11
1.18284	23.425	1.4994	0.0016078	9.1409e-05	0.0023518	0.030503	0.0035594	0.031976	0.00023273	0.0047032	0.00072307	0.0067325	0.00097744	0.0040601	3.2796e-05	0.00031103	9.7503e-06	1.4148e-05	3.6942e-05	0.00061285	6.2825e-05	0.00024861	0.00023939	0.00041069	0.00034718	0.0018711	1.6545e-06	6.9964e-05	1.2777e-06	1.6516e-06	1.2281e-07	2.6501e-07	1.6849e-08	9.8931e-08	1.8386e-08	5.1395e-08	1.6723e-08	5.5087e-08	1.2316e-08	3.032e-08	5.4879e-09	1.5355e-08	1.8e-09	5.8837e-09	3.0338e-09	8.7443e-09	2.8464e-09	7.6242e-09	1.6775e-09	8.9858e-09	1.8951e-09	1.0979e-08	2.1071e-09	5.1898e-09	1.2477e-09	1.2904e-08	1.1539e-09	3.4548e-09	8.2319e-10	3.0676e-09	3.6335e-10	3.4579e-09	5.948e-10	2.6975e-09	6.7362e-10	2.6988e-09	1.0216e-09	1.696e-09	3.4654e-10	1.7172e-09	2.5065e-10	1.5639e-09	1.4094e-10	1.5647e-09	5.408e-10	2.322e-09	1.5278e-09	2.9021e-09	5.4133e-10	9.4857e-10	2.9081e-10	2.7151e-09	1.4146e-10	1.5774e-10	9.5483e-11
1.19928	22.388	1.4458	0.0015574	8.9083e-05	0.0022796	0.029433	0.0034428	0.030845	0.00022544	0.0045392	0.00069887	0.0064952	0.00094398	0.0039177	3.1813e-05	0.00030084	9.4888e-06	1.3811e-05	3.5868e-05	0.00059176	6.0806e-05	0.00024059	0.00023133	0.00039687	0.00033522	0.0018086	1.6079e-06	6.7672e-05	1.235e-06	1.5964e-06	1.1871e-07	2.5617e-07	1.6287e-08	9.5634e-08	1.7772e-08	4.9682e-08	1.6165e-08	5.325e-08	1.1906e-08	2.9309e-08	5.3048e-09	1.4843e-08	1.74e-09	5.6875e-09	2.9326e-09	8.4528e-09	2.7515e-09	7.3701e-09	1.6216e-09	8.6865e-09	1.832e-09	1.0614e-08	2.0369e-09	5.0171e-09	1.2061e-09	1.2474e-08	1.1155e-09	3.3398e-09	7.9578e-10	2.9654e-09	3.5125e-10	3.3428e-09	5.75e-10	2.6078e-09	6.512e-10	2.609e-09	9.8765e-10	1.6396e-09	3.3501e-10	1.6601e-09	2.4232e-10	1.5119e-09	1.3625e-10	1.5127e-09	5.2281e-10	2.2448e-09	1.477e-09	2.8056e-09	5.2333e-10	9.1704e-10	2.8114e-10	2.6249e-09	1.3675e-10	1.5244e-10	9.227e-11
1.21595	21.392	1.3939	0.0015083	8.6802e-05	0.0022093	0.028395	0.0033295	0.029748	0.00021828	0.0043802	0.00067536	0.0062653	0.00091152	0.0037796	3.0854e-05	0.00029094	9.2327e-06	1.3481e-05	3.482e-05	0.0005713	5.8843e-05	0.0002328	0.0002235	0.00038346	0.00032362	0.0017478	1.5623e-06	6.5444e-05	1.1935e-06	1.5428e-06	1.1473e-07	2.4758e-07	1.5741e-08	9.243e-08	1.7177e-08	4.8017e-08	1.5623e-08	5.1466e-08	1.1507e-08	2.8326e-08	5.127e-09	1.4345e-08	1.6816e-09	5.4969e-09	2.8343e-09	8.1696e-09	2.6593e-09	7.1233e-09	1.5673e-09	8.3957e-09	1.7707e-09	1.0259e-08	1.9687e-09	4.8493e-09	1.1658e-09	1.2057e-08	1.0782e-09	3.2281e-09	7.6915e-10	2.8662e-09	3.3949e-10	3.231e-09	5.5576e-10	2.5206e-09	6.2943e-10	2.5218e-09	9.5464e-10	1.5848e-09	3.2381e-10	1.6046e-09	2.3422e-10	1.4614e-09	1.317e-10	1.4621e-09	5.0534e-10	2.1698e-09	1.4276e-09	2.7118e-09	5.0584e-10	8.864e-10	2.7173e-10	2.5368e-09	1.3219e-10	1.4728e-10	8.9149e-11
