"Energy (MeV/nuc)"	"Flux (particles/m2-s-sr-MeV/nuc)"
""	Z=1	Z=2	Z=3	Z=4	Z=5	Z=6	Z=7	Z=8	Z=9	Z=10	Z=11	Z=12	Z=13	Z=14	Z=15	Z=16	Z=17	Z=18	Z=19	Z=20	Z=21	Z=22	Z=23	Z=24	Z=25	Z=26	Z=27	Z=28	Z=29	Z=30	Z=31	Z=32	Z=33	Z=34	Z=35	Z=36	Z=37	Z=38	Z=39	Z=40	Z=41	Z=42	Z=43	Z=44	Z=45	Z=46	Z=47	Z=48	Z=49	Z=50	Z=51	Z=52	Z=53	Z=54	Z=55	Z=56	Z=57	Z=58	Z=59	Z=60	Z=61	Z=62	Z=63	Z=64	Z=65	Z=66	Z=67	Z=68	Z=69	Z=70	Z=71	Z=72	Z=73	Z=74	Z=75	Z=76	Z=77	Z=78	Z=79	Z=80	Z=81	Z=82	Z=83	Z=90	Z=92
1.0023	5.1778	0.39735	0.00042627	2.2311e-05	0.00060138	0.0080176	0.00090892	0.0084386	5.9641e-05	0.0012391	0.00018952	0.0017815	0.00025792	0.0010676	8.1922e-06	7.9441e-05	2.3518e-06	3.6236e-06	9.1071e-06	0.0001598	1.6288e-05	6.5015e-05	6.4219e-05	0.00010905	9.3699e-05	0.00049361	4.1206e-07	1.8198e-05	3.3886e-07	4.3742e-07	3.2801e-08	7.0951e-08	4.5117e-09	2.6644e-08	4.9306e-09	1.3847e-08	4.4989e-09	1.4813e-08	3.3016e-09	8.1288e-09	1.4687e-09	4.1185e-09	4.8249e-10	1.5805e-09	8.1396e-10	2.3535e-09	7.6444e-10	2.0563e-09	4.5249e-10	2.4292e-09	5.1279e-10	2.9851e-09	5.7045e-10	1.4087e-09	3.3831e-10	3.5079e-09	3.1335e-10	9.3676e-10	2.2277e-10	8.3106e-10	9.8248e-11	9.3822e-10	1.6123e-10	7.3356e-10	1.8303e-10	7.3417e-10	2.7791e-10	4.613e-10	9.418e-11	4.6748e-10	6.8198e-11	4.2595e-10	3.8386e-11	4.2633e-10	1.4733e-10	6.3347e-10	4.1661e-10	7.9163e-10	1.4758e-10	2.5887e-10	7.9449e-11	7.4196e-10	3.8631e-11	4.3285e-11	2.6223e-11
1.01623	5.3649	0.40869	0.00043887	2.3134e-05	0.00062081	0.008252	0.00093772	0.0086823	6.154e-05	0.0012751	0.00019517	0.0018327	0.00026545	0.0010989	8.4693e-06	8.196e-05	2.4387e-06	3.7501e-06	9.4256e-06	0.00016458	1.6793e-05	6.6996e-05	6.6052e-05	0.00011223	9.6316e-05	0.00050821	4.2636e-07	1.8753e-05	3.4889e-07	4.5036e-07	3.3773e-08	7.3057e-08	4.6456e-09	2.7417e-08	5.077e-09	1.4249e-08	4.63e-09	1.5247e-08	3.3996e-09	8.3701e-09	1.5123e-09	4.2407e-09	4.9681e-10	1.6274e-09	8.3812e-10	2.4217e-09	7.8714e-10	2.1159e-09	4.6561e-10	2.4997e-09	5.2768e-10	3.0718e-09	5.8701e-10	1.4497e-09	3.4814e-10	3.6098e-09	3.2245e-10	9.6397e-10	2.2923e-10	8.5519e-10	1.011e-10	9.6547e-10	1.6592e-10	7.5489e-10	1.8835e-10	7.5552e-10	2.86e-10	4.7471e-10	9.6917e-11	4.8107e-10	7.0181e-11	4.3834e-10	3.9503e-11	4.3873e-10	1.5162e-10	6.519e-10	4.2873e-10	8.1467e-10	1.5188e-10	2.664e-10	8.1763e-11	7.6356e-10	3.9756e-11	4.4547e-11	2.6988e-11
1.03036	5.5608	0.42046	0.00045195	2.3993e-05	0.00064105	0.0084955	0.00096771	0.0089355	6.3517e-05	0.0013126	0.00020105	0.001886	0.00027327	0.0011313	8.7584e-06	8.4583e-05	2.5294e-06	3.8832e-06	9.758e-06	0.00016955	1.7318e-05	6.9055e-05	6.7955e-05	0.00011553	9.9031e-05	0.00052338	4.4128e-07	1.9331e-05	3.5932e-07	4.6382e-07	3.4784e-08	7.5244e-08	4.7847e-09	2.8218e-08	5.2287e-09	1.4665e-08	4.7654e-09	1.5693e-08	3.5015e-09	8.6208e-09	1.5576e-09	4.3672e-09	5.1169e-10	1.675e-09	8.6303e-10	2.4925e-09	8.1023e-10	2.1778e-09	4.7923e-10	2.5729e-09	5.4313e-10	3.162e-09	6.042e-10	1.4922e-09	3.5835e-10	3.7157e-09	3.3191e-10	9.9223e-10	2.3595e-10	8.8025e-10	1.0406e-10	9.9378e-10	1.7078e-10	7.7703e-10	1.9387e-10	7.7769e-10	2.9439e-10	4.8864e-10	9.9761e-11	4.9519e-10	7.224e-11	4.5121e-10	4.0662e-11	4.5161e-10	1.5607e-10	6.7105e-10	4.4132e-10	8.386e-10	1.5634e-10	2.7423e-10	8.4166e-11	7.8601e-10	4.0924e-11	4.5858e-11	2.7782e-11
1.04467	5.7668	0.43275	0.00046561	2.4896e-05	0.00066223	0.0087498	0.00099909	0.0091997	6.5586e-05	0.0013517	0.00020719	0.0019415	0.00028143	0.0011652	9.0612e-06	8.7326e-05	2.6248e-06	4.0228e-06	1.0107e-05	0.00017475	1.7867e-05	7.1208e-05	6.994e-05	0.00011897	0.00010186	0.00053921	4.5692e-07	1.9934e-05	3.702e-07	4.7786e-07	3.5839e-08	7.7517e-08	4.929e-09	2.9055e-08	5.3836e-09	1.51e-08	4.9067e-09	1.6158e-08	3.6055e-09	8.8766e-09	1.6049e-09	4.4966e-09	5.2691e-10	1.7247e-09	8.886e-10	2.5664e-09	8.3424e-10	2.2424e-09	4.9345e-10	2.6493e-09	5.5926e-10	3.256e-09	6.2215e-10	1.5366e-09	3.69e-10	3.8263e-09	3.4178e-10	1.0217e-09	2.4295e-10	9.064e-10	1.0715e-10	1.0233e-09	1.7586e-10	8.0015e-10	1.9964e-10	8.0083e-10	3.0315e-10	5.0318e-10	1.0273e-10	5.0993e-10	7.439e-11	4.6464e-10	4.1873e-11	4.6505e-10	1.6071e-10	6.9104e-10	4.5446e-10	8.6357e-10	1.6099e-10	2.8239e-10	8.6673e-11	8.0943e-10	4.2143e-11	4.7226e-11	2.8611e-11
1.05919	5.981	0.44541	0.00047969	2.5829e-05	0.00068412	0.0090121	0.0010315	0.0094721	6.7722e-05	0.001392	0.00021352	0.0019987	0.00028986	0.0012001	9.3746e-06	9.0161e-05	2.7237e-06	4.1666e-06	1.0468e-05	0.00018011	1.8433e-05	7.3429e-05	7.1986e-05	0.00012252	0.00010478	0.00055554	4.7311e-07	2.0557e-05	3.8143e-07	4.9235e-07	3.6928e-08	7.9815e-08	5.0751e-09	2.9918e-08	5.5433e-09	1.5549e-08	5.0523e-09	1.6638e-08	3.7125e-09	9.1399e-09	1.6524e-09	4.63e-09	5.4254e-10	1.7759e-09	9.1496e-10	2.6426e-09	8.5899e-10	2.309e-09	5.0811e-10	2.728e-09	5.7589e-10	3.353e-09	6.4066e-10	1.5823e-09	3.7998e-10	3.9402e-09	3.5195e-10	1.0521e-09	2.5018e-10	9.3337e-10	1.1033e-10	1.0538e-09	1.8109e-10	8.2398e-10	2.0558e-10	8.2468e-10	3.1218e-10	5.1816e-10	1.0579e-10	5.2513e-10	7.6606e-11	4.7848e-10	4.312e-11	4.7891e-10	1.655e-10	7.1164e-10	4.6801e-10	8.8932e-10	1.6579e-10	2.9082e-10	8.9259e-11	8.3357e-10	4.34e-11	4.8637e-11	2.9466e-11
1.07391	6.2058	0.45859	0.00049435	2.679e-05	0.00070696	0.0092852	0.0010653	0.0097557	6.9952e-05	0.001434	0.00022011	0.0020583	0.00029862	0.0012365	9.7021e-06	9.3118e-05	2.8273e-06	4.3171e-06	1.0846e-05	0.0001857	1.9024e-05	7.5743e-05	7.4114e-05	0.00012621	0.00010781	0.00057255	4.9004e-07	2.1206e-05	3.9311e-07	5.0743e-07	3.8036e-08	8.2207e-08	5.2272e-09	3.0815e-08	5.7095e-09	1.6015e-08	5.2038e-09	1.7137e-08	3.8237e-09	9.4138e-09	1.702e-09	4.7688e-09	5.588e-10	1.8291e-09	9.4239e-10	2.7218e-09	8.8475e-10	2.3783e-09	5.2336e-10	2.81e-09	5.932e-10	3.4539e-09	6.5991e-10	1.6299e-09	3.914e-10	4.0588e-09	3.6254e-10	1.0838e-09	2.577e-10	9.6143e-10	1.1365e-10	1.0855e-09	1.8653e-10	8.4878e-10	2.1177e-10	8.4951e-10	3.2157e-10	5.3376e-10	1.0897e-10	5.4094e-10	7.8912e-11	4.9289e-10	4.4419e-11	4.9334e-10	1.7049e-10	7.3308e-10	4.8211e-10	9.1611e-10	1.7079e-10	2.9958e-10	9.195e-11	8.587e-10	4.4709e-11	5.0105e-11	3.0355e-11
1.08884	6.4387	0.47211	0.00050938	2.7782e-05	0.00073045	0.0095655	0.0011001	0.010047	7.2244e-05	0.0014771	0.00022688	0.0021195	0.00030762	0.0012738	1.0039e-05	9.616e-05	2.9343e-06	4.4724e-06	1.1235e-05	0.00019144	1.9631e-05	7.8119e-05	7.6296e-05	0.00013	0.00011092	0.00059	5.0749e-07	2.1873e-05	4.0512e-07	5.2291e-07	3.9171e-08	8.4661e-08	5.3832e-09	3.1736e-08	5.88e-09	1.6494e-08	5.3593e-09	1.7649e-08	3.9379e-09	9.6949e-09	1.7528e-09	4.9112e-09	5.7548e-10	1.8837e-09	9.7053e-10	2.8032e-09	9.1118e-10	2.4495e-09	5.3901e-10	2.8941e-09	6.1096e-10	3.5575e-09	6.7967e-10	1.6787e-09	4.0313e-10	4.1805e-09	3.7341e-10	1.1162e-09	2.6541e-10	9.9022e-10	1.1705e-10	1.118e-09	1.9212e-10	8.7424e-10	2.1812e-10	8.7499e-10	3.3122e-10	5.4977e-10	1.1224e-10	5.5716e-10	8.1279e-11	5.0768e-10	4.5752e-11	5.0814e-10	1.756e-10	7.5509e-10	4.9658e-10	9.4361e-10	1.7591e-10	3.0857e-10	9.4711e-11	8.845e-10	4.6051e-11	5.1611e-11	3.1268e-11
1.10397	6.3641	0.46759	0.00050604	2.7768e-05	0.00072696	0.0094804	0.001093	0.009954	7.1841e-05	0.0014641	0.00022514	0.0021	0.00030504	0.0012625	9.9998e-06	9.5535e-05	2.9319e-06	4.4759e-06	1.1202e-05	0.00018987	1.9509e-05	7.7615e-05	7.5641e-05	0.00012898	0.00010994	0.00058555	5.0631e-07	2.172e-05	4.0207e-07	5.1898e-07	3.885e-08	8.397e-08	5.3393e-09	3.1478e-08	5.832e-09	1.636e-08	5.3157e-09	1.7505e-08	3.9058e-09	9.6158e-09	1.7384e-09	4.8711e-09	5.7079e-10	1.8684e-09	9.6262e-10	2.7804e-09	9.0375e-10	2.4296e-09	5.3464e-10	2.8707e-09	6.0602e-10	3.5289e-09	6.7418e-10	1.6652e-09	3.9988e-10	4.1469e-09	3.704e-10	1.1072e-09	2.6327e-10	9.8223e-10	1.161e-10	1.109e-09	1.9057e-10	8.6721e-10	2.1636e-10	8.6796e-10	3.2856e-10	5.4535e-10	1.1133e-10	5.5269e-10	8.0626e-11	5.0361e-10	4.5385e-11	5.0407e-10	1.742e-10	7.4905e-10	4.9261e-10	9.3606e-10	1.745e-10	3.061e-10	9.3954e-11	8.7743e-10	4.5683e-11	5.1201e-11	3.102e-11
1.11931	6.1003	0.45202	0.00049133	2.7121e-05	0.00070668	0.009171	0.0010599	0.009626	6.9767e-05	0.0014166	0.00021816	0.0020311	0.00029534	0.0012213	9.7249e-06	9.2641e-05	2.8606e-06	4.3857e-06	1.0904e-05	0.0001838	1.8937e-05	7.5328e-05	7.325e-05	0.000125	0.00010641	0.00056759	4.9345e-07	2.1062e-05	3.8972e-07	5.0308e-07	3.7635e-08	8.1344e-08	5.1723e-09	3.0495e-08	5.6497e-09	1.5849e-08	5.1496e-09	1.6958e-08	3.7837e-09	9.3152e-09	1.6841e-09	4.7189e-09	5.5295e-10	1.81e-09	9.3253e-10	2.6935e-09	8.7551e-10	2.3538e-09	5.1795e-10	2.7811e-09	5.8712e-10	3.419e-09	6.5316e-10	1.6133e-09	3.8741e-10	4.0178e-09	3.5886e-10	1.0727e-09	2.5506e-10	9.5161e-10	1.1248e-10	1.0744e-09	1.8463e-10	8.4021e-10	2.0962e-10	8.4093e-10	3.1833e-10	5.2837e-10	1.0787e-10	5.3549e-10	7.8116e-11	4.8793e-10	4.3972e-11	4.8838e-10	1.6877e-10	7.2575e-10	4.7728e-10	9.0694e-10	1.6907e-10	2.9658e-10	9.1033e-11	8.5015e-10	4.4262e-11	4.961e-11	3.0056e-11
1.13487	5.846	0.43687	0.00047695	2.6482e-05	0.00068681	0.0088699	0.0010276	0.009307	6.7736e-05	0.0013704	0.00021134	0.0019641	0.0002859	0.0011812	9.4552e-06	8.9815e-05	2.7903e-06	4.2968e-06	1.0612e-05	0.00017788	1.8377e-05	7.3085e-05	7.092e-05	0.00012111	0.00010295	0.00055008	4.8061e-07	2.0419e-05	3.7743e-07	4.8744e-07	3.645e-08	7.8785e-08	5.0096e-09	2.9537e-08	5.472e-09	1.5351e-08	4.9878e-09	1.6425e-08	3.6647e-09	9.0222e-09	1.6311e-09	4.5705e-09	5.3555e-10	1.7531e-09	9.032e-10	2.6089e-09	8.4798e-10	2.2798e-09	5.0168e-10	2.6938e-09	5.687e-10	3.3119e-09	6.3266e-10	1.5628e-09	3.7526e-10	3.8918e-09	3.4761e-10	1.0391e-09	2.4705e-10	9.2176e-10	1.0895e-10	1.0407e-09	1.7884e-10	8.1388e-10	2.0305e-10	8.1459e-10	3.0835e-10	5.1181e-10	1.0449e-10	5.1871e-10	7.5668e-11	4.7265e-10	4.2595e-11	4.7309e-10	1.6349e-10	7.0303e-10	4.6234e-10	8.7854e-10	1.6378e-10	2.873e-10	8.8184e-11	8.2355e-10	4.2877e-11	4.806e-11	2.9117e-11
